,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
21,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,3054,7382260,171377345820,22270,21830,23490,1220,5.48,23210,940,4.22,21830,23600
22,بگيلان,توسعه مسير برق گيلان,2965,860161,18471429982,21912,21474,21474,-438,-2,21743,-169,-0.77,21474,21500
23,وبملت,بانك ملت,2924,78991496,310848307200,4010,4020,3930,-80,-2,3940,-70,-1.75,3930,4020
24,تمحركه,ماشين سازي نيرو محركه,2921,9387420,196789751226,20597,20186,21214,617,3,20963,366,1.78,20186,21214
25,امين يكم,صندوق درآمد ثابت امين يكم فردا,2799,97030506,986993938171,10163,10170,10174,11,0.11,10172,9,0.09,10168,10175
26,وهور,مديريت انرژي اميد  تابان هور,2769,56352613,123162618251,2095,2120,2220,125,5.97,2186,91,4.34,2101,2220
27,سپ,پرداخت الكترونيك سامان كيش,2744,9605548,209707923930,21530,21560,21560,30,0.14,21830,300,1.39,21150,22820
28,غبشهر,صنعتي‌ بهشهر,2618,7483787,188063358630,24910,25150,24430,-480,-1.93,25130,220,0.88,24420,26300
29,خودرو,ايران‌ خودرو,2526,56038847,134532072660,2440,2400,2400,-40,-1.64,2400,-40,-1.64,2400,2430
30,وخارزمح,ح.سرمايه گذاري خوارزمي,2509,8852847,35183414250,4120,4040,3960,-160,-3.88,3970,-150,-3.64,3960,4060
31,كيان,صندوق س. با درآمد ثابت كيان,2452,73191928,2039138144264,27845,27860,27860,15,0.05,27860,15,0.05,27859,27863
32,خودكفا,اقتصادي و خودكفايي آزادگان,2442,9742882,222109781380,22329,22350,22998,669,3,22797,468,2.1,22350,22998
33,ختور,رادياتور ايران‌,2393,4272400,84144570120,22930,19890,19500,-3430,-14.96,19690,-3240,-14.13,19500,20980
34,شتران,پالايش نفت تهران,2389,37233582,368995086850,10100,9960,9900,-200,-1.98,9910,-190,-1.88,9900,10070
35,كچاد,معدني‌وصنعتي‌چادرملو,2279,8488215,199159173540,23670,23670,23210,-460,-1.94,23460,-210,-0.89,23200,24000
36,شپنا,پالايش نفت اصفهان,2196,31617836,401262241340,12940,12690,12690,-250,-1.93,12690,-250,-1.93,12690,12800
37,تسه9912,امتياز تسهيلات مسكن اسفند99,2175,40859,20506917420,517827,501666,543718,25891,5,501895,-15932,-3.08,491936,543718
38,وپاسار,بانك  پاسارگاد,2159,22389569,297580231970,13220,13290,13300,80,0.61,13290,70,0.53,13280,13370
39,صبا,سرمايه گذاري صبا تامين,2157,6143032,47219691865,7805,7670,7780,-25,-0.32,7756,-49,-0.63,7650,7848
40,بكهنوج,توليد برق ماهتاب كهنوج,1838,37541076,64331544282,1686,1653,1743,57,3.38,1714,28,1.66,1653,1765
41,ميدكو,هلدينگ صنايع  معدني خاورميانه,1712,6772889,218001548561,31905,32300,32195,290,0.91,32187,282,0.88,32065,33000
42,نوري,پتروشيمي نوري,1664,2406359,141681138760,60010,58820,58810,-1200,-2,58880,-1130,-1.88,58810,60610
43,زفكاح,ح . كشت و دامداري فكا,1661,8771401,67571475615,7572,7500,7598,26,0.34,7704,132,1.74,7500,7950
44,خكرمان,گروه اقتصادي كرمان خودرو,1635,23170107,95010649302,3986,4001,4105,119,2.99,4101,115,2.89,4001,4105
45,فخوز,فولاد  خوزستان,1631,11184136,160406968120,14590,14370,14300,-290,-1.99,14340,-250,-1.71,14300,14600
46,ثنور,سرمايه گذاري كوه نور,1617,10350969,106071809342,10607,10183,10183,-424,-4,10248,-359,-3.38,10183,10607
47,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1612,35875670,1283736871760,35738,35755,35785,47,0.13,35783,45,0.13,35754,35789
48,پترول,گروه پتروشيمي س. ايرانيان,1609,10850302,105622188950,9920,9740,9730,-190,-1.92,9730,-190,-1.92,9730,9850
49,غگيلا,شيرپاستوريزه پگاه گيلان,1503,24643,596360600,22831,24200,24200,1369,6,22846,15,0.07,24200,24200
50,وپارس,بانك‌پارسيان‌,1488,38938138,108268557160,2830,2780,2780,-50,-1.77,2780,-50,-1.77,2780,2800
51,ونوين,بانك‌اقتصادنوين‌,1454,31032074,137067557750,4500,4460,4410,-90,-2,4420,-80,-1.78,4410,4520
52,كاوه,فولاد كاوه جنوب كيش,1436,19713052,399299917670,20650,20340,20250,-400,-1.94,20260,-390,-1.89,20240,20850
53,آوا,صندوق س.سهام آواي معيار-س,1432,9754951,61613213526,6532,6450,6310,-222,-3.4,6316,-216,-3.31,6277,6479
54,پارسيان,بيمه پارسيان,1415,6594493,70971689860,10670,10960,10680,10,0.09,10760,90,0.84,10610,10960
55,آبادا,توليد نيروي برق آبادان,1400,405157,5453695560,13730,13460,13460,-270,-1.97,13700,-30,-0.22,13460,13500
56,تملت,تامين سرمايه بانك ملت,1361,8969428,48652363370,5520,5520,5410,-110,-1.99,5420,-100,-1.81,5410,5550
57,بپاس,بيمه پاسارگاد,1361,1824164,164413592535,88416,90050,89999,1583,1.79,90131,1715,1.94,89572,91300
58,حكشتي,كشتيراني جمهوري اسلامي ايران,1355,6999408,133746251060,19450,19160,19070,-380,-1.95,19110,-340,-1.75,19070,19430
59,قرن,پديده شيمي قرن,1348,1258613,80482469700,64050,62770,62990,-1060,-1.65,63950,-100,-0.16,62770,65740
60,فلوله,لوله‌وماشين‌سازي‌ايران‌,1281,6097385,138700434480,21700,21270,23000,1300,5.99,22750,1050,4.84,21270,23000
61,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1265,10628027,121511717830,11640,11460,11410,-230,-1.98,11430,-210,-1.8,11410,11770
62,كگل,معدني و صنعتي گل گهر,1223,6006372,89563179710,14910,14930,15050,140,0.94,14910,0,0,14660,15190
63,ماديرا,صنايع ماشين هاي اداري ايران,1205,6420437,55025393090,8725,8600,8551,-174,-1.99,8570,-155,-1.78,8551,8700
64,وساپا,سرمايه‌گذاري‌ سايپا,1163,16033966,87019807680,5530,5430,5420,-110,-1.99,5430,-100,-1.81,5420,5530
65,دروز,داروسازي‌ روزدارو,1160,2520484,96538096420,38470,37800,37710,-760,-1.98,38300,-170,-0.44,37710,39760
66,سمازن,سيمان‌مازندران‌,1158,8602338,111712662700,13210,12970,13000,-210,-1.59,12990,-220,-1.67,12950,13430
67,ثاخت,بين‌المللي‌توسعه‌ساختمان,1133,16081776,41031330800,2600,2550,2550,-50,-1.92,2560,-40,-1.54,2550,2580
68,ساراب,سيمان‌ داراب‌,1101,2216126,36924616720,16340,16920,16590,250,1.53,16570,230,1.41,16180,17100
69,وسينا,بانك سينا,1099,24284050,78536399490,3290,3250,3230,-60,-1.82,3230,-60,-1.82,3230,3280
70,افق,فروشگاههاي زنجيره اي افق كوروش,1072,1065044,73982447830,70360,69410,70000,-360,-0.51,69560,-800,-1.14,68960,70500
71,حتايد,تايدواترخاورميانه,1063,2702242,72345259880,26590,26530,26300,-290,-1.09,26770,180,0.68,26080,27370
72,سرو,صندوق س سروسودمند مدبران-سهام,1047,759693,50967334960,68880,68000,66910,-1970,-2.86,67090,-1790,-2.6,66800,68000
73,وملل,اعتباري ملل,1041,21155992,282048806310,13329,13065,13330,1,0.01,13332,3,0.02,13063,13400
74,شلرد,كود شيميايي اوره لردگان,1032,7657634,52012707613,6891,6890,6790,-101,-1.47,6792,-99,-1.44,6759,6945
75,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,1014,8926773,55447260120,6330,6210,6210,-120,-1.9,6210,-120,-1.9,6210,6250
76,شسپا,نفت سپاهان,964,4022147,60595717550,15040,15300,15060,20,0.13,15070,30,0.2,14910,15360
77,آگاس,صندوق س.هستي بخش آگاه-س,939,624569,41557871247,68440,67260,66249,-2191,-3.2,66538,-1902,-2.78,66003,67995
78,ومعادن,توسعه‌معادن‌وفلزات‌,920,8876208,106097857230,12190,11990,11950,-240,-1.97,11960,-230,-1.89,11950,12020
79,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,914,5694469,61841933340,11080,10860,10860,-220,-1.99,10960,-120,-1.08,10860,10860
80,ارفع,شركت آهن و فولاد ارفع,905,3911569,57766626634,14813,14813,14575,-238,-1.61,14776,-37,-0.25,14570,14999
81,سامان,بانك سامان,890,6922988,69201652962,10052,9851,10090,38,0.38,9996,-56,-0.56,9851,10160
82,وثنو,سرمايه گذاري ساختماني نوين,878,5325533,31194218331,5693,5410,5977,284,4.99,5857,164,2.88,5410,5977
83,ومشان,س. فني و مهندسي مشانير,872,787057,59556985166,76681,75148,75148,-1533,-2,75670,-1011,-1.32,75148,78700
84,ضخود2006,اختيارخ خودرو-2500-1400/02/08,829,37680,3677831000,121,120,97,-24,-19.83,98,-23,-19.01,94,120
85,خپارس,پارس‌ خودرو,822,11024715,63922934970,5900,5800,5790,-110,-1.86,5800,-100,-1.69,5790,5900
86,وارس,سرمايه گذاري ارس صبا,814,2011915,32585163068,15999,16200,16466,467,2.92,16196,197,1.23,15725,16478
87,كگهر,سنگ آهن گهرزمين,783,680339,32903192531,47461,47485,48437,976,2.06,47703,242,0.51,47485,49000
88,نيرو,نيرو سرمايه,768,1447527,77050442063,52580,51529,54157,1577,3,53229,649,1.23,51529,54157
89,كفرآور,فرآورده هاي سيمان شرق,754,2655270,63929402195,24260,23788,23775,-485,-2,24076,-184,-0.76,23775,24550
90,وتجارت,بانك تجارت,743,20641828,55939353880,2760,2710,2710,-50,-1.81,2740,-20,-0.72,2710,2710
91,وبصادر,بانك صادرات ايران,741,23827783,58616346180,2510,2460,2460,-50,-1.99,2480,-30,-1.2,2460,2460
92,فارس,صنايع پتروشيمي خليج فارس,709,6461945,62551627600,9870,9680,9680,-190,-1.93,9770,-100,-1.01,9680,9680
93,شفن,پتروشيمي فناوران,708,112055,36280129230,323660,329800,321000,-2660,-0.82,323700,40,0.01,320000,329800
94,سدشت,صنايع سيمان دشتستان,701,710013,46407602880,61850,65560,65560,3710,6,64700,2850,4.61,62150,65560
95,كيان2,صندوق س. با درآمد ثابت كيان,700,70000000,70000000,27845,1,1,-27844,-100,1,-27844,-100,1,1
96,زاگرس,پتروشيمي زاگرس,693,140690,28461343469,204945,200900,201055,-3890,-1.9,204142,-803,-0.39,200900,208000
97,تايرا,تراكتورسازي‌ايران‌,681,1506985,44097297170,29600,30070,29010,-590,-1.99,29310,-290,-0.98,29010,30410
98,ضخود2007,اختيارخ خودرو-3000-1400/02/08,681,36288,755479000,34,30,22,-12,-35.29,21,-13,-38.24,18,30
99,شصدف,صنعتي دوده فام,680,62276,1967672496,29808,31596,31596,1788,6,29873,65,0.22,31596,31596
100,وخارزم,سرمايه گذاري خوارزمي,666,5988091,32695318820,5570,5460,5460,-110,-1.97,5490,-80,-1.44,5460,5500
101,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,664,11835205,33256926050,2860,2810,2810,-50,-1.75,2820,-40,-1.4,2810,2810
102,البرز,بيمه البرز,663,13653512,51980382510,3860,3800,3890,30,0.78,3810,-50,-1.3,3790,3910
103,امين يكم2,صندوق درآمد ثابت امين يكم فردا,660,66000000,66000000,10163,1,1,-10162,-99.99,1,-10162,-99.99,1,1
104,خساپا,سايپا,656,18788666,42838158480,2320,2280,2280,-40,-1.72,2300,-20,-0.86,2280,2280
105,بجهرم,توسعه مولد نيروگاهي جهرم,647,9891158,28179592690,2906,2848,2848,-58,-2,2872,-34,-1.17,2848,2892
106,شبندر,پالايش نفت بندرعباس,643,2028291,50770613990,25540,25030,25030,-510,-2,25310,-230,-0.9,25030,25230
107,پارند,صندوق س. پارند پايدار سپهر,632,12701920,142581487740,11189,11200,11235,46,0.41,11225,36,0.32,11200,11239
108,پكوير,كوير تاير,627,2394366,31586681490,13250,13260,13020,-230,-1.74,13210,-40,-0.3,13000,13500
109,سمتاز,سيمان ممتازان كرمان,608,1561589,32005863914,20134,19733,20499,365,1.81,20496,362,1.8,19732,20738
110,آسيا,بيمه آسيا,606,15826963,34203734720,2200,2180,2160,-40,-1.82,2170,-30,-1.36,2160,2180
111,ومهان,گروه توسعه مالي مهر آيندگان,605,4192803,54650296990,13274,13010,13009,-265,-2,13034,-240,-1.81,13009,13380
112,دشيري,شيرين دارو,597,219383,54897597354,243701,248225,240030,-3671,-1.51,250236,6535,2.68,238835,251012
113,وحكمت,بيمه حكمت صبا,596,4918292,19191451661,3885,3850,3904,19,0.49,3901,16,0.41,3850,3950
114,رمپنا,گروه مپنا (سهامي عام),550,2733715,47827613310,17830,17600,17480,-350,-1.96,17690,-140,-0.79,17480,17650
115,ثباغ,شهر سازي و خانه سازي باغميشه,548,1928449,31592596189,16704,16650,16376,-328,-1.96,16505,-199,-1.19,16370,16650
116,ارزش,صندوق س ارزش آفرين بيدار-سهام,548,3871312,36177104720,9590,9520,9340,-250,-2.61,9340,-250,-2.61,9290,9520
117,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,547,1825289,15200641903,8558,8454,8301,-257,-3,8328,-230,-2.69,8220,8559
118,شگويا,پتروشيمي تندگويان,528,6110670,57130879517,9539,9350,9349,-190,-1.99,9418,-121,-1.27,9349,9450
119,خبازرس,بازرسي مهندسي و صنعتي ايران,515,1524146,52656828633,35870,34436,34436,-1434,-4,34548,-1322,-3.69,34436,35340
120,وسكاب,س.ص.بازنشستگي كاركنان بانكها,511,5946813,31189764320,5340,5340,5240,-100,-1.87,5280,-60,-1.12,5240,5350
121,وشهر,بانك شهر,511,7465086,45583057336,6331,6081,6078,-253,-4,6106,-225,-3.55,6078,6280
122,هرمز,فولاد هرمزگان جنوب,511,2678184,37688753174,14171,14001,14100,-71,-0.5,14139,-32,-0.23,14001,14350
123,فنورد,نوردوقطعات‌ فولادي‌,506,235568,41428309250,179410,175830,175830,-3580,-2,176240,-3170,-1.77,175830,177980
124,تسه9911,امتياز تسهيلات مسكن بهمن99,506,21121,10586348953,508032,500299,506000,-2032,-0.4,501224,-6808,-1.34,490000,533400
125,آكورد,صندوق س. آرمان آتي كوثر-د,503,10913391,343554142360,31464,31484,31480,16,0.05,31480,16,0.05,31479,31484
126,اتكاي,بيمه اتكايي ايرانيان,477,1842326,34589353849,18500,18844,19000,500,2.7,18684,184,0.99,18591,19085
127,قشرين,قند شيرين خراسان,469,1673194,26622750359,16556,15894,15894,-662,-4,15911,-645,-3.9,15894,16350
128,حفاري,حفاري شمال,464,2684382,19714358200,7480,7390,7340,-140,-1.87,7420,-60,-0.8,7340,7470
129,شرنگي,شيميايي رنگين,463,274377,62735545246,232904,228246,228246,-4658,-2,228647,-4257,-1.83,228246,238000
130,ذوب,سهامي ذوب آهن  اصفهان,440,4754255,18427492380,3955,3876,3876,-79,-2,3940,-15,-0.38,3876,3876
131,شپديس,پتروشيمي پرديس,433,460260,43497855140,96250,95100,94330,-1920,-1.99,95440,-810,-0.84,94330,97930
132,ساروج,بين المللي ساروج بوشهر,432,1131005,22202453348,20350,20000,19536,-814,-4,19631,-719,-3.53,19536,20900
133,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,414,1379184,41137867640,30130,30000,29910,-220,-0.73,29880,-250,-0.83,29530,30540
134,چكارن,كارتن‌ ايران‌,412,3920118,13307620930,3450,3410,3390,-60,-1.74,3430,-20,-0.58,3390,3420
135,سيدكو,سرمايه گذاري توسعه صنايع سيمان,396,2596650,16232781660,6360,6480,6240,-120,-1.89,6320,-40,-0.63,6240,6480
136,فسازان,غلتك سازان سپاهان,391,836481,29352979530,35530,34900,35170,-360,-1.01,35260,-270,-0.76,34900,35500
137,سفارس,سيمان فارس و خوزستان,391,1737178,32916134730,19240,18860,18860,-380,-1.98,19040,-200,-1.04,18860,19480
138,طلا,صندوق س.پشتوانه طلاي لوتوس,389,281022,21754143615,77684,77210,77700,16,0.02,77411,-273,-0.35,76800,77750
139,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,386,992602,23385624580,23990,23520,23560,-430,-1.79,23780,-210,-0.88,23520,23810
140,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,381,710872,12836667940,18510,18900,17960,-550,-2.97,18060,-450,-2.43,17820,18900
141,وپخش,داروپخش‌ (هلدينگ‌,377,219358,21932858350,101930,99920,99900,-2030,-1.99,101060,-870,-0.85,99900,101810
142,شرانل,نفت ايرانول,363,474962,18014408925,38527,37997,37790,-737,-1.91,38305,-222,-0.58,37770,38713
143,سيستم,همكاران سيستم,360,1752288,47084118510,27410,26870,26870,-540,-1.97,26870,-540,-1.97,26870,26990
144,وبانك,سرمايه گذاري گروه توسعه ملي,353,3212182,27175287010,8630,8460,8460,-170,-1.97,8580,-50,-0.58,8460,8470
145,سبزوا,سيمان لار سبزوار,353,5774977,20801501154,3675,3602,3602,-73,-1.99,3644,-31,-0.84,3602,3619
146,گوهران,سرمايه گذاري توسعه گوهران اميد,352,2167285,15774491554,7297,7170,7199,-98,-1.34,7291,-6,-0.08,7163,7340
147,فاراك,ماشين‌ سازي‌ اراك‌,351,6241726,16041235820,2620,2570,2570,-50,-1.91,2600,-20,-0.76,2570,2570
148,همراه,شركت ارتباطات سيار ايران,350,1069139,28195105080,26900,26900,26370,-530,-1.97,26740,-160,-0.59,26370,26900
149,جمح,ح . پتروشيمي جم,347,1068262,30034490740,28140,27700,28020,-120,-0.43,28120,-20,-0.07,27700,28850
150,فافزا,فولاد افزا سپاهان,339,215567,11651851809,54627,55480,53552,-1075,-1.97,54275,-352,-0.64,53535,55480
151,تصميم,صندوق س با درآمد ثابت تصميم,332,2037104,32748755771,16050,16070,16079,29,0.18,16076,26,0.16,16070,16079
152,خصدرا,صنعتي‌ دريايي‌ ايران‌,322,8366426,26053050564,3177,3114,3114,-63,-1.98,3127,-50,-1.57,3114,3114
153,فنوال,نورد آلومينيوم‌,319,1079980,28378293500,26800,26270,26270,-530,-1.98,26480,-320,-1.19,26270,26740
154,پتاير,ايران‌ تاير,318,10850698,40039075620,3760,3690,3690,-70,-1.86,3700,-60,-1.6,3690,3690
155,پترولح,ح . گروه پتروشيمي س. ايرانيان,314,3881682,30762543840,8250,8400,7920,-330,-4,7930,-320,-3.88,7920,8400
156,بميلا,توسعه بازرگاني آهن وفولادميلاد,310,1889607,27503603395,13911,13900,14606,695,5,14555,644,4.63,13900,14606
157,تسه9910,امتياز تسهيلات مسكن دي99,310,9801,4909083778,513937,500111,539633,25696,5,500876,-13061,-2.54,488249,539633
158,دامين,داروسازي‌ امين‌,307,4022662,20048931250,4700,4740,5020,320,6.81,4980,280,5.96,4650,5020
159,شاراك,پتروشيمي شازند,302,933057,22547034580,24520,24110,24080,-440,-1.79,24420,-100,-0.41,24040,24680
160,كخاك,صنايع‌خاك‌چيني‌ايران‌,301,235380,9716921440,42080,41240,41240,-840,-2,41920,-160,-0.38,41240,42150
161,تنوين,تامين سرمايه نوين,300,4996420,37222184650,7450,7450,7500,50,0.67,7450,0,0,7440,7500
162,سخوز,سيمان خوزستان,298,1243846,28122685530,23040,22840,22580,-460,-2,22790,-250,-1.09,22580,22900
163,جم پيلن,پلي پروپيلن جم - جم پيلن,297,179606,14237321400,79720,78360,78590,-1130,-1.42,79620,-100,-0.13,78360,80510
164,فجر,فولاد اميركبيركاشان,296,377975,22103299530,59640,58470,58450,-1190,-2,59100,-540,-0.91,58450,59830
165,جم,پتروشيمي جم,287,1573943,56050095220,36260,35560,35540,-720,-1.99,35880,-380,-1.05,35540,36890
166,واحيا,م .صنايع و معادن احياء سپاهان,285,267992,40634565072,154713,151620,151619,-3094,-2,152645,-2068,-1.34,151619,154680
167,فسپا,گروه‌صنعتي‌سپاهان‌,285,492189,18493452070,38320,37560,37560,-760,-1.98,38030,-290,-0.76,37560,38410
168,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,281,4401,2124297076,474338,480000,480008,5670,1.2,482685,8347,1.76,454300,497999
169,شبريز,پالايش نفت تبريز,275,481395,14004035920,29670,29090,29080,-590,-1.99,29580,-90,-0.3,29080,29330
170,دسينا,داروسازي‌ سينا,270,446189,10692122660,24440,23960,23970,-470,-1.92,24330,-110,-0.45,23960,24090
171,سپاس,صندوق س. پاداش سهامداري توسعه1,269,8975978,89894404242,10006,10014,10015,9,0.09,10015,9,0.09,10014,10016
172,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,268,5393508,54041040539,10015,10018,10029,14,0.14,10020,5,0.05,10018,10029
173,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,265,1509770,18320994070,12360,12140,12120,-240,-1.94,12270,-90,-0.73,12120,12400
174,بموتو,موتوژن‌,264,302649,17320616860,58370,57320,57210,-1160,-1.99,57950,-420,-0.72,57210,57600
175,ضخود2005,اختيارخ خودرو-2000-1400/02/08,264,11921,4956027000,453,427,410,-43,-9.49,416,-37,-8.17,405,427
176,حسينا,توسعه خدمات دريايي وبندري سينا,258,556017,39966070264,73329,71863,71863,-1466,-2,72089,-1240,-1.69,71863,72900
177,ستران,سيمان‌ تهران‌,257,697000,16560720000,24240,23760,23760,-480,-1.98,24070,-170,-0.7,23760,23760
178,مارون,پتروشيمي مارون,256,166860,26216479974,158536,156000,155366,-3170,-2,158158,-378,-0.24,155366,161000
179,لوتوس,تامين سرمايه لوتوس پارسيان,256,3475316,34750820560,10190,9990,9990,-200,-1.96,10050,-140,-1.37,9990,10320
180,وبازار,صندوق س شاخصي بازارآشنا,255,5080980,48272651150,9520,9550,9500,-20,-0.21,9500,-20,-0.21,9500,9680
181,پارس,پتروشيمي پارس,255,328162,48229586280,149930,149900,146940,-2990,-1.99,148400,-1530,-1.02,146940,149900
182,سحرخيز,صندوق س. گروه زعفران سحرخيز,254,1207081,11415532156,9464,9520,9548,84,0.89,9457,-7,-0.07,9410,9548
183,سجامح,ح.مجتمع سيمان غرب آسيا,253,2016343,3872268341,1910,1959,1910,0,0,1920,10,0.52,1890,1959
184,دالبرح,ح . البرزدارو,251,214213,2178523900,10380,10190,10200,-180,-1.73,10170,-210,-2.02,10080,10330
185,ياقوت,صندوق س ياقوت آگاه-ثابت,250,3123686,38116056375,12196,12212,12205,9,0.07,12202,6,0.05,12201,12212
186,ونيرو,سرمايه‌گذاري‌نيرو,247,3617764,9768187800,2750,2700,2700,-50,-1.82,2740,-10,-0.36,2700,2730
187,تسه9908,امتياز تسهيلات مسكن آبان99,246,5052,2539999921,509962,484464,535460,25498,5,502771,-7191,-1.41,484464,535460
188,رنيك,جنرال مكانيك,244,705640,15710707937,22715,22261,22261,-454,-2,22564,-151,-0.66,22261,22290
189,كاريس,صندوق س.سپهر كاريزما-س,242,1269336,14529994376,11639,11620,11438,-201,-1.73,11447,-192,-1.65,11410,11620
190,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,237,986930,8823255200,9120,8940,8940,-180,-1.97,9090,-30,-0.33,8940,8980
191,تسه9803,امتياز تسهيلات مسكن خرداد98,236,2858,1461936509,503292,480101,513701,10409,2.07,511524,8232,1.64,480101,528456
192,افران,صندوق س افرا نماد پايدار-ثابت,230,2568859,33503116133,13036,13039,13044,8,0.06,13042,6,0.05,13039,13045
193,سشمال,سيمان‌ شمال‌,226,1461158,16686424360,11650,11420,11420,-230,-1.97,11570,-80,-0.69,11420,11420
194,كاما,باما,221,810654,10724952420,13500,13230,13230,-270,-2,13450,-50,-0.37,13230,13230
195,ثمسكن,سرمايه‌گذاري‌ مسكن‌,220,1770752,9444608020,5430,5330,5330,-100,-1.84,5410,-20,-0.37,5330,5500
196,شخارك,پتروشيمي‌ خارك‌,219,457444,20742580030,45820,45100,45000,-820,-1.79,45720,-100,-0.22,44910,46380
197,شگلح,ح . گلتاش‌,215,802593,5303803930,6650,6520,6600,-50,-0.75,6610,-40,-0.6,6520,6690
198,وسپه,سرمايه‌گذاري‌ سپه‌,214,922488,6288168100,6940,6840,6810,-130,-1.87,6920,-20,-0.29,6810,6850
199,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,213,8252,1365058000,183,172,158,-25,-13.66,165,-18,-9.84,157,172
200,بترانس,ايران‌ ترانسفو,212,7520367,22260286320,3020,2960,2960,-60,-1.99,2990,-30,-0.99,2960,2960
201,ولساپا,ليزينگ رايان‌ سايپا,211,2734740,9298116000,3460,3400,3400,-60,-1.73,3450,-10,-0.29,3400,3400
202,تيپيكو,سرمايه گذاري دارويي تامين,211,619241,25460783540,41940,41150,41130,-810,-1.93,41650,-290,-0.69,41110,41470
203,غشهداب,كشت و صنعت شهداب ناب خراسان,209,2304626,9064094058,4013,3933,3933,-80,-1.99,3998,-15,-0.37,3933,3933
204,پارسان,گسترش نفت و گاز پارسيان,207,1535243,30813085200,20400,20000,20000,-400,-1.96,20310,-90,-0.44,20000,20600
205,معيار,سرمايه گذاري معيار صنعت پارس,206,292762,15003927500,49758,51250,51250,1492,3,50751,993,2,51000,51250
206,گكوثر,هتل پارسيان كوثر اصفهان,204,5269280,13006654868,2518,2468,2468,-50,-1.99,2505,-13,-0.52,2468,2490
