,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
19,بپيوند,برق و انرژي پيوندگستر پارس,4591,3808609,46070395617,12449,12080,12174,-275,-2.21,12109,-340,-2.73,12076,12340
20,بوعلي,پتروشيمي بوعلي سينا,4512,1000691,41687634080,41500,41530,41790,290,0.7,41610,110,0.27,41500,41980
21,اپال,فرآوري معدني اپال كاني پارس,4326,4325669,72850320320,16760,16760,16820,60,0.36,16810,50,0.3,16750,17050
22,خساپا,سايپا,4016,238417312,469682104640,2030,1970,1970,-60,-2.96,1970,-60,-2.96,1970,1970
23,نوري,پتروشيمي نوري,3933,9217278,548178918610,56310,56010,59670,3360,5.97,59470,3160,5.61,56010,59680
24,سيتا,سرمايه گذاري سيمان تامين,3704,5054296,75821749250,15000,15000,15000,0,0,15000,0,0,15000,15010
25,وپاسار,بانك  پاسارگاد,3640,74805044,1024035700520,13680,13690,13700,20,0.15,13690,10,0.07,13660,13700
26,وپارس,بانك‌پارسيان‌,3547,140042365,338206255580,2480,2410,2450,-30,-1.21,2420,-60,-2.42,2410,2460
27,ذوب,سهامي ذوب آهن  اصفهان,3464,64402475,213759941811,3418,3316,3347,-71,-2.08,3319,-99,-2.9,3316,3370
28,فارس,صنايع پتروشيمي خليج فارس,3352,22640594,195079040890,8700,8440,8760,60,0.69,8620,-80,-0.92,8440,8910
29,امين يكم,صندوق درآمد ثابت امين يكم فردا,2978,72394738,728780828459,10062,10068,10067,5,0.05,10067,5,0.05,10063,10072
30,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2970,16054252,156308023460,9640,9390,9870,230,2.39,9740,100,1.04,9390,10000
31,بگيلان,توسعه مسير برق گيلان,2927,980689,20062671647,20638,20019,20430,-208,-1.01,20563,-75,-0.36,20019,20990
32,خبهمن,گروه‌بهمن‌,2670,168743846,226446577760,1440,1360,1320,-120,-8.33,1340,-100,-6.94,1320,1380
33,كمند,صندوق س. با درآمد ثابت كمند,2601,98102612,992947444661,10116,10122,10121,5,0.05,10122,6,0.06,10121,10123
34,فخوز,فولاد  خوزستان,2442,13412908,194511915280,14230,14010,14800,570,4.01,14500,270,1.9,14010,14810
35,بجهرم,توسعه مولد نيروگاهي جهرم,2419,29624627,71713091475,2481,2407,2441,-40,-1.61,2421,-60,-2.42,2407,2480
36,وساپا,سرمايه‌گذاري‌ سايپا,2158,37083184,167465518710,4640,4510,4520,-120,-2.59,4520,-120,-2.59,4510,4600
37,صبا,سرمايه گذاري صبا تامين,2148,6321854,46715589154,7424,7220,7470,46,0.62,7410,-14,-0.19,7220,7520
38,وكار,بانك‌ كارآفرين‌,2001,46420737,134976997420,2870,2900,2920,50,1.74,2910,40,1.39,2810,2990
39,كارين2,صندوق س نگين سامان-ثابت,1999,19990000,19990000,10028,1,1,-10027,-99.99,1,-10027,-99.99,1,1
40,ونوين,بانك‌اقتصادنوين‌,1965,40599216,166070259600,4180,4060,4180,0,0,4090,-90,-2.15,4060,4200
41,كچاد,معدني‌وصنعتي‌چادرملو,1906,8480434,179662766430,21680,21030,21470,-210,-0.97,21190,-490,-2.26,21030,21680
42,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1875,47453650,1712474318660,36071,36089,36089,18,0.05,36087,16,0.04,36085,36091
43,قرن,پديده شيمي قرن,1819,1767063,108542896540,61610,59770,61100,-510,-0.83,61430,-180,-0.29,59770,63500
44,كيان,صندوق س. با درآمد ثابت كيان,1788,56275632,1583981363223,28166,28190,28150,-16,-0.06,28147,-19,-0.07,28145,28190
45,تاصيكو,سرمايه گذاري صدرتامين,1723,21483268,217468458190,10090,9800,10150,60,0.59,10120,30,0.3,9790,10300
46,وخارزمح,ح.سرمايه گذاري خوارزمي,1700,6133162,19661666620,3140,3110,3280,140,4.46,3210,70,2.23,3110,3300
47,آوا,صندوق س.سهام آواي معيار-س,1679,8846081,56272748184,6252,6298,6420,168,2.69,6361,109,1.74,6271,6453
48,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1670,8050113,85835792370,10560,10390,10850,290,2.75,10640,80,0.76,10280,10900
49,فجر,فولاد اميركبيركاشان,1555,2795196,161518679890,54990,56250,58280,3290,5.98,57780,2790,5.07,55610,58280
50,فنوال,نورد آلومينيوم‌,1515,3729586,99615527940,27450,27450,26770,-680,-2.48,26710,-740,-2.7,26630,27890
51,دماوند,توليد نيروي برق دماوند,1493,2076652,51259718449,24419,24424,24800,381,1.56,24668,249,1.02,24423,24859
52,ومهان,گروه توسعه مالي مهر آيندگان,1491,6092172,72906351276,11642,11550,11950,308,2.65,11967,325,2.79,11510,12290
53,سرو,صندوق س سروسودمند مدبران-سهام,1439,1441738,91081477280,62050,61730,63860,1810,2.92,63170,1120,1.8,61730,63900
54,فباهنرح,ح . مس‌ شهيدباهنر,1366,4520656,72062580050,15040,15080,16480,1440,9.57,15940,900,5.98,15080,16480
55,معيار,سرمايه گذاري معيار صنعت پارس,1336,3173642,183446304478,57473,59197,56324,-1149,-2,57803,330,0.57,56324,59197
56,كارين,صندوق س نگين سامان-ثابت,1294,64598690,648184947029,10028,10036,10034,6,0.06,10034,6,0.06,10033,10036
57,آگاس,صندوق س.هستي بخش آگاه-س,1289,1081889,68664616798,62161,62250,64260,2099,3.38,63467,1306,2.1,62250,64418
58,ومعادن,توسعه‌معادن‌وفلزات‌,1286,10883319,83197503220,7780,7590,7590,-190,-2.44,7640,-140,-1.8,7400,7830
59,كاوه,فولاد كاوه جنوب كيش,1229,5683713,119742515700,20740,20220,21070,330,1.59,21070,330,1.59,20220,21520
60,كگل,معدني و صنعتي گل گهر,1198,12530693,173551449330,14230,13810,14150,-80,-0.56,13850,-380,-2.67,13810,14190
61,كگلح,ح . معدني و صنعتي گل گهر,1176,2352988,24037795830,9950,9710,10560,610,6.13,10220,270,2.71,9710,10590
62,تسه9912,امتياز تسهيلات مسكن اسفند99,1160,29411,15631373549,519306,526000,545271,25965,5,531480,12174,2.34,510001,545271
63,تسه0001,امتيازتسهيلات مسكن فروردين1400,1160,22417,11764096388,506352,530000,531669,25317,5,524785,18433,3.64,505001,531669
64,افق,فروشگاههاي زنجيره اي افق كوروش,1119,1463035,103646136380,70590,70000,71300,710,1.01,70840,250,0.35,68500,72470
65,غگيلا,شيرپاستوريزه پگاه گيلان,1102,17823,438107163,23190,24581,24581,1391,6,23201,11,0.05,24581,24581
66,ضخود2005,اختيارخ خودرو-2000-1400/02/08,1083,57277,1114724000,14,8,20,6,42.86,19,5,35.71,8,29
67,شبريز,پالايش نفت تبريز,1031,5451835,145077830230,27430,26610,26610,-820,-2.99,26610,-820,-2.99,26610,26790
68,پاكشو,گروه صنعتي پاكشو,1023,12892945,83421101820,6630,6440,6630,0,0,6510,-120,-1.81,6440,6730
69,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,1022,7227472,41388843850,5720,5690,5790,70,1.22,5730,10,0.17,5560,5850
70,شغدير,پتروشيمي غدير,985,1275287,74648892010,59130,57800,60000,870,1.47,58530,-600,-1.01,57370,60980
71,شلرد,كود شيميايي اوره لردگان,965,8754662,55315174819,6331,6220,6380,49,0.77,6318,-13,-0.21,6220,6439
72,فسپا,گروه‌صنعتي‌سپاهان‌,922,2234930,81211538040,37330,36220,36680,-650,-1.74,36340,-990,-2.65,36220,37890
73,ورازي,بيمه رازي,912,10177939,95235895312,9756,9420,9269,-487,-4.99,9357,-399,-4.09,9269,9754
74,سمتاز,سيمان ممتازان كرمان,911,1870944,41907505254,22275,21850,22135,-140,-0.63,22399,124,0.56,21830,22943
75,زاگرس,پتروشيمي زاگرس,910,359292,72518875470,200498,199890,202299,1801,0.9,201477,979,0.49,198210,204185
76,هرمز,فولاد هرمزگان جنوب,864,4794239,71570808280,14614,14310,15050,436,2.98,14799,185,1.27,14310,15110
77,شساخت,مهندسي و ساختمان صنايع نفت,830,996467,38758392094,38292,38980,38850,558,1.46,38889,597,1.56,37900,39320
78,سرچشمه,سرمايه گذاري مس سرچشمه,819,6841739,43021187092,6283,6232,6312,29,0.46,6287,4,0.06,6209,6410
79,وسكاب,س.ص.بازنشستگي كاركنان بانكها,810,9853670,47271888650,4900,4760,4880,-20,-0.41,4800,-100,-2.04,4760,4890
80,ميدكو,هلدينگ صنايع  معدني خاورميانه,809,12241710,398992403607,32593,32593,32680,87,0.27,32593,0,0,32400,32680
81,غگل,گلوكوزان‌,778,8301159,24572240780,3050,2960,2960,-90,-2.95,3000,-50,-1.64,2960,2980
82,حسينا,توسعه خدمات دريايي وبندري سينا,774,1774703,109306041243,63364,61464,62000,-1364,-2.15,61591,-1773,-2.8,61464,62893
83,فايرا,آلومينيوم‌ايران‌,764,2868973,49292644990,16980,17100,17150,170,1,17130,150,0.88,16910,17400
84,شبندر,پالايش نفت بندرعباس,744,6187473,135815032350,22620,21950,21950,-670,-2.96,21950,-670,-2.96,21950,21950
85,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,727,3097516,24669168637,7855,7808,8039,184,2.34,7964,109,1.39,7808,8068
86,فنورد,نوردوقطعات‌ فولادي‌,727,279282,44663516580,164180,159260,161500,-2680,-1.63,160070,-4110,-2.5,159260,166590
87,ارفع,شركت آهن و فولاد ارفع,693,3750553,53050475764,14533,14101,14182,-351,-2.42,14230,-303,-2.08,14098,14400
88,شگلح,ح . گلتاش‌,687,1894443,10302264880,5560,5280,5400,-160,-2.88,5440,-120,-2.16,5280,5650
89,سفانو,سيمان فارس نو,685,2458571,97361119090,40630,39420,39420,-1210,-2.98,39600,-1030,-2.54,39420,41980
90,تنوينح,ح . تامين سرمايه نوين,674,66788368,361421584620,5500,5410,5410,-90,-1.64,5410,-90,-1.64,5410,5430
91,طلا,صندوق س.پشتوانه طلاي لوتوس,653,260012,18408588651,72168,71200,70368,-1800,-2.49,70799,-1369,-1.9,70365,71251
92,وبانك,سرمايه گذاري گروه توسعه ملي,604,4567998,35776653260,8040,7800,8000,-40,-0.5,7950,-90,-1.12,7800,8010
93,شسپا,نفت سپاهان,580,3037649,44498110560,14800,14450,14850,50,0.34,14680,-120,-0.81,14450,14850
94,وتوكاح,ح . ‌توكافولاد(هلدينگ‌,576,25164151,201313208000,8000,8000,8000,0,0,8000,0,0,8000,8000
95,شپديس,پتروشيمي پرديس,557,500072,46964685870,93600,90850,95000,1400,1.5,93750,150,0.16,90850,95000
96,ارزش,صندوق س ارزش آفرين بيدار-سهام,550,3408785,31350847070,9060,9100,9280,220,2.43,9200,140,1.55,9070,9330
97,پارسان,گسترش نفت و گاز پارسيان,530,2975953,54983057570,18970,18410,18770,-200,-1.05,18730,-240,-1.27,18410,18810
98,شصدف,صنعتي دوده فام,519,22385,725027765,30556,32389,32389,1833,6,30581,25,0.08,32389,32389
99,همراه,شركت ارتباطات سيار ايران,514,913704,22345866930,25080,24340,24330,-750,-2.99,24940,-140,-0.56,24330,24990
100,شفن,پتروشيمي فناوران,510,145981,46202500650,320770,311150,318550,-2220,-0.69,318740,-2030,-0.63,311150,320700
101,فافزا,فولاد افزا سپاهان,503,342753,18003691094,52107,51065,53000,893,1.71,52485,378,0.73,51065,53490
102,آريان,سرمايه گذاري پارس آريان,499,14185072,139786890785,10264,9854,9870,-394,-3.84,9855,-409,-3.98,9854,10000
103,پارند,صندوق س. پارند پايدار سپهر,490,12838481,145338664118,11313,11318,11313,0,0,11321,8,0.07,11312,11327
104,خكرمان,گروه اقتصادي كرمان خودرو,482,11787456,42645103661,3689,3616,3616,-73,-1.98,3618,-71,-1.92,3616,3680
105,كيان2,صندوق س. با درآمد ثابت كيان,480,48000000,48000000,28166,1,1,-28165,-100,1,-28165,-100,1,1
106,پارس,پتروشيمي پارس,479,419791,61389541670,144230,140450,146200,1970,1.37,145450,1220,0.85,140450,149650
107,كرمان,س. توسعه و عمران استان كرمان,471,10646496,12541572288,1214,1178,1178,-36,-2.97,1205,-9,-0.74,1178,1178
108,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,454,113200,111283432200,1001189,994599,983400,-17789,-1.78,983069,-18120,-1.81,978710,994599
109,شاراك,پتروشيمي شازند,450,1283501,31365041180,24250,23560,24840,590,2.43,24320,70,0.29,23560,24870
110,خريخت,صنايع‌ريخته‌گري‌ايران‌,445,10444106,31358904020,3090,3000,3010,-80,-2.59,3030,-60,-1.94,3000,3090
111,بميلا,توسعه بازرگاني آهن وفولادميلاد,437,2691173,37882006758,13702,14000,14113,411,3,14076,374,2.73,13751,14113
112,گكيشح,ح.توريستي ورفاهي آبادگران كيش,420,1802703,55795637979,30747,30134,30341,-406,-1.32,30951,204,0.66,30133,31669
113,مبين,مبين انرژي خليج فارس,411,4363235,67224859540,15740,15270,16090,350,2.22,15550,-190,-1.21,15270,16190
114,تصميم,صندوق س با درآمد ثابت تصميم,406,6474858,104939863732,16204,16211,16205,1,0.01,16207,3,0.02,16197,16216
115,افران,صندوق س افرا نماد پايدار-ثابت,404,13136282,173027150845,13166,13175,13172,6,0.05,13172,6,0.05,13171,13177
116,تيپيكو,سرمايه گذاري دارويي تامين,397,802161,29337037010,37540,36430,36760,-780,-2.08,37090,-450,-1.2,36420,37200
117,شبهرن,نفت‌ بهران‌,383,5195340,63642915000,12620,12250,12250,-370,-2.93,12250,-370,-2.93,12250,12250
118,بپاس,بيمه پاسارگاد,380,591073,52085986798,88121,88121,88122,1,0,88121,0,0,88120,88200
119,واحيا,م .صنايع و معادن احياء سپاهان,374,443424,56421499319,126713,124183,127755,1042,0.82,127241,528,0.42,124183,129580
120,فسازان,غلتك سازان سپاهان,371,952514,31144902660,33680,32670,32980,-700,-2.08,33040,-640,-1.9,32670,33970
121,تسه9911,امتياز تسهيلات مسكن بهمن99,369,3964,2096442599,514610,513306,540340,25730,5,528870,14260,2.77,513306,540340
122,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,359,3721124,9191176280,2540,2470,2470,-70,-2.76,2530,-10,-0.39,2470,2470
123,گوهران,سرمايه گذاري توسعه گوهران اميد,358,1246942,8549999811,7051,6840,6990,-61,-0.87,7017,-34,-0.48,6840,7020
124,شرانل,نفت ايرانول,357,1746852,66784760977,38045,38394,38050,5,0.01,38231,186,0.49,37800,38580
125,كاريس,صندوق س.سپهر كاريزما-س,355,1084624,11214436329,10297,10120,10425,128,1.24,10339,42,0.41,10120,10450
126,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,345,16757,630939000,33,39,38,5,15.15,38,5,15.15,23,58
127,ياقوت,صندوق س ياقوت آگاه-ثابت,342,2699193,33269136998,12327,12334,12318,-9,-0.07,12326,-1,-0.01,12305,12335
128,وسينا,بانك سينا,340,11886081,33421553760,2890,2810,2810,-80,-2.77,2840,-50,-1.73,2810,2860
129,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,340,1076772,15302103090,14590,14300,14250,-340,-2.33,14470,-120,-0.82,14160,14590
130,زملارد,كشاورزي و دامپروري ملارد شير,338,270600,10044401400,38266,37119,37119,-1147,-3,38028,-238,-0.62,37119,37119
131,ضخود2014,اختيارخ خودرو-1800-1400/02/08,331,21740,2289478000,109,100,100,-9,-8.26,105,-4,-3.67,66,120
132,كرماشا,صنايع پتروشيمي كرمانشاه,331,751987,26459998210,35010,34100,35240,230,0.66,35100,90,0.26,34100,35790
133,فاذر,صنايع‌ آذرآب‌,324,490803,11205032490,23530,22830,22830,-700,-2.97,23370,-160,-0.68,22830,22830
134,جم,پتروشيمي جم,320,583783,20855500010,35380,34400,36120,740,2.09,35450,70,0.2,34400,36120
135,آكورد,صندوق س. آرمان آتي كوثر-د,313,3976950,126352067578,31757,31774,31775,18,0.06,31771,14,0.04,31770,31775
136,كاردان,صندوق س تجارت شاخصي كاردان,313,95923,14041379480,142600,142550,147880,5280,3.7,146380,3780,2.65,142550,148000
137,جم پيلن,پلي پروپيلن جم - جم پيلن,310,339594,26732116670,77950,77500,79240,1290,1.65,78280,330,0.42,76010,79450
138,كنور,توسعه معدني و صنعتي صبانور,310,311866,14161600410,45420,45500,46550,1130,2.49,45420,0,0,44080,47460
139,شبصير,توليدات پتروشيمي قائد بصير,308,405835,26146553883,66091,64109,65299,-792,-1.2,65174,-917,-1.39,64109,67150
140,سپ,پرداخت الكترونيك سامان كيش,306,1438430,29636117180,20800,20180,20500,-300,-1.44,20680,-120,-0.58,20180,21000
141,سيدكو,سرمايه گذاري توسعه صنايع سيمان,299,3050103,18087799770,6110,5930,6000,-110,-1.8,6040,-70,-1.15,5930,6000
142,وخاور,بانك خاورميانه,297,3704859,30230928930,8240,8020,8230,-10,-0.12,8190,-50,-0.61,8000,8260
143,تسه9908,امتياز تسهيلات مسكن آبان99,287,3709,1946483630,507047,532399,532399,25352,5,524800,17753,3.5,501000,532399
144,سرود,سيمان‌شاهرود,286,1801765,34805302320,19830,19240,19260,-570,-2.87,19460,-370,-1.87,19240,19820
145,سخوز,سيمان خوزستان,282,594614,12948437060,22030,21500,21900,-130,-0.59,21960,-70,-0.32,21500,22360
146,شخارك,پتروشيمي‌ خارك‌,281,337199,14595839860,44240,43000,43490,-750,-1.7,44100,-140,-0.32,42920,43960
147,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,280,8065748,82006025234,10146,10150,10176,30,0.3,10167,21,0.21,10145,10180
148,زعف0008پ20,زعفران0008نگين وحدت جام(پ),276,60113,7818035431,132036,131499,128503,-3533,-2.68,130056,-1980,-1.5,128000,132900
149,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,257,8076,808606000,91,95,100,9,9.89,100,9,9.89,70,134
150,وسپه,سرمايه‌گذاري‌ سپه‌,254,1875335,12026600560,6590,6400,6500,-90,-1.37,6550,-40,-0.61,6400,6540
151,دالبرح,ح . البرزدارو,252,303033,2936331850,9640,9530,9830,190,1.97,9690,50,0.52,9450,10300
152,عيار,صندوق س. پشتوانه طلاي مفيد,250,535381,13335959149,25254,25000,24621,-633,-2.51,24909,-345,-1.37,24600,25200
153,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,244,399909,8995165720,22830,22160,22830,0,0,22770,-60,-0.26,22160,22850
154,شيراز,پتروشيمي‌شيراز,236,323327,17270176150,54360,52730,52730,-1630,-3,54190,-170,-0.31,52730,54400
155,تسه9910,امتياز تسهيلات مسكن دي99,235,2079,1100506791,510391,533451,535910,25519,5,529344,18953,3.71,502122,535910
156,تسه9909,امتياز تسهيلات مسكن آذر99,229,1894,998419164,512739,538375,538375,25636,5,527148,14409,2.81,491409,538375
157,وحكمت,بيمه حكمت صبا,227,3944951,13861262883,3579,3508,3510,-69,-1.93,3532,-47,-1.31,3508,3630
158,ضخود7076,اختيارخ خودرو-2500-1400/07/07,226,8617,1376597000,147,140,171,24,16.33,160,13,8.84,131,198
159,تنوين,تامين سرمايه نوين,224,3026908,20403096270,6790,6620,6800,10,0.15,6770,-20,-0.29,6610,6810
160,شصفها,پتروشيمي‌ اصفهان‌,216,140662,17072204479,120578,122770,122300,1722,1.43,121370,792,0.66,118206,122770
161,نهال,صندوق س. طلاي سرخ نوويرا,207,747103,7382387961,10108,10000,9869,-239,-2.36,9881,-227,-2.25,9706,10000
162,وشهر,بانك شهر,207,2405774,12718240635,5270,5129,5250,-20,-0.38,5276,6,0.11,5110,5380
163,واعتبار,سرمايه گذاري اعتبار ايران,205,6280493,49457721770,8110,7870,8020,-90,-1.11,7870,-240,-2.96,7870,8100
164,وثنو,سرمايه گذاري ساختماني نوين,202,1635529,8308926287,5340,5081,5073,-267,-5,5222,-118,-2.21,5073,5149
165,اطلس,صندوق س.توسعه اندوخته آينده-س,201,35561,7120986022,198032,198000,200008,1976,1,200247,2215,1.12,198000,202000
166,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,196,42447,5438288440,126040,126110,129160,3120,2.48,128120,2080,1.65,126110,129380
167,آساس,صندوق س.آسمان آرماني سهام-س,195,86500,14181179430,163166,163000,164999,1833,1.12,163944,778,0.48,162501,165379
168,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,195,3030110,42212360240,14360,13930,13930,-430,-2.99,14200,-160,-1.11,13930,14000
169,ثباغ,شهر سازي و خانه سازي باغميشه,193,790973,12311515141,16046,15565,15565,-481,-3,15924,-122,-0.76,15565,15580
170,سپيدما,صندوق س. سپيد دماوند-د,191,8533630,87191333197,10211,10216,10217,6,0.06,10217,6,0.06,10216,10222
171,بفجر,فجر انرژي خليج فارس,190,1963582,42287176810,22190,21550,21530,-660,-2.97,21700,-490,-2.21,21530,21940
172,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,186,8335,1327226000,156,198,150,-6,-3.85,159,3,1.92,142,199
173,وخارزم,سرمايه گذاري خوارزمي,185,701398,3478934080,5110,4960,4960,-150,-2.94,5100,-10,-0.2,4960,4960
174,تسه9803,امتياز تسهيلات مسكن خرداد98,183,2531,1292314275,487677,500000,512060,24383,5,510594,22917,4.7,495000,512060
175,شپلي,پلي اكريل ايران,180,2566594,21402827366,8686,8339,8339,-347,-3.99,8339,-347,-3.99,8339,8339
176,تسه9907,امتياز تسهيلات مسكن مهر99,173,1938,1020470021,511715,493222,537300,25585,5,526558,14843,2.9,493222,537300
177,شيران,س. صنايع‌شيميايي‌ايران,173,341626,7590929720,22900,22220,22220,-680,-2.97,22840,-60,-0.26,22220,22220
178,حكشتي,كشتيراني جمهوري اسلامي ايران,173,296871,5186336370,18010,17470,17470,-540,-3,17990,-20,-0.11,17470,17470
179,آساميد,صندوق س.مشترك آسمان اميد -د,170,7199553,85916977589,11928,11933,11933,5,0.04,11934,6,0.05,11933,11941
180,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,170,2965,1234127004,396546,390000,416373,19827,5,416232,19686,4.96,390000,416373
181,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,168,2254,1193165946,514500,492129,540225,25725,5,529355,14855,2.89,492122,540225
182,خراسان,پتروشيمي خراسان,168,499914,34947999730,71860,69710,69710,-2150,-2.99,70500,-1360,-1.89,69710,71440
183,زعف0008پ16,زعفران0008نگين بيرجند(پ),167,77350,10071421976,132171,131999,129500,-2671,-2.02,130206,-1965,-1.49,128000,132500
184,مارون,پتروشيمي مارون,166,257600,38557610255,154225,150000,149599,-4626,-3,152397,-1828,-1.19,149599,152000
185,تسه9810,امتياز تسهيلات مسكن دي98,163,2589,1357144639,511851,490021,537443,25592,5,524196,12345,2.41,490001,537443
186,گوهر,صندوق سكه طلاي كيان,163,326508,15822836716,49489,48400,48980,-509,-1.03,48461,-1028,-2.08,48000,49150
187,سحرخيز,صندوق س. گروه زعفران سحرخيز,160,695861,6674769314,9703,9625,9638,-65,-0.67,9592,-111,-1.14,9550,9780
188,آسيا,بيمه آسيا,160,8852977,17883013540,2080,2020,2020,-60,-2.88,2060,-20,-0.96,2020,2020
189,ولانا,شركت ليزينگ آريا دانا,151,308839,12409151020,41854,40180,40180,-1674,-4,40749,-1105,-2.64,40180,40180
190,امين يكم2,صندوق درآمد ثابت امين يكم فردا,150,15000000,15000000,10062,1,1,-10061,-99.99,1,-10061,-99.99,1,1
191,بخاور,بيمه زندگي خاورميانه,147,685275,4582993116,6861,6657,6670,-191,-2.78,6845,-16,-0.23,6656,6799
192,سپاس,صندوق س. پاداش سهامداري توسعه1,147,5016648,50778835265,10118,10123,10122,4,0.04,10122,4,0.04,10122,10124
193,زپارس,ملي كشت و صنعت و دامپروري پارس,145,148992,23024417230,159200,154430,154440,-4760,-2.99,156960,-2240,-1.41,154430,158600
194,سكه0012پ04,سكه تمام بهارتحويلي1روز صادرات,143,99300,97246074400,1001036,983611,978910,-22126,-2.21,979316,-21720,-2.17,978000,985000
195,ضخود2006,اختيارخ خودرو-2500-1400/02/08,143,6920,6920000,1,1,1,0,0,1,0,0,1,1
196,گشان,توسعه بين المللي پديده شانديز,142,195591,4888992636,25506,24996,24996,-510,-2,25338,-168,-0.66,24996,24996
197,ضخود7075,اختيارخ خودرو-2000-1400/07/07,140,5306,1714107000,300,291,320,20,6.67,323,23,7.67,291,381
198,زعف0008پ05,زعفران0008نگين زرين(پ),140,49164,6456692860,134178,129719,131000,-3178,-2.37,131330,-2848,-2.12,127000,133000
199,ماديرا,صنايع ماشين هاي اداري ايران,138,1608501,12871225002,8249,8002,8002,-247,-2.99,8183,-66,-0.8,8002,8002
200,كاما,باما,137,684699,8387562750,12620,12250,12250,-370,-2.93,12560,-60,-0.48,12250,12250
201,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,135,1898303,15623865580,8480,8230,8280,-200,-2.36,8400,-80,-0.94,8230,8290
202,صايند,صندوق س. گنجينه آينده روشن-د,133,594360,5896988310,9917,9925,9915,-2,-0.02,9922,5,0.05,9910,9945
203,زر,صندوق س.پشتوانه سكه طلاي زر,130,68871,2869986591,42204,41003,41614,-590,-1.4,41672,-532,-1.26,41003,42350
204,حفاري,حفاري شمال,130,1948053,13188318810,6970,6770,6770,-200,-2.87,6920,-50,-0.72,6770,6770
205,بترانس,ايران‌ ترانسفو,129,2274652,6414518640,2900,2820,2820,-80,-2.76,2890,-10,-0.34,2820,2820
206,تسه9904,امتياز تسهيلات مسكن تير99,125,836,440362105,511111,491111,536666,25555,5,526749,15638,3.06,491111,536666
