,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
17,شگويا,پتروشيمي تندگويان,9307,92671680,947833384304,9715,9523,10297,582,5.99,10228,513,5.28,9523,10297
18,ثبهساز,بهساز كاشانه تهران,9251,93889959,226044838750,2410,2450,2370,-40,-1.66,2410,0,0,2370,2470
19,پترول,گروه پتروشيمي س. ايرانيان,9054,69829473,750281771120,10920,10710,10710,-210,-1.92,10740,-180,-1.65,10710,11000
20,كزغال,زغال سنگ پروده طبس,8751,6150290,227581220661,37680,37499,36927,-753,-2,37003,-677,-1.8,36927,37800
21,شبندر,پالايش نفت بندرعباس,7927,22743646,629069815490,28000,27440,27440,-560,-2,27660,-340,-1.21,27440,28490
22,وكبهمن,مديريت سرمايه گذاري كوثربهمن,7184,1772450,21324184438,12173,12033,11997,-176,-1.45,12112,-61,-0.5,11960,12200
23,ثاميد,توسعه و عمران اميد,6310,61350199,101689379570,1660,1670,1650,-10,-0.6,1660,0,0,1630,1690
24,آبادا,توليد نيروي برق آبادان,5993,2170996,30994613010,14300,14350,14180,-120,-0.84,14290,-10,-0.07,14130,14460
25,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5755,129292120,391357495150,3080,3060,3020,-60,-1.95,3030,-50,-1.62,3020,3070
26,ذوب,سهامي ذوب آهن  اصفهان,5742,83223764,345779768216,4138,4100,4133,-5,-0.12,4155,17,0.41,4074,4235
27,زنگان,صنعت روي زنگان,5618,3580648,371630579925,105089,102988,104980,-109,-0.1,103789,-1300,-1.24,102988,106800
28,بپيوند,برق و انرژي پيوندگستر پارس,5495,2798222,39953149319,14205,14121,14211,6,0.04,14264,59,0.42,14121,14470
29,خپارس,پارس‌ خودرو,5216,61489110,380866600960,6250,6210,6210,-40,-0.64,6190,-60,-0.96,6130,6350
30,ولپارس,ليزينگ پارسيان,5186,6978358,35801956960,5220,5250,5120,-100,-1.92,5160,-60,-1.15,5120,5260
31,آريا,پليمر آريا ساسول,5146,1614845,146327356056,90278,90370,91300,1022,1.13,90614,336,0.37,89011,91770
32,خودرو,ايران‌ خودرو,5127,123895903,322767657850,2650,2640,2600,-50,-1.89,2610,-40,-1.51,2600,2640
33,تبرك,گروه كارخانجات صنعتي تبرك,5032,25966178,519370285588,19329,20488,19497,168,0.87,20002,673,3.48,19100,20488
34,سيتا,سرمايه گذاري سيمان تامين,4756,5436537,82998054870,15540,15570,15250,-290,-1.87,15270,-270,-1.74,15230,15570
35,وخارزم,سرمايه گذاري خوارزمي,4729,26445387,160827919150,5950,6140,6090,140,2.35,6080,130,2.18,5900,6200
36,بگيلان,توسعه مسير برق گيلان,4678,1572994,35108011998,22515,22220,22140,-375,-1.67,22381,-134,-0.6,22070,23000
37,غپاك,لبنيات‌ پاك‌,4669,17778074,476784135370,26850,26320,27350,500,1.86,26820,-30,-0.11,26320,27930
38,سمگا,گروه سرمايه گذاري ميراث فرهنگي,4460,15673043,480822340476,29065,29100,30808,1743,6,30678,1613,5.55,29100,30808
39,خزاميا,زامياد,4336,37097113,310248754050,8340,8350,8590,250,3,8360,20,0.24,8180,8610
40,كلر,كلر پارس,4164,2672909,381983662674,135849,139980,143999,8150,6,142909,7060,5.2,137332,143999
41,كرمان,س. توسعه و عمران استان كرمان,4067,5210410,254671250130,49828,49010,48832,-996,-2,48877,-951,-1.91,48832,50100
42,حكشتي,كشتيراني جمهوري اسلامي ايران,4049,14724444,291983467230,20090,19900,19690,-400,-1.99,19830,-260,-1.29,19690,20250
43,فارس,صنايع پتروشيمي خليج فارس,3970,29685952,306000488810,10460,10260,10260,-200,-1.91,10310,-150,-1.43,10260,10490
44,پيزد,مجتمع صنايع لاستيك يزد,3950,470465,32417035820,67932,67700,69500,1568,2.31,68545,613,0.9,67600,69904
45,زكوثر,سرمايه گذاري كشاورزي كوثر,3856,6771415,140765602960,21810,20530,21030,-780,-3.58,20790,-1020,-4.68,20140,21360
46,ثامان,سامان‌ گستراصفهان‌,3814,12200834,290737401900,22890,22440,24260,1370,5.99,23830,940,4.11,22440,24260
47,سصوفي,سيمان‌ صوفيان‌,3687,11357411,238825194090,20810,21200,21570,760,3.65,21030,220,1.06,20400,21970
48,دتوليد,داروسازي توليد دارو,3559,7452793,205592043529,27034,26494,28200,1166,4.31,27586,552,2.04,26494,28500
49,فروي,ذوب روي اصفهان,3551,2335419,145938410767,62625,61373,63000,375,0.6,62489,-136,-0.22,61373,63720
50,وپارس,بانك‌پارسيان‌,3288,89799886,272093160020,3070,3030,3030,-40,-1.3,3030,-40,-1.3,3010,3110
51,غگل,گلوكوزان‌,3279,30619475,107118976140,3550,3550,3480,-70,-1.97,3500,-50,-1.41,3480,3600
52,زبينا,كشاورزي و دامپروري بينالود,3165,32976243,132814970071,3852,3930,4083,231,6,4028,176,4.57,3885,4083
53,كاما,باما,3042,14156820,198440301910,14280,14270,14000,-280,-1.96,14020,-260,-1.82,14000,14270
54,لابسا,آبسال‌,2979,4228840,237261449280,53080,54810,56220,3140,5.92,56110,3030,5.71,54000,56260
55,وسينا,بانك سينا,2974,59552284,213437973090,3540,3690,3530,-10,-0.28,3580,40,1.13,3480,3690
56,مرقام,ايران‌ارقام‌,2893,7600200,154354873980,19430,19790,20000,570,2.93,20310,880,4.53,19790,20590
57,كمند,صندوق س. با درآمد ثابت كمند,2820,112011338,1135548566111,10128,10137,10138,10,0.1,10138,10,0.1,10137,10141
58,فخوز,فولاد  خوزستان,2778,15291412,234467712230,15170,14910,15300,130,0.86,15330,160,1.05,14900,15700
59,سغرب,سيمان‌غرب‌,2731,5221508,197027981860,37230,36490,38770,1540,4.14,37730,500,1.34,36490,39460
60,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,2715,11664990,277685426440,23360,23500,24160,800,3.42,23810,450,1.93,23000,24730
61,ماديرا,صنايع ماشين هاي اداري ايران,2652,14200476,123588444262,8848,8710,8770,-78,-0.88,8703,-145,-1.64,8672,8921
62,ولغدر,ليزينگ‌خودروغدير,2626,7432145,181837574650,23280,23930,24670,1390,5.97,24470,1190,5.11,23600,24670
63,فايرا,آلومينيوم‌ايران‌,2582,20847985,343096482400,16030,16700,16600,570,3.56,16460,430,2.68,15750,16750
64,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2543,12744256,151486038940,11980,11780,11780,-200,-1.67,11890,-90,-0.75,11750,12200
65,غالبر,لبنيات‌ كالبر,2529,6568310,127014853450,18630,19000,19740,1110,5.96,19340,710,3.81,18700,19740
66,شپترو,پتروشيمي آبادان,2510,26009111,162192725783,6184,6070,6171,-13,-0.21,6236,52,0.84,6070,6369
67,صبا,سرمايه گذاري صبا تامين,2478,5638974,45648396349,8073,8140,8019,-54,-0.67,8082,9,0.11,7970,8290
68,غبهنوش,بهنوش‌ ايران‌,2477,1830743,132825435500,72230,70790,72480,250,0.35,72550,320,0.44,70790,75200
69,شبريز,پالايش نفت تبريز,2475,4933277,156239091000,31960,31340,31400,-560,-1.75,31670,-290,-0.91,31330,32990
70,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,2419,8829990,163417065770,17900,18190,18970,1070,5.98,18510,610,3.41,17920,18970
71,بجهرم,توسعه مولد نيروگاهي جهرم,2413,25297863,77350674671,2979,3000,3080,101,3.39,3058,79,2.65,2965,3130
72,رمپنا,گروه مپنا (سهامي عام),2370,11627562,217117864600,18790,18600,18820,30,0.16,18670,-120,-0.64,18420,19190
73,وبملت,بانك ملت,2349,52228275,223835149490,4340,4340,4260,-80,-1.84,4290,-50,-1.15,4260,4400
74,نطرين,عطرين نخ قم,2339,14799993,178603892377,11556,11330,12249,693,6,12068,512,4.43,11330,12249
75,زشگزا,شير و گوشت زاگرس شهركرد,2308,13499488,116151120870,8315,8500,8680,365,4.39,8604,289,3.48,8149,8810
76,فرابورس,فرابورس ايران,2277,3267119,106408124694,32937,32900,32279,-658,-2,32569,-368,-1.12,32279,33490
77,چكاپا,گروه صنايع كاغذ پارس,2195,17651201,89208526650,5150,5050,5050,-100,-1.94,5050,-100,-1.94,5050,5130
78,نوري,پتروشيمي نوري,2192,1742270,110866200210,63240,61980,63300,60,0.09,63630,390,0.62,61980,65000
79,ثاخت,بين‌المللي‌توسعه‌ساختمان,2111,29414377,80379356410,2770,2740,2720,-50,-1.81,2730,-40,-1.44,2720,2810
80,تليسه,دامداري تليسه نمونه,2107,14876927,66590112374,4474,4450,4478,4,0.09,4476,2,0.04,4403,4599
81,ونوين,بانك‌اقتصادنوين‌,2071,43187646,196747361890,4640,4550,4550,-90,-1.94,4560,-80,-1.72,4550,4670
82,قنيشا,قند  نيشابور,2028,1852474,126788319490,68360,69450,67000,-1360,-1.99,68440,80,0.12,67000,71000
83,امين يكم,صندوق درآمد ثابت امين يكم فردا,1985,50065593,507226610772,10125,10130,10133,8,0.08,10131,6,0.06,10126,10140
84,دزهراوي,داروسازي‌زهراوي‌,1964,8341608,73389608190,8840,9020,8670,-170,-1.92,8800,-40,-0.45,8670,9080
85,حفاري,حفاري شمال,1957,16680507,127660763000,7760,7720,7730,-30,-0.39,7650,-110,-1.42,7610,7880
86,وبصادر,بانك صادرات ايران,1950,46308270,122767186530,2680,2690,2640,-40,-1.49,2650,-30,-1.12,2640,2700
87,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,1950,21117116,268830950080,12070,12460,12790,720,5.97,12730,660,5.47,12090,12790
88,آوا,صندوق س.سهام آواي معيار-س,1950,17560196,121488664496,6931,6870,6906,-25,-0.36,6918,-13,-0.19,6812,7010
89,خودكفا,اقتصادي و خودكفايي آزادگان,1938,6908771,154710395160,22642,22190,22670,28,0.12,22393,-249,-1.1,22190,23000
90,خكاوه,سايپا ديزل,1912,36592046,136396666271,3662,3771,3651,-11,-0.3,3727,65,1.77,3606,3771
91,كمنگنز,معادن‌منگنزايران‌,1892,1424356,129159860100,90510,92430,88700,-1810,-2,90680,170,0.19,88700,93720
92,سشمال,سيمان‌ شمال‌,1887,8122179,95049474830,11910,11680,11800,-110,-0.92,11700,-210,-1.76,11680,11900
93,شيران,س. صنايع‌شيميايي‌ايران,1876,5070887,148553206750,28440,27970,29310,870,3.06,29300,860,3.02,27970,29800
94,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1875,2865666,130332548040,43190,44000,45780,2590,6,45480,2290,5.3,43910,45780
95,سرو,صندوق س سروسودمند مدبران-سهام,1862,2426061,175043496190,72410,71850,71990,-420,-0.58,72150,-260,-0.36,70050,73250
96,چدن,توليدي چدن سازان,1813,3650690,91103120640,25280,24780,25210,-70,-0.28,24960,-320,-1.27,24780,25690
97,كچاد,معدني‌وصنعتي‌چادرملو,1801,5354815,127150203590,23870,23510,23800,-70,-0.29,23750,-120,-0.5,23400,24100
98,كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,1791,4623996,98524578360,20950,21400,21190,240,1.15,21310,360,1.72,20830,21810
99,ومعلم,بيمه معلم,1761,12967935,63091512904,4728,4654,4918,190,4.02,4865,137,2.9,4654,4980
100,وپست,پست بانك ايران,1760,15688900,364547280430,22040,22400,23360,1320,5.99,23240,1200,5.44,22000,23360
101,سبزوا,سيمان لار سبزوار,1753,16506778,60176728853,3507,3560,3717,210,5.99,3646,139,3.96,3480,3717
102,سفارس,سيمان فارس و خوزستان,1739,6839091,136281690070,20240,19860,19840,-400,-1.98,19930,-310,-1.53,19840,20160
103,كي بي سي,شركت كي بي سي,1730,3520916,100095467662,27972,27413,28870,898,3.21,28429,457,1.63,27413,29570
104,ومعادن,توسعه‌معادن‌وفلزات‌,1727,8515740,111105047860,13250,12990,12990,-260,-1.96,13050,-200,-1.51,12990,13440
105,حتايد,تايدواترخاورميانه,1719,4517588,127106038280,28290,28300,28520,230,0.81,28140,-150,-0.53,27740,28770
106,وساپا,سرمايه‌گذاري‌ سايپا,1704,16950760,101632732430,6090,6000,5970,-120,-1.97,6000,-90,-1.48,5970,6110
107,سمازن,سيمان‌مازندران‌,1704,9914354,127514346320,13000,12740,13040,40,0.31,12860,-140,-1.08,12740,13190
108,حريل,ريل پردازسير,1684,15249615,89222236208,5944,6020,5830,-114,-1.92,5851,-93,-1.56,5826,6020
109,اخابر,مخابرات ايران,1670,14026140,149263670960,10820,10610,10610,-210,-1.94,10640,-180,-1.66,10610,10920
110,غپينو,پارس‌ مينو,1654,10755353,72957861530,6870,6800,6750,-120,-1.75,6780,-90,-1.31,6740,6950
111,رنيك,جنرال مكانيك,1626,3321295,80018788206,22973,23360,24351,1378,6,24093,1120,4.88,23360,24351
112,اعتلا,شركت سرمايه گذاري اعتلاء البرز,1615,10835778,88738337928,8279,8114,8360,81,0.98,8189,-90,-1.09,8114,8470
113,وشهر,بانك شهر,1580,10570736,73408668802,6819,7091,6833,14,0.21,6945,126,1.85,6700,7091
114,فسپا,گروه‌صنعتي‌سپاهان‌,1568,3404174,136765853110,39260,38520,40760,1500,3.82,40180,920,2.34,38520,41190
115,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1566,11923893,150371284160,12780,12600,12570,-210,-1.64,12610,-170,-1.33,12530,12990
116,ولساپا,ليزينگ رايان‌ سايپا,1555,24559032,87586112440,3630,3590,3560,-70,-1.93,3570,-60,-1.65,3560,3640
117,وثوق,سرمايه گذاري وثوق امين,1540,4574580,95070274185,21167,20744,20744,-423,-2,20782,-385,-1.82,20744,21158
118,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,1522,2931547,68878806160,23270,23030,24020,750,3.22,23500,230,0.99,22810,24300
119,آگاس,صندوق س.هستي بخش آگاه-س,1520,1178051,84451711480,72124,71309,71117,-1007,-1.4,71688,-436,-0.6,70756,72750
120,زاگرس,پتروشيمي زاگرس,1503,735805,158358260403,218979,214600,216460,-2519,-1.15,215218,-3761,-1.72,214600,220000
121,كالا,بورس كالاي ايران,1500,2104978,71695855200,34010,34980,33810,-200,-0.59,34060,50,0.15,33700,34980
122,بورس,بورس اوراق بهادار تهران,1497,1862861,69777024070,37520,38240,36950,-570,-1.52,37460,-60,-0.16,36850,38300
123,شلرد,كود شيميايي اوره لردگان,1486,13237722,99013608337,7609,7457,7460,-149,-1.96,7480,-129,-1.7,7457,7590
124,غشهداب,كشت و صنعت شهداب ناب خراسان,1485,20530217,84925896245,4220,4137,4140,-80,-1.9,4137,-83,-1.97,4136,4195
125,آسيا,بيمه آسيا,1483,23817362,56763360850,2420,2400,2380,-40,-1.65,2380,-40,-1.65,2380,2430
126,وتجارت,بانك تجارت,1483,27028087,77604291360,2900,2900,2850,-50,-1.72,2880,-20,-0.69,2850,2900
127,ولتجار,واسپاري تجارت وسرمايه ايرانيان,1479,8461986,73769833612,8533,8787,8688,155,1.82,8718,185,2.17,8363,8788
128,وپاسار,بانك  پاسارگاد,1479,9470132,123415959520,13000,13100,13020,20,0.15,13030,30,0.23,12950,13150
129,كيان,صندوق س. با درآمد ثابت كيان,1472,18230254,505937599860,27725,27752,27753,28,0.1,27753,28,0.1,27751,27756
130,كحافظ,كاشي‌ وسراميك‌ حافظ‌,1452,8663423,107030843480,11740,12010,12440,700,5.96,12350,610,5.2,11960,12440
131,وملل,اعتباري ملل,1450,33420588,456445279322,13934,13656,13656,-278,-2,13658,-276,-1.98,13656,13800
132,ستران,سيمان‌ تهران‌,1422,2058127,52754408990,25750,25840,25460,-290,-1.13,25630,-120,-0.47,25330,26230
133,دسانكو,داروسازي سبحان انكولوژي,1379,2920569,43267297201,14681,14388,15070,389,2.65,14796,115,0.78,14388,15100
134,ومهان,گروه توسعه مالي مهر آيندگان,1379,8017010,114994342688,14484,14260,14195,-289,-2,14344,-140,-0.97,14195,14840
135,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1367,24424690,869890998110,35590,35614,35619,29,0.08,35615,25,0.07,35613,35619
136,خكرمان,گروه اقتصادي كرمان خودرو,1352,15545540,66221723969,4271,4300,4187,-84,-1.97,4260,-11,-0.26,4186,4389
137,غسالم,سالمين‌,1352,8753909,38655821800,4440,4480,4380,-60,-1.35,4420,-20,-0.45,4360,4490
138,ثباغ,شهر سازي و خانه سازي باغميشه,1337,3138598,50267416014,15690,15382,16360,670,4.27,15997,307,1.96,15377,16490
139,دسينا,داروسازي‌ سينا,1328,2431851,62695106690,25290,26650,25840,550,2.17,25780,490,1.94,25290,26650
140,فولاژ,فولاد آلياژي ايران,1324,7099650,144658147990,20740,20810,20330,-410,-1.98,20380,-360,-1.74,20330,21000
141,دكپسول,توليد ژلاتين كپسول ايران,1309,1940122,66315043652,34073,35750,35200,1127,3.31,34181,108,0.32,33392,35750
142,فوكا,فولاد كاويان,1301,7059103,88854814691,12302,12360,12671,369,3,12587,285,2.32,12070,12671
143,رتاپ,تجارت الكترونيك  پارسيان,1298,6902639,51047744600,7240,7100,7470,230,3.18,7400,160,2.21,7100,7540
144,سيستم,همكاران سيستم,1281,4400537,128931812280,29850,30080,29260,-590,-1.98,29300,-550,-1.84,29260,30080
145,بركت,گروه دارويي بركت,1256,3053041,98033146510,32760,32110,32110,-650,-1.98,32110,-650,-1.98,32110,32110
146,كپارس,كاشي‌ پارس‌,1254,682891,109500351620,153770,155000,162990,9220,6,160350,6580,4.28,155000,162990
147,غفارس,شير پاستوريزه پگاه فارس,1246,3469913,64847172752,18749,18477,18375,-374,-1.99,18688,-61,-0.33,18375,19457
148,بسويچ,پارس‌سويچ‌,1240,1446832,78896828620,52420,53240,55370,2950,5.63,54530,2110,4.03,51500,55560
149,خمحركه,نيرو محركه‌,1229,7626459,35957859580,4770,4710,4680,-90,-1.89,4730,-40,-0.84,4680,4830
150,فروس,فروسيليس‌ ايران‌,1222,12465096,65886349000,5010,5200,5310,300,5.99,5290,280,5.59,5090,5310
151,قرن,پديده شيمي قرن,1210,520774,34702726490,66440,65140,66490,50,0.08,66580,140,0.21,65140,67900
152,دماوند,توليد نيروي برق دماوند,1205,1384117,67001865566,49315,48600,48329,-986,-2,48408,-907,-1.84,48329,50000
153,ونيرو,سرمايه‌گذاري‌نيرو,1183,15507307,44333418120,2850,2880,2850,0,0,2860,10,0.35,2830,2890
154,تكمبا,كمباين‌ سازي‌ ايران‌,1182,8904753,72668046490,8310,8370,8180,-130,-1.56,8160,-150,-1.81,8150,8370
155,تملت,تامين سرمايه بانك ملت,1154,8084073,47878730200,6030,5910,5910,-120,-1.99,5920,-110,-1.82,5910,6040
156,فباهنر,مس‌ شهيدباهنر,1150,2509468,62649633930,25120,25190,25300,180,0.72,24970,-150,-0.6,24620,25470
157,رانفور,خدمات‌انفورماتيك‌,1124,2335879,54060384370,23490,23890,23040,-450,-1.92,23250,-240,-1.02,23030,23890
158,ثشاهد,سرمايه‌ گذاري‌ شاهد,1122,3248162,58543862310,18360,18010,18000,-360,-1.96,18020,-340,-1.85,18000,18260
159,وسنا,سرمايه گذاري نيروگاهي ايران,1115,4660021,77505921580,16290,17104,16010,-280,-1.72,16632,342,2.1,15700,17104
160,غبشهر,صنعتي‌ بهشهر,1085,4523222,104185866280,21760,22850,23060,1300,5.97,23030,1270,5.84,22210,23060
161,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,1065,7091973,48475919380,6950,6890,6820,-130,-1.87,6840,-110,-1.58,6820,6980
162,كاوه,فولاد كاوه جنوب كيش,1056,4295642,92443924070,21380,21010,21530,150,0.7,21510,130,0.61,20970,21880
163,ختوقا,قطعات‌ اتومبيل‌ ايران‌,1054,16022422,41738408820,2650,2650,2600,-50,-1.89,2610,-40,-1.51,2600,2650
164,زشريف,كشت وصنعت شريف آباد,1054,13730630,76212988468,5237,5551,5551,314,6,5551,314,6,5451,5551
165,لبوتان,گروه‌صنعتي‌بوتان‌,1051,754287,50747015160,67810,68220,66490,-1320,-1.95,67320,-490,-0.72,66460,71200
166,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,1043,414551,76042993620,187060,183400,183320,-3740,-2,183430,-3630,-1.94,183320,186500
167,كفرآور,فرآورده هاي سيمان شرق,1038,3517621,92204135565,26120,26160,25598,-522,-2,26212,92,0.35,25598,26900
168,سجامح,ح.مجتمع سيمان غرب آسيا,1027,7261352,14686064046,2028,2080,2050,22,1.08,2022,-6,-0.3,1988,2080
169,سشرق,سيمان‌ شرق‌,1015,5912357,43109302780,7380,7240,7260,-120,-1.63,7300,-80,-1.08,7240,7440
170,بموتو,موتوژن‌,998,951976,58391006630,61980,61990,60770,-1210,-1.95,61340,-640,-1.03,60750,62940
171,آپ,آسان پرداخت پرشين,998,2775615,48824543140,17880,17630,17530,-350,-1.96,17590,-290,-1.62,17530,18100
172,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,992,5386232,65218902560,12210,11970,12000,-210,-1.72,12110,-100,-0.82,11970,12490
173,كگاز,شيشه‌ و گاز,983,2400759,45851693850,18240,18910,19330,1090,5.98,18990,750,4.11,18250,19330
174,البرز,بيمه البرز,973,14510037,58773598290,4130,4050,4050,-80,-1.94,4050,-80,-1.94,4050,4090
175,بكهنوج,توليد برق ماهتاب كهنوج,973,15763636,27329838830,1736,1740,1730,-6,-0.35,1735,-1,-0.06,1720,1775
176,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,963,3969949,43696960970,11190,11100,10970,-220,-1.97,11090,-100,-0.89,10970,11190
177,وتوصا,گروه س توسعه صنعتي ايران,960,4226422,53782668980,12930,13030,12680,-250,-1.93,12730,-200,-1.55,12680,13180
178,اپرداز,آتيه داده پرداز,959,1814974,39910594211,21377,22400,21801,424,1.98,21837,460,2.15,21500,22400
179,فلوله,لوله‌وماشين‌سازي‌ايران‌,948,3474204,76591113400,21350,20940,22550,1200,5.62,22050,700,3.28,20930,22560
180,كهمدا,شيشه‌ همدان‌,945,3088334,32074792400,10140,10120,10480,340,3.35,10290,150,1.48,10120,10640
181,گكوثر,هتل پارسيان كوثر اصفهان,940,15981005,40283845902,2569,2521,2518,-51,-1.99,2531,-38,-1.48,2518,2578
182,خرينگ,رينگ‌سازي‌مشهد,940,1680217,88132156440,49600,52560,52570,2970,5.99,52450,2850,5.75,50000,52570
183,پكوير,كوير تاير,929,3169361,43637933900,13620,13930,13600,-20,-0.15,13740,120,0.88,13550,13980
184,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,906,1023685,52344380240,51150,52700,50130,-1020,-1.99,51130,-20,-0.04,50130,52700
185,غگلپا,شير پاستوريزه پگاه گلپايگان,895,474018,35032979818,72924,71900,74400,1476,2.02,73620,696,0.95,71466,75980
186,وبانك,سرمايه گذاري گروه توسعه ملي,887,3376172,30111854830,8980,8840,9050,70,0.78,8960,-20,-0.22,8810,9080
187,وبوعلي,سرمايه‌گذاري‌بوعلي‌,875,4940481,29672542840,6070,5970,5990,-80,-1.32,6030,-40,-0.66,5950,6190
188,ومشان,س. فني و مهندسي مشانير,869,562477,44123053757,76350,77754,78640,2290,3,78444,2094,2.74,75781,78640
189,شسپا,نفت سپاهان,861,2009405,31285196350,15730,15880,15460,-270,-1.72,15650,-80,-0.51,15430,15880
190,دروز,داروسازي‌ روزدارو,854,1984052,67187958710,34360,33690,33700,-660,-1.92,33860,-500,-1.46,33680,35450
191,وآرين,شركت توسعه اقتصادي آرين,852,8274211,33856173101,4052,4025,4173,121,2.99,4092,40,0.99,3971,4173
192,چكارن,كارتن‌ ايران‌,852,8930540,31111974720,3540,3480,3490,-50,-1.41,3510,-30,-0.85,3470,3580
193,ودي,بيمه  دي,848,3253966,72490635794,22730,22330,22276,-454,-2,22278,-452,-1.99,22276,22340
194,افق,فروشگاههاي زنجيره اي افق كوروش,839,1258991,89953136780,72570,71120,71120,-1450,-2,71450,-1120,-1.54,71120,72470
195,وصنا,گروه‌صنايع‌بهشهرايران‌,834,5223482,29810927880,5730,5670,5710,-20,-0.35,5720,-10,-0.17,5620,5900
196,سرود,سيمان‌شاهرود,833,1589619,32328535500,19980,20440,20720,740,3.7,20200,220,1.1,19800,20750
197,شغدير,پتروشيمي غدير,832,1181581,83092402812,69705,70000,70830,1125,1.61,70323,618,0.89,68470,71880
198,همراه,شركت ارتباطات سيار ايران,832,1962282,54526093550,28170,27800,27780,-390,-1.38,27970,-200,-0.71,27630,28000
199,شكلر,نيروكلر,832,718618,35988370440,50800,51890,50110,-690,-1.36,50280,-520,-1.02,49790,51890
200,قشرين,قند شيرين خراسان,827,3521374,57069279944,15814,16250,16288,474,3,16207,393,2.49,15601,16288
201,فجر,فولاد اميركبيركاشان,814,2105304,132880791430,64320,63040,63040,-1280,-1.99,63120,-1200,-1.87,63040,64190
202,لسرما,سرما آفرين‌,810,1905959,47484787330,25300,25480,24800,-500,-1.98,24920,-380,-1.5,24800,25500
203,طلا,صندوق س.پشتوانه طلاي لوتوس,805,419398,33329170494,80228,80010,79112,-1116,-1.39,79469,-759,-0.95,78700,80200
204,سرچشمه,سرمايه گذاري مس سرچشمه,801,3737509,25524571257,6902,6764,6890,-12,-0.17,6864,-38,-0.55,6764,7040
205,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,769,6790442,38911613370,5830,5800,5720,-110,-1.89,5750,-80,-1.37,5720,5810
206,ثرود,سرمايه‌گذاري مسكن زاينده رود,768,4432705,97404259670,20731,21974,21974,1243,6,21974,1243,6,21974,21974
207,ريشمك,توليد و صادرات ريشمك,766,1217705,66534226795,51757,52350,54862,3105,6,54639,2882,5.57,52350,54862
208,فاذر,صنايع‌ آذرآب‌,759,1984281,50716121730,26010,25490,25490,-520,-2,25570,-440,-1.69,25490,26270
