,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
16,آبادا,توليد نيروي برق آبادان,4538,2551748,35319878360,14040,13870,13760,-280,-1.99,13900,-140,-1,13760,14230
17,بپيوند,برق و انرژي پيوندگستر پارس,4287,3656656,50532407504,14043,13921,13770,-273,-1.94,13819,-224,-1.6,13763,14040
18,آريا,پليمر آريا ساسول,4136,2197296,193807809172,89999,88200,88200,-1799,-2,88203,-1796,-2,88200,88310
19,فباهنر,مس‌ شهيدباهنر,4014,8008593,219584876630,26270,27000,27840,1570,5.98,27420,1150,4.38,26460,27840
20,بوعلي,پتروشيمي بوعلي سينا,3853,1968050,85501159150,44320,43440,43440,-880,-1.99,43440,-880,-1.99,43440,43900
21,ماديرا,صنايع ماشين هاي اداري ايران,3823,20545112,185802166253,8973,9200,8960,-13,-0.14,9044,71,0.79,8840,9250
22,فملي,ملي‌ صنايع‌ مس‌ ايران‌,3635,30786085,386673227600,12810,12560,12560,-250,-1.95,12560,-250,-1.95,12560,12560
23,پترول,گروه پتروشيمي س. ايرانيان,3485,29857755,310215144090,10590,10590,10380,-210,-1.98,10390,-200,-1.89,10380,10590
24,خبازرس,بازرسي مهندسي و صنعتي ايران,3395,8308571,315855574100,37811,37811,37120,-691,-1.83,38016,205,0.54,37055,38945
25,بگيلان,توسعه مسير برق گيلان,3329,1217429,26773703348,22391,22300,22000,-391,-1.75,22173,-218,-0.97,21944,22390
26,ولساپا,ليزينگ رايان‌ سايپا,3247,43614387,156452238950,3510,3700,3520,10,0.28,3590,80,2.28,3500,3700
27,وكبهمن,مديريت سرمايه گذاري كوثربهمن,3001,1271130,14947861126,11982,11753,11743,-239,-1.99,11914,-68,-0.57,11743,11980
28,پتاير,ايران‌ تاير,2903,46653477,181725082190,3910,4000,3840,-70,-1.79,3900,-10,-0.26,3840,4030
29,خزاميا,زامياد,2901,28223609,245854002700,8830,8810,8660,-170,-1.93,8710,-120,-1.36,8660,8970
30,سپيدار,سپيدار سيستم آسيا,2708,922869,59994893425,66298,65000,64973,-1325,-2,65009,-1289,-1.94,64973,65300
31,ومعلم,بيمه معلم,2705,21066327,105585565305,4889,4960,4950,61,1.25,5012,123,2.52,4891,5167
32,كمند,صندوق س. با درآمد ثابت كمند,2671,103216307,1048632490742,10152,10159,10160,8,0.08,10160,8,0.08,10158,10161
33,شتران,پالايش نفت تهران,2637,37495522,379266004690,10310,10160,10110,-200,-1.94,10110,-200,-1.94,10110,10230
34,بپاس,بيمه پاسارگاد,2564,3639595,314021517020,87592,92600,85841,-1751,-2,86279,-1313,-1.5,85841,92600
35,ونوين,بانك‌اقتصادنوين‌,2490,42696203,191142366790,4480,4420,4470,-10,-0.22,4480,0,0,4420,4560
36,نوين,بيمه نوين,2404,23716226,149955548000,6317,6191,6230,-87,-1.38,6323,6,0.09,6191,6620
37,غگيلا,شيرپاستوريزه پگاه گيلان,2394,40169,968755773,22752,24117,24117,1365,6,22777,25,0.11,24117,24117
38,ولپارس,ليزينگ پارسيان,2369,2504019,12596315710,5130,5030,5030,-100,-1.95,5100,-30,-0.58,5030,5060
39,ثنور,سرمايه گذاري كوه نور,2284,16578193,179933496504,10423,10944,10944,521,5,10854,431,4.14,10423,10944
40,خودكفا,اقتصادي و خودكفايي آزادگان,2268,6181388,142345419703,22985,23650,22600,-385,-1.68,23028,43,0.19,22598,23650
41,صبا,سرمايه گذاري صبا تامين,2253,23095733,181802886123,8030,7901,7870,-160,-1.99,7872,-158,-1.97,7870,7999
42,غپاك,لبنيات‌ پاك‌,2200,4723873,132593685910,27760,27410,28120,360,1.3,28070,310,1.12,27410,28480
43,مرقام,ايران‌ارقام‌,2139,6052374,121143653760,20050,19650,19650,-400,-2,20020,-30,-0.15,19650,20870
44,رانفور,خدمات‌انفورماتيك‌,2111,8722375,212854421760,23110,23600,24490,1380,5.97,24400,1290,5.58,23510,24490
45,آسيا,بيمه آسيا,2108,44014145,101639544210,2340,2310,2310,-30,-1.28,2310,-30,-1.28,2300,2350
46,شيران,س. صنايع‌شيميايي‌ايران,2096,15904381,462369678320,29650,29990,29060,-590,-1.99,29070,-580,-1.96,29060,29990
47,شپنا,پالايش نفت اصفهان,2086,23175962,314037335520,13820,13550,13550,-270,-1.95,13550,-270,-1.95,13550,13600
48,حفاري,حفاري شمال,1973,14465554,113848603130,8000,8000,7840,-160,-2,7870,-130,-1.63,7840,8160
49,امين يكم,صندوق درآمد ثابت امين يكم فردا,1958,54207156,549914069941,10137,10145,10153,16,0.16,10145,8,0.08,10136,10153
50,سرو,صندوق س سروسودمند مدبران-سهام,1931,1972336,135572990520,71110,70000,68300,-2810,-3.95,68740,-2370,-3.33,68300,70700
51,گكوثر,هتل پارسيان كوثر اصفهان,1875,24817765,64336496044,2518,2538,2600,82,3.26,2592,74,2.94,2519,2650
52,سغرب,سيمان‌غرب‌,1843,2106508,83069170340,39400,39900,39900,500,1.27,39430,30,0.08,38620,40490
53,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1841,42296350,1509407673440,35658,35685,35689,31,0.09,35686,28,0.08,35684,35689
54,وساپا,سرمايه‌گذاري‌ سايپا,1827,18021317,104722679070,5910,5820,5800,-110,-1.86,5810,-100,-1.69,5800,5910
55,فولاد,فولاد مباركه اصفهان,1821,27650708,373008050920,13760,13490,13490,-270,-1.96,13490,-270,-1.96,13490,13490
56,هجرت,پخش هجرت,1810,2188000,63061008566,28443,28090,28457,14,0.05,28821,378,1.33,27900,29890
57,آوا,صندوق س.سهام آواي معيار-س,1594,15297356,101370079079,6825,6727,6552,-273,-4,6627,-198,-2.9,6552,6750
58,آگاس,صندوق س.هستي بخش آگاه-س,1583,6920371,478292339163,70543,69502,69151,-1392,-1.97,69114,-1429,-2.03,68800,70300
59,فولاژ,فولاد آلياژي ايران,1550,5529766,112773449830,20060,19700,20130,70,0.35,20390,330,1.65,19660,21200
60,وپاسار,بانك  پاسارگاد,1511,15466320,201862103000,13040,13050,13090,50,0.38,13050,10,0.08,13040,13090
61,دماوند,توليد نيروي برق دماوند,1491,1973674,94129549836,47663,46720,48036,373,0.78,47693,30,0.06,46720,48398
62,كچاد,معدني‌وصنعتي‌چادرملو,1486,8055167,186591317520,23620,23650,23150,-470,-1.99,23160,-460,-1.95,23150,23770
63,كيان,صندوق س. با درآمد ثابت كيان,1424,16110981,447913126320,27775,27800,27803,28,0.1,27802,27,0.1,27800,27804
64,كگل,معدني و صنعتي گل گهر,1417,10397052,157256676140,15190,15190,15190,0,0,15130,-60,-0.39,14890,15210
65,افق,فروشگاههاي زنجيره اي افق كوروش,1412,1258179,88234265560,70380,71000,70000,-380,-0.54,70130,-250,-0.36,68980,71500
66,حسينا,توسعه خدمات دريايي وبندري سينا,1393,1483404,112491319437,76917,77000,75379,-1538,-2,75833,-1084,-1.41,75379,78020
67,ستران,سيمان‌ تهران‌,1387,3452354,85751977130,25280,24890,24780,-500,-1.98,24840,-440,-1.74,24780,25630
68,نوري,پتروشيمي نوري,1364,2653403,164775503540,63350,63000,62090,-1260,-1.99,62100,-1250,-1.97,62090,63000
69,فخوز,فولاد  خوزستان,1355,15321636,226232058820,15060,14770,14760,-300,-1.99,14770,-290,-1.93,14760,15180
70,قشرين,قند شيرين خراسان,1343,3945214,67499515447,16690,17190,17190,500,3,17109,419,2.51,16700,17190
71,غبشهر,صنعتي‌ بهشهر,1339,5840534,140568754870,24320,25300,24000,-320,-1.32,24070,-250,-1.03,23840,25300
72,ولانا,شركت ليزينگ آريا دانا,1303,2144883,88696990290,40385,41000,41596,1211,3,41353,968,2.4,40587,41596
73,سپ,پرداخت الكترونيك سامان كيش,1263,2536108,52435684440,19780,20960,20960,1180,5.97,20680,900,4.55,20190,20960
74,چكارن,كارتن‌ ايران‌,1261,11518486,40735015770,3550,3580,3530,-20,-0.56,3540,-10,-0.28,3480,3670
75,ثاميد,توسعه و عمران اميد,1205,13493606,21604796400,1630,1620,1600,-30,-1.84,1620,-10,-0.61,1600,1620
76,نطرين,عطرين نخ قم,1200,4480355,55144268962,12439,12470,12191,-248,-1.99,12308,-131,-1.05,12191,12660
77,قجامح,ح.فرآورده غذايي وقندتربت‌جام,1173,11873011,78718574519,6557,6688,6580,23,0.35,6630,73,1.11,6426,6688
78,شصدف,صنعتي دوده فام,1167,401395,12472948230,29316,31074,31074,1758,6,29730,414,1.41,31074,31074
79,وپارس,بانك‌پارسيان‌,1132,41683251,122199425170,2980,2940,2930,-50,-1.68,2930,-50,-1.68,2930,2980
80,زكوثر,سرمايه گذاري كشاورزي كوثر,1127,3269194,71103561440,21960,21530,21530,-430,-1.96,21750,-210,-0.96,21530,22280
81,سيمرغ,سيمرغ,1115,5482963,95794910400,17740,17500,17390,-350,-1.97,17470,-270,-1.52,17390,17990
82,ثباغ,شهر سازي و خانه سازي باغميشه,1110,3177624,51856264396,16038,15718,16228,190,1.18,16319,281,1.75,15718,16854
83,كپارس,كاشي‌ پارس‌,1096,365410,58059339710,161290,161000,158070,-3220,-2,158890,-2400,-1.49,158070,163000
84,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,1047,3876859,89296489070,23390,22930,23250,-140,-0.6,23030,-360,-1.54,22930,23630
85,غگل,گلوكوزان‌,1046,12878403,43653917460,3440,3390,3380,-60,-1.74,3400,-40,-1.16,3380,3460
86,بكهنوج,توليد برق ماهتاب كهنوج,1033,17559349,29743066594,1723,1700,1689,-34,-1.97,1705,-18,-1.04,1689,1751
87,وثوق,سرمايه گذاري وثوق امين,1033,1827079,36891080388,20422,20880,20400,-22,-0.11,20191,-231,-1.13,20014,20880
88,وخارزمح,ح.سرمايه گذاري خوارزمي,1024,3737563,16167086340,4500,4340,4320,-180,-4,4330,-170,-3.78,4320,4420
89,حتايد,تايدواترخاورميانه,973,2855229,77995018940,27740,27320,27190,-550,-1.98,27320,-420,-1.51,27190,27850
90,ورازي,بيمه رازي,969,12503702,116046668300,9255,9440,9717,462,4.99,9281,26,0.28,8793,9717
91,وارس,سرمايه گذاري ارس صبا,965,6042345,94045627958,15286,15300,15211,-75,-0.49,15564,278,1.82,14981,15740
92,خودرو,ايران‌ خودرو,962,22306197,55988554470,2560,2510,2510,-50,-1.95,2540,-20,-0.78,2510,2510
93,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,958,8470215,55851152010,6720,6590,6590,-130,-1.93,6590,-130,-1.93,6590,6680
94,وشهر,بانك شهر,952,7575946,50607271772,6673,6939,6666,-7,-0.1,6680,7,0.1,6410,6939
95,ارفع,شركت آهن و فولاد ارفع,916,3200552,47479738397,15049,14763,14750,-299,-1.99,14906,-143,-0.95,14749,15000
96,شگويا,پتروشيمي تندگويان,885,10198476,101132154457,10108,10000,9906,-202,-2,9916,-192,-1.9,9906,10000
97,شفن,پتروشيمي فناوران,861,260372,84847413350,331470,336000,324850,-6620,-2,326640,-4830,-1.46,324850,338870
98,شبندر,پالايش نفت بندرعباس,859,4362007,116080430100,27150,26610,26610,-540,-1.99,26620,-530,-1.95,26610,26900
99,وخارزم,سرمايه گذاري خوارزمي,857,12339494,72310320050,5970,5860,5860,-110,-1.84,5860,-110,-1.84,5860,5900
100,شسپا,نفت سپاهان,855,4438608,67590203200,15420,15590,15130,-290,-1.88,15230,-190,-1.23,15120,15600
101,دتوليد,داروسازي توليد دارو,837,1819391,49257987003,27612,27070,27060,-552,-2,27074,-538,-1.95,27060,27850
102,پلوله,گازلوله‌,835,6133826,140334105100,22230,22896,22896,666,3,22879,649,2.92,22250,22896
103,ودي,بيمه  دي,825,4688783,105161962478,22871,22414,22450,-421,-1.84,22428,-443,-1.94,22414,22860
104,پكوير,كوير تاير,819,3302560,44472878000,13610,13780,13450,-160,-1.18,13480,-130,-0.96,13340,13800
105,غشهداب,كشت و صنعت شهداب ناب خراسان,813,9450416,38463300740,4145,4110,4063,-82,-1.98,4086,-59,-1.42,4063,4139
106,كاوه,فولاد كاوه جنوب كيش,812,11616332,242200994200,21270,20850,20850,-420,-1.97,20850,-420,-1.97,20850,21000
107,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,799,2868404,24897106136,8950,8970,8630,-320,-3.58,8680,-270,-3.02,8592,8970
108,معيار,سرمايه گذاري معيار صنعت پارس,792,943741,43752415032,45470,46834,46834,1364,3,46361,891,1.96,44561,46834
109,ضخود2007,اختيارخ خودرو-3000-1400/02/08,785,36687,2022537000,87,75,48,-39,-44.83,55,-32,-36.78,45,75
110,طلا,صندوق س.پشتوانه طلاي لوتوس,785,844378,64571332528,78748,76300,76500,-2248,-2.85,76472,-2276,-2.89,75951,76880
111,رمپنا,گروه مپنا (سهامي عام),784,3701213,67133450390,18470,18300,18110,-360,-1.95,18280,-190,-1.03,18110,18430
112,وملل,اعتباري ملل,775,10187377,133664881705,13387,13120,13120,-267,-1.99,13121,-266,-1.99,13120,13199
113,پيزد,مجتمع صنايع لاستيك يزد,772,285705,19234941466,68665,68930,67292,-1373,-2,68139,-526,-0.77,67292,68930
114,دلقما,دارويي‌ لقمان‌,756,2105515,56328579080,27240,26700,26700,-540,-1.98,26750,-490,-1.8,26700,27090
115,سمازن,سيمان‌مازندران‌,738,5615066,71561739290,12920,12800,12670,-250,-1.93,12740,-180,-1.39,12670,13080
116,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,732,843919,41777678600,50120,50140,50110,-10,-0.02,49600,-520,-1.04,49120,51190
117,جوين,كشت و صنعت جوين,724,14527293,78404205601,5470,5490,5361,-109,-1.99,5397,-73,-1.33,5361,5580
118,وثنو,سرمايه گذاري ساختماني نوين,724,4506676,27947563620,6112,5999,6189,77,1.26,6201,89,1.46,5824,6416
119,تسه9912,امتياز تسهيلات مسكن اسفند99,719,10484,5955807642,569314,569314,565001,-4313,-0.76,568085,-1229,-0.22,541000,580000
120,دشيري,شيرين دارو,701,186428,44014227600,232373,232409,238550,6177,2.66,236092,3719,1.6,230200,243980
121,ساربيل,سيمان آرتا اردبيل,695,1180692,67321031930,57960,56830,56810,-1150,-1.98,57020,-940,-1.62,56810,58990
122,كگهر,سنگ آهن گهرزمين,682,962449,45583022868,47365,47430,47350,-15,-0.03,47364,-1,0,47300,47475
123,وسكاب,س.ص.بازنشستگي كاركنان بانكها,679,7615260,41258342780,5460,5410,5410,-50,-0.92,5420,-40,-0.73,5380,5500
124,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,676,3037022,57145368470,19150,19150,18770,-380,-1.98,18820,-330,-1.72,18770,19300
125,چكاپا,گروه صنايع كاغذ پارس,674,5539644,29037110370,5320,5300,5220,-100,-1.88,5270,-50,-0.94,5220,5390
126,خپارس,پارس‌ خودرو,668,9232003,55908315150,6160,6150,6040,-120,-1.95,6060,-100,-1.62,6040,6150
127,فنورد,نوردوقطعات‌ فولادي‌,661,355797,66189401070,189630,185840,185840,-3790,-2,186030,-3600,-1.9,185840,188900
128,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,651,231400,245179422700,1102755,1060920,1059990,-42765,-3.88,1059548,-43207,-3.92,1053311,1072900
129,شنفت,نفت‌ پارس‌,649,345163,17630656330,50750,49790,51020,270,0.53,50860,110,0.22,49740,51990
130,شبريز,پالايش نفت تبريز,646,2105416,64262724920,31140,30530,30520,-620,-1.99,30740,-400,-1.28,30520,31000
131,فارس,صنايع پتروشيمي خليج فارس,626,6597319,66406109510,10250,10200,10050,-200,-1.95,10150,-100,-0.98,10050,10200
132,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,606,7788606,94667772140,12390,12160,12150,-240,-1.94,12200,-190,-1.53,12150,12380
133,سشمال,سيمان‌ شمال‌,606,1991067,23604916000,12020,12350,11780,-240,-2,11940,-80,-0.67,11780,12350
134,سدشت,صنايع سيمان دشتستان,600,847896,48415070920,57230,60660,56090,-1140,-1.99,57100,-130,-0.23,56090,60660
135,فروي,ذوب روي اصفهان,596,356269,22566260318,64596,63400,63305,-1291,-2,64018,-578,-0.89,63305,63900
136,وحكمت,بيمه حكمت صبا,594,4206251,16604918512,3920,4037,3858,-62,-1.58,3943,23,0.59,3844,4037
137,فسپا,گروه‌صنعتي‌سپاهان‌,588,1229434,48248644780,40030,39330,39230,-800,-2,39260,-770,-1.92,39230,39840
138,تنوين,تامين سرمايه نوين,587,11949495,90834351420,7720,7720,7640,-80,-1.04,7600,-120,-1.55,7570,7730
139,ارزش,صندوق س ارزش آفرين بيدار-سهام,577,5223746,51086383130,10000,9990,9670,-330,-3.3,9780,-220,-2.2,9640,9990
140,سمگا,گروه سرمايه گذاري ميراث فرهنگي,569,3301785,103056466517,31836,31200,31200,-636,-2,31212,-624,-1.96,31200,31500
141,هرمز,فولاد هرمزگان جنوب,560,3844451,54662499931,14486,14400,14197,-289,-2,14362,-124,-0.86,14197,14490
142,سشرق,سيمان‌ شرق‌,558,5751486,40680173430,7210,7120,7070,-140,-1.94,7100,-110,-1.53,7070,7130
143,سجامح,ح.مجتمع سيمان غرب آسيا,553,6777377,13206513611,1987,1949,1948,-39,-1.96,1949,-38,-1.91,1948,1980
144,خساپا,سايپا,552,12418780,29432508600,2410,2370,2370,-40,-1.66,2400,-10,-0.41,2370,2370
145,فرآور,فرآوري‌موادمعدني‌ايران‌,546,1521219,53989097000,36030,37000,35310,-720,-2,35490,-540,-1.5,35310,37000
146,فلوله,لوله‌وماشين‌سازي‌ايران‌,543,1420114,31358985170,22210,21770,21780,-430,-1.94,22130,-80,-0.36,21770,22660
147,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,541,843467,16827036900,20460,21290,19650,-810,-3.96,19950,-510,-2.49,19650,21300
148,ميدكو,هلدينگ صنايع  معدني خاورميانه,537,4304806,136130060473,31619,31620,31660,41,0.13,31623,4,0.01,31619,31790
149,تملت,تامين سرمايه بانك ملت,535,6958672,39756129880,5820,5770,5710,-110,-1.89,5730,-90,-1.55,5710,5770
150,ذوب,سهامي ذوب آهن  اصفهان,531,10032483,40149996966,4083,4002,4002,-81,-1.98,4050,-33,-0.81,4002,4002
151,سبزوا,سيمان لار سبزوار,525,3941789,14315806575,3689,3620,3616,-73,-1.98,3672,-17,-0.46,3616,3710
152,پارند,صندوق س. پارند پايدار سپهر,512,10201404,116129672915,11366,11384,11382,16,0.14,11384,18,0.16,11382,11387
153,صخود041,ص مرابحه خودرو041- 3ماهه 18%,501,5000000,5000000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
154,صخود401,ص مرابحه خودرو401- 3ماهه 18%,501,5000000,5000000000000,1000000,1000000,1000000,0,0,1000000,0,0,1000000,1000000
155,سامان,بانك سامان,492,8627953,90749946902,10731,10781,10517,-214,-1.99,10518,-213,-1.98,10517,10781
156,وبوعلي,سرمايه‌گذاري‌بوعلي‌,489,2626969,15484949570,6010,5900,5890,-120,-2,5970,-40,-0.67,5890,5980
157,كي بي سي,شركت كي بي سي,488,918441,25505584658,28282,27718,27760,-522,-1.85,28016,-266,-0.94,27717,28500
158,ولتجار,واسپاري تجارت وسرمايه ايرانيان,479,3517329,30673759232,8812,9000,8636,-176,-2,8721,-91,-1.03,8636,9000
159,زاگرس,پتروشيمي زاگرس,479,600266,126807815542,215541,211231,211231,-4310,-2,211253,-4288,-1.99,211231,217300
160,واحيا,م .صنايع و معادن احياء سپاهان,474,805332,126777521441,160571,157360,157360,-3211,-2,157423,-3148,-1.96,157360,160000
161,پلاسك,پلاسكوكار,472,2697485,20457173180,7720,7800,7570,-150,-1.94,7660,-60,-0.78,7570,7800
162,گوهران,سرمايه گذاري توسعه گوهران اميد,469,2431780,17810289221,7388,7380,7389,1,0.01,7365,-23,-0.31,7241,7500
163,كگاز,شيشه‌ و گاز,467,905503,17082627700,19200,19300,18820,-380,-1.98,19080,-120,-0.63,18820,19440
164,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,464,6651446,19422222320,2970,2920,2920,-50,-1.68,2950,-20,-0.67,2920,2920
165,خريخت,صنايع‌ريخته‌گري‌ايران‌,461,8284027,28321867890,3470,3470,3420,-50,-1.44,3440,-30,-0.86,3410,3590
166,وسينا,بانك سينا,457,15912198,54747238410,3510,3440,3440,-70,-1.99,3440,-70,-1.99,3440,3490
167,سيستم,همكاران سيستم,457,1474952,41849029190,28920,28350,28350,-570,-1.97,28450,-470,-1.63,28350,28900
168,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,455,1692025,39023433910,23520,23050,23050,-470,-2,23160,-360,-1.53,23050,23400
169,بكام,كارخانجات توليدي شهيد قندي,452,6635454,26106448290,4010,3950,3930,-80,-2,3970,-40,-1,3930,3950
170,آكورد,صندوق س. آرمان آتي كوثر-د,449,5187655,162975257736,31368,31412,31418,50,0.16,31416,48,0.15,31412,31419
171,فايرا,آلومينيوم‌ايران‌,448,1981236,31670617940,16300,15980,15980,-320,-1.96,16140,-160,-0.98,15980,16260
172,شتولي,تولي‌پرس‌,447,945910,32781325268,33430,34767,34767,1337,4,34656,1226,3.67,33912,34767
173,پارسان,گسترش نفت و گاز پارسيان,437,5284797,110400660340,21310,20890,20890,-420,-1.97,20920,-390,-1.83,20890,21000
174,كاريس,صندوق س.سپهر كاريزما-س,430,3766479,43719651924,11650,11701,11513,-137,-1.18,11608,-42,-0.36,11440,11701
175,همراه,شركت ارتباطات سيار ايران,429,1088753,29484704970,27630,27080,27080,-550,-1.99,27460,-170,-0.62,27080,27580
176,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,428,698307,21039986060,30390,30520,29990,-400,-1.32,30280,-110,-0.36,29790,30790
177,ضخود2006,اختيارخ خودرو-2500-1400/02/08,422,14855,2112057000,185,165,136,-49,-26.49,142,-43,-23.24,135,170
178,تصميم,صندوق س با درآمد ثابت تصميم,419,4124067,66112706238,16018,16030,16032,14,0.09,16031,13,0.08,16025,16032
179,فافزا,فولاد افزا سپاهان,417,355147,19877067919,56751,58400,55616,-1135,-2,55969,-782,-1.38,55616,58400
180,كهمدا,شيشه‌ همدان‌,415,951101,9657609630,10330,10470,10130,-200,-1.94,10300,-30,-0.29,10130,10470
181,وهور,مديريت انرژي اميد  تابان هور,412,10562937,22444449252,2167,2125,2124,-43,-1.98,2150,-17,-0.78,2124,2150
182,درازك,دارويي‌ رازك‌,408,998486,34610920760,35320,34680,34750,-570,-1.61,34860,-460,-1.3,34620,35400
183,ومعادن,توسعه‌معادن‌وفلزات‌,408,6071396,76438875640,12840,12590,12590,-250,-1.95,12680,-160,-1.25,12590,12590
184,خشرق,الكتريك‌ خودرو شرق‌,402,1495694,22183692970,15130,14840,14830,-300,-1.98,14990,-140,-0.93,14830,15000
185,كنور,توسعه معدني و صنعتي صبانور,399,585826,28298333820,49150,48170,48170,-980,-1.99,48730,-420,-0.85,48170,49980
186,فاذر,صنايع‌ آذرآب‌,394,1540006,38175824040,25280,24780,24780,-500,-1.98,24900,-380,-1.5,24780,25060
187,بجهرم,توسعه مولد نيروگاهي جهرم,393,6422159,18976249545,3013,2960,2953,-60,-1.99,2990,-23,-0.76,2953,2995
188,دروز,داروسازي‌ روزدارو,392,713360,24329715270,33910,33910,34640,730,2.15,34000,90,0.27,33910,34720
189,چدن,توليدي چدن سازان,392,860679,21385609700,25270,25600,24770,-500,-1.98,25090,-180,-0.71,24770,25600
190,شگلح,ح . گلتاش‌,391,2707379,18399731000,7060,6840,6860,-200,-2.83,6800,-260,-3.68,6780,7190
191,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,391,4484906,51397022760,11690,11460,11460,-230,-1.97,11590,-100,-0.86,11460,11460
192,خكرمان,گروه اقتصادي كرمان خودرو,388,9155915,37567742512,4186,4103,4103,-83,-1.98,4103,-83,-1.98,4103,4120
193,وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,384,1744867,25308409240,14780,14780,14490,-290,-1.96,14640,-140,-0.95,14490,14800
194,سكرما,سيمان‌ كرمان‌,383,1189620,19625875930,16750,16420,16420,-330,-1.97,16650,-100,-0.6,16420,17000
195,غگلپا,شير پاستوريزه پگاه گلپايگان,380,350713,25100609301,73019,72800,71559,-1460,-2,72277,-742,-1.02,71559,72800
196,افران,صندوق س افرا نماد پايدار-ثابت,379,13121417,170794436089,13001,13013,13018,17,0.13,13016,15,0.12,13012,13018
197,ونيرو,سرمايه‌گذاري‌نيرو,376,8300280,23194813610,2840,2800,2790,-50,-1.76,2820,-20,-0.7,2790,2830
198,ياقوت,صندوق س ياقوت آگاه-ثابت,375,7239497,88161923648,12173,12191,12190,17,0.14,12178,5,0.04,12177,12191
199,كاما,باما,374,1588174,21535639440,13830,13560,13560,-270,-1.95,13720,-110,-0.8,13560,13560
200,شخارك,پتروشيمي‌ خارك‌,372,576921,26409440300,46280,45650,45360,-920,-1.99,46150,-130,-0.28,45360,46700
201,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,372,632023,15360798960,24480,24950,24160,-320,-1.31,24430,-50,-0.2,24050,24950
202,اتكاي,بيمه اتكايي ايرانيان,371,945181,17198477998,18173,18500,18220,47,0.26,18181,8,0.04,18000,18700
203,وبانك,سرمايه گذاري گروه توسعه ملي,370,3111738,27197651110,8910,8750,8740,-170,-1.91,8860,-50,-0.56,8740,8770
204,وسپه,سرمايه‌گذاري‌ سپه‌,367,1576534,10881273710,7020,6910,6880,-140,-1.99,6990,-30,-0.43,6880,7000
205,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,364,1750416,16039369600,9340,9170,9160,-180,-1.93,9280,-60,-0.64,9160,9350
