,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
36,بپيوند,برق و انرژي پيوندگستر پارس,2896,2191710,28846541410,13418,13310,13150,-268,-2,13271,-147,-1.1,13150,13310
37,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,2837,26390833,306799075190,11630,11750,11420,-210,-1.81,11630,0,0,11400,11860
38,غگل,گلوكوزان‌,2741,32033821,107228829950,3400,3360,3340,-60,-1.76,3350,-50,-1.47,3340,3490
39,امين يكم,صندوق درآمد ثابت امين يكم فردا,2603,90283974,919848946456,10185,10189,10187,2,0.02,10188,3,0.03,10184,10195
40,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,2593,7108417,166849109020,23460,24180,23000,-460,-1.96,23470,10,0.04,23000,24440
41,خصدرا,صنعتي‌ دريايي‌ ايران‌,2579,35513425,102606012076,2933,2900,2875,-58,-1.98,2889,-44,-1.5,2875,2978
42,كچاد,معدني‌وصنعتي‌چادرملو,2504,7274844,175275458900,23700,24250,23830,130,0.55,24090,390,1.65,23500,24800
43,ولپارس,ليزينگ پارسيان,2361,3199247,15807438240,5040,4940,4940,-100,-1.98,5010,-30,-0.6,4940,4970
44,سمازن,سيمان‌مازندران‌,2273,12005524,168980342090,14100,14400,14100,0,0,14080,-20,-0.14,13950,14400
45,آوا,صندوق س.سهام آواي معيار-س,2126,17166986,109684953175,6499,6480,6300,-199,-3.06,6389,-110,-1.69,6290,6520
46,ونوين,بانك‌اقتصادنوين‌,2051,35532381,160208811480,4550,4550,4480,-70,-1.54,4510,-40,-0.88,4460,4650
47,بجهرم,توسعه مولد نيروگاهي جهرم,2044,24064480,65888360053,2787,2770,2732,-55,-1.97,2738,-49,-1.76,2732,2771
48,وپاسار,بانك  پاسارگاد,2029,26269021,352730326090,13420,13450,13440,20,0.15,13430,10,0.07,13410,13600
49,كاوه,فولاد كاوه جنوب كيش,2013,9251412,196441949420,21240,21270,21170,-70,-0.33,21230,-10,-0.05,20820,21640
50,هرمز,فولاد هرمزگان جنوب,1972,9982204,149216609699,14605,14990,14791,186,1.27,14948,343,2.35,14360,15250
51,ومعادن,توسعه‌معادن‌وفلزات‌,1932,16043952,188567307310,11820,11800,11590,-230,-1.95,11750,-70,-0.59,11590,12050
52,سپ,پرداخت الكترونيك سامان كيش,1918,3591166,79724598470,21350,22290,22250,900,4.22,22200,850,3.98,21600,22630
53,خپارس,پارس‌ خودرو,1911,22796547,127471351400,5700,5600,5590,-110,-1.93,5590,-110,-1.93,5590,5650
54,سپيدار,سپيدار سيستم آسيا,1727,278850,16278634599,59559,58371,58368,-1191,-2,59153,-406,-0.68,58368,58850
55,تملت,تامين سرمايه بانك ملت,1726,12607194,64702837340,5220,5220,5120,-100,-1.92,5130,-90,-1.72,5120,5230
56,فاراك,ماشين‌ سازي‌ اراك‌,1718,43748763,106472495610,2600,2470,2430,-170,-6.54,2430,-170,-6.54,2430,2480
57,سرو,صندوق س سروسودمند مدبران-سهام,1702,1724359,116071617500,68670,68520,66560,-2110,-3.07,67310,-1360,-1.98,66480,68530
58,كگل,معدني و صنعتي گل گهر,1698,8265680,124283135910,14860,14840,14890,30,0.2,15040,180,1.21,14750,15400
59,ساراب,سيمان‌ داراب‌,1682,9700883,173318058810,17080,16750,18100,1020,5.97,17870,790,4.63,16740,18100
60,غگيلا,شيرپاستوريزه پگاه گيلان,1636,23510,571598630,22937,24313,24313,1376,6,22952,15,0.07,24313,24313
61,حتايد,تايدواترخاورميانه,1592,5062002,141788315360,27770,28880,27500,-270,-0.97,28010,240,0.86,27360,28880
62,وخارزمح,ح.سرمايه گذاري خوارزمي,1584,7144530,27327670540,3960,3900,3810,-150,-3.79,3820,-140,-3.54,3810,3930
63,كيان,صندوق س. با درآمد ثابت كيان,1568,30495291,852568532605,27940,27956,27955,15,0.05,27957,17,0.06,27955,27970
64,تاصيكو,سرمايه گذاري صدرتامين,1551,16102997,164413228220,10390,10200,10190,-200,-1.92,10210,-180,-1.73,10190,10470
65,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,1525,3931477,66801223840,16990,16720,17510,520,3.06,16990,0,0,16610,17590
66,سشرق,سيمان‌ شرق‌,1508,11174490,78156214120,6970,6920,7000,30,0.43,6990,20,0.29,6880,7250
67,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,1469,29501597,79280935270,2730,2710,2680,-50,-1.83,2690,-40,-1.47,2680,2730
68,وهور,مديريت انرژي اميد  تابان هور,1448,24324088,54144444506,2214,2206,2218,4,0.18,2225,11,0.5,2197,2248
69,آگاس,صندوق س.هستي بخش آگاه-س,1399,1285221,85713890605,67341,67790,65835,-1506,-2.24,66692,-649,-0.96,65701,67790
70,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,1380,71376,18689302000,329,321,256,-73,-22.19,262,-67,-20.36,248,328
71,رمپنا,گروه مپنا (سهامي عام),1355,6411879,111889870280,17540,17350,17240,-300,-1.71,17460,-80,-0.46,17190,17880
72,فباهنرح,ح . مس‌ شهيدباهنر,1306,2918425,48345897710,17070,16890,16390,-680,-3.98,16570,-500,-2.93,16390,16990
73,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1266,22440500,805264420170,35859,35899,35893,34,0.09,35884,25,0.07,35878,35899
74,نهال,صندوق س. طلاي سرخ نوويرا,1240,4517744,47713715705,10259,10002,10610,351,3.42,10561,302,2.94,10001,10999
75,حفاري,حفاري شمال,1233,8474791,61695259230,7410,7350,7270,-140,-1.89,7280,-130,-1.75,7270,7400
76,تسه9912,امتياز تسهيلات مسكن اسفند99,1197,17505,8981182878,511193,514101,500000,-11193,-2.19,513064,1871,0.37,500000,529450
77,وساپا,سرمايه‌گذاري‌ سايپا,1168,15586773,81728025260,5340,5270,5240,-100,-1.87,5240,-100,-1.87,5240,5310
78,بپاس,بيمه پاسارگاد,1164,1717236,151265324603,88080,88100,88100,20,0.02,88087,7,0.01,88080,88150
79,ومهان,گروه توسعه مالي مهر آيندگان,1153,6187485,79060559496,12810,12675,12702,-108,-0.84,12777,-33,-0.26,12620,13070
80,ضخود2007,اختيارخ خودرو-3000-1400/02/08,1083,56270,328880000,12,11,4,-8,-66.67,6,-6,-50,4,11
81,وشهر,بانك شهر,1068,7835676,43229116473,5428,5400,5623,195,3.59,5517,89,1.64,5400,5640
82,معيار,سرمايه گذاري معيار صنعت پارس,1058,1412411,79806892441,56926,57300,55788,-1138,-2,56504,-422,-0.74,55788,58500
83,خكرمان,گروه اقتصادي كرمان خودرو,1033,15469123,60951224876,4003,4000,3928,-75,-1.87,3940,-63,-1.57,3923,4039
84,دكپسولح,ح .توليد ژلاتين كپسول ايران,1031,1531994,35267970049,23175,23510,23601,426,1.84,23021,-154,-0.66,22712,24390
85,زاگرس,پتروشيمي زاگرس,1012,331212,70937499371,212699,214830,211090,-1609,-0.76,213697,998,0.47,210000,216490
86,وملل,اعتباري ملل,1006,23625570,315278678710,13344,13344,13346,2,0.01,13345,1,0.01,13340,13400
87,شلرد,كود شيميايي اوره لردگان,964,12558812,85283337208,6919,6800,6781,-138,-1.99,6791,-128,-1.85,6781,7000
88,شكف,كف,955,422782,45950243136,106334,102081,110587,4253,4,108685,2351,2.21,102081,110587
89,پارسان,گسترش نفت و گاز پارسيان,912,6209499,125237579160,19960,19970,19720,-240,-1.2,20170,210,1.05,19620,20500
90,جمح,ح . پتروشيمي جم,908,2896579,85408681390,28500,28010,29300,800,2.81,29490,990,3.47,28010,30300
91,سرود,سيمان‌شاهرود,891,2559701,51972856050,20170,20600,20000,-170,-0.84,20300,130,0.64,19880,20810
92,جم,پتروشيمي جم,877,3881635,141800844730,35960,35960,36650,690,1.92,36530,570,1.59,35960,37000
93,شپديس,پتروشيمي پرديس,849,1262834,120173901160,93800,95490,93190,-610,-0.65,95160,1360,1.45,92510,96990
94,سبزوا,سيمان لار سبزوار,844,13732503,47972638953,3564,3493,3493,-71,-1.99,3493,-71,-1.99,3493,3550
95,قرن,پديده شيمي قرن,841,799165,49737255770,62750,62320,61500,-1250,-1.99,62240,-510,-0.81,61500,63100
96,بميلا,توسعه بازرگاني آهن وفولادميلاد,798,3100722,44233477177,14952,14360,14205,-747,-5,14266,-686,-4.59,14205,14810
97,ارفع,شركت آهن و فولاد ارفع,797,2979750,44555471280,14993,14710,14911,-82,-0.55,14968,-25,-0.17,14710,15379
98,آبادا,توليد نيروي برق آبادان,789,540226,7158305530,13520,13250,13250,-270,-2,13480,-40,-0.3,13250,13300
99,سحرخيز,صندوق س. گروه زعفران سحرخيز,785,3708189,37068045641,9961,9925,10079,118,1.18,9996,35,0.35,9802,10095
100,حكشتي,كشتيراني جمهوري اسلامي ايران,779,2374739,42766071930,18360,18050,18000,-360,-1.96,18230,-130,-0.71,18000,18200
101,فاسمين,كالسيمين‌,776,10143535,170617486000,17160,16820,16820,-340,-1.98,16820,-340,-1.98,16820,16990
102,شصدف,صنعتي دوده فام,762,19489,622732017,30145,31953,31953,1808,6,30166,21,0.07,31953,31953
103,فنورد,نوردوقطعات‌ فولادي‌,737,296356,54817050880,187880,192000,184130,-3750,-2,184970,-2910,-1.55,184130,192000
104,وخارزم,سرمايه گذاري خوارزمي,732,4085285,21579116550,5370,5280,5270,-100,-1.86,5330,-40,-0.74,5270,5400
105,ميدكو,هلدينگ صنايع  معدني خاورميانه,730,6520955,211001138115,32272,32297,32400,128,0.4,32357,85,0.26,32226,32800
106,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,728,7050749,44004308410,6360,6240,6240,-120,-1.89,6260,-100,-1.57,6240,6340
107,ثرود,سرمايه‌گذاري مسكن زاينده رود,722,3430986,72730293570,21202,20980,20778,-424,-2,21198,-4,-0.02,20778,22219
108,افق,فروشگاههاي زنجيره اي افق كوروش,713,600681,41529399220,70430,70000,69030,-1400,-1.99,69780,-650,-0.92,69030,70000
109,فايرا,آلومينيوم‌ايران‌,707,5132700,85027330330,16870,16700,16600,-270,-1.6,16570,-300,-1.78,16540,16790
110,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,703,2038207,17076568227,8540,8600,8252,-288,-3.37,8378,-162,-1.9,8251,8600
111,خزاميا,زامياد,703,8031201,76312045920,9690,9500,9500,-190,-1.96,9500,-190,-1.96,9500,9580
112,قاسم,قاسم ايران,702,5109602,67138173887,13375,13110,13108,-267,-2,13140,-235,-1.76,13108,13380
113,شاراك,پتروشيمي شازند,697,2271667,56835278990,24660,25320,24660,0,0,24910,250,1.01,24220,25320
114,ضخود2005,اختيارخ خودرو-2000-1400/02/08,687,27878,7833827000,371,320,239,-132,-35.58,281,-90,-24.26,212,340
115,غبشهر,صنعتي‌ بهشهر,685,1770565,46709051200,26710,26210,26180,-530,-1.98,26420,-290,-1.09,26180,26800
116,شفن,پتروشيمي فناوران,679,221195,72678415380,324640,333000,326900,2260,0.7,327460,2820,0.87,324010,333100
117,شسپا,نفت سپاهان,666,2028042,30273944260,14990,14990,14860,-130,-0.87,14960,-30,-0.2,14800,15120
118,ضخود2006,اختيارخ خودرو-2500-1400/02/08,654,34603,1800184000,81,65,39,-42,-51.85,52,-29,-35.8,39,69
119,وسكاب,س.ص.بازنشستگي كاركنان بانكها,644,8221087,42069638550,5180,5150,5080,-100,-1.93,5130,-50,-0.97,5080,5180
120,شبريز,پالايش نفت تبريز,631,1622140,46664718930,29270,29240,28690,-580,-1.98,29030,-240,-0.82,28690,29240
121,همراه,شركت ارتباطات سيار ايران,625,1869340,49424475270,26220,26220,26190,-30,-0.11,26330,110,0.42,25710,27500
122,فسازان,غلتك سازان سپاهان,624,1522628,54071898120,34830,35010,35470,640,1.84,35510,680,1.95,35010,35890
123,وبانك,سرمايه گذاري گروه توسعه ملي,618,3619192,30380555010,8550,8380,8390,-160,-1.87,8500,-50,-0.58,8380,8590
124,سپاها,سيمان‌سپاهان‌,596,2894856,25054756840,8780,8710,8610,-170,-1.94,8720,-60,-0.68,8610,9000
125,البرز,بيمه البرز,592,7493125,27459288530,3730,3680,3660,-70,-1.88,3690,-40,-1.07,3660,3700
126,فسپا,گروه‌صنعتي‌سپاهان‌,563,636934,24265036720,38240,38490,37790,-450,-1.18,38170,-70,-0.18,37600,38990
127,پارند,صندوق س. پارند پايدار سپهر,561,14765433,165984775926,11239,11241,11243,4,0.04,11241,2,0.02,11238,11249
128,حريل,ريل پردازسير,559,9626142,54187568113,5743,5629,5629,-114,-1.99,5629,-114,-1.99,5629,5700
129,تسه9911,امتياز تسهيلات مسكن بهمن99,548,29951,15125932940,508275,510099,483000,-25275,-4.97,505023,-3252,-0.64,483000,529990
130,ارزش,صندوق س ارزش آفرين بيدار-سهام,538,2288106,21925666350,9720,9770,9420,-300,-3.09,9580,-140,-1.44,9410,9770
131,كاردان,صندوق س تجارت شاخصي كاردان,537,182250,27831325530,157190,156240,150920,-6270,-3.99,152710,-4480,-2.85,150910,156240
132,كاما,باما,527,2341399,30016735180,13080,12820,12820,-260,-1.99,12930,-150,-1.15,12820,12820
133,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,508,3799363,60068936890,16060,15810,15740,-320,-1.99,15810,-250,-1.56,15740,16300
134,كرماشا,صنايع پتروشيمي كرمانشاه,500,1920291,69862736440,36240,35840,35530,-710,-1.96,36380,140,0.39,35520,37100
135,طلا,صندوق س.پشتوانه طلاي لوتوس,491,385795,28908852334,74376,75100,75050,674,0.91,74933,557,0.75,74800,75198
136,فجر,فولاد اميركبيركاشان,478,696848,40502903240,59230,58300,58050,-1180,-1.99,58320,-910,-1.54,58050,59900
137,وثنو,سرمايه گذاري ساختماني نوين,471,2768969,16128041880,5843,5680,5772,-71,-1.22,5828,-15,-0.26,5680,6020
138,سامان,بانك سامان,469,3801907,36662227594,9790,9760,9595,-195,-1.99,9669,-121,-1.24,9595,9790
139,دالبرح,ح . البرزدارو,463,947271,9742526320,10210,10440,10070,-140,-1.37,10280,70,0.69,10020,10980
140,آريان,سرمايه گذاري پارس آريان,461,12744047,137387154200,11000,10815,10867,-133,-1.21,10780,-220,-2,10780,11000
141,حسينا,توسعه خدمات دريايي وبندري سينا,458,584168,40387247242,69977,71500,68579,-1398,-2,69269,-708,-1.01,68578,71500
142,وكار,بانك‌ كارآفرين‌,456,7901827,19891530170,2550,2500,2540,-10,-0.39,2540,-10,-0.39,2500,2580
143,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,448,1602558,78110188240,49720,48750,48730,-990,-1.99,48740,-980,-1.97,48730,49430
144,امينح,ح . تامين سرمايه امين,439,622795,3207394250,5360,5150,5150,-210,-3.92,5150,-210,-3.92,5150,5150
145,افران,صندوق س افرا نماد پايدار-ثابت,432,14753011,193019222890,13078,13087,13084,6,0.05,13083,5,0.04,13082,13089
146,سهگمت,سيمان‌هگمتان‌,420,888909,22155425440,25030,24530,24530,-500,-2,24980,-50,-0.2,24530,25480
147,شبصير,توليدات پتروشيمي قائد بصير,410,418905,29657910817,72188,70900,70745,-1443,-2,71349,-839,-1.16,70745,73500
148,گكوثر,هتل پارسيان كوثر اصفهان,407,8660320,21106497183,2485,2440,2436,-49,-1.97,2464,-21,-0.85,2436,2500
149,درازك,دارويي‌ رازك‌,403,439059,14686386680,33440,34000,32920,-520,-1.56,33440,0,0,32800,34380
150,تنوين,تامين سرمايه نوين,402,4515204,32227131670,7220,7100,7250,30,0.42,7160,-60,-0.83,7080,7300
151,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,402,2394717,42242845940,18000,17640,17640,-360,-2,17680,-320,-1.78,17640,17650
152,بكهنوج,توليد برق ماهتاب كهنوج,399,5906741,9719270656,1678,1646,1645,-33,-1.97,1671,-7,-0.42,1645,1675
153,سيستم,همكاران سيستم,396,571758,14889716350,26330,26500,25910,-420,-1.6,26240,-90,-0.34,25860,26620
154,گوهران,سرمايه گذاري توسعه گوهران اميد,390,1307137,9306753118,7237,7150,7140,-97,-1.34,7215,-22,-0.3,7093,7249
155,وخاور,بانك خاورميانه,388,10007291,86567892200,8820,8930,8650,-170,-1.93,8650,-170,-1.93,8650,8930
156,شرانل,نفت ايرانول,381,735813,28207606456,38170,38342,38440,270,0.71,38263,93,0.24,38001,38739
157,ياقوت,صندوق س ياقوت آگاه-ثابت,380,2551647,31253688741,12251,12260,12249,-2,-0.02,12248,-3,-0.02,12243,12263
158,كنور,توسعه معدني و صنعتي صبانور,380,301844,14366179480,47760,49500,47790,30,0.06,47720,-40,-0.08,46820,49500
159,پارس,پتروشيمي پارس,378,372200,54841531880,146760,149020,146240,-520,-0.35,147080,320,0.22,146230,150470
160,جم پيلن,پلي پروپيلن جم - جم پيلن,378,581626,46998774150,80300,80320,80000,-300,-0.37,80670,370,0.46,79550,83000
161,سخوز,سيمان خوزستان,372,890410,20536510470,23260,23000,23190,-70,-0.3,23180,-80,-0.34,22800,23770
162,ثاخت,بين‌المللي‌توسعه‌ساختمان,370,4717638,11614573230,2510,2470,2460,-50,-1.99,2500,-10,-0.4,2460,2480
163,واحيا,م .صنايع و معادن احياء سپاهان,367,504082,73328832300,146917,145300,145306,-1611,-1.1,145470,-1447,-0.98,145300,146841
164,وحكمت,بيمه حكمت صبا,367,2789493,10624885332,3824,3771,3777,-47,-1.23,3816,-8,-0.21,3752,3880
165,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,365,757289,16946819740,22720,23180,22270,-450,-1.98,22600,-120,-0.53,22270,23180
166,شخارك,پتروشيمي‌ خارك‌,361,874259,39813894960,45070,45080,45050,-20,-0.04,45260,190,0.42,45010,45980
167,پكرمان,گروه‌ صنعتي‌ بارز,361,1107686,29098432130,26650,26900,26120,-530,-1.99,26420,-230,-0.86,26120,27000
168,سيدكو,سرمايه گذاري توسعه صنايع سيمان,360,1560850,9538297830,6210,6110,6090,-120,-1.93,6190,-20,-0.32,6090,6240
169,غپينو,پارس‌ مينو,359,2976106,18724986220,6400,6290,6280,-120,-1.88,6360,-40,-0.63,6280,6400
170,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,359,17944,2467261000,163,140,130,-33,-20.25,137,-26,-15.95,126,151
171,بموتو,موتوژن‌,356,177464,10118824680,57420,57580,56450,-970,-1.69,57340,-80,-0.14,56320,57990
172,سباقر,سيمان باقران,354,1511628,25347786062,16915,16710,16577,-338,-2,16769,-146,-0.86,16577,17200
173,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,353,3393065,48768526160,14650,14420,14360,-290,-1.98,14530,-120,-0.82,14360,14760
174,سكرما,سيمان‌ كرمان‌,346,799279,12941821600,16360,16760,16490,130,0.79,16320,-40,-0.24,16040,16760
175,فولاژ,فولاد آلياژي ايران,344,1692805,32757011670,19740,19350,19350,-390,-1.98,19580,-160,-0.81,19350,19390
176,تيپيكو,سرمايه گذاري دارويي تامين,344,352772,14113644260,40690,40060,39900,-790,-1.94,40550,-140,-0.34,39890,41000
177,تماوند,تامين سرمايه دماوند,342,1268449,21501737439,16623,16809,17120,497,2.99,16951,328,1.97,16623,17121
178,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,336,734562,16881960700,23270,22890,23100,-170,-0.73,23170,-100,-0.43,22830,23380
179,آسيا,بيمه آسيا,334,5806557,11907718450,2090,2050,2050,-40,-1.91,2080,-10,-0.48,2050,2080
180,بفجر,فجر انرژي خليج فارس,333,1495004,34541294510,23130,23140,22670,-460,-1.99,23120,-10,-0.04,22670,24470
181,بخاور,بيمه زندگي خاورميانه,328,1951095,13751977463,7024,7094,7000,-24,-0.34,7031,7,0.1,7000,7148
182,ثباغ,شهر سازي و خانه سازي باغميشه,327,887978,14634353539,16692,16374,16359,-333,-1.99,16630,-62,-0.37,16359,16997
183,امين,تامين سرمايه امين,326,310785,2234917700,7320,7280,7180,-140,-1.91,7310,-10,-0.14,7180,7280
184,تسه9910,امتياز تسهيلات مسكن دي99,325,15401,7824466631,508376,490001,492005,-16371,-3.22,508049,-327,-0.06,482958,520000
185,پارسيان,بيمه پارسيان,319,1759338,18113038820,10420,10220,10220,-200,-1.92,10370,-50,-0.48,10220,10610
186,آكورد,صندوق س. آرمان آتي كوثر-د,316,3405905,107589278502,31573,31588,31589,16,0.05,31589,16,0.05,31588,31600
187,كاريس,صندوق س.سپهر كاريزما-س,316,1723466,19610017344,11429,11505,11300,-129,-1.13,11378,-51,-0.45,11230,11590
188,آساس,صندوق س.آسمان آرماني سهام-س,316,146162,24774173183,169036,170500,168050,-986,-0.58,169498,462,0.27,168001,171350
189,قجامح,ح.فرآورده غذايي وقندتربت‌جام,313,2888345,16769896374,5906,6022,5788,-118,-2,5806,-100,-1.69,5788,6022
190,وپست,پست بانك ايران,311,5352237,119676019320,22810,22360,22360,-450,-1.97,22360,-450,-1.97,22360,22360
191,فلوله,لوله‌وماشين‌سازي‌ايران‌,310,736827,16179315920,22380,21960,21940,-440,-1.97,22240,-140,-0.63,21940,22640
192,تصميم,صندوق س با درآمد ثابت تصميم,299,3177980,51249655696,16106,16114,16135,29,0.18,16126,20,0.12,16113,16135
193,فنوال,نورد آلومينيوم‌,296,1922820,47803441170,25360,25580,24860,-500,-1.97,24860,-500,-1.97,24860,25580
194,كگهر,سنگ آهن گهرزمين,294,686148,32890923734,47797,47797,47839,42,0.09,47835,38,0.08,47760,48890
195,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,289,92700,96308407800,1035535,1042222,1042198,6663,0.64,1038926,3391,0.33,1035200,1042222
196,ماديرا,صنايع ماشين هاي اداري ايران,287,1232410,10070039253,8337,8171,8171,-166,-1.99,8302,-35,-0.42,8171,8172
197,صايند,صندوق س. گنجينه آينده روشن-د,277,1211620,11967008930,9872,9881,9885,13,0.13,9877,5,0.05,9870,9886
198,دكپسول,توليد ژلاتين كپسول ايران,269,347727,11475719270,33664,33700,32991,-673,-2,33509,-155,-0.46,32991,33700
199,فروي,ذوب روي اصفهان,267,419354,25583529478,62252,61007,61007,-1245,-2,61590,-662,-1.06,61007,61007
200,مبين,مبين انرژي خليج فارس,264,2257735,36660830690,16560,16320,16230,-330,-1.99,16460,-100,-0.6,16230,16600
201,شتولي,تولي‌پرس‌,260,639316,21349737198,34765,33375,33375,-1390,-4,33395,-1370,-3.94,33375,33997
202,وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,256,976432,13476738460,14080,13800,13800,-280,-1.99,14000,-80,-0.57,13800,13940
203,ثاميد,توسعه و عمران اميد,253,3060422,4743654100,1580,1550,1550,-30,-1.9,1580,0,0,1550,1550
204,فافزا,فولاد افزا سپاهان,248,214837,11610668040,55005,56548,53905,-1100,-2,54445,-560,-1.02,53905,56548
205,وسپه,سرمايه‌گذاري‌ سپه‌,247,1515936,10127754080,6810,6680,6680,-130,-1.91,6780,-30,-0.44,6680,6750
