,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
32,شتران,پالايش نفت تهران,2566,28462899,205860670510,7590,7360,7220,-370,-4.87,7230,-360,-4.74,7220,7480
33,آريا,پليمر آريا ساسول,2539,1736170,133109317786,80492,77777,76468,-4024,-5,76668,-3824,-4.75,76468,79000
34,خبهمن,گروه‌بهمن‌,2526,215258216,242165493000,1184,1125,1125,-59,-4.98,1125,-59,-4.98,1125,1125
35,كارين,صندوق س نگين سامان-ثابت,2443,111437051,1115124231108,10165,10007,10007,-158,-1.55,10007,-158,-1.55,10005,10009
36,كيان,صندوق س. با درآمد ثابت كيان,2242,103351169,2947214398565,28491,28519,28521,30,0.11,28517,26,0.09,28515,28521
37,پترول,گروه پتروشيمي س. ايرانيان,2198,18956244,155543818700,8610,8380,8180,-430,-4.99,8210,-400,-4.65,8180,8500
38,وتجارت,بانك تجارت,2154,113091722,240037534365,2231,2150,2120,-111,-4.98,2123,-108,-4.84,2120,2180
39,وسبحان,سرمايه گذاري سبحان,2070,52657190,111590468829,2227,2123,2117,-110,-4.94,2119,-108,-4.85,2116,2200
40,ولپارس,ليزينگ پارسيان,2059,3685175,14232258250,4065,3862,3862,-203,-4.99,3862,-203,-4.99,3862,3865
41,فخوز,فولاد  خوزستان,2032,22048021,310630486720,14800,14250,14200,-600,-4.05,14090,-710,-4.8,14060,14630
42,فارس,صنايع پتروشيمي خليج فارس,2001,21743994,193456611910,9140,8710,8690,-450,-4.92,8900,-240,-2.63,8690,9270
43,وخارزم,سرمايه گذاري خوارزمي,1962,28384193,101800355952,3762,3660,3574,-188,-5,3587,-175,-4.65,3574,3721
44,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1861,20333197,184377521370,9510,9180,9040,-470,-4.94,9070,-440,-4.63,9040,9490
45,ما,بيمه  ما,1770,13574190,123794067840,8930,9090,9240,310,3.47,9120,190,2.13,8950,9250
46,بجهرم,توسعه مولد نيروگاهي جهرم,1761,25731669,49965978373,2037,2078,1936,-101,-4.96,1942,-95,-4.66,1936,2078
47,آبادا,توليد نيروي برق آبادان,1703,1042415,9614476440,9670,9250,9190,-480,-4.96,9370,-300,-3.1,9190,9480
48,ولساپا,ليزينگ رايان‌ سايپا,1616,40954068,102084610369,2589,2500,2492,-97,-3.75,2493,-96,-3.71,2460,2559
49,وساپا,سرمايه‌گذاري‌ سايپا,1583,45413061,191147285915,4428,4207,4207,-221,-4.99,4209,-219,-4.95,4207,4411
50,بگيلان,توسعه مسير برق گيلان,1572,413035,7553218617,19238,18330,18300,-938,-4.88,19010,-228,-1.19,18277,18742
51,وبانك,سرمايه گذاري گروه توسعه ملي,1569,23853141,154785423050,6820,6510,6600,-220,-3.23,6490,-330,-4.84,6480,6770
52,سرو,صندوق س سروسودمند مدبران-سهام,1563,1144192,66606458560,60200,59860,57810,-2390,-3.97,58210,-1990,-3.31,57600,60000
53,نوري,پتروشيمي نوري,1559,2718774,154963768000,59710,58210,56730,-2980,-4.99,57000,-2710,-4.54,56730,58520
54,جوين,كشت و صنعت جوين,1499,26578520,126746589670,4801,4811,4833,32,0.67,4769,-32,-0.67,4657,4920
55,ذوب,سهامي ذوب آهن  اصفهان,1456,25681618,75434085672,3078,2950,2925,-153,-4.97,2937,-141,-4.58,2925,3050
56,وملل,اعتباري ملل,1436,77343986,966761082626,12498,12498,12498,0,0,12499,1,0.01,12497,12549
57,پيزد,مجتمع صنايع لاستيك يزد,1412,176510,9566141682,56889,56107,54045,-2844,-5,55086,-1803,-3.17,54045,56107
58,فجر,فولاد اميركبيركاشان,1367,3766070,241347521730,67300,65900,63940,-3360,-4.99,64080,-3220,-4.78,63940,65900
59,كچاد,معدني‌وصنعتي‌چادرملو,1347,6612289,143899751680,22700,22200,21900,-800,-3.52,21760,-940,-4.14,21570,22690
60,ونوين,بانك‌اقتصادنوين‌,1331,37389044,141148779529,3960,3827,3762,-198,-5,3775,-185,-4.67,3762,3900
61,فباهنرح,ح . مس‌ شهيدباهنر,1308,4380320,57680904920,14530,14380,13080,-1450,-9.98,13170,-1360,-9.36,13080,14380
62,تسه0001,امتيازتسهيلات مسكن فروردين1400,1305,22999,13525115598,594345,592500,564628,-29717,-5,588074,-6271,-1.06,564628,624062
63,ومعادنح,ح . توسعه‌معادن‌وفلزات‌,1268,12600952,69397867820,6050,5840,5490,-560,-9.26,5510,-540,-8.93,5450,5980
64,واعتبار,سرمايه گذاري اعتبار ايران,1152,7918992,72279705380,8740,8600,8960,220,2.52,9130,390,4.46,8600,9170
65,شيران,س. صنايع‌شيميايي‌ايران,1119,6240132,120555057260,20310,19630,19300,-1010,-4.97,19320,-990,-4.87,19300,20290
66,صبا,سرمايه گذاري صبا تامين,1043,8292674,58296656328,7395,7070,7026,-369,-4.99,7208,-187,-2.53,7026,7200
67,تسه9912,امتياز تسهيلات مسكن اسفند99,1030,20754,12050929608,590127,590000,561000,-29127,-4.94,580656,-9471,-1.6,561000,600000
68,آگاس,صندوق س.هستي بخش آگاه-س,999,705876,43228333757,62532,62189,60935,-1597,-2.55,61241,-1291,-2.06,60543,62999
69,سيدكو,سرمايه گذاري توسعه صنايع سيمان,996,16126351,89699604410,5790,5710,5770,-20,-0.35,5560,-230,-3.97,5510,5900
70,كيان2,صندوق س. با درآمد ثابت كيان,985,98500000,98500000,28491,1,1,-28490,-100,1,-28490,-100,1,1
71,پارند,صندوق س. پارند پايدار سپهر,982,145656870,1639831219878,11247,11258,11258,11,0.1,11258,11,0.1,11257,11266
72,آسيا,بيمه آسيا,944,27528433,47177052353,1789,1760,1700,-89,-4.97,1714,-75,-4.19,1700,1770
73,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,930,11543634,115664318590,10530,10090,10010,-520,-4.94,10020,-510,-4.84,10010,10450
74,زاگرس,پتروشيمي زاگرس,901,461264,90312705338,203772,200000,193700,-10072,-4.94,196273,-7499,-3.68,193584,204310
75,غگل,گلوكوزان‌,874,12130937,27612228764,2382,2300,2263,-119,-5,2276,-106,-4.45,2263,2382
76,شبصير,توليدات پتروشيمي قائد بصير,870,1576869,108315505949,65486,68760,68760,3274,5,68690,3204,4.89,67210,68760
77,حكشتي,كشتيراني جمهوري اسلامي ايران,869,5543461,77278175270,14670,13940,13940,-730,-4.98,14180,-490,-3.34,13940,14000
78,وخارزمح,ح.سرمايه گذاري خوارزمي,865,10667155,25754419503,2643,2569,2379,-264,-9.99,2414,-229,-8.66,2379,2600
79,افق,فروشگاههاي زنجيره اي افق كوروش,849,819236,53155581640,67670,66100,65000,-2670,-3.95,65770,-1900,-2.81,64290,66970
80,سشرق,سيمان‌ شرق‌,835,12149822,58806261740,5030,4850,4780,-250,-4.97,4840,-190,-3.78,4780,5060
81,كگل,معدني و صنعتي گل گهر,821,13212356,178292676400,14190,13730,13500,-690,-4.86,13490,-700,-4.93,13490,13730
82,خصدرا,صنعتي‌ دريايي‌ ايران‌,796,30629759,66949089511,2300,2185,2185,-115,-5,2186,-114,-4.96,2185,2320
83,سرچشمه,سرمايه گذاري مس سرچشمه,765,12021844,76320736295,6662,6600,6330,-332,-4.98,6349,-313,-4.7,6329,6600
84,آكورد,صندوق س. آرمان آتي كوثر-د,742,22391333,721003350548,32152,32200,32200,48,0.15,32200,48,0.15,32156,32298
85,كزغال,زغال سنگ پروده طبس,738,1521348,48137947502,33290,31700,31626,-1664,-5,31642,-1648,-4.95,31626,32000
86,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,732,43294,2788539000,77,59,69,-8,-10.39,64,-13,-16.88,59,79
87,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,719,31022827,60711672439,2059,1957,1957,-102,-4.95,1957,-102,-4.95,1957,1957
88,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,715,3718607,27704014474,7658,7643,7465,-193,-2.52,7450,-208,-2.72,7411,7643
89,ضخود7074,اختيارخ خودرو-1800-1400/07/07,715,31370,6124978000,208,162,192,-16,-7.69,195,-13,-6.25,162,259
90,تسه9908,امتياز تسهيلات مسكن آبان99,704,15863,9133054210,586109,577000,556804,-29305,-5,575746,-10363,-1.77,556804,592398
91,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,700,8011263,41326919230,5310,5350,5100,-210,-3.95,5160,-150,-2.82,5060,5380
92,البرز,بيمه البرز,694,14922551,50589246776,3513,3410,3348,-165,-4.7,3390,-123,-3.5,3341,3569
93,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,687,1212600,30436934510,24940,25450,25150,210,0.84,25050,110,0.44,24820,25800
94,حفاري,حفاري شمال,681,4988404,27564814790,5780,5750,5500,-280,-4.84,5530,-250,-4.33,5500,5750
95,شفن,پتروشيمي فناوران,665,214201,61526681580,301060,294090,286010,-15050,-5,292150,-8910,-2.96,286010,294090
96,وپست,پست بانك ايران,662,11009323,216250928740,20650,19620,19620,-1030,-4.99,19640,-1010,-4.89,19620,20600
97,ومعادن,توسعه‌معادن‌وفلزات‌,661,16293622,126530535920,8160,7800,7760,-400,-4.9,7770,-390,-4.78,7760,8020
98,پاكشو,گروه صنعتي پاكشو,641,4254396,25302935180,6200,6220,5920,-280,-4.52,6140,-60,-0.97,5890,6300
99,رانفور,خدمات‌انفورماتيك‌,637,6713747,41105147810,6200,6010,5990,-210,-3.39,6150,-50,-0.81,5910,6240
100,كاوه,فولاد كاوه جنوب كيش,636,11068659,201461870620,19150,18300,18200,-950,-4.96,18200,-950,-4.96,18200,18470
101,ومهان,گروه توسعه مالي مهر آيندگان,634,1999681,23753304802,12336,11890,11840,-496,-4.02,12107,-229,-1.86,11740,12340
102,آوا,صندوق س.سهام آواي معيار-س,634,15848307,103056183847,6600,6599,6500,-100,-1.52,6503,-97,-1.47,6460,6600
103,لوتوس,تامين سرمايه لوتوس پارسيان,598,9568770,62580954360,6830,6830,6510,-320,-4.69,6540,-290,-4.25,6490,6830
104,وتوس,توسعه‌شهري‌توس‌گستر,595,1862932,26187526780,13640,13720,14320,680,4.99,14060,420,3.08,13630,14320
105,غسالم,سالمين‌,592,11857482,36735378226,3261,3098,3098,-163,-5,3098,-163,-5,3098,3100
106,تسه9911,امتياز تسهيلات مسكن بهمن99,577,7630,4411409055,588198,560082,563000,-25198,-4.28,578166,-10032,-1.71,560082,599998
107,ملت,بيمه ملت,576,14408787,188322846090,13750,13070,13070,-680,-4.95,13070,-680,-4.95,13070,13070
108,سفارس,سيمان فارس و خوزستان,572,3977626,54302695700,14350,13800,13640,-710,-4.95,13650,-700,-4.88,13640,14100
109,تنوين,تامين سرمايه نوين,566,10029013,73867227480,7320,7370,7440,120,1.64,7370,50,0.68,7290,7440
110,پرديس,سرمايه گذاري پرديس,562,6185512,27222569093,4610,4650,4384,-226,-4.9,4401,-209,-4.53,4380,4650
111,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,549,28083,875906000,42,46,31,-11,-26.19,31,-11,-26.19,27,46
112,شغدير,پتروشيمي غدير,546,549802,35702267770,67010,64230,65000,-2010,-3,64940,-2070,-3.09,64000,68000
113,شبندر,پالايش نفت بندرعباس,542,4996249,99375392610,20930,19890,19890,-1040,-4.97,20020,-910,-4.35,19890,19890
114,سخوز,سيمان خوزستان,542,4120832,82232540770,21000,19950,20000,-1000,-4.76,19960,-1040,-4.95,19950,20200
115,نمرينو,ايران‌ مرينوس‌,541,924442,68868409120,71010,74560,74560,3550,5,74500,3490,4.91,71320,74560
116,ضخود7075,اختيارخ خودرو-2000-1400/07/07,511,25927,3430083000,156,160,140,-16,-10.26,132,-24,-15.38,125,160
117,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,499,2647416,32744917160,12960,13000,12320,-640,-4.94,12370,-590,-4.55,12320,13000
118,گوهران,سرمايه گذاري توسعه گوهران اميد,497,926941,6449519665,7013,6820,6942,-71,-1.01,6989,-24,-0.34,6820,7140
119,بترانس,ايران‌ ترانسفو,490,9634630,21779874026,2376,2260,2258,-118,-4.97,2300,-76,-3.2,2258,2360
120,سپ,پرداخت الكترونيك سامان كيش,488,578205,13524741540,23750,23050,22680,-1070,-4.51,23650,-100,-0.42,22570,24700
121,ارزش,صندوق س ارزش آفرين بيدار-سهام,485,3954592,33205450450,8680,8580,8340,-340,-3.92,8400,-280,-3.23,8300,8600
122,وسلرستا,شركت س استان لرستان,484,30331646,22324091456,774,736,736,-38,-4.91,743,-31,-4.01,736,736
123,پرداخت,به پرداخت ملت,480,790194,17104410580,22630,23100,21630,-1000,-4.42,21980,-650,-2.87,21500,23110
124,وگردش,بانك گردشگري,476,2179916,32601231102,15172,15150,15150,-22,-0.15,15093,-79,-0.52,14717,15240
125,تسه9909,امتياز تسهيلات مسكن آذر99,475,7797,4530324025,588359,570000,559000,-29359,-4.99,581034,-7325,-1.24,558942,617769
126,آريان,سرمايه گذاري پارس آريان,470,11380949,120550944520,10917,10590,10612,-305,-2.79,10592,-325,-2.98,10590,10800
127,شاراك,پتروشيمي شازند,463,2411233,58136601690,25320,25480,24060,-1260,-4.98,24420,-900,-3.55,24060,25520
128,فايرا,آلومينيوم‌ايران‌,463,1966314,34370482360,18290,18500,17380,-910,-4.98,17880,-410,-2.24,17380,18500
129,ورازي,بيمه رازي,462,4062733,29374497552,7234,7200,7220,-14,-0.19,7230,-4,-0.06,7100,7390
130,شبهرن,نفت‌ بهران‌,454,2179860,23187529890,11160,10780,10610,-550,-4.93,10920,-240,-2.15,10610,11000
131,طلا,صندوق س.پشتوانه طلاي لوتوس,453,178256,12613454641,70870,71381,70683,-187,-0.26,70760,-110,-0.16,70301,71381
132,اخابر,مخابرات ايران,450,5682069,40376186220,7470,7160,7100,-370,-4.95,7340,-130,-1.74,7100,7210
133,سپاس,صندوق س. پاداش سهامداري توسعه1,445,18538142,187173713302,10078,10094,10097,19,0.19,10097,19,0.19,10093,10098
134,تسه9910,امتياز تسهيلات مسكن دي99,442,5368,3104336061,587047,571000,560000,-27047,-4.61,578304,-8743,-1.49,557695,590000
135,جم پيلن,پلي پروپيلن جم - جم پيلن,440,596786,38837257140,68270,65100,64860,-3410,-4.99,65890,-2380,-3.49,64860,67000
136,وبوعلي,سرمايه‌گذاري‌بوعلي‌,437,6359334,22959959814,3790,3750,3601,-189,-4.99,3610,-180,-4.75,3601,3750
137,هرمز,فولاد هرمزگان جنوب,434,4942103,74697677011,15795,15310,15006,-789,-5,15352,-443,-2.8,15006,15795
138,سپاها,سيمان‌سپاهان‌,420,6671785,41530110290,6540,6240,6240,-300,-4.59,6220,-320,-4.89,6220,6340
139,شپديس,پتروشيمي پرديس,419,603495,55537246880,94520,93900,92400,-2120,-2.24,93100,-1420,-1.5,91200,95600
140,شصدف,صنعتي دوده فام,416,214216,6671328888,32782,31143,31143,-1639,-5,32015,-767,-2.34,31143,31143
141,تاصيكو,سرمايه گذاري صدرتامين,414,5955040,57520463480,9890,9550,9400,-490,-4.95,9780,-110,-1.11,9400,9970
142,ياقوت,صندوق س ياقوت آگاه-ثابت,413,3085463,38160101547,12358,12379,12367,9,0.07,12368,10,0.08,12361,12383
143,وسكاب,س.ص.بازنشستگي كاركنان بانكها,412,3794543,16900974935,4652,4680,4490,-162,-3.48,4454,-198,-4.26,4421,4728
144,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,412,7418912,67276866580,9460,9100,9000,-460,-4.86,9070,-390,-4.12,8990,9480
145,فردا,صندوق س آواي فرداي زاگرس-ثابت,411,16253348,174368095833,10710,10728,10730,20,0.19,10728,18,0.17,10728,10730
146,كگلح,ح . معدني و صنعتي گل گهر,396,948771,9878487520,11040,10700,10600,-440,-3.99,10410,-630,-5.71,10150,10970
147,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,386,279300,278185451900,994691,993555,997500,2809,0.28,996009,1318,0.13,991002,999980
148,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,382,24128,172858000,8,5,8,0,0,7,-1,-12.5,4,11
149,حتايد,تايدواترخاورميانه,380,1539610,34904712580,23780,23800,22600,-1180,-4.96,22670,-1110,-4.67,22600,23900
150,سصوفي,سيمان‌ صوفيان‌,378,2830362,32435961630,12060,11460,11460,-600,-4.98,11460,-600,-4.98,11460,11470
151,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,378,1738825,9674966532,5763,5640,5475,-288,-5,5564,-199,-3.45,5475,5836
152,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,369,9687500,41326875000,4490,4266,4266,-224,-4.99,4266,-224,-4.99,4266,4266
153,خراسان,پتروشيمي خراسان,357,403642,25879436000,67400,64770,64030,-3370,-5,65550,-1850,-2.74,64030,67800
154,شسپا,نفت سپاهان,351,1829728,26471827900,15210,14700,14450,-760,-5,14850,-360,-2.37,14450,14700
155,فباهنر,مس‌ شهيدباهنر,350,1026601,21710108250,22180,21550,21080,-1100,-4.96,21170,-1010,-4.55,21080,21750
156,فنورد,نوردوقطعات‌ فولادي‌,344,144906,21889162880,158460,152000,151020,-7440,-4.7,151060,-7400,-4.67,150540,157900
157,كنور,توسعه معدني و صنعتي صبانور,344,473500,22686642510,49680,50000,47650,-2030,-4.09,48970,-710,-1.43,47200,50000
158,فپنتا,سپنتا,338,91604,30403644180,349070,333000,331620,-17450,-5,331900,-17170,-4.92,331620,349990
159,تصميم,صندوق س با درآمد ثابت تصميم,329,2520106,41299671268,16382,16391,16388,6,0.04,16388,6,0.04,16385,16392
160,پارسان,گسترش نفت و گاز پارسيان,326,2130056,37082596200,18040,17750,17310,-730,-4.05,17840,-200,-1.11,17230,18290
161,رمپنا,گروه مپنا (سهامي عام),323,3662455,46494315450,13350,12770,12690,-660,-4.94,13080,-270,-2.02,12690,12980
162,وسپه,سرمايه‌گذاري‌ سپه‌,319,4914089,29519971670,6310,6370,6000,-310,-4.91,6010,-300,-4.75,6000,6370
163,مبين,مبين انرژي خليج فارس,319,4233026,63820779670,15760,15570,15000,-760,-4.82,15380,-380,-2.41,14980,15770
164,كرماشا,صنايع پتروشيمي كرمانشاه,319,798905,24196666090,31750,30610,30170,-1580,-4.98,30920,-830,-2.61,30170,32200
165,فاسمين,كالسيمين‌,317,1868676,23769595290,13370,12950,12710,-660,-4.94,12860,-510,-3.81,12710,13000
166,قشرين,قند شيرين خراسان,316,2428961,26265947738,11146,10812,10812,-334,-3,10814,-332,-2.98,10812,11111
167,بموتو,موتوژن‌,316,519770,22906110090,46310,45800,44000,-2310,-4.99,44070,-2240,-4.84,44000,45800
168,وسينا,بانك سينا,303,10765169,24741456842,2415,2330,2295,-120,-4.97,2298,-117,-4.84,2295,2330
169,جم,پتروشيمي جم,300,1138915,37603447630,34610,32950,32900,-1710,-4.94,33980,-630,-1.82,32880,34950
170,تسه9803,امتياز تسهيلات مسكن خرداد98,293,4402,2418191709,563361,567998,555000,-8361,-1.48,549339,-14022,-2.49,535193,567998
171,تسه9907,امتياز تسهيلات مسكن مهر99,288,4017,2318185258,586607,561000,557277,-29330,-5,577094,-9513,-1.62,557277,590000
172,شخارك,پتروشيمي‌ خارك‌,269,295114,11948719070,42320,41300,40350,-1970,-4.66,42090,-230,-0.54,40210,42690
173,تيپيكو,سرمايه گذاري دارويي تامين,266,585120,19224624230,33920,33600,33720,-200,-0.59,33560,-360,-1.06,32410,34000
174,ساراب,سيمان‌ داراب‌,265,1012945,19968968690,20740,19800,19710,-1030,-4.97,19710,-1030,-4.97,19710,19920
175,پارس,پتروشيمي پارس,265,200077,28760663410,146060,144900,145000,-1060,-0.73,145380,-680,-0.47,143200,146990
176,واحيا,م .صنايع و معادن احياء سپاهان,259,628884,90956538418,149058,148900,144587,-4471,-3,144632,-4426,-2.97,144587,148900
177,ضخود7077,اختيارخ خودرو-3000-1400/07/07,259,16201,499900000,43,31,32,-11,-25.58,31,-12,-27.91,27,40
178,حسينا,توسعه خدمات دريايي وبندري سينا,257,369177,19415192202,55170,53746,52412,-2758,-5,52590,-2580,-4.68,52412,53859
179,كاما,باما,250,2179058,20178077080,9740,9260,9260,-480,-4.93,9480,-260,-2.67,9260,9260
180,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,248,2730903,16988816600,6540,6300,6220,-320,-4.89,6220,-320,-4.89,6220,6300
181,وثنو,سرمايه گذاري ساختماني نوين,245,4976231,20009384119,4143,4109,4019,-124,-2.99,4021,-122,-2.94,4019,4140
182,درازك,دارويي‌ رازك‌,244,544295,14012916740,26990,26510,26000,-990,-3.67,25770,-1220,-4.52,25650,26590
183,قاسم,قاسم ايران,243,14257756,155124385280,12927,10880,10880,-2047,-15.84,10880,-2047,-15.84,10880,10880
184,فسپا,گروه‌صنعتي‌سپاهان‌,240,458612,14870945870,33540,33030,31870,-1670,-4.98,32430,-1110,-3.31,31870,33790
185,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,237,4897,2815936070,581127,553000,552072,-29055,-5,575033,-6094,-1.05,552072,596900
186,وصنا,گروه‌صنايع‌بهشهرايران‌,234,1981773,8645384313,4590,4361,4361,-229,-4.99,4452,-138,-3.01,4361,4380
187,وسگيلا,شركت س استان گيلان,228,15316977,9894767142,680,646,646,-34,-5,671,-9,-1.32,646,646
188,شرانل,نفت ايرانول,226,368252,14116541438,39270,38260,39000,-270,-0.69,38839,-431,-1.1,37710,39200
189,ماديرا,صنايع ماشين هاي اداري ايران,226,1416452,9416752860,6987,6640,6638,-349,-4.99,6841,-146,-2.09,6638,6892
190,ثمسكن,سرمايه‌گذاري‌ مسكن‌,223,3630796,13632777295,3950,3820,3753,-197,-4.99,3763,-187,-4.73,3753,3825
191,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,222,948268,18835081380,20850,20060,19810,-1040,-4.99,19860,-990,-4.75,19810,20590
192,گوهر,صندوق سكه طلاي كيان,215,227928,11012481769,49031,48500,48300,-731,-1.49,48316,-715,-1.46,48000,49896
193,شپاكسا,پاكسان‌,215,1226532,24582623220,21090,20130,20040,-1050,-4.98,20040,-1050,-4.98,20040,20600
194,غبشهر,صنعتي‌ بهشهر,214,844655,16285316750,20280,19270,19270,-1010,-4.98,19580,-700,-3.45,19270,20000
195,تماوند,تامين سرمايه دماوند,208,1139653,5648369578,4982,5000,4970,-12,-0.24,4972,-10,-0.2,4835,5030
196,وكار,بانك‌ كارآفرين‌,208,1597100,4268446188,2791,2830,2695,-96,-3.44,2779,-12,-0.43,2652,2830
197,تسه9906,امتياز تسهيلات مسكن شهريور99,203,2404,1405970400,589429,560151,616994,27565,4.68,584846,-4583,-0.78,559958,617999
198,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,202,1870994,16997610590,9550,9080,9110,-440,-4.61,9290,-260,-2.72,9080,9200
199,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,202,6054743,61138035809,10079,10094,10098,19,0.19,10098,19,0.19,10088,10101
200,شرنگي,شيميايي رنگين,201,96734,24494347527,255360,255360,256003,643,0.25,253213,-2147,-0.84,247700,260000
201,كاردان,صندوق س تجارت شاخصي كاردان,201,34779,4865159670,144010,142000,138700,-5310,-3.69,139890,-4120,-2.86,138700,142000
202,آكورد2,صندوق س. آرمان آتي كوثر-د,200,20000000,20000000,32152,1,1,-32151,-100,1,-32151,-100,1,1
203,سامان,بانك سامان,199,2232222,20357977071,9402,9120,9120,-282,-3,9265,-137,-1.46,9120,9121
