,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
58,ونوين,بانك‌اقتصادنوين‌,910,22453217,95034977870,4360,4260,4230,-130,-2.98,4230,-130,-2.98,4230,4300
59,بجهرم,توسعه مولد نيروگاهي جهرم,905,11849971,29419302618,2558,2482,2482,-76,-2.97,2512,-46,-1.8,2482,2536
60,شلرد,كود شيميايي اوره لردگان,902,12768232,82225022826,6484,6443,6380,-104,-1.6,6440,-44,-0.68,6360,6499
61,ومهان,گروه توسعه مالي مهر آيندگان,900,3597838,42385210177,12052,11906,11691,-361,-3,11817,-235,-1.95,11691,12050
62,تاصيكو,سرمايه گذاري صدرتامين,876,9606267,94765153490,10030,9730,9730,-300,-2.99,9900,-130,-1.3,9730,10070
63,پيزد,مجتمع صنايع لاستيك يزد,875,227252,14361658916,65151,63197,63197,-1954,-3,64572,-579,-0.89,63197,63225
64,كرمان,س. توسعه و عمران استان كرمان,841,15288151,18284628596,1232,1196,1196,-36,-2.92,1218,-14,-1.14,1196,1196
65,خكرمان,گروه اقتصادي كرمان خودرو,821,11506251,42555210179,3771,3696,3696,-75,-1.99,3698,-73,-1.94,3696,3800
66,كگلح,ح . معدني و صنعتي گل گهر,820,2091917,21472832160,10600,10360,10110,-490,-4.62,10260,-340,-3.21,10030,10590
67,شغدير,پتروشيمي غدير,796,1469479,88701788580,62200,60350,60340,-1860,-2.99,60360,-1840,-2.96,60340,61850
68,فنورد,نوردوقطعات‌ فولادي‌,784,363332,61461869610,172990,167810,167810,-5180,-2.99,169160,-3830,-2.21,167810,178500
69,شپنا,پالايش نفت اصفهان,783,2989510,32256812900,11120,10790,10790,-330,-2.97,11030,-90,-0.81,10790,10790
70,ضخود2005,اختيارخ خودرو-2000-1400/02/08,761,31123,1318597000,100,88,28,-72,-72,42,-58,-58,24,89
71,كگل,معدني و صنعتي گل گهر,718,3303887,46850068390,14520,14180,14090,-430,-2.96,14380,-140,-0.96,14090,14520
72,شگويا,پتروشيمي تندگويان,707,7641772,63180419052,8519,8264,8264,-255,-2.99,8319,-200,-2.35,8264,8370
73,آساميد,صندوق س.مشترك آسمان اميد -د,692,32315715,385296769060,11913,11929,11918,5,0.04,11923,10,0.08,11913,11930
74,ذوب,سهامي ذوب آهن  اصفهان,658,12811167,43417044963,3493,3389,3389,-104,-2.98,3439,-54,-1.55,3389,3389
75,غگلپا,شير پاستوريزه پگاه گلپايگان,645,1047631,71293261283,70141,68037,68037,-2104,-3,68052,-2089,-2.98,68037,68835
76,فباهنرح,ح . مس‌ شهيدباهنر,632,1239357,18998886720,15530,14900,15280,-250,-1.61,15330,-200,-1.29,14900,15750
77,شصدف,صنعتي دوده فام,629,37859,1221785648,30446,32272,32272,1826,6,30488,42,0.14,32272,32272
78,طلا,صندوق س.پشتوانه طلاي لوتوس,593,736493,52438029631,71721,71002,71660,-61,-0.09,71200,-521,-0.73,70605,71800
79,سمتاز,سيمان ممتازان كرمان,593,2366388,53237920714,22094,22756,22058,-36,-0.16,22498,404,1.83,21653,22756
80,شتران,پالايش نفت تهران,578,4039285,35222565200,8980,8720,8720,-260,-2.9,8900,-80,-0.89,8720,8720
81,ياقوت,صندوق س ياقوت آگاه-ثابت,578,13886856,170900655518,12305,12307,12308,3,0.02,12307,2,0.02,12304,12323
82,ارفع,شركت آهن و فولاد ارفع,577,1741265,25093938009,14769,14430,14370,-399,-2.7,14639,-130,-0.88,14326,14750
83,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,569,1863608,14739638961,7918,7856,7899,-19,-0.24,7909,-9,-0.11,7820,7998
84,زاگرس,پتروشيمي زاگرس,564,203226,40561649234,203240,200000,198900,-4340,-2.14,201732,-1508,-0.74,198711,203350
85,بپاس,بيمه پاسارگاد,558,941625,82976874622,88124,88124,88124,0,0,88121,-3,0,88000,89199
86,كارين,صندوق س نگين سامان-ثابت,552,21298977,213459928174,10007,10022,10024,17,0.17,10022,15,0.15,10021,10024
87,وسكاب,س.ص.بازنشستگي كاركنان بانكها,552,4491710,21781606910,4980,4850,4840,-140,-2.81,4920,-60,-1.2,4840,4970
88,هرمز,فولاد هرمزگان جنوب,536,2220904,32396967478,14686,14310,14600,-86,-0.59,14659,-27,-0.18,14310,14830
89,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,519,1934014,83155602930,44310,43050,42990,-1320,-2.98,43000,-1310,-2.96,42990,43890
90,وشهر,بانك شهر,514,3070444,16506714692,5526,5450,5311,-215,-3.89,5452,-74,-1.34,5310,5519
91,شسپا,نفت سپاهان,508,1819721,26848604890,14910,14770,14710,-200,-1.34,14840,-70,-0.47,14630,14970
92,شگلح,ح . گلتاش‌,485,1830412,10689574870,6060,6000,5780,-280,-4.62,5840,-220,-3.63,5720,6030
93,افران,صندوق س افرا نماد پايدار-ثابت,482,14656608,192897472050,13147,13165,13160,13,0.1,13161,14,0.11,13159,13165
94,ضخود2007,اختيارخ خودرو-3000-1400/02/08,475,23846,23846000,1,1,1,0,0,1,0,0,1,1
95,شپديس,پتروشيمي پرديس,473,488940,45673816590,95810,94900,93060,-2750,-2.87,94690,-1120,-1.17,92960,95800
96,پارند,صندوق س. پارند پايدار سپهر,470,10047784,113592464329,11283,11300,11310,27,0.24,11305,22,0.19,11298,11310
97,فاسمين,كالسيمين‌,467,3614900,56252491440,16040,15560,15560,-480,-2.99,15560,-480,-2.99,15560,15750
98,وبانك,سرمايه گذاري گروه توسعه ملي,465,4247041,33765514590,8190,7950,7950,-240,-2.93,8100,-90,-1.1,7950,8010
99,وساپا,سرمايه‌گذاري‌ سايپا,462,10234274,48510478760,4880,4740,4740,-140,-2.87,4740,-140,-2.87,4740,4750
100,شفن,پتروشيمي فناوران,454,41524,13226844290,324750,319000,317000,-7750,-2.39,323910,-840,-0.26,315020,329980
101,وثنو,سرمايه گذاري ساختماني نوين,450,2176642,11689082118,5545,5545,5310,-235,-4.24,5440,-105,-1.89,5273,5555
102,گكيشح,ح.توريستي ورفاهي آبادگران كيش,425,1260699,38361693032,30140,29538,31044,904,3,30429,289,0.96,29538,31044
103,آكورد,صندوق س. آرمان آتي كوثر-د,425,4438448,140883809083,31696,31744,31746,50,0.16,31742,46,0.15,31740,31746
104,وسينا,بانك سينا,415,10968275,31500265510,2950,2880,2870,-80,-2.71,2900,-50,-1.69,2870,2890
105,شيران,س. صنايع‌شيميايي‌ايران,409,1851784,42128396960,23450,22750,22750,-700,-2.99,23110,-340,-1.45,22750,22800
106,دمعيار,صندوق س. توازن معيار-د,406,20784002,208249783400,10001,10020,10025,24,0.24,10020,19,0.19,10016,10025
107,گشان,توسعه بين المللي پديده شانديز,401,691487,17880470846,26935,25858,25858,-1077,-4,25858,-1077,-4,25858,25858
108,تصميم,صندوق س با درآمد ثابت تصميم,387,2877699,46616416889,16186,16200,16200,14,0.09,16199,13,0.08,16194,16201
109,گوهران,سرمايه گذاري توسعه گوهران اميد,384,1497890,10439031273,7111,6898,6898,-213,-3,7081,-30,-0.42,6898,7178
110,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,381,11828,4587274421,399696,381222,383000,-16696,-4.18,387832,-11864,-2.97,379712,409000
111,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,372,698033,15995344930,22860,23180,22890,30,0.13,22880,20,0.09,22710,23180
112,تسه9911,امتياز تسهيلات مسكن بهمن99,371,3209,1605906944,491726,476755,502000,10274,2.09,500438,8712,1.77,476755,516312
113,ارزش,صندوق س ارزش آفرين بيدار-سهام,367,1637948,15004216150,9170,9080,9160,-10,-0.11,9160,-10,-0.11,9080,9230
114,شرانل,نفت ايرانول,361,710994,27027819758,38026,38013,37990,-36,-0.09,38020,-6,-0.02,37801,38270
115,ميدكو,هلدينگ صنايع  معدني خاورميانه,347,1646586,53670581519,32592,32592,32594,2,0.01,32593,1,0,32591,32799
116,همراه,شركت ارتباطات سيار ايران,329,741363,18300098940,25440,24680,24680,-760,-2.99,25300,-140,-0.55,24680,25120
117,قرن,پديده شيمي قرن,328,364803,21942900450,62010,60150,60150,-1860,-3,61170,-840,-1.35,60150,60150
118,تسه9908,امتياز تسهيلات مسكن آبان99,319,5013,2493856511,492369,480080,497000,4631,0.94,497478,5109,1.04,480000,515847
119,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,308,2799901,6971753490,2560,2490,2490,-70,-2.73,2550,-10,-0.39,2490,2490
120,واحيا,م .صنايع و معادن احياء سپاهان,306,465856,60197562256,131784,129155,129149,-2635,-2,129219,-2565,-1.95,129149,131000
121,وخاور,بانك خاورميانه,302,2446122,20252902310,8520,8290,8290,-230,-2.7,8420,-100,-1.17,8270,8450
122,خريخت,صنايع‌ريخته‌گري‌ايران‌,301,9080326,27968090820,3170,3080,3080,-90,-2.84,3120,-50,-1.58,3080,3120
123,سپر,صندوق س سپر سرمايه بيدار- ثابت,294,26221414,308052509979,11748,11753,11748,0,0,11748,0,0,11748,11754
124,شخارك,پتروشيمي‌ خارك‌,293,391634,17182529330,44680,46000,43340,-1340,-3,44540,-140,-0.31,43340,46000
125,تسه9910,امتياز تسهيلات مسكن دي99,292,5246,2608918368,491684,485322,503000,11316,2.3,497316,5632,1.15,485322,516268
126,شاراك,پتروشيمي شازند,285,771877,18736139430,24450,24010,24330,-120,-0.49,24410,-40,-0.16,24010,24450
127,تسه9803,امتياز تسهيلات مسكن خرداد98,276,5240,2514694493,487382,471010,476500,-10882,-2.23,479904,-7478,-1.53,465000,489993
128,شساخت,مهندسي و ساختمان صنايع نفت,276,548946,20774135106,36805,37908,37909,1104,3,37371,566,1.54,37150,37909
129,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,275,6252834,63342556689,10117,10123,10142,25,0.25,10130,13,0.13,10120,10142
130,جم,پتروشيمي جم,275,226647,7907522090,35590,34610,34650,-940,-2.64,35530,-60,-0.17,34610,35630
131,تنوينح,ح . تامين سرمايه نوين,273,53752900,301016240000,5700,5600,5600,-100,-1.75,5600,-100,-1.75,5600,5600
132,تنوين,تامين سرمايه نوين,265,4771275,32932910280,7100,6900,6900,-200,-2.82,6970,-130,-1.83,6890,7080
133,پارسان,گسترش نفت و گاز پارسيان,262,1523628,28766269520,19460,18880,18880,-580,-2.98,19320,-140,-0.72,18880,18980
134,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,262,13678,666796000,73,57,40,-33,-45.21,49,-24,-32.88,38,65
135,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,261,1818760,26507134300,14950,14510,14510,-440,-2.94,14750,-200,-1.34,14510,15000
136,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,260,1675100,14506366000,8920,8660,8660,-260,-2.91,8860,-60,-0.67,8660,8660
137,شبهرن,نفت‌ بهران‌,259,2258259,28386315630,12950,12570,12570,-380,-2.93,12770,-180,-1.39,12570,12570
138,گوهر,صندوق سكه طلاي كيان,258,641658,31159129469,48904,48201,49616,712,1.46,48560,-344,-0.7,47950,49800
139,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,258,10947,1579851000,177,151,124,-53,-29.94,144,-33,-18.64,116,165
140,تسه9909,امتياز تسهيلات مسكن آذر99,249,3170,1572933922,491075,491104,515628,24553,5,496194,5119,1.04,467000,515628
141,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,248,57100,56555960900,1001377,997990,992000,-9377,-0.94,990472,-10905,-1.09,985301,997990
142,سيدكو,سرمايه گذاري توسعه صنايع سيمان,247,3356928,20410122240,6260,6080,6080,-180,-2.88,6180,-80,-1.28,6080,6080
143,سخوز,سيمان خوزستان,246,541785,12032987650,22880,22200,22240,-640,-2.8,22710,-170,-0.74,22200,22990
144,تسه0001,امتيازتسهيلات مسكن فروردين1400,246,4020,1977941004,471656,480001,495000,23344,4.95,492025,20369,4.32,480000,495238
145,اطلس,صندوق س.توسعه اندوخته آينده-س,244,148261,29688232162,202571,201001,199999,-2572,-1.27,200243,-2328,-1.15,199502,202650
146,كرماشا,صنايع پتروشيمي كرمانشاه,233,380906,13111746790,35440,34400,34390,-1050,-2.96,35170,-270,-0.76,34380,35000
147,سپاس,صندوق س. پاداش سهامداري توسعه1,230,7062620,71434513681,10097,10112,10114,17,0.17,10114,17,0.17,10112,10137
148,پتاير,ايران‌ تاير,229,1260270,4373136900,3690,3470,3470,-220,-5.96,3670,-20,-0.54,3470,3470
149,سحرخيز,صندوق س. گروه زعفران سحرخيز,223,546617,5391287413,10009,9950,9821,-188,-1.88,9863,-146,-1.46,9820,10009
150,نهال,صندوق س. طلاي سرخ نوويرا,222,331540,3494351838,10765,10700,10489,-276,-2.56,10540,-225,-2.09,10401,10760
151,كاريس,صندوق س.سپهر كاريزما-س,221,894471,9283864655,10587,10511,10310,-277,-2.62,10379,-208,-1.96,10310,10780
152,وحكمت,بيمه حكمت صبا,217,3093641,11055879148,3639,3599,3567,-72,-1.98,3602,-37,-1.02,3567,3639
153,شبندر,پالايش نفت بندرعباس,215,716583,15807820980,22740,22060,22060,-680,-2.99,22650,-90,-0.4,22060,22060
154,كيان2,صندوق س. با درآمد ثابت كيان,215,21500000,21500000,28075,1,1,-28074,-100,1,-28074,-100,1,1
155,سرود,سيمان‌شاهرود,213,866311,16936380420,20090,19490,19490,-600,-2.99,19900,-190,-0.95,19490,20090
156,كاردان,صندوق س تجارت شاخصي كاردان,211,277208,40560778700,148270,147100,146000,-2270,-1.53,146320,-1950,-1.32,146000,148950
157,مبين,مبين انرژي خليج فارس,208,2450782,38032546570,15980,15850,15510,-470,-2.94,15830,-150,-0.94,15510,15850
158,گكوثر,هتل پارسيان كوثر اصفهان,207,4856496,11267070720,2391,2320,2320,-71,-2.97,2375,-16,-0.67,2320,2320
159,تيپيكو,سرمايه گذاري دارويي تامين,198,719500,27070880790,38770,37610,37610,-1160,-2.99,38300,-470,-1.21,37610,38400
160,جم پيلن,پلي پروپيلن جم - جم پيلن,196,83036,6386225550,78670,76510,77000,-1670,-2.12,78490,-180,-0.23,76510,79620
161,بخاور,بيمه زندگي خاورميانه,195,1026785,6896505988,6907,6730,6700,-207,-3,6880,-27,-0.39,6700,6879
162,وخارزم,سرمايه گذاري خوارزمي,195,5467815,27612465750,5200,5050,5050,-150,-2.88,5110,-90,-1.73,5050,5050
163,شبصير,توليدات پتروشيمي قائد بصير,191,462023,30411285344,67852,65817,65817,-2035,-3,66579,-1273,-1.88,65817,67850
164,سباقر,سيمان باقران,190,619169,10153991523,16733,16399,16399,-334,-2,16560,-173,-1.03,16399,16600
165,ضخود7075,اختيارخ خودرو-2000-1400/07/07,189,9273,3527349000,431,400,341,-90,-20.88,380,-51,-11.83,341,450
166,دارا,صندوق س. دارا الگوريتم-د,187,7451833,74331463936,9970,9967,9976,6,0.06,9975,5,0.05,9962,9990
167,عيار,صندوق س. پشتوانه طلاي مفيد,186,186260,4638935361,25152,25001,25138,-14,-0.06,24906,-246,-0.98,24835,25139
168,كنور,توسعه معدني و صنعتي صبانور,186,170407,7547431820,45630,44290,44280,-1350,-2.96,45440,-190,-0.42,44270,44600
169,حسينا,توسعه خدمات دريايي وبندري سينا,184,262029,16651833563,65512,63600,63547,-1965,-3,64838,-674,-1.03,63547,63615
170,سپ,پرداخت الكترونيك سامان كيش,184,581963,11903896250,21080,20450,20450,-630,-2.99,20930,-150,-0.71,20450,20900
171,ضخود7076,اختيارخ خودرو-2500-1400/07/07,181,9736,1692666000,181,188,167,-14,-7.73,174,-7,-3.87,167,205
172,سپيدما,صندوق س. سپيد دماوند-د,178,6922128,70674909618,10201,10206,10206,5,0.05,10210,9,0.09,10205,10211
173,پاكشو,گروه صنعتي پاكشو,178,825802,5484163420,6840,7250,6640,-200,-2.92,6830,-10,-0.15,6640,7250
174,شبريز,پالايش نفت تبريز,177,583635,15612236250,27570,26750,26750,-820,-2.97,27440,-130,-0.47,26750,26750
175,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,171,7096,1529697000,413,215,188,-225,-54.48,216,-197,-47.7,180,240
176,درازك,دارويي‌ رازك‌,171,379694,12030684080,32590,31620,31620,-970,-2.98,32370,-220,-0.68,31620,32580
177,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,164,195926,5069730040,26660,25870,25870,-790,-2.96,26580,-80,-0.3,25870,26540
178,صايند,صندوق س. گنجينه آينده روشن-د,160,1194020,11820908240,9873,9899,9904,31,0.31,9900,27,0.27,9879,9908
179,تسه9907,امتياز تسهيلات مسكن مهر99,159,1431,712579589,496052,482566,495000,-1052,-0.21,497959,1907,0.38,482566,514377
180,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,157,1350388,11262285840,8590,8340,8340,-250,-2.91,8530,-60,-0.7,8340,8400
181,تسه9810,امتياز تسهيلات مسكن دي98,157,2010,991698283,492350,468551,480011,-12339,-2.51,493382,1032,0.21,467933,514999
182,فسازان,غلتك سازان سپاهان,154,588016,19640736500,34430,33400,33400,-1030,-2.99,34010,-420,-1.22,33400,33800
183,معيار,سرمايه گذاري معيار صنعت پارس,152,339114,19519740954,55885,57561,57561,1676,3,57473,1588,2.84,57561,57561
184,حكشتي,كشتيراني جمهوري اسلامي ايران,151,332178,5816436780,18050,17510,17510,-540,-2.99,18020,-30,-0.17,17510,17510
185,ولانا,شركت ليزينگ آريا دانا,151,352519,14768783505,42750,41895,41895,-855,-2,42106,-644,-1.51,41895,41895
186,دالبرح,ح . البرزدارو,150,228319,2237062600,10060,10030,9570,-490,-4.87,9800,-260,-2.58,9570,10130
187,سامان,بانك سامان,147,1665109,14821862590,9080,8899,8899,-181,-1.99,9015,-65,-0.72,8899,8980
188,سفارس,سيمان فارس و خوزستان,144,970177,15881797490,16870,16370,16370,-500,-2.96,16710,-160,-0.95,16370,16370
189,تملت,تامين سرمايه بانك ملت,142,704878,3341121720,4880,4740,4740,-140,-2.87,4870,-10,-0.2,4740,4740
190,باران,بيمه زندگي باران50%تاديه,142,5714286,20600001030,3500,3605,3605,105,3,3605,105,3,3605,3605
191,پارس,پتروشيمي پارس,137,77084,11100621890,144540,141750,141930,-2610,-1.81,144480,-60,-0.04,141750,145750
192,بفجر,فجر انرژي خليج فارس,136,754249,16526734620,22580,21960,21910,-670,-2.97,22390,-190,-0.84,21910,22000
193,زرين,صندوق س. سهام زرين كوروش-س,134,145322,1410128262,9619,9356,9758,139,1.45,9703,84,0.87,9356,10000
194,زر,صندوق س.پشتوانه سكه طلاي زر,133,83719,3488932857,42086,41600,41800,-286,-0.68,41674,-412,-0.98,41261,41893
195,اخزا910,اسنادخزانه-م10بودجه99-020807,132,221232,133561135942,601186,595001,604001,2815,0.47,603715,2529,0.42,591150,606000
196,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,131,111871,14259430030,127940,127940,127650,-290,-0.23,127460,-480,-0.38,126100,128500
197,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,129,1663,833727088,502665,480000,527798,25133,5,501339,-1326,-0.26,480000,527798
198,بميلا,توسعه بازرگاني آهن وفولادميلاد,128,490218,6625786488,12873,13516,13516,643,4.99,13076,203,1.58,13516,13516
199,لوتوس,تامين سرمايه لوتوس پارسيان,127,1077571,9924526480,9470,9200,9260,-210,-2.22,9420,-50,-0.53,9190,9400
200,لبوتان,گروه‌صنعتي‌بوتان‌,124,176470,10559988530,61690,59840,59850,-1840,-2.98,61290,-400,-0.65,59840,59850
201,فافزا,فولاد افزا سپاهان,120,113086,5823341270,52533,51483,51483,-1050,-2,52225,-308,-0.59,51483,52790
202,كروي,توسعه‌ معادن‌ روي‌ ايران‌,117,709850,19258230500,27960,27130,27130,-830,-2.97,27630,-330,-1.18,27130,27130
203,بموتو,موتوژن‌,116,112295,6143251320,56390,54700,54700,-1690,-3,56180,-210,-0.37,54700,56000
