,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
23,كاما,باما,4517,27136781,286285335860,10870,11150,10330,-540,-4.97,10550,-320,-2.94,10330,11220
24,وبصادر,بانك صادرات ايران,4403,112192740,240684799140,2191,2172,2104,-87,-3.97,2145,-46,-2.1,2082,2240
25,شبندر,پالايش نفت بندرعباس,4395,22102668,477284183210,22380,21500,21270,-1110,-4.96,21590,-790,-3.53,21270,22290
26,وپارس,بانك‌پارسيان‌,4256,166505414,430069468455,2565,2586,2590,25,0.97,2583,18,0.7,2550,2620
27,امين يكم,صندوق درآمد ثابت امين يكم فردا,4210,160042912,1625401908605,10149,10155,10155,6,0.06,10156,7,0.07,10148,10159
28,وكبهمن,مديريت سرمايه گذاري كوثربهمن,4188,2435119,25570793889,10711,10650,10450,-261,-2.44,10501,-210,-1.96,10260,10712
29,ذوب,سهامي ذوب آهن  اصفهان,4184,64948364,212772767756,3376,3330,3208,-168,-4.98,3276,-100,-2.96,3208,3370
30,فارس,صنايع پتروشيمي خليج فارس,4125,33261148,309300055590,9220,9380,9400,180,1.95,9300,80,0.87,8980,9580
31,خزاميا,زامياد,4110,40468328,318196160850,8160,8110,7760,-400,-4.9,7860,-300,-3.68,7760,8270
32,وپاسار,بانك  پاسارگاد,3962,54686382,940680152480,17110,17200,17210,100,0.58,17200,90,0.53,17190,17250
33,بپيوند,برق و انرژي پيوندگستر پارس,3849,2683933,29598044680,10970,11300,10940,-30,-0.27,11028,58,0.53,10651,11300
34,پترول,گروه پتروشيمي س. ايرانيان,3820,24025783,211246964480,8890,8900,8630,-260,-2.92,8790,-100,-1.12,8550,8980
35,امين,تامين سرمايه امين,3675,2036468,14230375950,6980,6900,6990,10,0.14,6980,0,0,6850,7000
36,فروي,ذوب روي اصفهان,3489,3545279,174529681570,50861,49460,48318,-2543,-5,49229,-1632,-3.21,48318,51800
37,ساراب,سيمان‌ داراب‌,3127,12366960,272259462540,21310,21530,22230,920,4.32,22020,710,3.33,21000,22370
38,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,3026,5717373,171856532240,30840,29310,29300,-1540,-4.99,30060,-780,-2.53,29300,31900
39,سيتا,سرمايه گذاري سيمان تامين,2999,4837458,72564865870,15000,15000,15000,0,0,15000,0,0,15000,15010
40,حكشتي,كشتيراني جمهوري اسلامي ايران,2896,11940063,188660039010,16510,16000,15690,-820,-4.97,15800,-710,-4.3,15690,16400
41,كمند,صندوق س. با درآمد ثابت كمند,2887,109335717,1100660171311,10061,10067,10068,7,0.07,10067,6,0.06,10066,10069
42,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,2771,25178798,212612686700,8070,8200,8470,400,4.96,8440,370,4.58,8170,8470
43,وپست,پست بانك ايران,2745,12310048,262394100450,20580,20880,20860,280,1.36,21320,740,3.6,20500,21600
44,بگيلان,توسعه مسير برق گيلان,2652,445119,8514357398,19804,19150,19090,-714,-3.61,19629,-175,-0.88,19020,19550
45,ميدكو,هلدينگ صنايع  معدني خاورميانه,2562,5944469,222542161971,35753,36820,37497,1744,4.88,37437,1684,4.71,36105,37540
46,ولساپا,ليزينگ رايان‌ سايپا,2439,51322041,144014833535,2883,2801,2750,-133,-4.61,2806,-77,-2.67,2739,2934
47,وخارزم,سرمايه گذاري خوارزمي,2309,26334093,108502020296,4280,4201,4066,-214,-5,4120,-160,-3.74,4066,4340
48,كيان,صندوق س. با درآمد ثابت كيان,2290,56237945,1600208076136,28445,28448,28460,15,0.05,28454,9,0.03,28447,28461
49,نوري,پتروشيمي نوري,2256,2468214,149576615060,59660,58500,59700,40,0.07,60600,940,1.58,58500,61480
50,پيزد,مجتمع صنايع لاستيك يزد,2152,181899,10011476597,57125,56010,54269,-2856,-5,55575,-1550,-2.71,54269,57000
51,فجر,فولاد اميركبيركاشان,2047,2159788,142405302190,66440,67800,65500,-940,-1.41,65930,-510,-0.77,64870,67800
52,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2043,16947737,166255436540,10120,9800,9630,-490,-4.84,9810,-310,-3.06,9620,10100
53,وبانك,سرمايه گذاري گروه توسعه ملي,2030,19444832,135662665180,7140,6920,7000,-140,-1.96,6980,-160,-2.24,6820,7140
54,آبادا,توليد نيروي برق آبادان,2021,1259817,13131443900,10940,10440,10400,-540,-4.94,10420,-520,-4.75,10400,10870
55,شگويا,پتروشيمي تندگويان,1958,11803280,103423838002,9036,9000,8585,-451,-4.99,8762,-274,-3.03,8585,9030
56,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1884,13519581,138371672310,10080,10120,10100,20,0.2,10230,150,1.49,10000,10450
57,تملت,تامين سرمايه بانك ملت,1861,23200914,114536435624,4912,4912,5050,138,2.81,4937,25,0.51,4791,5060
58,فخوز,فولاد  خوزستان,1810,10368758,156072769830,15320,15150,15200,-120,-0.78,15050,-270,-1.76,14800,15300
59,غگل,گلوكوزان‌,1797,17395377,45496173823,2694,2651,2560,-134,-4.97,2615,-79,-2.93,2560,2740
60,واعتبار,سرمايه گذاري اعتبار ايران,1647,11354321,109815745930,9450,9030,9360,-90,-0.95,9670,220,2.33,9030,9920
61,ومعادنح,ح . توسعه‌معادن‌وفلزات‌,1578,17395417,104004103910,6070,5830,5940,-130,-2.14,5980,-90,-1.48,5830,6100
62,ارفع,شركت آهن و فولاد ارفع,1553,8382950,123166636211,14503,14503,14525,22,0.15,14693,190,1.31,14301,14899
63,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1511,32838790,1197340777710,36444,36461,36463,19,0.05,36461,17,0.05,36460,36465
64,ختوقا,قطعات‌ اتومبيل‌ ايران‌,1493,24511515,54422841723,2313,2330,2198,-115,-4.97,2220,-93,-4.02,2198,2330
65,اخابر,مخابرات ايران,1468,13674920,110276047630,8390,8210,7980,-410,-4.89,8060,-330,-3.93,7980,8330
66,وساپا,سرمايه‌گذاري‌ سايپا,1444,19430896,94658270018,5090,4970,4836,-254,-4.99,4872,-218,-4.28,4836,5070
67,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,1433,31644316,156507061950,5180,5180,4930,-250,-4.83,4950,-230,-4.44,4930,5260
68,سرچشمه,سرمايه گذاري مس سرچشمه,1413,10611876,68125970444,6249,6282,6430,181,2.9,6420,171,2.74,6274,6560
69,ماديرا,صنايع ماشين هاي اداري ايران,1380,7291176,53831886776,7497,7497,7155,-342,-4.56,7383,-114,-1.52,7130,7660
70,كچاد,معدني‌وصنعتي‌چادرملو,1369,6295828,140425322890,22550,22000,21980,-570,-2.53,22300,-250,-1.11,21770,22830
71,صبا,سرمايه گذاري صبا تامين,1354,3300886,24355750348,7515,7335,7294,-221,-2.94,7487,-28,-0.37,7251,7570
72,آسيا,بيمه آسيا,1303,18073396,33124139796,1849,1900,1784,-65,-3.52,1833,-16,-0.87,1772,1918
73,وخارزمح,ح.سرمايه گذاري خوارزمي,1301,6593420,18597125118,2947,2880,2750,-197,-6.68,2821,-126,-4.28,2750,2989
74,شپلي,پلي اكريل ايران,1295,25723083,203987905587,7781,7936,7936,155,1.99,7930,149,1.91,7773,7936
75,سپ,پرداخت الكترونيك سامان كيش,1287,3198268,79567434800,25360,26600,24100,-1260,-4.97,24880,-480,-1.89,24100,26620
76,بجهرم,توسعه مولد نيروگاهي جهرم,1273,16359071,35706498447,2275,2200,2163,-112,-4.92,2183,-92,-4.04,2162,2294
77,افران,صندوق س افرا نماد پايدار-ثابت,1254,52229129,696086980609,13321,13327,13329,8,0.06,13328,7,0.05,13327,13335
78,سخزر,سيمان‌ خزر,1248,3501862,65913164910,19430,18500,18480,-950,-4.89,18820,-610,-3.14,18460,19990
79,هرمز,فولاد هرمزگان جنوب,1240,4802469,75662132675,15757,15980,15765,8,0.05,15756,-1,-0.01,15230,16029
80,واميد,گروه مديريت سرمايه گذاري اميد,1215,29164331,327475512630,11800,11210,11980,180,1.53,11230,-570,-4.83,11210,11980
81,تسه0001,امتيازتسهيلات مسكن فروردين1400,1214,26433,15909663157,585064,600000,555811,-29253,-5,601886,16822,2.88,555811,613900
82,حفاري,حفاري شمال,1189,12873166,75482657980,6010,5860,5910,-100,-1.66,5860,-150,-2.5,5780,6010
83,ولپارس,ليزينگ پارسيان,1159,3078420,13822105800,4726,4490,4490,-236,-4.99,4490,-236,-4.99,4490,4490
84,شپترو,پتروشيمي آبادان,1125,17403366,80268755192,4678,4680,4538,-140,-2.99,4612,-66,-1.41,4538,4790
85,لوتوس,تامين سرمايه لوتوس پارسيان,1114,18395816,134141682130,7660,7280,7310,-350,-4.57,7290,-370,-4.83,7280,7400
86,كاوه,فولاد كاوه جنوب كيش,1100,6871871,134087676900,20140,19760,19300,-840,-4.17,19510,-630,-3.13,19140,20280
87,خمحركه,نيرو محركه‌,1090,10951694,44265310071,4231,4060,4020,-211,-4.99,4042,-189,-4.47,4020,4195
88,فنورد,نوردوقطعات‌ فولادي‌,1085,493027,84218837620,163200,168400,171360,8160,5,170820,7620,4.67,163290,171360
89,سدور,سيمان‌ دورود,1083,7688512,88517891350,19370,12000,11400,-7970,-41.15,11510,-7860,-40.58,11400,12000
90,شبريز,پالايش نفت تبريز,1082,1891257,47401194960,25970,24810,24680,-1290,-4.97,25520,-450,-1.73,24680,25930
91,گكوثر,هتل پارسيان كوثر اصفهان,1078,25861914,56257337041,2160,2148,2110,-50,-2.31,2175,15,0.69,2070,2249
92,ومعادن,توسعه‌معادن‌وفلزات‌,1066,7726458,61404135980,8060,7870,7880,-180,-2.23,8000,-60,-0.74,7800,8070
93,سرو,صندوق س سروسودمند مدبران-سهام,1048,864685,54337219620,63700,63980,62110,-1590,-2.5,62840,-860,-1.35,62000,63980
94,قشرين,قند شيرين خراسان,1045,5536583,65509565092,11682,12032,11561,-121,-1.04,11832,150,1.28,11350,12032
95,ونوين,بانك‌اقتصادنوين‌,1029,11792901,48928853401,4204,4170,4121,-83,-1.97,4151,-53,-1.26,4110,4249
96,شيران,س. صنايع‌شيميايي‌ايران,1010,2752647,58852499390,21470,21440,20980,-490,-2.28,21410,-60,-0.28,20800,21790
97,سشمال,سيمان‌ شمال‌,1008,5150902,46904657350,8720,8310,9150,430,4.93,9110,390,4.47,8310,9150
98,خاور,ايران خودرو ديزل,990,11941046,56734995036,4832,4900,4688,-144,-2.98,4751,-81,-1.68,4688,4945
99,خصدرا,صنعتي‌ دريايي‌ ايران‌,951,22862632,53367943431,2402,2330,2330,-72,-3,2334,-68,-2.83,2330,2398
100,فباهنرح,ح . مس‌ شهيدباهنر,914,2326159,35555977800,15770,15350,15020,-750,-4.76,15290,-480,-3.04,14860,15850
101,وساغربي,شركت س استان آذربايجان غربي,909,70132580,51337048560,770,732,732,-38,-4.94,732,-38,-4.94,732,732
102,وثوق,سرمايه گذاري وثوق امين,907,1589808,26655137351,16946,17400,16438,-508,-3,16766,-180,-1.06,16438,17400
103,فنوال,نورد آلومينيوم‌,895,1263156,35767181060,28300,28130,28380,80,0.28,28320,20,0.07,27770,28800
104,وگردش,بانك گردشگري,882,3418208,52438062790,15331,15331,15350,19,0.12,15337,6,0.04,14920,15650
105,پرداخت,به پرداخت ملت,873,6953329,155978143200,23330,23330,22170,-1160,-4.97,22430,-900,-3.86,22170,23330
106,وسكرد,شركت س استان كردستان,866,41018615,23327031821,594,574,565,-29,-4.88,569,-25,-4.21,565,589
107,شرنگي,شيميايي رنگين,861,633792,166804387121,270271,262163,262163,-8108,-3,263185,-7086,-2.62,262163,278379
108,تاصيكو,سرمايه گذاري صدرتامين,861,8632272,86235964140,10060,10000,9900,-160,-1.59,10010,-50,-0.5,9800,10070
109,ما,بيمه  ما,854,6753327,57255426370,8290,8670,8620,330,3.98,8480,190,2.29,8250,8670
110,كگل,معدني و صنعتي گل گهر,841,5821715,81742956110,14370,14040,13920,-450,-3.13,14150,-220,-1.53,13810,14440
111,رمپنا,گروه مپنا (سهامي عام),837,4792074,67027420100,14480,14400,13810,-670,-4.63,14200,-280,-1.93,13760,14590
112,البرز,بيمه البرز,837,19831774,69638238641,3671,3570,3500,-171,-4.66,3511,-160,-4.36,3488,3630
113,زاگرس,پتروشيمي زاگرس,824,528514,113151765724,212390,214280,210000,-2390,-1.13,214094,1704,0.8,207000,216000
114,قرن,پديده شيمي قرن,819,1735804,105320954750,61380,61960,60950,-430,-0.7,60680,-700,-1.14,58530,61960
115,آگاس,صندوق س.هستي بخش آگاه-س,804,888504,56174805960,64335,64800,62901,-1434,-2.23,63224,-1111,-1.73,62900,64800
116,سامان,بانك سامان,802,8079110,75097058239,9056,9327,9223,167,1.84,9295,239,2.64,9151,9327
117,تسه9912,امتياز تسهيلات مسكن اسفند99,802,18501,11097114328,585204,580000,600000,14796,2.53,599812,14608,2.5,580000,614464
118,رانفور,خدمات‌انفورماتيك‌,784,5396185,32796627530,6250,6070,5950,-300,-4.8,6170,-80,-1.28,5940,6260
119,سفارس,سيمان فارس و خوزستان,744,3703504,57181791570,15510,15750,15080,-430,-2.77,15440,-70,-0.45,15010,15850
120,وشهر,بانك شهر,739,9502519,47589601259,5158,5000,5004,-154,-2.99,5008,-150,-2.91,4952,5200
121,وسينا,بانك سينا,725,19117442,49656908516,2601,2650,2510,-91,-3.5,2597,-4,-0.15,2507,2689
122,آوا,صندوق س.سهام آواي معيار-س,709,6348195,42051330192,6699,6750,6600,-99,-1.48,6624,-75,-1.12,6565,6750
123,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,707,29046,1930461000,96,105,49,-47,-48.96,66,-30,-31.25,47,105
124,ومهان,گروه توسعه مالي مهر آيندگان,706,3660720,45587078962,12490,12500,12450,-40,-0.32,12456,-34,-0.27,12300,12681
125,شلرد,كود شيميايي اوره لردگان,704,7034355,43338091654,6342,6330,6152,-190,-3,6161,-181,-2.85,6152,6330
126,بپاس,بيمه پاسارگاد,697,884722,79347672905,88551,89500,89705,1154,1.3,89437,886,1,89500,89900
127,جوين,كشت و صنعت جوين,679,6896789,31524117831,4558,4558,4605,47,1.03,4571,13,0.29,4558,4663
128,وسيستا,شركت س استان سيستان وبلوچستان,671,44095076,28485419096,680,646,646,-34,-5,656,-24,-3.53,646,646
129,فاسمين,كالسيمين‌,667,2839149,39273049590,14190,13910,13750,-440,-3.1,13830,-360,-2.54,13610,14190
130,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,652,2280427,32627018820,14550,14270,14020,-530,-3.64,14310,-240,-1.65,13840,14690
131,وصنا,گروه‌صنايع‌بهشهرايران‌,647,4200896,20909058890,5260,5040,4920,-340,-6.46,4980,-280,-5.32,4850,5170
132,شسپا,نفت سپاهان,639,3080443,47163098520,15530,15200,15220,-310,-2,15350,-180,-1.16,15100,15600
133,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,637,7308521,40184522650,5510,5540,5510,0,0,5500,-10,-0.18,5430,5630
134,سشرق,سيمان‌ شرق‌,629,4763032,26182184410,5690,5570,5410,-280,-4.92,5500,-190,-3.34,5410,5750
135,خكرمان,گروه اقتصادي كرمان خودرو,625,11728670,39039880727,3409,3410,3307,-102,-2.99,3329,-80,-2.35,3307,3479
136,كنور,توسعه معدني و صنعتي صبانور,625,836880,41704575320,49210,50810,49840,630,1.28,49650,440,0.89,48700,50810
137,فباهنر,مس‌ شهيدباهنر,618,1975602,44992825670,23380,23000,22380,-1000,-4.28,22770,-610,-2.61,22360,23620
138,شصدف,صنعتي دوده فام,616,21993,738414975,31977,33575,33575,1598,5,32051,74,0.23,33575,33575
139,واميدح,ح.گروه مديريت سرمايه گذار اميد,612,2808842,20464625530,7410,7010,7410,0,0,7290,-120,-1.62,6800,7580
140,ورازي,بيمه رازي,608,8398015,64071332219,8011,8150,7611,-400,-4.99,7629,-382,-4.77,7611,8150
141,سمازن,سيمان‌مازندران‌,599,3143372,36808194870,12130,11820,11530,-600,-4.95,11710,-420,-3.46,11530,12190
142,پاكشو,گروه صنعتي پاكشو,592,4853249,29294736460,6230,6030,6010,-220,-3.53,6180,-50,-0.8,5920,6230
143,همراه,شركت ارتباطات سيار ايران,591,1298320,28510382570,22400,22000,21960,-440,-1.96,22270,-130,-0.58,21800,22400
144,ضشنا2001,اختيارخ شپنا-10000-1400/02/27,585,22858,1435987000,516,252,3,-513,-99.42,63,-453,-87.79,2,390
145,كگلح,ح . معدني و صنعتي گل گهر,568,1922025,21423557740,11390,11170,11090,-300,-2.63,11150,-240,-2.11,10970,11500
146,شغدير,پتروشيمي غدير,556,1405522,91309469530,64520,63000,65130,610,0.95,64960,440,0.68,63000,65560
147,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,550,699992,29519226630,43510,44000,41340,-2170,-4.99,42170,-1340,-3.08,41340,44000
148,ضخود7075,اختيارخ خودرو-2000-1400/07/07,549,21996,4740746000,244,245,190,-54,-22.13,216,-28,-11.48,188,269
149,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,544,2699582,36370320750,14140,13870,13440,-700,-4.95,13470,-670,-4.74,13440,13870
150,سقاين,سيمان‌ قائن‌,540,595602,33291395960,58720,55790,55790,-2930,-4.99,55900,-2820,-4.8,55790,58380
151,فسپا,گروه‌صنعتي‌سپاهان‌,523,1159911,39318209980,35430,33750,33660,-1770,-5,33900,-1530,-4.32,33660,35400
152,شبهرن,نفت‌ بهران‌,517,1317623,14864782110,11330,11280,11070,-260,-2.29,11320,-10,-0.09,11070,11450
153,افق,فروشگاههاي زنجيره اي افق كوروش,517,378083,25364207140,68460,68600,66850,-1610,-2.35,68030,-430,-0.63,66540,68600
154,پارند,صندوق س. پارند پايدار سپهر,517,13101769,147114859324,11230,11227,11230,0,0,11229,-1,-0.01,11226,11239
155,دكپسول,توليد ژلاتين كپسول ايران,511,639533,19827280522,32037,31000,30436,-1601,-5,31003,-1034,-3.23,30436,32800
156,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,509,3636701,35767254800,10190,9760,9690,-500,-4.91,9840,-350,-3.43,9690,10270
157,طلا,صندوق س.پشتوانه طلاي لوتوس,504,357567,25677180998,73824,72300,71770,-2054,-2.78,71811,-2013,-2.73,71600,72300
158,تسه9908,امتياز تسهيلات مسكن آبان99,504,12083,7202588345,583124,570000,570225,-12899,-2.21,596093,12969,2.22,570000,609999
159,آكورد,صندوق س. آرمان آتي كوثر-د,502,14519522,466331484438,32101,32118,32118,17,0.05,32118,17,0.05,32116,32121
160,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,501,182700,182968922000,1024873,998996,1002000,-22873,-2.23,1001472,-23401,-2.28,992223,1009999
161,تسه9911,امتياز تسهيلات مسكن بهمن99,495,9867,5893837149,583373,570000,558000,-25373,-4.35,597328,13955,2.39,558000,610000
162,فپنتا,سپنتا,492,86686,30527922770,366960,352000,353000,-13960,-3.8,352170,-14790,-4.03,348620,364510
163,پارس,پتروشيمي پارس,490,617146,89806741880,144780,146170,144610,-170,-0.12,145430,650,0.45,144500,147290
164,سخوز,سيمان خوزستان,484,1319328,28728317550,21030,22000,21400,370,1.76,21770,740,3.52,21400,22070
165,فايرا,آلومينيوم‌ايران‌,483,2806120,51416230950,18400,18150,18350,-50,-0.27,18340,-60,-0.33,17980,18530
166,حتايد,تايدواترخاورميانه,480,2079749,47771620740,24020,23460,22940,-1080,-4.5,22970,-1050,-4.37,22820,23990
167,سيستم,همكاران سيستم,471,698003,16253172490,24130,24200,22930,-1200,-4.97,23290,-840,-3.48,22930,24930
168,فولاژ,فولاد آلياژي ايران,470,1405711,20742261340,15190,14450,14520,-670,-4.41,15060,-130,-0.86,14450,15300
169,گوهران,سرمايه گذاري توسعه گوهران اميد,462,1070332,7497264748,6981,6860,7014,33,0.47,6993,12,0.17,6860,7115
170,وكار,بانك‌ كارآفرين‌,461,7945673,22201111758,2780,2825,2770,-10,-0.36,2787,7,0.25,2724,2880
171,كروي,توسعه‌ معادن‌ روي‌ ايران‌,456,1364779,29862846550,22960,21840,21820,-1140,-4.97,21880,-1080,-4.7,21820,22680
172,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,455,21271,2483391000,200,210,105,-95,-47.5,117,-83,-41.5,93,212
173,پرديس,سرمايه گذاري پرديس,451,3319198,15734712700,4900,4690,4810,-90,-1.84,4740,-160,-3.27,4670,4890
174,خمحور,توليدمحورخودرو,448,476272,27144387750,59750,56770,56770,-2980,-4.99,56990,-2760,-4.62,56770,59750
175,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,434,4513418,42518257700,9540,9120,9490,-50,-0.52,9420,-120,-1.26,9120,9600
176,شجم,صنايع پتروشيمي تخت جمشيد,427,2964081,26985790037,9340,9105,9060,-280,-3,9104,-236,-2.53,9060,9289
177,وسكاب,س.ص.بازنشستگي كاركنان بانكها,427,2247316,10800015807,4871,4875,4830,-41,-0.84,4824,-47,-0.96,4715,4930
178,سپاها,سيمان‌سپاهان‌,423,2114076,15003296630,7410,7140,7040,-370,-4.99,7100,-310,-4.18,7040,7380
179,آساميد2,صندوق س.مشترك آسمان اميد -د,413,41300000,41300000,12021,1,1,-12020,-99.99,1,-12020,-99.99,1,1
180,شپديس,پتروشيمي پرديس,409,296841,28103361120,94360,93950,93640,-720,-0.76,94450,90,0.1,93560,95370
181,پكرمان,گروه‌ صنعتي‌ بارز,409,1045436,23720783270,23800,22620,22610,-1190,-5,22690,-1110,-4.66,22610,23790
182,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,408,645149,16006520540,24290,24900,24820,530,2.18,24480,190,0.78,24180,25290
183,شفن,پتروشيمي فناوران,403,87448,26208611690,301920,290100,297930,-3990,-1.32,301330,-590,-0.2,290100,304870
184,بموتو,موتوژن‌,401,632273,31041362050,51360,50000,48800,-2560,-4.98,49090,-2270,-4.42,48800,51000
185,غسالم,سالمين‌,395,3099932,10194351338,3454,3284,3282,-172,-4.98,3324,-130,-3.76,3282,3380
186,پارسان,گسترش نفت و گاز پارسيان,385,1858305,33439978770,18160,17610,17900,-260,-1.43,18110,-50,-0.28,17610,18200
187,وسگيلا,شركت س استان گيلان,383,29050708,19812582856,717,682,682,-35,-4.88,700,-17,-2.37,682,682
188,ياقوت,صندوق س ياقوت آگاه-ثابت,381,10326342,127582853882,12355,12355,12356,1,0.01,12355,0,0,12355,12357
189,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,380,1421829,11033984949,7916,7900,7705,-211,-2.67,7760,-156,-1.97,7700,7910
190,گشان,توسعه بين المللي پديده شانديز,377,1186662,27707371038,22451,23349,23349,898,4,23349,898,4,23349,23349
191,وسلرستا,شركت س استان لرستان,375,40015032,34212852360,900,855,855,-45,-5,855,-45,-5,855,855
192,ثمسكن,سرمايه‌گذاري‌ مسكن‌,365,4011832,17277204869,4499,4302,4275,-224,-4.98,4307,-192,-4.27,4275,4500
193,بفجر,فجر انرژي خليج فارس,361,750041,16657815040,21770,22020,22250,480,2.2,21900,130,0.6,21900,22600
194,تسه9910,امتياز تسهيلات مسكن دي99,357,5719,3422248173,584355,590000,589000,4645,0.79,598400,14045,2.4,580009,613572
195,ارزش,صندوق س ارزش آفرين بيدار-سهام,355,2590744,23011336790,8970,8980,8860,-110,-1.23,8880,-90,-1,8820,8980
196,تسه9909,امتياز تسهيلات مسكن آذر99,349,6270,3746017822,583926,585000,590555,6629,1.14,597451,13525,2.32,577099,612990
197,شاراك,پتروشيمي شازند,346,760299,19101496080,25370,25030,24900,-470,-1.85,25310,-60,-0.24,24820,25290
198,جم پيلن,پلي پروپيلن جم - جم پيلن,346,592668,41556142010,71190,70980,70060,-1130,-1.59,70400,-790,-1.11,68260,71910
199,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,346,1285549,7532001220,5917,5980,5800,-117,-1.98,5859,-58,-0.98,5744,6000
200,خريخت,صنايع‌ريخته‌گري‌ايران‌,343,3725939,9441390686,2639,2630,2508,-131,-4.96,2564,-75,-2.84,2508,2658
201,شپاكسا,پاكسان‌,343,764834,17799007320,24320,24610,23110,-1210,-4.98,23270,-1050,-4.32,23110,24630
202,وتوس,توسعه‌شهري‌توس‌گستر,334,1002659,13508342390,13230,13300,13370,140,1.06,13440,210,1.59,13300,13800
203,سيدكو,سرمايه گذاري توسعه صنايع سيمان,330,2838377,16340648070,5800,5900,5700,-100,-1.72,5760,-40,-0.69,5640,5950
204,واحيا,م .صنايع و معادن احياء سپاهان,329,336148,50093734306,151548,151000,149990,-1558,-1.03,149426,-2122,-1.4,147002,152980
205,خديزل,بهمن  ديزل,326,409831,16389822266,40900,41799,38855,-2045,-5,39992,-908,-2.22,38855,41799
