,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
72,بميلا,توسعه بازرگاني آهن وفولادميلاد,1730,10900603,153263440606,14076,14540,13374,-702,-4.99,14060,-16,-0.11,13373,14779
73,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,1726,10763431,92416822070,8810,8550,8570,-240,-2.72,8590,-220,-2.5,8550,8820
74,ونوين,بانك‌اقتصادنوين‌,1718,32985720,139477999120,4090,4160,4200,110,2.69,4230,140,3.42,4120,4300
75,حفاري,حفاري شمال,1651,12935105,87054001130,6920,6720,6720,-200,-2.89,6730,-190,-2.75,6720,6870
76,كگلح,ح . معدني و صنعتي گل گهر,1618,4669868,51582342100,10220,10700,10850,630,6.16,11050,830,8.12,10500,11440
77,قرن,پديده شيمي قرن,1609,1888317,118885885670,61430,61990,62810,1380,2.25,62960,1530,2.49,61330,64000
78,البرز,بيمه البرز,1529,32557060,115349712860,3640,3540,3550,-90,-2.47,3540,-100,-2.75,3540,3590
79,هرمز,فولاد هرمزگان جنوب,1513,14309328,221956131339,14799,15110,15551,752,5.08,15511,712,4.81,14990,15686
80,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1492,10502058,114417047920,10640,10800,10830,190,1.79,10880,240,2.26,10660,11130
81,غگيلا,شيرپاستوريزه پگاه گيلان,1397,20183,496360519,23201,24593,24593,1392,6,23214,13,0.06,24593,24593
82,وسينا,بانك سينا,1325,27116148,76171454350,2840,2780,2760,-80,-2.82,2810,-30,-1.06,2760,2900
83,تسه0001,امتيازتسهيلات مسكن فروردين1400,1317,25325,13669088609,524785,531339,530000,5215,0.99,539747,14962,2.85,525001,550000
84,سفانو,سيمان فارس نو,1282,3421852,131618024520,39600,38420,38420,-1180,-2.98,38460,-1140,-2.88,38420,39400
85,پاكشو,گروه صنعتي پاكشو,1249,8169930,52590582440,6510,6500,6390,-120,-1.84,6480,-30,-0.46,6320,6630
86,دماوند,توليد نيروي برق دماوند,1234,1586135,39604013443,24668,24707,24960,292,1.18,24884,216,0.88,24707,25273
87,فنوال,نورد آلومينيوم‌,1229,8322657,234997227350,26710,26990,28310,1600,5.99,28240,1530,5.73,26150,28310
88,فنورد,نوردوقطعات‌ فولادي‌,1191,555266,88935425720,160070,156270,157500,-2570,-1.61,160170,100,0.06,156270,164500
89,ومهان,گروه توسعه مالي مهر آيندگان,1166,6589062,81092790793,11967,12290,12436,469,3.92,12307,340,2.84,12000,12480
90,تسه9912,امتياز تسهيلات مسكن اسفند99,1162,28949,15843714484,531480,535000,540000,8520,1.6,547297,15817,2.98,519004,558000
91,زشريف,كشت وصنعت شريف آباد,1159,16113746,84623972975,5209,5053,5150,-59,-1.13,5252,43,0.83,5053,5450
92,شاراك,پتروشيمي شازند,1156,5828509,149270272420,24320,24320,25760,1440,5.92,25610,1290,5.3,24320,25770
93,كگل,معدني و صنعتي گل گهر,1138,5492649,77108242030,13850,14150,14100,250,1.81,13980,130,0.94,13520,14490
94,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,1133,55484,5628531000,100,110,96,-4,-4,101,1,1,87,120
95,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1118,5013748,40821999023,7964,8090,8090,126,1.58,8142,178,2.24,8029,8280
96,خكرمان,گروه اقتصادي كرمان خودرو,1080,11174972,40016271848,3618,3560,3580,-38,-1.05,3581,-37,-1.02,3483,3720
97,شگلح,ح . گلتاش‌,1076,3450438,19111032160,5440,5370,5520,80,1.47,5540,100,1.84,5370,5670
98,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,1057,5377200,78689264060,14200,13780,14650,450,3.17,14480,280,1.97,13780,14980
99,حتايد,تايدواترخاورميانه,1041,3857005,99324497740,26370,25580,25580,-790,-3,25750,-620,-2.35,25580,26350
100,شلرد,كود شيميايي اوره لردگان,1023,10952322,70949210964,6318,6380,6461,143,2.26,6478,160,2.53,6320,6507
101,همراه,شركت ارتباطات سيار ايران,1012,2766223,67403172210,24940,24230,24210,-730,-2.93,24540,-400,-1.6,24200,25000
102,فسپا,گروه‌صنعتي‌سپاهان‌,1010,1920330,71981981290,36340,36000,37880,1540,4.24,37480,1140,3.14,36000,38510
103,سرچشمه,سرمايه گذاري مس سرچشمه,998,7660121,48570815279,6287,6270,6300,13,0.21,6340,53,0.84,6160,6449
104,فايرا,آلومينيوم‌ايران‌,997,6917318,124989337600,17130,17600,18150,1020,5.95,18070,940,5.49,17200,18150
105,ارفع,شركت آهن و فولاد ارفع,993,5810883,85804105780,14230,13940,14500,270,1.9,14766,536,3.77,13940,14970
106,ضخود2014,اختيارخ خودرو-1800-1400/02/08,966,55898,7728023000,105,120,132,27,25.71,138,33,31.43,120,170
107,غگلپا,شير پاستوريزه پگاه گلپايگان,966,757671,50245288081,67972,65933,65933,-2039,-3,66315,-1657,-2.44,65933,69330
108,شپديس,پتروشيمي پرديس,960,1451174,140815350970,93750,95000,97600,3850,4.11,97040,3290,3.51,95000,97900
109,معيار,سرمايه گذاري معيار صنعت پارس,942,1771039,100432153884,57803,56647,56650,-1153,-1.99,56708,-1095,-1.89,56647,57800
110,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,934,5770734,33866280660,5730,5800,5860,130,2.27,5830,100,1.75,5740,5930
111,كروي,توسعه‌ معادن‌ روي‌ ايران‌,925,3111560,83419463200,27620,26800,26800,-820,-2.97,26810,-810,-2.93,26800,27440
112,ارزش,صندوق س ارزش آفرين بيدار-سهام,911,6770316,63233075360,9200,9340,9260,60,0.65,9340,140,1.52,9220,9470
113,سامان,بانك سامان,910,11760801,102391796712,8964,8606,8640,-324,-3.61,8706,-258,-2.88,8606,8926
114,وهور,مديريت انرژي اميد  تابان هور,879,33002522,70602684234,2203,2137,2150,-53,-2.41,2139,-64,-2.91,2137,2173
115,سپاها,سيمان‌سپاهان‌,876,6146703,50402846990,8340,8090,8090,-250,-3,8200,-140,-1.68,8090,8400
116,افق,فروشگاههاي زنجيره اي افق كوروش,838,834489,59596616240,70840,71000,70350,-490,-0.69,71240,400,0.56,70020,72400
117,كگهر,سنگ آهن گهرزمين,814,11382999,506885619451,45901,44524,44524,-1377,-3,44530,-1371,-2.99,44524,45180
118,وبانك,سرمايه گذاري گروه توسعه ملي,807,4698993,37275153850,7950,7730,8000,50,0.63,7940,-10,-0.13,7730,8100
119,وثنو,سرمايه گذاري ساختماني نوين,799,5972794,29785864816,5222,4961,5050,-172,-3.29,4987,-235,-4.5,4961,5120
120,گكوثر,هتل پارسيان كوثر اصفهان,775,9857655,22549964442,2357,2287,2287,-70,-2.97,2324,-33,-1.4,2287,2334
121,سيدكو,سرمايه گذاري توسعه صنايع سيمان,752,4905711,28886192490,6040,5890,5870,-170,-2.81,5950,-90,-1.49,5860,6090
122,وسكاب,س.ص.بازنشستگي كاركنان بانكها,751,5124716,25308708400,4800,4820,4970,170,3.54,4870,70,1.46,4820,5000
123,زاگرس,پتروشيمي زاگرس,737,257832,53020591055,201477,203930,205297,3820,1.9,203659,2182,1.08,203899,207520
124,كارين,صندوق س نگين سامان-ثابت,734,43568985,437392368707,10034,10039,10041,7,0.07,10039,5,0.05,10038,10041
125,شغدير,پتروشيمي غدير,726,2200392,135355600140,58530,58590,62040,3510,6,61510,2980,5.09,58590,62040
126,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,713,40063,7679359000,159,200,185,26,16.35,192,33,20.75,162,238
127,خريخت,صنايع‌ريخته‌گري‌ايران‌,711,9535379,28236468090,3030,2950,2940,-90,-2.97,2990,-40,-1.32,2940,3070
128,پارسان,گسترش نفت و گاز پارسيان,697,4911138,93591760690,18730,18410,18640,-90,-0.48,18990,260,1.39,18310,19350
129,شصدف,صنعتي دوده فام,677,118795,3850739925,30581,32415,32415,1834,6,30714,133,0.43,32415,32415
130,واحيا,م .صنايع و معادن احياء سپاهان,664,1667040,218001304231,127241,126001,131058,3817,3,130771,3530,2.77,126001,131058
131,سمتاز,سيمان ممتازان كرمان,661,1168182,26447738213,22399,22000,23010,611,2.73,22640,241,1.08,21952,23070
132,سرود,سيمان‌شاهرود,604,1427347,27503903710,19460,19260,19380,-80,-0.41,19350,-110,-0.57,18880,19830
133,شساخت,مهندسي و ساختمان صنايع نفت,598,897974,35086196854,38889,40055,38430,-459,-1.18,39053,164,0.42,38150,40055
134,حسينا,توسعه خدمات دريايي وبندري سينا,579,417973,26309101042,61591,61850,61551,-40,-0.06,62332,741,1.2,60000,64980
135,شسپا,نفت سپاهان,576,1738561,25776813460,14680,14890,14820,140,0.95,14750,70,0.48,14630,15080
136,كاردان,صندوق س تجارت شاخصي كاردان,574,215817,32659489980,146380,147010,149100,2720,1.86,151330,4950,3.38,147010,154500
137,شبصير,توليدات پتروشيمي قائد بصير,556,429513,29421249796,65174,65299,68900,3726,5.72,67112,1938,2.97,64450,69084
138,شرانل,نفت ايرانول,556,1144366,45379644054,38231,38650,40000,1769,4.63,39470,1239,3.24,38001,40347
139,وخاور,بانك خاورميانه,550,8750902,72298181370,8190,8400,8200,10,0.12,8260,70,0.85,8180,8410
140,مبين,مبين انرژي خليج فارس,541,1990418,31786606950,15550,16290,16000,450,2.89,15660,110,0.71,15620,16330
141,حكشتي,كشتيراني جمهوري اسلامي ايران,539,1894386,33075979560,17990,17460,17460,-530,-2.95,17840,-150,-0.83,17460,17460
142,آريان,سرمايه گذاري پارس آريان,521,10925629,107699963457,9855,9700,9870,15,0.15,9858,3,0.03,9671,10111
143,شفن,پتروشيمي فناوران,520,91618,29104087320,318740,311210,318000,-740,-0.23,318420,-320,-0.1,311210,322100
144,تيپيكو,سرمايه گذاري دارويي تامين,508,1344805,49617417110,37090,37990,36820,-270,-0.73,36940,-150,-0.4,35980,37990
145,ياقوت,صندوق س ياقوت آگاه-ثابت,494,6008005,73945619761,12326,12318,12321,-5,-0.04,12308,-18,-0.15,12307,12324
146,كاما,باما,472,2346910,28608832900,12560,12190,12190,-370,-2.95,12340,-220,-1.75,12190,12190
147,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,471,1071613,15429665420,14470,14100,14470,0,0,14450,-20,-0.14,14100,14620
148,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,467,5848,2517383674,416232,396666,427000,10768,2.59,430469,14237,3.42,396666,437043
149,تنوين,تامين سرمايه نوين,464,6909155,48765313880,6770,6800,7100,330,4.87,7050,280,4.14,6800,7150
150,بپاس,بيمه پاسارگاد,461,874186,77052271769,88121,88121,88121,0,0,88137,16,0.02,88100,88350
151,سپ,پرداخت الكترونيك سامان كيش,452,809571,16814313370,20680,20110,21120,440,2.13,20710,30,0.15,20100,21200
152,وسپه,سرمايه‌گذاري‌ سپه‌,451,2708539,17502766680,6550,6560,6420,-130,-1.98,6520,-30,-0.46,6370,6640
153,فخاس,فولاد خراسان,449,4525468,120689355250,27480,26660,26660,-820,-2.98,26670,-810,-2.95,26660,27010
154,فسازان,غلتك سازان سپاهان,435,719050,24278530040,33040,33220,33500,460,1.39,33400,360,1.09,33220,34390
155,تسه9911,امتياز تسهيلات مسكن بهمن99,434,4891,2645785723,528870,522222,502427,-26443,-5,540950,12080,2.28,502427,555000
156,بموتو,موتوژن‌,433,845313,45898143970,55860,54190,54190,-1670,-2.99,54370,-1490,-2.67,54190,55780
157,كاريس,صندوق س.سپهر كاريزما-س,430,2452090,25900484241,10339,10469,10580,241,2.33,10563,224,2.17,10353,10748
158,ضخود2006,اختيارخ خودرو-2500-1400/02/08,424,20720,20720000,1,1,1,0,0,1,0,0,1,1
159,قشرين,قند شيرين خراسان,424,3681662,49707238772,13774,13499,13499,-275,-2,13501,-273,-1.98,13499,13748
160,تسه9908,امتياز تسهيلات مسكن آبان99,418,8915,4828856837,524800,550000,530000,5200,0.99,541655,16855,3.21,498560,551040
161,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,416,148640,19574189030,128120,130900,129820,1700,1.33,131690,3570,2.79,129590,133980
162,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,415,4229383,34489927460,8400,8150,8150,-250,-2.98,8220,-180,-2.14,8150,8320
163,جم پيلن,پلي پروپيلن جم - جم پيلن,409,676213,53743157730,78280,76700,78600,320,0.41,79290,1010,1.29,76700,80200
164,تسه9803,امتياز تسهيلات مسكن خرداد98,408,7932,4152937343,510594,520010,528698,18104,3.55,523567,12973,2.54,505111,536000
165,فروي,ذوب روي اصفهان,402,542703,32159494374,61090,59258,59258,-1832,-3,59870,-1220,-2,59258,59258
166,شاوان,پالايش نفت لاوان,399,794490,67286050036,87307,84688,84688,-2619,-3,84691,-2616,-3,84688,85660
167,آكورد,صندوق س. آرمان آتي كوثر-د,398,6244077,198460363557,31771,31784,31784,13,0.04,31784,13,0.04,31775,31789
168,وحكمت,بيمه حكمت صبا,397,3419345,12132738583,3532,3473,3580,48,1.36,3542,10,0.28,3473,3620
169,ميدكو,هلدينگ صنايع  معدني خاورميانه,396,1806579,58887540644,32593,32900,32597,4,0.01,32595,2,0.01,32593,32900
170,فافزا,فولاد افزا سپاهان,387,245099,12836170578,52485,53500,51436,-1049,-2,52412,-73,-0.14,51436,53980
171,تصميم,صندوق س با درآمد ثابت تصميم,384,4933568,80014478590,16207,16218,16219,12,0.07,16218,11,0.07,16213,16223
172,پارند,صندوق س. پارند پايدار سپهر,371,7205490,81610159014,11321,11330,11331,10,0.09,11326,5,0.04,11320,11333
173,سخوز,سيمان خوزستان,355,507830,11114544540,21960,21500,21710,-250,-1.14,21940,-20,-0.09,21410,22690
174,گوهران,سرمايه گذاري توسعه گوهران اميد,352,1332631,9266429176,7017,7000,6850,-167,-2.38,7005,-12,-0.17,6811,7023
175,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,346,15858,613661000,38,67,37,-1,-2.63,39,1,2.63,34,67
176,سباقر,سيمان باقران,342,2258263,35962407038,16554,15892,16000,-554,-3.35,15925,-629,-3.8,15892,16368
177,آسيا,بيمه آسيا,338,8174499,16348998000,2060,2000,2000,-60,-2.91,2040,-20,-0.97,2000,2000
178,پارس,پتروشيمي پارس,334,277668,40767136390,145450,146500,144600,-850,-0.58,146000,550,0.38,144500,148000
179,كنور,توسعه معدني و صنعتي صبانور,331,363865,17153673760,45420,47500,46500,1080,2.38,45950,530,1.17,45000,47900
180,پارسيان,بيمه پارسيان,328,2350726,22972366530,10060,9760,9760,-300,-2.98,9920,-140,-1.39,9760,9980
181,طلا,صندوق س.پشتوانه طلاي لوتوس,323,204976,14515638832,70799,70800,70770,-29,-0.04,70816,17,0.02,70611,71176
182,رتاپ,تجارت الكترونيك  پارسيان,318,1503157,10162046810,6960,6760,6760,-200,-2.87,6920,-40,-0.57,6760,6780
183,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,318,2465966,26631460690,11120,10790,10790,-330,-2.97,10940,-180,-1.62,10790,11000
184,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,316,500575,11379786860,22770,22980,22770,0,0,22760,-10,-0.04,22350,22980
185,اخابر,مخابرات ايران,312,8442641,84510836410,10310,10010,10010,-300,-2.91,10090,-220,-2.13,10010,10010
186,ضخود7076,اختيارخ خودرو-2500-1400/07/07,308,14185,2866167000,160,190,193,33,20.63,202,42,26.25,170,250
187,رمپنا,گروه مپنا (سهامي عام),307,6617705,109059778400,16980,16480,16480,-500,-2.94,16510,-470,-2.77,16480,16480
188,دالبرح,ح . البرزدارو,303,353558,3534957180,9690,9560,9990,300,3.1,10000,310,3.2,9560,10330
189,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,300,698299,17960557000,26460,25670,26000,-460,-1.74,26180,-280,-1.06,25670,26500
190,شنفت,نفت‌ پارس‌,295,474438,22360244740,48510,47060,47060,-1450,-2.99,47870,-640,-1.32,47060,48990
191,ثباغ,شهر سازي و خانه سازي باغميشه,292,842436,13025755739,15924,15448,15447,-477,-3,15799,-125,-0.78,15447,15924
192,كرماشا,صنايع پتروشيمي كرمانشاه,285,395613,14009652330,35100,35800,35320,220,0.63,35190,90,0.26,35080,36000
193,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,283,106900,105338856800,983069,986111,985000,1931,0.2,985396,2327,0.24,983011,992000
194,افران,صندوق س افرا نماد پايدار-ثابت,274,5490808,72364083191,13172,13178,13179,7,0.05,13179,7,0.05,13178,13184
195,جم,پتروشيمي جم,272,348424,12501613590,35450,35400,35810,360,1.02,35500,50,0.14,34880,36260
196,گكيشح,ح.توريستي ورفاهي آبادگران كيش,267,531071,16151117658,30951,30336,30332,-619,-2,30412,-539,-1.74,30332,31441
197,تايرا,تراكتورسازي‌ايران‌,265,1203474,32730067110,28030,27190,27190,-840,-3,27470,-560,-2,27190,27500
198,تسه9910,امتياز تسهيلات مسكن دي99,261,2838,1535259672,529344,525000,520000,-9344,-1.77,540965,11621,2.2,520000,554890
199,نهال,صندوق س. طلاي سرخ نوويرا,254,687982,6752011622,9881,9999,9700,-181,-1.83,9814,-67,-0.68,9631,10180
200,آساس,صندوق س.آسمان آرماني سهام-س,246,105651,17590433792,163944,165000,166573,2629,1.6,166496,2552,1.56,164207,169000
201,تسه9909,امتياز تسهيلات مسكن آذر99,242,2901,1573224175,527148,530000,500791,-26357,-5,542304,15156,2.88,500791,553505
202,شيراز,پتروشيمي‌شيراز,242,512259,27764705250,54190,52610,53960,-230,-0.42,54190,0,0,52570,55650
203,اطلس,صندوق س.توسعه اندوخته آينده-س,235,44477,9047562308,200247,200101,203828,3581,1.79,203421,3174,1.59,200101,205000
204,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,234,5896055,60048280818,10167,10160,10198,31,0.3,10184,17,0.17,10160,10198
205,بخاور,بيمه زندگي خاورميانه,229,1021987,6835891001,6845,6642,6840,-5,-0.07,6823,-22,-0.32,6640,6840
206,ماديرا,صنايع ماشين هاي اداري ايران,220,2008916,15946775208,8183,7938,7938,-245,-2.99,8102,-81,-0.99,7938,7938
207,واعتبار,سرمايه گذاري اعتبار ايران,215,1332417,10708345640,7870,8090,8080,210,2.67,7910,40,0.51,7800,8130
208,خراسان,پتروشيمي خراسان,214,420360,28984006300,70500,68440,69000,-1500,-2.13,69590,-910,-1.29,68390,70000
