,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
49,افق,فروشگاههاي زنجيره اي افق كوروش,1214,1583991,111914977520,70130,70700,70250,120,0.17,70650,520,0.74,69110,72000
50,سغرب,سيمان‌غرب‌,1192,1828736,71392730000,39430,39460,38650,-780,-1.98,39040,-390,-0.99,38650,40400
51,آسيا,بيمه آسيا,1153,26042584,59160639300,2310,2310,2270,-40,-1.73,2270,-40,-1.73,2270,2310
52,نوري,پتروشيمي نوري,1094,3041738,185177514640,62100,60860,60860,-1240,-2,60880,-1220,-1.96,60860,61800
53,ارفع,شركت آهن و فولاد ارفع,1053,3853310,56904143465,14906,14613,14720,-186,-1.25,14795,-111,-0.74,14608,14950
54,زگلدشت,كشت و دام گلدشت نمونه اصفهان,1046,13700683,195929114523,13492,14301,14301,809,6,14301,809,6,14039,14301
55,كاوه,فولاد كاوه جنوب كيش,1025,8348583,170658705910,20850,20440,20440,-410,-1.97,20440,-410,-1.97,20440,20580
56,شرانل,نفت ايرانول,1016,1684371,64765402527,38600,37870,38167,-433,-1.12,38451,-149,-0.39,37870,39800
57,نوين,بيمه نوين,1010,9510766,59313385133,6323,6230,6197,-126,-1.99,6236,-87,-1.38,6197,6382
58,ومعادن,توسعه‌معادن‌وفلزات‌,998,16581659,206110678780,12680,12430,12430,-250,-1.97,12430,-250,-1.97,12430,12450
59,آگاس,صندوق س.هستي بخش آگاه-س,981,1564123,105629107239,69114,69450,67450,-1664,-2.41,67532,-1582,-2.29,67400,69450
60,شپنا,پالايش نفت اصفهان,978,20484828,272038515840,13550,13280,13280,-270,-1.99,13280,-270,-1.99,13280,13280
61,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,953,2589564,58855644520,23160,22700,22700,-460,-1.99,22730,-430,-1.86,22700,23370
62,شتران,پالايش نفت تهران,936,19850861,196722032510,10110,9910,9910,-200,-1.98,9910,-200,-1.98,9910,9910
63,دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,906,1026215,27154731540,25990,25510,26470,480,1.85,26240,250,0.96,25510,27390
64,شلعاب,لعابيران‌,867,2040015,46211426930,23050,22620,22590,-460,-2,22680,-370,-1.61,22590,22960
65,شصدف,صنعتي دوده فام,862,19817,624493121,29730,31513,31513,1783,6,29751,21,0.07,31513,31513
66,خودرو,ايران‌ خودرو,830,21634453,53869787970,2540,2490,2490,-50,-1.97,2520,-20,-0.79,2490,2490
67,چكارن,كارتن‌ ايران‌,822,8473471,29561499610,3540,3480,3470,-70,-1.98,3510,-30,-0.85,3470,3570
68,فافزا,فولاد افزا سپاهان,820,668366,37858737249,55969,54850,57000,1031,1.84,56644,675,1.21,54850,57640
69,ميدكو,هلدينگ صنايع  معدني خاورميانه,785,7768593,245798338141,31623,31624,31658,35,0.11,31640,17,0.05,31610,31670
70,فولاد,فولاد مباركه اصفهان,781,11595923,153414061290,13490,13230,13230,-260,-1.93,13230,-260,-1.93,13230,13230
71,هجرت,پخش هجرت,755,705420,20042710145,28821,28457,28245,-576,-2,28657,-164,-0.57,28245,29070
72,ضخود2007,اختيارخ خودرو-3000-1400/02/08,726,35458,1253835000,55,44,33,-22,-40,35,-20,-36.36,31,44
73,نطرين,عطرين نخ قم,685,3293471,39974774621,12308,12064,12062,-246,-2,12168,-140,-1.14,12062,12400
74,شتولي,تولي‌پرس‌,679,1237583,42676331477,34656,35349,33964,-692,-2,34484,-172,-0.5,33963,35349
75,وسكاب,س.ص.بازنشستگي كاركنان بانكها,675,7932368,42243621160,5420,5420,5320,-100,-1.85,5340,-80,-1.48,5320,5420
76,نمرينو,ايران‌ مرينوس‌,645,1039625,110790331700,102740,100690,108900,6160,6,106570,3830,3.73,100690,108900
77,وساپا,سرمايه‌گذاري‌ سايپا,636,8126033,46323922630,5810,5700,5700,-110,-1.89,5700,-110,-1.89,5700,5730
78,شسپا,نفت سپاهان,634,3575749,53396960760,15230,15000,14930,-300,-1.97,14950,-280,-1.84,14930,15100
79,گوهران,سرمايه گذاري توسعه گوهران اميد,622,3851450,28132256462,7365,7360,7245,-120,-1.63,7330,-35,-0.48,7218,7498
80,قشرين,قند شيرين خراسان,614,2054032,34792880128,17109,17620,16767,-342,-2,16939,-170,-0.99,16767,17620
81,ضخود2006,اختيارخ خودرو-2500-1400/02/08,597,24697,2766164000,142,133,113,-29,-20.42,112,-30,-21.13,101,135
82,پكوير,كوير تاير,585,2452337,32568558750,13480,13230,13220,-260,-1.93,13350,-130,-0.96,13220,13580
83,بميلا,توسعه بازرگاني آهن وفولادميلاد,584,3188830,47108524757,15510,14760,14735,-775,-5,14773,-737,-4.75,14735,15390
84,فلوله,لوله‌وماشين‌سازي‌ايران‌,583,1349470,29395727600,22130,21700,21690,-440,-1.99,21920,-210,-0.95,21690,22100
85,دشيري,شيرين دارو,580,151679,36011315539,236092,239370,238211,2119,0.9,237418,1326,0.56,231371,243000
86,سدشت,صنايع سيمان دشتستان,580,1068445,62885795620,57100,55960,60520,3420,5.99,58860,1760,3.08,55960,60520
87,دماوند,توليد نيروي برق دماوند,577,427866,20008582085,47693,46800,46740,-953,-2,47333,-360,-0.75,46740,46850
88,فارس,صنايع پتروشيمي خليج فارس,574,7920746,78811422700,10150,9950,9950,-200,-1.97,10010,-140,-1.38,9950,9950
89,وارس,سرمايه گذاري ارس صبا,559,2696340,41238932342,15564,15350,15270,-294,-1.89,15294,-270,-1.73,15253,15674
90,حفاري,حفاري شمال,555,8162993,63037650440,7870,7720,7720,-150,-1.91,7720,-150,-1.91,7720,7840
91,وخارزم,سرمايه گذاري خوارزمي,549,8820920,50720290000,5860,5750,5750,-110,-1.88,5750,-110,-1.88,5750,5750
92,وثوق,سرمايه گذاري وثوق امين,536,1159941,23106903826,20191,20020,19788,-403,-2,19921,-270,-1.34,19788,20420
93,ياقوت,صندوق س ياقوت آگاه-ثابت,522,6618923,80682973838,12178,12202,12185,7,0.06,12190,12,0.1,12183,12202
94,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,518,7829980,88948572800,11590,11360,11360,-230,-1.98,11410,-180,-1.55,11360,11360
95,تيپيكو,سرمايه گذاري دارويي تامين,515,933007,39162591800,42630,41780,41790,-840,-1.97,42280,-350,-0.82,41780,43100
96,كپارس,كاشي‌ پارس‌,509,309628,48325453490,158890,155720,155720,-3170,-2,156080,-2810,-1.77,155720,160660
97,رمپنا,گروه مپنا (سهامي عام),505,5542821,99327395320,18280,17920,17920,-360,-1.97,17970,-310,-1.7,17920,17930
98,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,499,1500886,12644938426,8680,8530,8405,-275,-3.17,8425,-255,-2.94,8370,8550
99,اتكاي,بيمه اتكايي ايرانيان,499,3717136,67992709836,18181,18181,18379,198,1.09,18292,111,0.61,18181,18500
100,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,491,7453113,89142556230,12200,11960,11960,-240,-1.97,12020,-180,-1.48,11960,12000
101,كفرآور,فرآورده هاي سيمان شرق,484,1953769,49005553269,25794,24763,24763,-1031,-4,25083,-711,-2.76,24763,27000
102,وشهر,بانك شهر,481,6959189,44708067516,6680,6413,6413,-267,-4,6424,-256,-3.83,6413,6530
103,تسه9912,امتياز تسهيلات مسكن اسفند99,480,9550,5452742614,568085,567111,560000,-8085,-1.42,570968,2883,0.51,560000,580000
104,وخارزمح,ح.سرمايه گذاري خوارزمي,479,1669085,6943393600,4330,4160,4160,-170,-3.93,4160,-170,-3.93,4160,4160
105,بموتو,موتوژن‌,478,783754,46758770730,60840,59680,59630,-1210,-1.99,59700,-1140,-1.87,59630,61100
106,دروز,داروسازي‌ روزدارو,476,1563486,56348035440,34000,36040,36040,2040,6,36040,2040,6,36040,36040
107,ماديرا,صنايع ماشين هاي اداري ايران,470,3633673,32216867427,9044,8870,8864,-180,-1.99,8928,-116,-1.28,8864,8940
108,تصميم,صندوق س با درآمد ثابت تصميم,467,5786319,92807206484,16031,16038,16039,8,0.05,16039,8,0.05,16034,16188
109,شبريز,پالايش نفت تبريز,461,2088011,62912974620,30740,30130,30130,-610,-1.98,30340,-400,-1.3,30130,30200
110,طلا,صندوق س.پشتوانه طلاي لوتوس,461,173866,13316654951,76472,76000,76698,226,0.3,76591,119,0.16,76000,77300
111,سپاس,صندوق س. پاداش سهامداري توسعه1,460,18467768,187464067391,10146,10150,10151,5,0.05,10151,5,0.05,10149,10151
112,امين يكم2,صندوق درآمد ثابت امين يكم فردا,460,46000000,46000000,10145,1,1,-10144,-99.99,1,-10144,-99.99,1,1
113,فسازان,غلتك سازان سپاهان,458,966446,34205087830,36000,35280,35280,-720,-2,35570,-430,-1.19,35280,35940
114,ومهان,گروه توسعه مالي مهر آيندگان,444,5826109,78836619482,13807,13531,13531,-276,-2,13532,-275,-1.99,13531,13659
115,هرمز,فولاد هرمزگان جنوب,443,6088853,85707020258,14362,14075,14075,-287,-2,14152,-210,-1.46,14075,14249
116,تسه9801,امتياز تسهيلات مسكن فروردين98,436,5675,2273564175,400180,380171,420189,20009,5,400628,448,0.11,380171,420189
117,همراه,شركت ارتباطات سيار ايران,434,1919239,51666208480,27460,26920,26920,-540,-1.97,27170,-290,-1.06,26920,27000
118,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,430,954223,22883683360,24430,23950,24020,-410,-1.68,24220,-210,-0.86,23950,24250
119,تسه9911,امتياز تسهيلات مسكن بهمن99,429,7095,3960216203,573499,550122,545022,-28477,-4.97,558170,-15329,-2.67,544825,580000
120,ودي,بيمه  دي,422,2871159,63146730447,22428,22160,21980,-448,-2,21993,-435,-1.94,21980,22300
121,فاراك,ماشين‌ سازي‌ اراك‌,399,6102931,16111737840,2690,2640,2640,-50,-1.86,2670,-20,-0.74,2640,2640
122,پيزد,مجتمع صنايع لاستيك يزد,397,71777,4793052729,68139,66777,66777,-1362,-2,68005,-134,-0.2,66777,66777
123,ستران,سيمان‌ تهران‌,397,703206,17137900620,24840,24350,24350,-490,-1.97,24670,-170,-0.68,24350,24890
124,تنوين,تامين سرمايه نوين,395,5486695,41061155550,7600,7500,7540,-60,-0.79,7500,-100,-1.32,7450,7640
125,خساپا,سايپا,390,12629379,29805334440,2400,2360,2360,-40,-1.67,2390,-10,-0.42,2360,2360
126,خكرمان,گروه اقتصادي كرمان خودرو,387,6345958,25521472416,4103,4021,4021,-82,-2,4022,-81,-1.97,4021,4150
127,كگهر,سنگ آهن گهرزمين,381,452858,21542131784,47364,47364,47363,-1,0,47401,37,0.08,47360,48480
128,وسپه,سرمايه‌گذاري‌ سپه‌,381,2548412,17692635860,6990,6860,6860,-130,-1.86,6970,-20,-0.29,6860,7020
129,آكورد,صندوق س. آرمان آتي كوثر-د,377,5495457,172730860893,31416,31435,31432,16,0.05,31432,16,0.05,31430,31435
130,ارزش,صندوق س ارزش آفرين بيدار-سهام,372,2099087,19950556510,9780,9670,9480,-300,-3.07,9500,-280,-2.86,9450,9670
131,بكهنوج,توليد برق ماهتاب كهنوج,365,6001492,10028706844,1705,1671,1671,-34,-1.99,1698,-7,-0.41,1671,1680
132,درازك,دارويي‌ رازك‌,363,1041362,35619565640,34860,34190,34190,-670,-1.92,34380,-480,-1.38,34170,34830
133,ثنور,سرمايه گذاري كوه نور,363,2444834,26188979351,10854,11000,10637,-217,-2,10712,-142,-1.31,10637,11000
134,تماوند,تامين سرمايه دماوند,361,1458360,23340380597,16109,16160,16225,116,0.72,16005,-104,-0.65,15787,16280
135,شنفت,نفت‌ پارس‌,359,233492,11711378220,50860,51790,49850,-1010,-1.99,50700,-160,-0.31,49850,51790
136,تسه9908,امتياز تسهيلات مسكن آبان99,358,8008,4373827678,557390,539000,529521,-27869,-5,546182,-11208,-2.01,529521,585259
137,غگلپا,شير پاستوريزه پگاه گلپايگان,356,466107,33016436889,72277,70832,70832,-1445,-2,71295,-982,-1.36,70832,71500
138,فايرا,آلومينيوم‌ايران‌,353,2654347,41994727980,16140,15820,15820,-320,-1.98,15920,-220,-1.36,15820,15980
139,وسين,بيمه سينا,350,2314139,33349656975,14698,14416,14405,-293,-1.99,14411,-287,-1.95,14405,14693
140,دالبرح,ح . البرزدارو,348,412330,4259133220,10710,10310,10290,-420,-3.92,10330,-380,-3.55,10290,10450
141,حتايد,تايدواترخاورميانه,343,2393389,64096214600,27320,26780,26780,-540,-1.98,26780,-540,-1.98,26780,27190
142,سمازن,سيمان‌مازندران‌,342,2577965,32235955430,12740,12490,12490,-250,-1.96,12580,-160,-1.26,12490,12880
143,وثنو,سرمايه گذاري ساختماني نوين,338,1546807,9219185351,6201,6003,5910,-291,-4.69,6087,-114,-1.84,5891,6190
144,پارسان,گسترش نفت و گاز پارسيان,332,3924760,80513002180,20920,20510,20510,-410,-1.96,20640,-280,-1.34,20510,20890
145,وبانك,سرمايه گذاري گروه توسعه ملي,332,5872740,51034345760,8860,8690,8690,-170,-1.92,8770,-90,-1.02,8690,8740
146,شبندر,پالايش نفت بندرعباس,331,3454856,90137193040,26620,26090,26090,-530,-1.99,26210,-410,-1.54,26090,26090
147,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,330,3614,1854033107,535272,512800,508509,-26763,-5,513014,-22258,-4.16,508509,539998
148,وپارس,بانك‌پارسيان‌,327,9269358,26695751040,2930,2880,2880,-50,-1.71,2920,-10,-0.34,2880,2880
149,وبملت,بانك ملت,325,27556449,113532569880,4200,4120,4120,-80,-1.9,4120,-80,-1.9,4120,4120
150,سيستم,همكاران سيستم,322,1317336,36749965910,28450,27890,27890,-560,-1.97,28030,-420,-1.48,27890,28340
151,غپينو,پارس‌ مينو,318,4679530,30839820970,6720,6590,6590,-130,-1.93,6640,-80,-1.19,6590,6610
152,معيار,سرمايه گذاري معيار صنعت پارس,317,534318,25984899378,46361,48679,48679,2318,5,48632,2271,4.9,47006,48679
153,مرقام,ايران‌ارقام‌,308,1517424,29794298090,20020,19620,19620,-400,-2,19790,-230,-1.15,19620,19930
154,پلوله,گازلوله‌,307,1163439,27354946602,22879,22510,24022,1143,5,23512,633,2.77,22510,24022
155,وسينا,بانك سينا,304,12432471,42021851980,3440,3380,3380,-60,-1.74,3390,-50,-1.45,3380,3430
156,خودكفا,اقتصادي و خودكفايي آزادگان,302,1111901,25181180032,23028,22900,22568,-460,-2,22787,-241,-1.05,22568,22900
157,غبشهر,صنعتي‌ بهشهر,299,2291896,54066958870,24070,23590,23590,-480,-1.99,23590,-480,-1.99,23590,24100
158,ما,بيمه  ما,298,1649864,12247087470,7510,7510,7360,-150,-2,7490,-20,-0.27,7360,7520
159,نهال,صندوق س. طلاي سرخ نوويرا,297,695014,6452041466,9293,9200,9281,-12,-0.13,9283,-10,-0.11,9180,9310
160,كاريس,صندوق س.سپهر كاريزما-س,289,2463748,28490121208,11608,11350,11510,-98,-0.84,11564,-44,-0.38,11350,11640
161,وبازار,صندوق س شاخصي بازارآشنا,286,1011795,9834205880,9960,9910,9600,-360,-3.61,9720,-240,-2.41,9580,9910
162,وبصادر,بانك صادرات ايران,285,16425924,42214624680,2620,2570,2570,-50,-1.91,2600,-20,-0.76,2570,2570
163,كاردان,صندوق س تجارت شاخصي كاردان,284,191700,30607110550,164830,161000,159700,-5130,-3.11,159660,-5170,-3.14,158240,161950
164,ثمسكن,سرمايه‌گذاري‌ مسكن‌,283,3743286,20176918180,5500,5390,5390,-110,-2,5450,-50,-0.91,5390,5420
165,لوتوس,تامين سرمايه لوتوس پارسيان,282,3778527,38904102210,10500,10290,10300,-200,-1.9,10340,-160,-1.52,10290,10410
166,وتجارت,بانك تجارت,277,13797574,38909158680,2870,2820,2820,-50,-1.74,2850,-20,-0.7,2820,2820
167,تسه9910,امتياز تسهيلات مسكن دي99,271,4255,2397083617,572987,545109,544338,-28649,-5,563357,-9630,-1.68,544338,599998
168,آساس,صندوق س.آسمان آرماني سهام-س,270,520603,86402277914,172533,170750,165900,-6633,-3.84,165966,-6567,-3.81,165632,170750
169,خريخت,صنايع‌ريخته‌گري‌ايران‌,262,4895663,16554708080,3440,3380,3380,-60,-1.74,3420,-20,-0.58,3380,3420
170,تاصيكو,سرمايه گذاري صدرتامين,259,10246495,113121304800,11260,11040,11040,-220,-1.95,11040,-220,-1.95,11040,11040
171,شپديس,پتروشيمي پرديس,259,1178784,115520832000,99990,98000,98000,-1990,-1.99,98000,-1990,-1.99,98000,98000
172,شلرد,كود شيميايي اوره لردگان,259,4925052,34721616600,7193,7050,7050,-143,-1.99,7050,-143,-1.99,7050,7050
173,ذوب,سهامي ذوب آهن  اصفهان,257,1829625,7261781625,4050,3969,3969,-81,-2,4044,-6,-0.15,3969,3969
174,شگويا,پتروشيمي تندگويان,257,4846684,47100075112,9916,9718,9718,-198,-2,9816,-100,-1.01,9718,9718
175,فسپا,گروه‌صنعتي‌سپاهان‌,255,496080,19097539380,39260,38480,38480,-780,-1.99,38960,-300,-0.76,38480,39480
176,شفن,پتروشيمي فناوران,255,88207,28236117490,326640,320110,320110,-6530,-2,324730,-1910,-0.58,320110,322500
177,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,252,1727340,5009286000,2950,2900,2900,-50,-1.69,2940,-10,-0.34,2900,2900
178,پارس,پتروشيمي پارس,251,510874,77371980770,154540,151450,151450,-3090,-2,152060,-2480,-1.6,151450,152790
179,شاراك,پتروشيمي شازند,246,1463315,36158583650,25210,24710,24710,-500,-1.98,24980,-230,-0.91,24710,24720
180,سخوز,سيمان خوزستان,246,465228,10528666860,23030,22610,22690,-340,-1.48,22940,-90,-0.39,22570,22990
181,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,245,53200,56760459200,1059548,1059548,1070900,11352,1.07,1066926,7378,0.7,1056010,1071000
182,سحرخيز,صندوق س. گروه زعفران سحرخيز,244,775137,7377039537,9575,9600,9510,-65,-0.68,9517,-58,-0.61,9448,9600
183,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,243,1246566,28152312990,23030,22570,22570,-460,-2,22770,-260,-1.13,22570,23000
184,بخاور,بيمه زندگي خاورميانه,243,1363718,9440560994,7005,7000,6920,-85,-1.21,6989,-16,-0.23,6878,7061
185,غگل,گلوكوزان‌,243,1567208,5234474720,3400,3340,3340,-60,-1.76,3390,-10,-0.29,3340,3340
186,شخارك,پتروشيمي‌ خارك‌,238,435356,19703467620,46150,45230,45700,-450,-0.98,45970,-180,-0.39,45230,45700
187,وحكمت,بيمه حكمت صبا,236,2096249,8120465788,3943,3870,3865,-78,-1.98,3915,-28,-0.71,3865,3988
188,پكرمان,گروه‌ صنعتي‌ بارز,233,435706,11668869910,27290,26810,26770,-520,-1.91,27170,-120,-0.44,26750,27800
189,افران,صندوق س افرا نماد پايدار-ثابت,230,4824369,62824168103,13016,13021,13024,8,0.06,13022,6,0.05,13020,13024
190,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,230,181985,24614367650,140400,136180,134880,-5520,-3.93,135250,-5150,-3.67,134790,136560
191,جم,پتروشيمي جم,229,2005123,72605570410,36940,36210,36210,-730,-1.98,36400,-540,-1.46,36210,36390
192,وخاور,بانك خاورميانه,228,2119129,19440143850,9350,9170,9180,-170,-1.82,9290,-60,-0.64,9170,9230
193,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,225,1143632,7389114680,6590,6460,6460,-130,-1.97,6570,-20,-0.3,6460,6500
194,شگلح,ح . گلتاش‌,222,580609,3843605430,6800,6560,6610,-190,-2.79,6620,-180,-2.65,6560,6800
195,اطلس,صندوق س.توسعه اندوخته آينده-س,221,78422,16393994148,213043,212516,209760,-3283,-1.54,209048,-3995,-1.88,208009,212516
196,زاگرس,پتروشيمي زاگرس,219,372556,77129523568,211253,207028,207028,-4225,-2,207860,-3393,-1.61,207028,207028
197,تسه9909,امتياز تسهيلات مسكن آذر99,218,1846,1024061699,568983,597432,540534,-28449,-5,554746,-14237,-2.5,540534,597432
198,خبازرس,بازرسي مهندسي و صنعتي ايران,217,672646,25074723496,38016,37300,37256,-760,-2,37278,-738,-1.94,37256,37900
199,رنيك,جنرال مكانيك,217,872951,20126863450,23526,23056,23056,-470,-2,23331,-195,-0.83,23056,23070
200,پتاير,ايران‌ تاير,215,4218230,16155820900,3900,3830,3830,-70,-1.79,3880,-20,-0.51,3830,3830
201,قرن,پديده شيمي قرن,215,250788,16101679840,65200,65090,63900,-1300,-1.99,64870,-330,-0.51,63900,65090
202,ثاميد,توسعه و عمران اميد,212,2046185,3253434150,1620,1590,1590,-30,-1.85,1620,0,0,1590,1590
203,خصدرا,صنعتي‌ دريايي‌ ايران‌,212,4702123,15545218638,3373,3306,3306,-67,-1.99,3343,-30,-0.89,3306,3306
204,ساروج,بين المللي ساروج بوشهر,201,1798332,34801520296,18884,18610,19450,566,3,19352,468,2.48,18590,19450
205,تسه9803,امتياز تسهيلات مسكن خرداد98,200,1097,600142531,564557,538000,540031,-24526,-4.34,547076,-17481,-3.1,537013,560010
206,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,193,1405160,12787043460,9280,9100,9100,-180,-1.94,9230,-50,-0.54,9100,9120
