,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
83,كگلح,ح . معدني و صنعتي گل گهر,603,2631681,25717647350,9940,9790,9780,-160,-1.61,9770,-170,-1.71,9700,10000
84,فاسمين,كالسيمين‌,584,3696165,49575468640,13790,13500,13380,-410,-2.97,13410,-380,-2.76,13380,13600
85,شصدف,صنعتي دوده فام,576,21729,716557233,31111,32977,32977,1866,6,31136,25,0.08,32977,32977
86,تصميم,صندوق س با درآمد ثابت تصميم,575,8585813,139797343188,16283,16316,16270,-13,-0.08,16282,-1,-0.01,16258,16316
87,زاگرس,پتروشيمي زاگرس,567,242747,47127477643,196739,195000,192900,-3839,-1.95,195496,-1243,-0.63,192871,199960
88,سپيدما,صندوق س. سپيد دماوند-د,553,51117172,525585940358,10276,10281,10282,6,0.06,10282,6,0.06,10281,10285
89,كاوه,فولاد كاوه جنوب كيش,544,3566646,68011125990,19620,19040,19040,-580,-2.96,19230,-390,-1.99,19040,19300
90,شساخت,مهندسي و ساختمان صنايع نفت,530,1158775,48006407196,40252,41400,41459,1207,3,41429,1177,2.92,40010,41459
91,ورازي,بيمه رازي,529,6737085,53494818371,8341,7931,7924,-417,-5,7940,-401,-4.81,7924,8250
92,ميدكو,هلدينگ صنايع  معدني خاورميانه,498,1358715,44163809657,33068,33100,32550,-518,-1.57,32857,-211,-0.64,32076,33200
93,فردا,صندوق س آواي فرداي زاگرس-ثابت,490,20442851,217777137776,10647,10654,10653,6,0.06,10653,6,0.06,10652,10654
94,پيزد,مجتمع صنايع لاستيك يزد,486,113201,6770009586,61654,59805,59805,-1849,-3,61395,-259,-0.42,59805,59850
95,خساپا,سايپا,483,7379921,13357657010,1865,1810,1810,-55,-2.95,1859,-6,-0.32,1810,1810
96,سپ,پرداخت الكترونيك سامان كيش,480,1204713,26267550760,21450,21600,21500,50,0.23,21630,180,0.84,21380,22100
97,افق,فروشگاههاي زنجيره اي افق كوروش,479,405845,26923896780,68370,66940,66320,-2050,-3,67680,-690,-1.01,66320,67450
98,ضخود7075,اختيارخ خودرو-2000-1400/07/07,476,22270,3635385000,215,186,159,-56,-26.05,163,-52,-24.19,157,190
99,سمتاز,سيمان ممتازان كرمان,476,572160,13607123890,23141,23835,23835,694,3,23562,421,1.82,23640,23835
100,شپديس,پتروشيمي پرديس,470,570731,51143750070,90950,90000,89000,-1950,-2.14,90250,-700,-0.77,89000,91430
101,پارسان,گسترش نفت و گاز پارسيان,466,6116374,104559125010,17610,17250,17090,-520,-2.95,17150,-460,-2.61,17090,17270
102,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,463,23647,173728000,12,7,6,-6,-50,7,-5,-41.67,5,11
103,وتوس,توسعه‌شهري‌توس‌گستر,462,2549715,34219560320,13830,13420,13460,-370,-2.68,13540,-290,-2.1,13420,13750
104,وبانك,سرمايه گذاري گروه توسعه ملي,460,2275884,16513953550,7450,7230,7260,-190,-2.55,7410,-40,-0.54,7230,7360
105,تسه9908,امتياز تسهيلات مسكن آبان99,455,11328,6192602166,542544,559700,516090,-26454,-4.88,546663,4119,0.76,516090,559700
106,تسه9911,امتياز تسهيلات مسكن بهمن99,442,6427,3523873325,539377,530099,555000,15623,2.9,548292,8915,1.65,530057,559000
107,كاريس,صندوق س.سپهر كاريزما-س,438,2475231,25169590978,10200,10131,10150,-50,-0.49,10169,-31,-0.3,10105,10200
108,ارزش,صندوق س ارزش آفرين بيدار-سهام,436,3468902,30668382240,9010,8940,8740,-270,-3,8840,-170,-1.89,8740,9000
109,كرمان,س. توسعه و عمران استان كرمان,431,12636585,14304614220,1166,1132,1132,-34,-2.92,1156,-10,-0.86,1132,1132
110,آساميد,صندوق س.مشترك آسمان اميد -د,428,19828588,238152564303,11982,11984,11992,10,0.08,12011,29,0.24,11984,12014
111,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,412,13519976,135524056239,10018,10023,10025,7,0.07,10024,6,0.06,10020,10028
112,هرمز,فولاد هرمزگان جنوب,408,5861858,85132931068,14972,14550,14523,-449,-3,14643,-329,-2.2,14523,14550
113,تاصيكو,سرمايه گذاري صدرتامين,402,5903842,57975797720,9850,9850,9560,-290,-2.94,9840,-10,-0.1,9560,10000
114,شبندر,پالايش نفت بندرعباس,401,6298168,120798862240,19770,19180,19180,-590,-2.98,19180,-590,-2.98,19180,19180
115,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,388,800543,35129335110,45230,43880,43890,-1340,-2.96,44230,-1000,-2.21,43880,43970
116,شاراك,پتروشيمي شازند,380,3410380,85808758470,25900,25150,25500,-400,-1.54,25160,-740,-2.86,25130,25680
117,شفن,پتروشيمي فناوران,371,103348,31108107410,310270,301020,300970,-9300,-3,307280,-2990,-0.96,300970,305890
118,لوتوس,تامين سرمايه لوتوس پارسيان,363,9979953,89661055340,9250,9000,9080,-170,-1.84,8980,-270,-2.92,8980,9200
119,خبهمن,گروه‌بهمن‌,359,14275886,19029756038,1374,1333,1333,-41,-2.98,1363,-11,-0.8,1333,1333
120,آكورد,صندوق س. آرمان آتي كوثر-د,329,5637569,180298320112,31966,31984,31985,19,0.06,31982,16,0.05,31980,31985
121,اطلس,صندوق س.توسعه اندوخته آينده-س,323,1779172,341991164755,197494,197000,190500,-6994,-3.54,192219,-5275,-2.67,190500,197000
122,بركت,گروه دارويي بركت,316,480773,13067410140,28020,27180,27180,-840,-3,27850,-170,-0.61,27180,27180
123,خكرمان,گروه اقتصادي كرمان خودرو,313,6404967,21362004859,3403,3335,3335,-68,-2,3335,-68,-2,3335,3365
124,شغدير,پتروشيمي غدير,310,314250,18380326700,60050,58250,58250,-1800,-3,59440,-610,-1.02,58250,59990
125,بفجر,فجر انرژي خليج فارس,309,584820,12272280760,20920,20430,21030,110,0.53,20930,10,0.05,20420,21450
126,دلر,داروسازي‌ اكسير,300,674917,23425071380,35520,34460,34460,-1060,-2.98,35130,-390,-1.1,34460,35990
127,فنورد,نوردوقطعات‌ فولادي‌,299,189538,28119394860,152610,149110,148040,-4570,-2.99,150160,-2450,-1.61,148040,153840
128,تسه9909,امتياز تسهيلات مسكن آذر99,296,5454,3000992966,541093,568147,543800,2707,0.5,550237,9144,1.69,520055,568147
129,ياقوت,صندوق س ياقوت آگاه-ثابت,294,2385603,29462981114,12344,12350,12350,6,0.05,12350,6,0.05,12348,12355
130,شبهرن,نفت‌ بهران‌,289,2141818,22639016260,10890,10570,10570,-320,-2.94,10750,-140,-1.29,10570,10570
131,دمعيار,صندوق س. توازن معيار-د,289,13806442,139386578560,10093,10095,10095,2,0.02,10096,3,0.03,10095,10100
132,شرانل,نفت ايرانول,288,941742,35846821289,39195,38020,38020,-1175,-3,38357,-838,-2.14,38020,38690
133,تسه9803,امتياز تسهيلات مسكن خرداد98,288,5885,3156354318,523056,500000,523800,744,0.14,536339,13283,2.54,500000,548980
134,تسه9910,امتياز تسهيلات مسكن دي99,279,3423,1890260907,543464,540000,570000,26536,4.88,552223,8759,1.61,517000,570000
135,كاردان,صندوق س تجارت شاخصي كاردان,271,100834,14005019430,142400,142390,138200,-4200,-2.95,138890,-3510,-2.46,137400,142390
136,سيدكو,سرمايه گذاري توسعه صنايع سيمان,271,3003675,16776273020,5750,5580,5630,-120,-2.09,5690,-60,-1.04,5580,5630
137,دسبحانح,ح. سبحان دارو,270,297489,3439899980,12240,11560,12000,-240,-1.96,11560,-680,-5.56,11510,12170
138,تنوين,تامين سرمايه نوين,270,3258873,23458472920,7200,7200,7210,10,0.14,7200,0,0,7120,7210
139,سخوز,سيمان خوزستان,270,1259152,25905888530,21200,20570,20570,-630,-2.97,20860,-340,-1.6,20570,20880
140,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,261,3134665,41545237320,13620,13300,13220,-400,-2.94,13300,-320,-2.35,13220,13800
141,همراه,شركت ارتباطات سيار ايران,261,1079173,24260394450,23170,22480,22480,-690,-2.98,23000,-170,-0.73,22480,22650
142,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,257,12311,420930000,55,42,29,-26,-47.27,34,-21,-38.18,26,47
143,جم,پتروشيمي جم,242,586346,20227054930,35470,34450,34410,-1060,-2.99,35270,-200,-0.56,34410,35690
144,ارفع,شركت آهن و فولاد ارفع,238,1898371,25063008959,13609,13201,13201,-408,-3,13448,-161,-1.18,13201,13310
145,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,237,83900,78697916600,935359,930200,941501,6142,0.66,937997,2638,0.28,930100,942000
146,شيران,س. صنايع‌شيميايي‌ايران,231,2424906,47115923580,20030,19430,19430,-600,-3,19650,-380,-1.9,19430,19430
147,فجر,فولاد اميركبيركاشان,231,294001,16245850810,56940,55300,55240,-1700,-2.99,56370,-570,-1,55240,56000
148,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,217,8015,589017000,101,93,72,-29,-28.71,73,-28,-27.72,70,93
149,سحرخيز,صندوق س. گروه زعفران سحرخيز,212,924944,8046067463,8918,8841,8650,-268,-3.01,8699,-219,-2.46,8627,8871
150,حسينا,توسعه خدمات دريايي وبندري سينا,208,246412,13639641180,56610,55001,55500,-1110,-1.96,56250,-360,-0.64,55001,56310
151,تسه9810,امتياز تسهيلات مسكن دي98,206,3133,1717052297,537379,532222,545000,7621,1.42,548054,10675,1.99,525000,559000
152,فردا2,صندوق س آواي فرداي زاگرس-ثابت,200,20000000,20000000,10647,1,1,-10646,-99.99,1,-10646,-99.99,1,1
153,پارس,پتروشيمي پارس,199,264978,37188868630,141800,140000,141550,-250,-0.18,141250,-550,-0.39,139970,141990
154,وخاور,بانك خاورميانه,193,4490311,37930298040,8620,8580,8370,-250,-2.9,8490,-130,-1.51,8370,8590
155,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,192,3091,1691801476,547078,533555,520000,-27078,-4.95,547331,253,0.05,519725,555000
156,فباهنر,مس‌ شهيدباهنر,189,773603,17663458240,23530,22850,22830,-700,-2.97,23270,-260,-1.1,22830,22870
157,داروح,ح . كارخانجات‌داروپخش,184,1780623,31004874800,18490,20100,17390,-1100,-5.95,17410,-1080,-5.84,17390,20100
158,گوهران,سرمايه گذاري توسعه گوهران اميد,182,1039997,7065582467,6929,6730,6735,-194,-2.8,6909,-20,-0.29,6730,6879
159,كرماشا,صنايع پتروشيمي كرمانشاه,180,905952,29376219260,33410,32750,32410,-1000,-2.99,32810,-600,-1.8,32410,32750
160,رمپنا,گروه مپنا (سهامي عام),178,2370960,35042788800,15230,14780,14780,-450,-2.95,15090,-140,-0.92,14780,14780
161,مبين,مبين انرژي خليج فارس,175,1173538,17691323750,15530,15370,15070,-460,-2.96,15460,-70,-0.45,15070,15370
162,تسه9907,امتياز تسهيلات مسكن مهر99,172,2492,1369530546,543777,525000,542004,-1773,-0.33,549571,5794,1.07,525000,569999
163,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,169,1340347,3017121097,2320,2251,2251,-69,-2.97,2316,-4,-0.17,2251,2251
164,سرود,سيمان‌شاهرود,169,957775,15879943750,17090,16580,16580,-510,-2.98,16920,-170,-0.99,16580,16590
165,تيپيكو,سرمايه گذاري دارويي تامين,164,546951,18181903200,34260,33240,33240,-1020,-2.98,33940,-320,-0.93,33240,33450
166,سپاس,صندوق س. پاداش سهامداري توسعه1,161,4288816,42990965803,10017,10024,10025,8,0.08,10024,7,0.07,10021,10025
167,شتولي,تولي‌پرس‌,161,1308929,46962450140,35299,36004,34594,-705,-2,35879,580,1.64,34594,36004
168,وحكمت,بيمه حكمت صبا,160,3376089,11376997745,3436,3368,3376,-60,-1.75,3397,-39,-1.14,3368,3464
169,زعف0008پ16,زعفران0008نگين بيرجند(پ),158,92477,11157128438,120081,120000,120001,-80,-0.07,120648,567,0.47,119121,121300
170,واعتبار,سرمايه گذاري اعتبار ايران,156,2778014,26224452160,8910,9440,9440,530,5.95,9170,260,2.92,9440,9440
171,عيار,صندوق س. پشتوانه طلاي مفيد,150,83023,1991218746,23737,23530,24150,413,1.74,23984,247,1.04,23530,24310
172,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,147,115047,14383269990,126550,125510,125000,-1550,-1.22,125020,-1530,-1.21,124150,125510
173,زر,صندوق س.پشتوانه سكه طلاي زر,146,90309,3580550264,39096,39640,39801,705,1.8,39648,552,1.41,39280,39979
174,آساس,صندوق س.آسمان آرماني سهام-س,145,58719,9281389850,160609,159002,157421,-3188,-1.98,158065,-2544,-1.58,157420,159002
175,اخزا910,اسنادخزانه-م10بودجه99-020807,144,341645,207402067088,606652,606001,608000,1348,0.22,607069,417,0.07,605511,608120
176,كنور,توسعه معدني و صنعتي صبانور,144,130098,6065698490,47870,47830,46580,-1290,-2.69,47730,-140,-0.29,46520,47830
177,ثاميد,توسعه و عمران اميد,143,1823709,2432827806,1375,1334,1334,-41,-2.98,1373,-2,-0.15,1334,1334
178,تسه9904,امتياز تسهيلات مسكن تير99,143,1946,1075073973,541398,539000,530000,-11398,-2.11,552453,11055,2.04,530000,568467
179,زعف0008پ20,زعفران0008نگين وحدت جام(پ),142,33789,4069277808,118865,120000,121599,2734,2.3,120432,1567,1.32,119051,122790
180,انرژي3,سايراشخاص بورس انرژي,142,18978,4476151080,250910,235860,235860,-15050,-6,249720,-1190,-0.47,235860,235860
181,اخزا902,اسنادخزانه-م2بودجه99-011019,141,240142,171429616515,713227,711559,714000,773,0.11,713868,641,0.09,711559,719500
182,وثوق,سرمايه گذاري وثوق امين,139,356767,5943704174,16916,16990,16578,-338,-2,16836,-80,-0.47,16578,16990
183,شخارك,پتروشيمي‌ خارك‌,137,320524,13491092790,43390,42110,42090,-1300,-3,43210,-180,-0.41,42090,42110
184,ضخود7076,اختيارخ خودرو-2500-1400/07/07,137,3274,339758000,136,121,97,-39,-28.68,104,-32,-23.53,97,121
185,شصفها,پتروشيمي‌ اصفهان‌,131,337792,41726586591,126045,123525,123525,-2520,-2,123527,-2518,-2,123525,123700
186,سشمال,سيمان‌ شمال‌,129,1320218,12594879720,9830,9540,9540,-290,-2.95,9750,-80,-0.81,9540,9540
187,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,127,1037036,7841178090,7790,7570,7560,-230,-2.95,7750,-40,-0.51,7560,7580
188,كخاك,صنايع‌خاك‌چيني‌ايران‌,127,174630,6894076420,40460,39250,39250,-1210,-2.99,40320,-140,-0.35,39250,40910
189,وگردش,بانك گردشگري,123,6012938,97493776732,16544,16214,16214,-330,-1.99,16214,-330,-1.99,16214,16214
190,زعف0008پ05,زعفران0008نگين زرين(پ),123,76507,9318598738,120287,126500,120560,273,0.23,121801,1514,1.26,119301,126500
191,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,121,2772382,38064804860,14150,13730,13730,-420,-2.97,14010,-140,-0.99,13730,13730
192,دارا,صندوق س. دارا الگوريتم-د,121,1895532,19054133608,10055,10068,10058,3,0.03,10052,-3,-0.03,10040,10069
193,تسه9804,امتياز تسهيلات مسكن تير98,118,1557,852340526,539789,523000,544000,4211,0.78,547425,7636,1.41,523000,555000
194,ضجار2002,اختيارخ وتجارت-2500-1400/02/22,117,5740,115692000,48,26,12,-36,-75,20,-28,-58.33,12,37
195,شلعابح,ح . لعابيران‌,116,1666857,15016922290,9380,9800,9000,-380,-4.05,9010,-370,-3.94,9000,9800
196,كگهر,سنگ آهن گهرزمين,115,626607,25994294036,42642,41364,41363,-1279,-3,42383,-259,-0.61,41363,42290
197,آسيا,بيمه آسيا,114,6560804,11789764788,1852,1797,1797,-55,-2.97,1839,-13,-0.7,1797,1797
198,تسه9906,امتياز تسهيلات مسكن شهريور99,111,1447,804565650,549556,527222,577033,27477,5,556023,6467,1.18,522079,577033
199,شنفت,نفت‌ پارس‌,110,153865,7023841180,47050,45640,45640,-1410,-3,46850,-200,-0.43,45640,46100
200,آريان,سرمايه گذاري پارس آريان,109,2290064,22302933296,9456,9739,9739,283,2.99,9538,82,0.87,9739,9739
201,كروي,توسعه‌ معادن‌ روي‌ ايران‌,106,526885,13077285700,25580,24820,24820,-760,-2.97,25370,-210,-0.82,24820,24820
202,هجرتح,ح . پخش هجرت,105,3877869,67322205840,17896,17600,17360,-536,-3,17361,-535,-2.99,17360,17600
203,پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,105,454210,14009199030,29945,30843,30843,898,3,30408,463,1.55,30843,30843
