,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
36,وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,4782,243481246,470110384937,2024,1923,1923,-101,-4.99,1931,-93,-4.59,1923,1982
37,ونيرو,سرمايه‌گذاري‌نيرو,4571,88165401,206872395474,2456,2334,2350,-106,-4.32,2346,-110,-4.48,2334,2400
38,بركت,گروه دارويي بركت,4540,16165613,391708227280,23220,23400,24380,1160,5,24230,1010,4.35,23400,24380
39,آبادا,توليد نيروي برق آبادان,4513,1523345,14970387670,9380,9790,9840,460,4.9,9810,430,4.58,9540,9840
40,بكهنوج,توليد برق ماهتاب كهنوج,4494,118535034,175070539435,1545,1468,1481,-64,-4.14,1477,-68,-4.4,1468,1534
41,خبهمن,گروه‌بهمن‌,4417,271437510,316846619846,1114,1130,1169,55,4.94,1167,53,4.76,1110,1169
42,امين,تامين سرمايه امين,4391,2760001,19649979520,7100,7200,7110,10,0.14,7110,10,0.14,7100,7270
43,گشان,توسعه بين المللي پديده شانديز,4242,7313888,161003941449,21901,22339,21670,-231,-1.05,22013,112,0.51,21500,22339
44,خاذين,سايپاآذين‌,4142,71692905,217223723003,3161,3003,3038,-123,-3.89,3030,-131,-4.14,3003,3130
45,ستران,سيمان‌ تهران‌,4098,9859364,199566531110,20900,19860,20280,-620,-2.97,20240,-660,-3.16,19860,21150
46,بگيلان,توسعه مسير برق گيلان,4081,955839,17385979924,17808,17506,18355,547,3.07,18020,212,1.19,17506,18586
47,وپاسار,بانك  پاسارگاد,3881,48504282,765508524840,15690,15790,15800,110,0.7,15780,90,0.57,15750,15800
48,شگويا,پتروشيمي تندگويان,3844,24561072,218522171101,8522,8527,8948,426,5,8897,375,4.4,8527,8948
49,خمحركه,نيرو محركه‌,3805,44314865,161687316616,3584,3480,3708,124,3.46,3649,65,1.81,3450,3739
50,آريا,پليمر آريا ساسول,3757,2278911,183140767238,76908,77810,80753,3845,5,80363,3455,4.49,77500,80753
51,وپارس,بانك‌پارسيان‌,3731,75516799,211125182673,2729,2750,2840,111,4.07,2796,67,2.46,2740,2854
52,كدما,معدني‌ دماوند,3681,2420300,199251661530,82250,78140,86360,4110,5,82330,80,0.1,78140,86360
53,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,3645,47099448,133067715455,2865,2722,2869,4,0.14,2825,-40,-1.4,2722,2969
54,بپيوند,برق و انرژي پيوندگستر پارس,3603,2481397,26017686384,10017,10180,10517,500,4.99,10485,468,4.67,10180,10517
55,نوري,پتروشيمي نوري,3536,4769209,300061215860,60320,60100,63330,3010,4.99,62920,2600,4.31,60100,63330
56,فارس,صنايع پتروشيمي خليج فارس,3438,41953609,393994310510,8990,9260,9430,440,4.89,9390,400,4.45,9230,9430
57,پيزد,مجتمع صنايع لاستيك يزد,3423,455128,24728940981,51821,52400,54412,2591,5,54334,2513,4.85,52400,54412
58,فخوز,فولاد  خوزستان,3305,29321387,454340530590,14820,14890,15560,740,4.99,15500,680,4.59,14890,15560
59,شپنا,پالايش نفت اصفهان,3178,57785485,576672750100,9530,9790,10000,470,4.93,9980,450,4.72,9660,10000
60,تسه0002,امتيازتسهيلاتمسكن ارديبهشت1400,3074,66894,36510761888,540545,540666,546010,5465,1.01,545800,5255,0.97,522222,564985
61,غگرجي,بيسكويت‌  گرجي‌,2913,8533822,104658979360,12290,12770,12300,10,0.08,12260,-30,-0.24,11710,12770
62,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2835,46520130,1706136928620,36640,36676,36677,37,0.1,36675,35,0.1,36675,36680
63,ساوه,سيمان ساوه,2824,1575512,68049898131,41412,41710,43482,2070,5,43192,1780,4.3,41710,43482
64,كرمان,س. توسعه و عمران استان كرمان,2823,124825440,119433440142,916,936,961,45,4.91,957,41,4.48,921,961
65,پترول,گروه پتروشيمي س. ايرانيان,2791,21251035,186976950670,8410,8550,8830,420,4.99,8800,390,4.64,8550,8830
66,وبصادر,بانك صادرات ايران,2758,96934460,179497220306,1768,1818,1856,88,4.98,1852,84,4.75,1804,1856
67,سرو,صندوق س سروسودمند مدبران-سهام,2722,3152676,189103432830,57010,57880,60820,3810,6.68,59980,2970,5.21,57880,61200
68,كيان,صندوق س. با درآمد ثابت كيان,2692,22996943,658299011177,28596,28626,28627,31,0.11,28625,29,0.1,28624,28628
69,افران,صندوق س افرا نماد پايدار-ثابت,2680,52933507,709580819714,13389,13405,13407,18,0.13,13405,16,0.12,13403,13410
70,صبا,سرمايه گذاري صبا تامين,2631,12453803,90249249341,6972,7000,7320,348,4.99,7171,199,2.85,7000,7320
71,حكشتي,كشتيراني جمهوري اسلامي ايران,2529,14009795,192050166190,13110,13250,13760,650,4.96,13710,600,4.58,13150,13760
72,ختوقا,قطعات‌ اتومبيل‌ ايران‌,2510,41405788,80099893368,1856,1881,1948,92,4.96,1935,79,4.26,1870,1948
73,كارين,صندوق س نگين سامان-ثابت,2499,119595660,1201458704743,10029,10046,10046,17,0.17,10046,17,0.17,10045,10047
74,غمينو,شركت صنايع غذايي مينو شرق,2445,8866776,81658414383,8955,9104,9040,85,0.95,9209,254,2.84,9030,9402
75,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,2444,3070028,80945842260,26290,25650,26510,220,0.84,26370,80,0.3,25120,27000
76,غسالم,سالمين‌,2415,21881222,72325991400,3229,3350,3269,40,1.24,3305,76,2.35,3235,3390
77,آگاس,صندوق س.هستي بخش آگاه-س,2353,3282340,210417062118,61008,61170,65500,4492,7.36,64106,3098,5.08,61170,65656
78,توريل,توکاريل,2317,12596942,192760236160,16066,15263,15263,-803,-5,15302,-764,-4.76,15263,15740
79,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,2259,86431990,167376286673,1857,1880,1949,92,4.95,1937,80,4.31,1880,1949
80,كچاد,معدني‌وصنعتي‌چادرملو,2226,7838514,181273382740,22230,22400,23340,1110,4.99,23130,900,4.05,22400,23340
81,وهور,مديريت انرژي اميد  تابان هور,2180,91609710,176225457519,1988,1889,2028,40,2.01,1924,-64,-3.22,1889,2044
82,شتران,پالايش نفت تهران,2161,36255127,281498786280,7420,7560,7790,370,4.99,7760,340,4.58,7560,7790
83,ومعادنح,ح . توسعه‌معادن‌وفلزات‌,2144,23107868,139058465340,5650,5610,6120,470,8.32,6020,370,6.55,5610,6130
84,بجهرم,توسعه مولد نيروگاهي جهرم,2137,29829830,63249869356,2031,2092,2132,101,4.97,2120,89,4.38,2051,2132
85,فباهنرح,ح . مس‌ شهيدباهنر,2052,10802016,148735704940,12810,13310,14090,1280,9.99,13770,960,7.49,13200,14090
86,شلعابح,ح . لعابيران‌,2052,97261889,428561272505,4730,5000,5203,473,10,4406,-324,-6.85,4400,5203
87,قاسم,قاسم ايران,1940,18752852,194058588907,10854,10700,10316,-538,-4.96,10348,-506,-4.66,10312,10700
88,شكربن,كربن‌ ايران‌,1898,2512627,171019339960,71520,67950,68970,-2550,-3.57,68060,-3460,-4.84,67950,71200
89,كهمدا,شيشه‌ همدان‌,1872,13736579,128819724610,9860,9370,9370,-490,-4.97,9380,-480,-4.87,9370,9580
90,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,1785,12254068,103400486180,8250,8250,8610,360,4.36,8440,190,2.3,8250,8630
91,وساپا,سرمايه‌گذاري‌ سايپا,1736,29924564,131554099464,4200,4200,4410,210,5,4396,196,4.67,4200,4410
92,آوا,صندوق س.سهام آواي معيار-س,1725,14126145,90676787935,6207,6200,6550,343,5.53,6419,212,3.42,6200,6550
93,تاصيكو,سرمايه گذاري صدرتامين,1665,27141388,263146527860,9440,9480,9910,470,4.98,9700,260,2.75,9420,9910
94,ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,1656,11833884,154926004640,14510,13060,13060,-1450,-9.99,13090,-1420,-9.79,13060,13300
95,نوين,بيمه نوين,1637,23251813,127383660516,5754,5467,5467,-287,-4.99,5478,-276,-4.8,5467,5590
96,كفرا,فراورده‌ هاي‌ نسوزايران‌,1631,3865041,82867486880,21150,22200,20790,-360,-1.7,21440,290,1.37,20510,22200
97,رمپنا,گروه مپنا (سهامي عام),1605,20332225,265299611160,12490,12660,13110,620,4.96,13050,560,4.48,12510,13110
98,شبندر,پالايش نفت بندرعباس,1597,15301457,322221336740,20080,20450,21080,1000,4.98,21060,980,4.88,20370,21080
99,ذوب,سهامي ذوب آهن  اصفهان,1550,59287856,184966201553,2974,3020,3122,148,4.98,3120,146,4.91,3020,3122
100,گكوثر,هتل پارسيان كوثر اصفهان,1513,24396681,47141769567,1922,1855,1980,58,3.02,1932,10,0.52,1831,1990
101,كاوه,فولاد كاوه جنوب كيش,1501,18367716,336444784840,17470,17880,18340,870,4.98,18320,850,4.87,17620,18340
102,ساراب,سيمان‌ داراب‌,1487,4160019,81530910480,19950,20380,19090,-860,-4.31,19600,-350,-1.75,18960,20510
103,دتماد,توليدمواداوليه‌داروپخش‌,1476,5028060,197990266810,41180,39130,40290,-890,-2.16,39380,-1800,-4.37,39130,40690
104,دزهراوي,داروسازي‌زهراوي‌,1467,11251828,72296577400,6140,6350,6440,300,4.89,6430,290,4.72,6210,6440
105,تملت,تامين سرمايه بانك ملت,1452,7778613,34242002381,4220,4230,4431,211,5,4402,182,4.31,4230,4431
106,شكلر,نيروكلر,1445,3239217,126495553660,41080,39030,39030,-2050,-4.99,39050,-2030,-4.94,39030,40470
107,طلا,صندوق س.پشتوانه طلاي لوتوس,1443,2045758,158382744608,75266,77000,77990,2724,3.62,77420,2154,2.86,76160,78150
108,كگلح,ح . معدني و صنعتي گل گهر,1427,6458519,74086964400,10780,10800,11580,800,7.42,11470,690,6.4,10430,11600
109,ولبهمن,شركت بهمن ليزينگ,1422,18175760,120293627827,6962,6614,6614,-348,-5,6618,-344,-4.94,6614,6739
110,ميدكو,هلدينگ صنايع  معدني خاورميانه,1405,5546178,223028890413,40207,40207,40216,9,0.02,40213,6,0.01,40206,40400
111,شلرد,كود شيميايي اوره لردگان,1375,20885395,119910613393,5579,5565,5746,167,2.99,5741,162,2.9,5560,5746
112,تنوين,تامين سرمايه نوين,1355,24462378,187763735300,7400,7430,7740,340,4.59,7680,280,3.78,7410,7750
113,ولساپا,ليزينگ رايان‌ سايپا,1305,18117885,51040237135,2739,2739,2812,73,2.67,2817,78,2.85,2717,2875
114,كارين2,صندوق س نگين سامان-ثابت,1300,130000000,130000000,10029,1,1,-10028,-99.99,1,-10028,-99.99,1,1
115,بترانس,ايران‌ ترانسفو,1289,23730748,53204411320,2147,2188,2254,107,4.98,2242,95,4.42,2170,2254
116,زاگرس,پتروشيمي زاگرس,1277,642390,136432203714,205610,206800,214350,8740,4.25,212382,6772,3.29,201000,214985
117,ومعادن,توسعه‌معادن‌وفلزات‌,1273,20384802,162172957200,7620,7570,8000,380,4.99,7960,340,4.46,7570,8000
118,ومهان,گروه توسعه مالي مهر آيندگان,1258,13105140,160803175344,11791,11820,12380,589,5,12270,479,4.06,11820,12380
119,فمراد,آلومراد,1251,603580,48984941060,77980,80000,81000,3020,3.87,81160,3180,4.08,78660,81870
120,دسينا,داروسازي‌ سينا,1235,3174783,62013952810,20020,19020,19980,-40,-0.2,19530,-490,-2.45,19020,20100
121,دفارا,داروسازي‌ فارابي‌,1223,3102501,176724198590,59930,56940,56940,-2990,-4.99,56960,-2970,-4.96,56940,57990
122,تمحركه,ماشين سازي نيرو محركه,1222,6471829,116682398214,18066,17525,17525,-541,-2.99,18029,-37,-0.2,17525,18607
123,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1213,27923216,285285296990,9740,9740,10220,480,4.93,10220,480,4.93,9740,10220
124,شبريز,پالايش نفت تبريز,1194,10626195,258494290510,23190,23130,24340,1150,4.96,24330,1140,4.92,23130,24340
125,فباهنر,مس‌ شهيدباهنر,1188,5654225,121544827750,20500,21510,21520,1020,4.98,21500,1000,4.88,21270,21520
126,شپديس,پتروشيمي پرديس,1186,3808183,371545303260,93130,95500,97780,4650,4.99,97560,4430,4.76,93760,97780
127,غپينو,پارس‌ مينو,1183,13526851,79941248830,5700,5800,5980,280,4.91,5910,210,3.68,5710,5980
128,وبانك,سرمايه گذاري گروه توسعه ملي,1177,16914287,120364733320,6800,6710,7140,340,5,7120,320,4.71,6710,7140
129,فولاژ,فولاد آلياژي ايران,1168,6390965,89315421190,13930,13500,14200,270,1.94,13980,50,0.36,13430,14400
130,غمارگ,مارگارين‌,1157,3264273,60281497780,18350,18550,18550,200,1.09,18470,120,0.65,18000,19150
131,شپاس,نفت پاسارگاد,1143,3683710,71796040578,20464,19441,19441,-1023,-5,19490,-974,-4.76,19441,20407
132,تسه0001,امتيازتسهيلات مسكن فروردين1400,1139,14737,8114376498,543304,520000,555025,11721,2.16,550612,7308,1.35,520000,570000
133,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1124,23807862,236132495320,9460,9500,9930,470,4.97,9920,460,4.86,9500,9930
134,سشرق,سيمان‌ شرق‌,1119,11365856,62987607190,5350,5420,5610,260,4.86,5540,190,3.55,5380,5610
135,شبهرن,نفت‌ بهران‌,1107,4884580,51458836170,10230,10470,10720,490,4.79,10530,300,2.93,9720,10740
136,پاكشو,گروه صنعتي پاكشو,1105,6527477,38257724170,5980,5990,5850,-130,-2.17,5940,-40,-0.67,5770,5990
137,درهآور,دارويي ره آورد تامين,1102,1514873,39801860552,25962,25963,26400,438,1.69,26274,312,1.2,25810,26945
138,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,1082,57338,90085000,4,6,2,-2,-50,2,-2,-50,1,6
139,شغدير,پتروشيمي غدير,1077,1848002,127825155030,66390,66970,69700,3310,4.99,69170,2780,4.19,66390,69700
140,آساميد,صندوق س.مشترك آسمان اميد -د,1060,50502702,610472507588,12076,12087,12088,12,0.1,12088,12,0.1,12087,12092
141,پسهند,صنايع‌ لاستيكي‌  سهند,1055,2717156,99996028080,37980,36090,36100,-1880,-4.95,36800,-1180,-3.11,36090,38500
142,وپست,پست بانك ايران,1054,8379170,180783608500,20580,21600,21600,1020,4.96,21580,1000,4.86,21020,21600
143,ساروم,سيمان‌اروميه‌,1047,2972423,78662889060,25650,26670,26930,1280,4.99,26460,810,3.16,25660,26930
144,وتوصا,گروه س توسعه صنعتي ايران,1026,8754083,72137758590,7870,8200,8260,390,4.96,8240,370,4.7,7940,8260
145,لسرما,سرما آفرين‌,1020,2725289,54456145790,20980,19940,19940,-1040,-4.96,19980,-1000,-4.77,19940,20500
146,كي بي سي,شركت كي بي سي,993,5549352,136537719551,25875,24582,24582,-1293,-5,24604,-1271,-4.91,24582,25230
147,وثوق,سرمايه گذاري وثوق امين,991,2729064,39229452788,15003,14253,14400,-603,-4.02,14375,-628,-4.19,14253,14967
148,ارفع,شركت آهن و فولاد ارفع,986,4907574,64337581422,12640,12540,13240,600,4.75,13110,470,3.72,12540,13258
149,تايرا,تراكتورسازي‌ايران‌,981,4057673,93940099810,22960,22970,23400,440,1.92,23150,190,0.83,22430,23830
150,كگل,معدني و صنعتي گل گهر,981,11468383,160974176530,13390,13670,14050,660,4.93,14040,650,4.85,13410,14050
151,سبجنو,سيمان‌ بجنورد,968,2266516,76080491170,35090,34110,33340,-1750,-4.99,33570,-1520,-4.33,33340,35400
152,شاراك,پتروشيمي شازند,942,8466102,222998147860,25110,25600,26360,1250,4.98,26340,1230,4.9,25600,26360
153,شيران,س. صنايع‌شيميايي‌ايران,929,4395320,88464391170,19210,19700,20170,960,5,20130,920,4.79,19400,20170
154,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,902,7447435,32175419257,4183,4200,4384,201,4.81,4320,137,3.28,4200,4384
155,واميد,گروه مديريت سرمايه گذاري اميد,896,10243596,104988935460,10830,9790,10260,-570,-5.26,10290,-540,-4.99,9790,10270
156,پارند,صندوق س. پارند پايدار سپهر,891,23379453,264194952607,11291,11300,11300,9,0.08,11300,9,0.08,11300,11304
157,حخزر,كشتيراني درياي خزر,883,3695428,83480025831,23541,22364,23180,-361,-1.53,22590,-951,-4.04,22364,23540
158,بپاس,بيمه پاسارگاد,873,1013797,98370403303,95372,97000,97800,2428,2.55,96977,1605,1.68,96500,97800
159,وبرق,س.کارکنان صنعت برق زنجان وقزوي,870,2673080,105027085934,39932,38735,38735,-1197,-3,39291,-641,-1.61,38735,41129
160,وسلرستا,شركت س استان لرستان,865,48246024,29165505006,635,604,605,-30,-4.72,605,-30,-4.72,604,633
161,كمنگنز,معادن‌منگنزايران‌,860,1153127,82133608600,74930,71190,71190,-3740,-4.99,71230,-3700,-4.94,71190,72900
162,ثمسكن,سرمايه‌گذاري‌ مسكن‌,855,11907320,48546551464,3896,3810,4090,194,4.98,4077,181,4.65,3810,4090
163,ارزش,صندوق س ارزش آفرين بيدار-سهام,853,5134721,43696509060,8130,8200,8700,570,7.01,8510,380,4.67,8200,8790
164,وسبحان,سرمايه گذاري سبحان,847,21310056,51069129382,2297,2301,2411,114,4.96,2396,99,4.31,2301,2411
165,اخابر,مخابرات ايران,841,21831288,166421769780,7270,7230,7630,360,4.95,7620,350,4.81,7230,7630
166,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,840,4718321,36465938532,7384,7353,7948,564,7.64,7729,345,4.67,7353,7999
167,دابور,داروسازي‌ ابوريحان‌,829,1325944,35550525100,26960,27900,27000,40,0.15,26810,-150,-0.56,26000,27900
168,سهگمت,سيمان‌هگمتان‌,819,3476793,67005004760,18650,18660,19300,650,3.49,19270,620,3.32,18660,19570
169,كنور,توسعه معدني و صنعتي صبانور,814,1681101,86701806660,49160,50500,51610,2450,4.98,51570,2410,4.9,49500,51610
170,وملل,اعتباري ملل,813,19658098,249716233355,12604,12652,12649,45,0.36,12703,99,0.79,12645,12849
171,افق,فروشگاههاي زنجيره اي افق كوروش,813,1026812,68786478280,65550,65010,67040,1490,2.27,66780,1230,1.88,65010,68000
172,امين يكم2,صندوق درآمد ثابت امين يكم فردا,800,80000000,80000000,10037,1,1,-10036,-99.99,1,-10036,-99.99,1,1
173,درازك,دارويي‌ رازك‌,795,2048951,52304103680,24680,24550,25910,1230,4.98,25530,850,3.44,24100,25910
174,سفانو,سيمان فارس نو,774,1313427,35900639810,28330,26920,26930,-1400,-4.94,27330,-1000,-3.53,26920,29490
175,خصدرا,صنعتي‌ دريايي‌ ايران‌,771,24284020,52068749550,2083,2141,2145,62,2.98,2144,61,2.93,2101,2145
176,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,768,3998274,51284596200,12260,12700,12870,610,4.98,12830,570,4.65,12400,12870
177,ونوين,بانك‌اقتصادنوين‌,766,12600427,51831758150,3931,3990,4127,196,4.99,4113,182,4.63,3990,4127
178,سمازن,سيمان‌مازندران‌,766,3799847,42736741630,11070,11200,11220,150,1.36,11250,180,1.63,11080,11460
179,وخارزمح,ح.سرمايه گذاري خوارزمي,765,6190623,16832559457,2477,2724,2724,247,9.97,2719,242,9.77,2551,2724
180,هرمز,فولاد هرمزگان جنوب,765,8371656,133681076988,15248,15620,16010,762,5,15968,720,4.72,15600,16010
181,تسه9912,امتياز تسهيلات مسكن اسفند99,750,12843,7059889542,546927,541000,550000,3073,0.56,549707,2780,0.51,520000,570000
182,كاردان,صندوق س تجارت شاخصي كاردان,743,381664,54547751360,135860,135520,146000,10140,7.46,142920,7060,5.2,135520,146540
183,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,742,14363618,129413937210,8610,8630,9040,430,4.99,9010,400,4.65,8630,9040
184,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,734,16192115,210781607040,12600,12510,13150,550,4.37,13020,420,3.33,12510,13230
185,دروز,داروسازي‌ روزدارو,731,2237253,66048236770,29200,27740,30660,1460,5,29520,320,1.1,27740,30660
186,خريخت,صنايع‌ريخته‌گري‌ايران‌,720,15340586,35400774962,2202,2200,2312,110,5,2308,106,4.81,2200,2312
187,سپ,پرداخت الكترونيك سامان كيش,719,1505529,34644879900,23610,22710,22690,-920,-3.9,23160,-450,-1.91,22430,24050
188,سپيدما,صندوق س. سپيد دماوند-د,717,36472232,379531640742,10395,10409,10407,12,0.12,10406,11,0.11,10405,10410
189,وشهر,بانك شهر,710,6684848,34563418722,5028,5000,5219,191,3.8,5170,142,2.82,5000,5229
190,شسپا,نفت سپاهان,704,2789477,41301752770,14170,14430,14870,700,4.94,14640,470,3.32,14180,14870
191,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,689,2768088,38188369920,13480,13610,13860,380,2.82,13800,320,2.37,13490,14100
192,نمرينو,ايران‌ مرينوس‌,682,564293,49664964410,87010,91360,82660,-4350,-5,88010,1000,1.15,82660,91360
193,سپاها,سيمان‌سپاهان‌,678,3841017,27656394730,6970,7220,7200,230,3.3,7200,230,3.3,7050,7310
194,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,677,12557904,109337894230,8300,8620,8710,410,4.94,8710,410,4.94,8500,8710
195,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,668,3707744,27030961390,7100,7250,7400,300,4.23,7290,190,2.68,7100,7400
196,واعتبار,سرمايه گذاري اعتبار ايران,666,3169477,25140685920,8060,8060,7850,-210,-2.61,7930,-130,-1.61,7690,8390
197,سقاين,سيمان‌ قائن‌,659,336113,18231085680,52260,54860,54340,2080,3.98,54240,1980,3.79,52260,54860
198,فايرا,آلومينيوم‌ايران‌,655,3810341,66618725050,16750,16970,17580,830,4.96,17480,730,4.36,16750,17580
199,پارسان,گسترش نفت و گاز پارسيان,650,13869246,248876743680,17130,17400,17980,850,4.96,17940,810,4.73,17240,17980
200,ثشاهد,سرمايه‌ گذاري‌ شاهد,647,4937841,78363536670,16700,15870,15870,-830,-4.97,15870,-830,-4.97,15870,15870
201,فسپا,گروه‌صنعتي‌سپاهان‌,642,1461419,52065270120,34050,33920,35750,1700,4.99,35630,1580,4.64,33920,35750
202,سصوفي,سيمان‌ صوفيان‌,634,3969899,48843082920,11730,12300,12310,580,4.94,12300,570,4.86,12000,12310
203,سرچشمه,سرمايه گذاري مس سرچشمه,628,4507074,30330381710,6431,6490,6752,321,4.99,6730,299,4.65,6334,6752
204,همراه,شركت ارتباطات سيار ايران,626,1296338,25458609340,19180,18410,19750,570,2.97,19290,110,0.57,18410,19950
205,فوكا,فولاد كاويان,614,5549704,63043394090,11047,11040,11378,331,3,11360,313,2.83,11040,11378
206,رانفور,خدمات‌انفورماتيك‌,611,3562128,21616659080,5940,5890,6050,110,1.85,5980,40,0.67,5890,6150
207,آسيا,بيمه آسيا,605,19053241,33381338391,1674,1670,1757,83,4.96,1752,78,4.66,1670,1757
208,شخارك,پتروشيمي‌ خارك‌,603,798659,33665085290,41580,42140,41870,290,0.7,41770,190,0.46,41590,42610
209,عيار,صندوق س. پشتوانه طلاي مفيد,599,1026552,28627805525,26697,27350,27550,853,3.2,27887,1190,4.46,27349,28200
