,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
82,ارفع,شركت آهن و فولاد ارفع,1122,6251625,83455339275,13448,13045,13550,102,0.76,13349,-99,-0.74,13045,13940
83,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,1049,5787222,45086250210,7970,7740,7900,-70,-0.88,7820,-150,-1.88,7740,8000
84,طلا,صندوق س.پشتوانه طلاي لوتوس,1043,1182012,82533277079,68270,69500,70848,2578,3.78,69824,1554,2.28,69000,71000
85,فايرا,آلومينيوم‌ايران‌,1036,4796956,86706864900,17680,17500,18100,420,2.38,18080,400,2.26,17500,18400
86,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,974,8352941,46610374400,5550,5390,5700,150,2.7,5580,30,0.54,5390,5730
87,هرمز,فولاد هرمزگان جنوب,960,9611814,141151905850,14643,14230,14960,317,2.16,14685,42,0.29,14204,15188
88,كچاد,معدني‌وصنعتي‌چادرملو,938,4445539,90344896440,20120,20000,20770,650,3.23,20270,150,0.75,19870,20900
89,شبهرن,نفت‌ بهران‌,937,5553982,58113342360,10750,10430,10600,-150,-1.4,10460,-290,-2.7,10430,10740
90,خكرمان,گروه اقتصادي كرمان خودرو,936,12037793,39524042104,3335,3269,3300,-35,-1.05,3283,-52,-1.56,3269,3386
91,كگل,معدني و صنعتي گل گهر,913,9779543,129294573640,13180,12830,13410,230,1.75,13220,40,0.3,12830,13490
92,ومهان,گروه توسعه مالي مهر آيندگان,901,2425192,29298192683,12002,11700,12202,200,1.67,12049,47,0.39,11700,12488
93,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,872,1611947,40722829010,25360,24650,25050,-310,-1.22,25280,-80,-0.32,24600,25800
94,هساپا108,اختيارف ت سايپا-2750-01/08/16,850,85000000,24565000000,282,289,289,7,2.48,289,7,2.48,289,289
95,كگلح,ح . معدني و صنعتي گل گهر,822,2219535,22369266970,9770,9580,10260,490,5.02,10080,310,3.17,9550,10400
96,تصميم,صندوق س با درآمد ثابت تصميم,811,12007497,195419840345,16282,16282,16243,-39,-0.24,16275,-7,-0.04,16000,16284
97,هخود108,اختيارف ت خودرو-2850-01/08/03,810,81000000,27783000000,286,343,343,57,19.93,343,57,19.93,343,343
98,ضخود7075,اختيارخ خودرو-2000-1400/07/07,801,37882,6932341000,163,200,189,26,15.95,183,20,12.27,163,218
99,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,794,3458806,26501630374,7518,7450,7798,280,3.72,7662,144,1.92,7450,7800
100,سمازن,سيمان‌مازندران‌,767,3301935,39808292960,12300,11970,12070,-230,-1.87,12100,-200,-1.63,11950,12230
101,ورازي,بيمه رازي,759,10901559,84049828751,7940,7543,7733,-207,-2.61,7710,-230,-2.9,7543,8050
102,پارند,صندوق س. پارند پايدار سپهر,742,15685851,175649933046,11195,11203,11198,3,0.03,11198,3,0.03,11185,11203
103,پارسان,گسترش نفت و گاز پارسيان,711,5337410,92237398110,17150,16640,17430,280,1.63,17250,100,0.58,16640,17520
104,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,700,4003501,23605335128,6045,5864,5866,-179,-2.96,5896,-149,-2.46,5864,6050
105,ما,بيمه  ما,693,4720572,35874898190,7380,7650,7750,370,5.01,7530,150,2.03,7350,7780
106,ارزش,صندوق س ارزش آفرين بيدار-سهام,685,4480844,39919878250,8840,8600,9070,230,2.6,8910,70,0.79,8600,9070
107,واحيا,م .صنايع و معادن احياء سپاهان,681,2738573,394497744235,139964,139000,144162,4198,3,144052,4088,2.92,139000,144162
108,اطلس,صندوق س.توسعه اندوخته آينده-س,680,928344,177483187021,192219,190510,192210,-9,0,191183,-1036,-0.54,189500,193001
109,تسه9912,امتياز تسهيلات مسكن اسفند99,679,12596,6886872284,553282,545600,535000,-18282,-3.3,546751,-6531,-1.18,525619,560000
110,همراه,شركت ارتباطات سيار ايران,677,2410211,53886104760,23000,22310,22650,-350,-1.52,22640,-360,-1.57,22310,23000
111,زاگرس,پتروشيمي زاگرس,673,499299,97912963381,195496,189910,198000,2504,1.28,196092,596,0.3,189910,199490
112,شصدف,صنعتي دوده فام,666,98542,3252280168,31136,33004,33004,1868,6,31250,114,0.37,33004,33004
113,وسكاب,س.ص.بازنشستگي كاركنان بانكها,654,6482250,30768670342,4718,4632,4822,104,2.2,4736,18,0.38,4630,4830
114,وسينا,بانك سينا,653,17782291,46333389572,2682,2602,2620,-62,-2.31,2608,-74,-2.76,2602,2644
115,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,645,2774272,119283750670,44230,42910,42980,-1250,-2.83,43000,-1230,-2.78,42910,43980
116,شساخت,مهندسي و ساختمان صنايع نفت,628,594163,24774840124,41429,41405,40601,-828,-2,41587,158,0.38,40601,42540
117,شفن,پتروشيمي فناوران,628,116832,35051786450,307280,298080,299990,-7290,-2.37,304630,-2650,-0.86,298070,304900
118,شپديس,پتروشيمي پرديس,623,758212,68181368590,90250,88610,91300,1050,1.16,90020,-230,-0.25,88610,91960
119,افق,فروشگاههاي زنجيره اي افق كوروش,610,549043,36908246260,67680,65650,67400,-280,-0.41,67470,-210,-0.31,65650,68370
120,هتجار108,اختيارف ت تجارت-3600-01/08/17,600,60000000,22560000000,340,376,376,36,10.59,376,36,10.59,376,376
121,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,598,33250,1276071000,34,12,43,9,26.47,38,4,11.76,12,50
122,دالبرح,ح . البرزدارو,596,606803,4967686160,8250,8230,8150,-100,-1.21,8190,-60,-0.73,8100,8300
123,وبانك,سرمايه گذاري گروه توسعه ملي,592,3147470,23155889630,7410,7200,7400,-10,-0.13,7390,-20,-0.27,7200,7540
124,سامان,بانك سامان,566,7216082,60122778861,8469,8300,8382,-87,-1.03,8332,-137,-1.62,8300,8639
125,كاريس,صندوق س.سپهر كاريزما-س,565,8491160,87668212818,10169,10200,10500,331,3.25,10325,156,1.53,10107,10500
126,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,563,33809,400401000,7,7,16,9,128.57,12,5,71.43,6,17
127,شسپا,نفت سپاهان,560,1644304,23129070350,13970,13920,14260,290,2.08,14010,40,0.29,13820,14390
128,تيپيكو,سرمايه گذاري دارويي تامين,557,1121597,38172541700,33940,32940,34630,690,2.03,34000,60,0.18,32930,34990
129,وثوق,سرمايه گذاري وثوق امين,556,1683447,27803468687,16836,16500,16500,-336,-2,16516,-320,-1.9,16500,16836
130,هفارس108,اختيارف ت فارس-12000-01/08/09,550,55000000,67100000000,1000,1220,1220,220,22,1220,220,22,1220,1220
131,ساراب,سيمان‌ داراب‌,545,3977748,89141332680,23100,22410,22410,-690,-2.99,22410,-690,-2.99,22410,22410
132,شغدير,پتروشيمي غدير,535,624062,37186973470,59440,57670,60600,1160,1.95,59550,110,0.19,57670,61000
133,افران,صندوق س افرا نماد پايدار-ثابت,533,9907592,131642202723,13285,13286,13291,6,0.05,13287,2,0.02,13285,13292
134,فسازان,غلتك سازان سپاهان,509,1465488,46510527660,32530,31560,32000,-530,-1.63,31770,-760,-2.34,31560,32470
135,هشپنا108,اختيارف ت شپنا-14500-01/08/14,500,50000000,81700000000,1124,1634,1634,510,45.37,1634,510,45.37,1634,1634
136,هخابر108,اختيارف ت اخابر-13200-01/08/18,500,50000000,45300000000,1,906,906,905,90500,906,905,90500,906,906
137,پاكشو,گروه صنعتي پاكشو,492,10870429,67916036320,6320,6140,6600,280,4.43,6280,-40,-0.63,6140,6640
138,وتوس,توسعه‌شهري‌توس‌گستر,487,1600408,21215969230,13540,13160,13200,-340,-2.51,13410,-130,-0.96,13140,13900
139,سمتاز,سيمان ممتازان كرمان,468,788286,18795182548,23562,24240,23931,369,1.57,23817,255,1.08,23100,24268
140,وكار,بانك‌ كارآفرين‌,467,6393793,18140759726,2913,2826,2826,-87,-2.99,2884,-29,-1,2826,2949
141,سيدكو,سرمايه گذاري توسعه صنايع سيمان,461,1914318,11051436370,5690,5530,5800,110,1.93,5710,20,0.35,5530,5970
142,ميدكو,هلدينگ صنايع  معدني خاورميانه,461,4738847,155751893764,32857,32858,32900,43,0.13,32867,10,0.03,32856,32980
143,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,442,2255304,30008056400,13300,12910,13640,340,2.56,13300,0,0,12910,13890
144,شرانل,نفت ايرانول,439,1087968,41229677172,38357,37500,37800,-557,-1.45,37962,-395,-1.03,37500,38500
145,ضخود4002,اختيارخ خودرو-1800-1400/04/02,436,25321,3272758000,1,144,130,129,12900,129,128,12800,100,144
146,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,427,137300,133743405400,937997,969111,980500,42503,4.53,974096,36099,3.85,967000,981998
147,وخاور,بانك خاورميانه,425,12542974,104088079180,8490,8270,8400,-90,-1.06,8300,-190,-2.24,8240,8490
148,شاراك,پتروشيمي شازند,420,1653747,41460051730,25160,24480,25300,140,0.56,25110,-50,-0.2,24410,25480
149,شفارا,پتروشيمي فارابي,408,9173701,34842514087,3703,3629,3814,111,3,3798,95,2.57,3629,3814
150,جم,پتروشيمي جم,406,1027244,35644183250,35270,34260,34700,-570,-1.62,35060,-210,-0.6,34220,35150
151,ضخود7074,اختيارخ خودرو-1800-1400/07/07,406,24340,5690539000,218,191,269,51,23.39,234,16,7.34,190,280
152,فنورد,نوردوقطعات‌ فولادي‌,405,161748,23660958120,150160,145660,150490,330,0.22,148250,-1910,-1.27,145660,152000
153,لوتوس,تامين سرمايه لوتوس پارسيان,399,10824553,94405074760,8980,8730,8720,-260,-2.9,8720,-260,-2.9,8720,9000
154,سپ,پرداخت الكترونيك سامان كيش,399,868786,18884395260,21630,21290,22100,470,2.17,21670,40,0.18,21150,22130
155,تسه9908,امتياز تسهيلات مسكن آبان99,398,9986,5388298659,546663,540000,519330,-27333,-5,539585,-7078,-1.29,519330,556800
156,داروح,ح . كارخانجات‌داروپخش,397,8216042,134632395500,17410,18600,16800,-610,-3.5,16390,-1020,-5.86,16370,18600
157,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,389,5859990,58374044700,10120,9820,10680,560,5.53,9960,-160,-1.58,9820,10680
158,سخوز,سيمان خوزستان,388,1365751,27665323490,20860,20270,20250,-610,-2.92,20510,-350,-1.68,20240,20600
159,سپاها,سيمان‌سپاهان‌,387,3359941,26636065770,8150,7910,7910,-240,-2.94,8030,-120,-1.47,7910,8160
160,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,381,2126045,16065441160,7750,7520,7650,-100,-1.29,7690,-60,-0.77,7520,7920
161,تماوند,تامين سرمايه دماوند,378,8922139,48952014676,5527,5417,5417,-110,-1.99,5487,-40,-0.72,5417,5670
162,كروي,توسعه‌ معادن‌ روي‌ ايران‌,374,1119316,27546576760,25370,24610,24820,-550,-2.17,24930,-440,-1.73,24610,24820
163,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,370,2699928,25608183560,11940,9160,9700,-2240,-18.76,10360,-1580,-13.23,9160,9700
164,تسه9911,امتياز تسهيلات مسكن بهمن99,365,6045,3269889580,548292,541522,545000,-3292,-0.6,540925,-7367,-1.34,521000,559000
165,كنور,توسعه معدني و صنعتي صبانور,364,721055,34611586470,47730,46540,47900,170,0.36,47900,170,0.36,46540,49500
166,حكشتي,كشتيراني جمهوري اسلامي ايران,358,2322075,37129979250,16480,15990,15990,-490,-2.97,16320,-160,-0.97,15990,15990
167,شخارك,پتروشيمي‌ خارك‌,356,755489,31846620550,43210,41920,42540,-670,-1.55,42860,-350,-0.81,41920,43180
168,حسينا,توسعه خدمات دريايي وبندري سينا,355,347987,19807671819,56250,55300,57700,1450,2.58,56521,271,0.48,55300,58700
169,پارس,پتروشيمي پارس,349,652014,92020391980,141250,138250,141600,350,0.25,141140,-110,-0.08,138250,141710
170,كرماشا,صنايع پتروشيمي كرمانشاه,344,1009798,32331698640,32810,31830,32400,-410,-1.25,32270,-540,-1.65,31830,32650
171,كاردان,صندوق س تجارت شاخصي كاردان,340,73443,10402978840,138890,137130,143970,5080,3.66,141650,2760,1.99,137130,144320
172,ياقوت,صندوق س ياقوت آگاه-ثابت,313,2631627,32500303489,12350,12350,12352,2,0.02,12350,0,0,12349,12357
173,بموتو,موتوژن‌,313,617097,31779304490,53070,51480,51500,-1570,-2.96,52040,-1030,-1.94,51480,53000
174,وسپه,سرمايه‌گذاري‌ سپه‌,311,3492975,21659509590,6370,6180,6290,-80,-1.26,6290,-80,-1.26,6180,6350
175,گوهران,سرمايه گذاري توسعه گوهران اميد,303,1342014,9124551008,6909,6703,6840,-69,-1,6889,-20,-0.29,6703,6930
176,سشمال,سيمان‌ شمال‌,299,1651497,15635623600,9750,9460,9460,-290,-2.97,9660,-90,-0.92,9460,9590
177,پكرمان,گروه‌ صنعتي‌ بارز,299,1117715,26452662830,24380,23650,23950,-430,-1.76,23990,-390,-1.6,23650,24380
178,بفجر,فجر انرژي خليج فارس,297,568239,12018218970,20930,21130,21330,400,1.91,20980,50,0.24,20880,21610
179,تسه9910,امتياز تسهيلات مسكن دي99,297,4636,2514083775,552223,527122,546000,-6223,-1.13,542296,-9927,-1.8,527122,565000
180,آكورد,صندوق س. آرمان آتي كوثر-د,294,3118755,99792951662,31982,31997,31999,17,0.05,31998,16,0.05,31997,32002
181,مبين,مبين انرژي خليج فارس,293,1200538,18479729060,15460,15530,15480,20,0.13,15450,-10,-0.06,15060,15590
182,تسه9909,امتياز تسهيلات مسكن آذر99,287,5141,2788443479,550237,543000,530100,-20137,-3.66,542393,-7844,-1.43,527000,569000
183,خبازرس,بازرسي مهندسي و صنعتي ايران,286,944083,24532942410,31056,26430,25902,-5154,-16.6,25986,-5070,-16.33,25902,26430
184,دسبحانح,ح. سبحان دارو,284,307401,3395770260,11560,12000,11400,-160,-1.38,11050,-510,-4.41,10880,12000
185,شلعابح,ح . لعابيران‌,282,2451454,20880450330,9010,9500,8470,-540,-5.99,8520,-490,-5.44,8470,9500
186,آساس,صندوق س.آسمان آرماني سهام-س,277,114467,18156411546,158065,157010,160000,1935,1.22,158617,552,0.35,157010,160000
187,شبصير,توليدات پتروشيمي قائد بصير,275,540887,35085552352,66806,64802,64802,-2004,-3,65402,-1404,-2.1,64802,68700
188,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,243,4910071,49210559357,10024,10029,10032,8,0.08,10022,-2,-0.02,10009,10032
189,كگهر,سنگ آهن گهرزمين,236,1205568,49911077145,42383,41112,43500,1117,2.64,41960,-423,-1,41112,43500
190,زر,صندوق س.پشتوانه سكه طلاي زر,234,228112,9482923083,39648,41000,41800,2152,5.43,41571,1923,4.85,41000,41870
191,فخاس,فولاد خراسان,234,1485178,37444314540,25980,25210,25210,-770,-2.96,25680,-300,-1.15,25210,25440
192,تنوين,تامين سرمايه نوين,232,2401222,17340948060,7200,7210,7270,70,0.97,7210,10,0.14,7190,7280
193,شنفت,نفت‌ پارس‌,219,378522,17462317300,46850,45640,46650,-200,-0.43,46590,-260,-0.55,45450,47300
194,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,216,196404,24780801440,125020,124050,128010,2990,2.39,126170,1150,0.92,124050,128900
195,تسه9803,امتياز تسهيلات مسكن خرداد98,214,3181,1706867316,536339,523800,534000,-2339,-0.44,536582,243,0.05,523800,544987
196,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,212,2568017,35135519690,14010,13590,13780,-230,-1.64,13910,-100,-0.71,13590,14000
197,خديزل,بهمن  ديزل,212,539918,20513690737,39122,37949,37949,-1173,-3,38641,-481,-1.23,37949,38999
198,سحرخيز,صندوق س. گروه زعفران سحرخيز,208,872127,7535704911,8699,8557,8650,-49,-0.56,8641,-58,-0.67,8557,8699
199,سرود,سيمان‌شاهرود,203,1339934,22006971040,16920,16420,16420,-500,-2.96,16690,-230,-1.36,16420,16580
200,اخابر,مخابرات ايران,203,6161151,56251308630,9410,9130,9130,-280,-2.98,9270,-140,-1.49,9130,9130
201,حآسا,آسيا سير ارس,200,742843,28063856900,44797,38000,36860,-7937,-17.72,40126,-4671,-10.43,36860,38000
202,هتران108,اختيارف ت شتران-12000-01/08/11,200,20000000,34240000000,1477,1712,1712,235,15.91,1712,235,15.91,1712,1712
203,عيار,صندوق س. پشتوانه طلاي مفيد,189,170506,4264923332,23984,24971,25152,1168,4.87,25013,1029,4.29,24710,25198
204,ضخود7076,اختيارخ خودرو-2500-1400/07/07,188,5124,563076000,104,55,134,30,28.85,110,6,5.77,55,137
205,كخاك,صنايع‌خاك‌چيني‌ايران‌,188,331037,12980580410,40320,39120,39140,-1180,-2.93,40020,-300,-0.74,39120,40190
206,آساميد,صندوق س.مشترك آسمان اميد -د,185,9335752,111973165323,12011,11998,11991,-20,-0.17,11994,-17,-0.14,11991,11998
