,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
40,وپخش,داروپخش‌ (هلدينگ‌,1597,1395940,143282822320,97260,101580,103080,5820,5.98,102640,5380,5.53,100000,103090
41,نوري,پتروشيمي نوري,1582,1322591,74138178690,56710,55720,56450,-260,-0.46,56190,-520,-0.92,55510,56700
42,فخوز,فولاد  خوزستان,1580,9132275,129525171020,14470,14060,14290,-180,-1.24,14180,-290,-2,14050,14380
43,ساراب,سيمان‌ داراب‌,1529,5388912,108796857330,19200,18910,20350,1150,5.99,20190,990,5.16,18910,20350
44,سرو,صندوق س سروسودمند مدبران-سهام,1439,1806517,111472375830,62360,62000,61510,-850,-1.36,61710,-650,-1.04,60970,62600
45,وخارزمح,ح.سرمايه گذاري خوارزمي,1401,4156272,12003233862,2994,2820,2862,-132,-4.41,2888,-106,-3.54,2820,2977
46,ثمسكن,سرمايه‌گذاري‌ مسكن‌,1388,15540943,78571062667,5129,5220,5011,-118,-2.3,5056,-73,-1.42,4976,5220
47,صبا,سرمايه گذاري صبا تامين,1341,4405651,32373300857,7563,7340,7357,-206,-2.72,7503,-60,-0.79,7338,7400
48,رانفور,خدمات‌انفورماتيك‌,1336,9745929,63629636560,7340,6630,6440,-900,-12.26,6630,-710,-9.67,6440,6770
49,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1317,24692210,894248459580,36194,36215,36231,37,0.1,36216,22,0.06,36211,36231
50,فارس,صنايع پتروشيمي خليج فارس,1300,13475602,113615281180,8690,8430,8430,-260,-2.99,8430,-260,-2.99,8430,8480
51,غگيلا,شيرپاستوريزه پگاه گيلان,1281,26981,665324479,23264,24659,24659,1395,6,23281,17,0.07,24659,24659
52,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,1119,15452696,50668878456,4620,3350,3250,-1370,-29.65,3279,-1341,-29.03,3250,3440
53,كچاد,معدني‌وصنعتي‌چادرملو,1104,3554482,72126350500,20750,20250,20260,-490,-2.36,20450,-300,-1.45,20130,20730
54,وسكرد,شركت س استان كردستان,1069,62608695,43180832968,710,689,689,-21,-2.96,691,-19,-2.68,689,700
55,فباهنرح,ح . مس‌ شهيدباهنر,984,2300002,35880524130,16160,15400,15680,-480,-2.97,15600,-560,-3.47,15350,15990
56,آگاس,صندوق س.هستي بخش آگاه-س,982,782412,49027144218,63065,62900,62552,-513,-0.81,62662,-403,-0.64,62250,63300
57,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,971,1041427,24852409880,22980,22780,24250,1270,5.53,23400,420,1.83,22780,24330
58,خودرو,ايران‌ خودرو,971,19545141,39422549397,2079,2017,2017,-62,-2.98,2058,-21,-1.01,2017,2017
59,بركت,گروه دارويي بركت,946,1737091,51209442680,30390,29480,29480,-910,-2.99,29710,-680,-2.24,29480,29480
60,سفارس,سيمان فارس و خوزستان,944,5785617,85536245820,15190,14740,14740,-450,-2.96,14780,-410,-2.7,14740,15100
61,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,931,7363508,74275457610,10310,10010,10070,-240,-2.33,10160,-150,-1.45,10010,10250
62,تسه9912,امتياز تسهيلات مسكن اسفند99,930,18535,10048507197,542878,548000,515736,-27142,-5,542137,-741,-0.14,515735,559000
63,كدما,معدني‌ دماوند,912,827699,82521596480,151460,100000,97000,-54460,-35.96,99700,-51760,-34.17,97000,105000
64,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,847,5763982,32572452140,5770,5710,5700,-70,-1.21,5690,-80,-1.39,5600,5730
65,آوا,صندوق س.سهام آواي معيار-س,846,5199293,32983766027,6460,6480,6280,-180,-2.79,6344,-116,-1.8,6260,6480
66,ورازي,بيمه رازي,805,5025605,42759393994,8818,8450,8459,-359,-4.07,8508,-310,-3.52,8390,8800
67,وتوس,توسعه‌شهري‌توس‌گستر,794,1940352,25923365060,13210,13250,13500,290,2.2,13290,80,0.61,13250,13500
68,فايرا,آلومينيوم‌ايران‌,771,4198549,72224796130,17730,17200,17200,-530,-2.99,17200,-530,-2.99,17200,17550
69,فردا,صندوق س آواي فرداي زاگرس-ثابت,763,34358567,364856218785,10613,10619,10620,7,0.07,10619,6,0.06,10618,10620
70,فجر,فولاد اميركبيركاشان,751,1352233,75544365540,57050,55350,56290,-760,-1.33,55870,-1180,-2.07,55350,57000
71,كگل,معدني و صنعتي گل گهر,738,7195034,96006346350,13710,13300,13300,-410,-2.99,13400,-310,-2.26,13300,13690
72,افق,فروشگاههاي زنجيره اي افق كوروش,721,677816,46094917470,69020,69000,68700,-320,-0.46,68450,-570,-0.83,66950,69450
73,قيستو,شركت قند بيستون,687,18041069,351127570315,19428,19816,19800,372,1.91,19463,35,0.18,19040,19816
74,كاوه,فولاد كاوه جنوب كيش,673,4166109,82962254290,20520,19910,19910,-610,-2.97,19970,-550,-2.68,19910,20430
75,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,649,1838486,14266083204,7892,7803,7745,-147,-1.86,7760,-132,-1.67,7700,7847
76,شلرد,كود شيميايي اوره لردگان,645,4187805,26371383681,6318,6192,6300,-18,-0.28,6297,-21,-0.33,6192,6398
77,آسيا,بيمه آسيا,645,16518493,31097799896,1940,1882,1882,-58,-2.99,1902,-38,-1.96,1882,1900
78,البرز,بيمه البرز,644,9548001,32959607223,3529,3430,3430,-99,-2.81,3477,-52,-1.47,3424,3489
79,سرچشمه,سرمايه گذاري مس سرچشمه,644,4701284,27861894567,6042,6066,5870,-172,-2.85,5973,-69,-1.14,5861,6159
80,سپر,صندوق س سپر سرمايه بيدار- ثابت,635,36739087,432273818261,11766,11770,11766,0,0,11766,0,0,11765,11770
81,ومهان,گروه توسعه مالي مهر آيندگان,605,3919969,48481993183,12709,12328,12328,-381,-3,12375,-334,-2.63,12328,12706
82,شپنا,پالايش نفت اصفهان,583,1777826,18222716500,10560,10250,10250,-310,-2.94,10510,-50,-0.47,10250,10250
83,شكف,كف,581,210883,22484513810,106091,108212,103970,-2121,-2,106621,530,0.5,103970,108212
84,شصدف,صنعتي دوده فام,579,29045,947825485,30786,32633,32633,1847,6,30819,33,0.11,32633,32633
85,شپديس,پتروشيمي پرديس,569,718010,65351360460,93540,93060,91270,-2270,-2.43,91770,-1770,-1.89,90740,93060
86,زاگرس,پتروشيمي زاگرس,554,211033,40927431403,196442,191200,193590,-2852,-1.45,195362,-1080,-0.55,191200,195999
87,بجهرم,توسعه مولد نيروگاهي جهرم,551,11894722,26908268177,2331,2262,2262,-69,-2.96,2291,-40,-1.72,2262,2299
88,دسبحانح,ح. سبحان دارو,547,585133,7663151470,13850,13020,13020,-830,-5.99,13100,-750,-5.42,13020,13500
89,طلا,صندوق س.پشتوانه طلاي لوتوس,544,419882,27961929400,66706,66170,66583,-123,-0.18,66595,-111,-0.17,66170,66933
90,حسينا,توسعه خدمات دريايي وبندري سينا,534,667283,38833746347,59224,59850,57456,-1768,-2.99,58371,-853,-1.44,57448,59850
91,خساپا,سايپا,530,9122671,17524650991,1980,1921,1921,-59,-2.98,1971,-9,-0.45,1921,1921
92,پارند,صندوق س. پارند پايدار سپهر,529,15251050,173201107415,11348,11360,11360,12,0.11,11357,9,0.08,11352,11360
93,شسپا,نفت سپاهان,527,3499199,50339886170,14710,14400,14300,-410,-2.79,14410,-300,-2.04,14280,14710
94,كگلح,ح . معدني و صنعتي گل گهر,522,2216449,22583700540,10370,9960,10110,-260,-2.51,10190,-180,-1.74,9960,10440
95,بپاس,بيمه پاسارگاد,509,1367198,120523495674,88191,88191,88180,-11,-0.01,88154,-37,-0.04,86310,88200
96,هرمز,فولاد هرمزگان جنوب,497,3028411,44777385883,15197,14742,14767,-430,-2.83,15035,-162,-1.07,14742,14990
97,تصميم,صندوق س با درآمد ثابت تصميم,492,10122429,164618897450,16260,16268,16261,1,0.01,16263,3,0.02,16241,16273
98,تيپيكو,سرمايه گذاري دارويي تامين,492,1622290,56335908560,35720,35390,34650,-1070,-3,34790,-930,-2.6,34650,35830
99,شتران,پالايش نفت تهران,482,1835258,14939000120,8390,8140,8140,-250,-2.98,8360,-30,-0.36,8140,8140
100,افران,صندوق س افرا نماد پايدار-ثابت,467,11175273,147891886599,13220,13234,13234,14,0.11,13234,14,0.11,13229,13234
101,شساخت,مهندسي و ساختمان صنايع نفت,466,840863,33024450791,38591,37820,39700,1109,2.87,39161,570,1.48,37820,39748
102,ميدكو,هلدينگ صنايع  معدني خاورميانه,456,5307563,173875934488,32766,32766,32760,-6,-0.02,32760,-6,-0.02,32757,32766
103,تسه9908,امتياز تسهيلات مسكن آبان99,450,11358,6062745317,535135,523000,530000,-5135,-0.96,533786,-1349,-0.25,517200,548000
104,خكرمان,گروه اقتصادي كرمان خودرو,445,5456328,18706163541,3497,3428,3428,-69,-1.97,3429,-68,-1.94,3428,3484
105,پارسان,گسترش نفت و گاز پارسيان,439,6929451,122169615690,18170,17630,17630,-540,-2.97,17630,-540,-2.97,17630,18160
106,ارزش,صندوق س ارزش آفرين بيدار-سهام,409,2042656,18338154940,9020,9000,9000,-20,-0.22,8980,-40,-0.44,8880,9060
107,وبانك,سرمايه گذاري گروه توسعه ملي,405,2422863,18269076950,7770,7540,7560,-210,-2.7,7720,-50,-0.64,7540,7600
108,تسه9911,امتياز تسهيلات مسكن بهمن99,391,6388,3436102028,540045,515000,567047,27002,5,537899,-2146,-0.4,515000,567047
109,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,388,20169,1373766000,65,65,65,0,0,68,3,4.62,63,77
110,سمتاز,سيمان ممتازان كرمان,386,478541,11080975337,23596,23125,23125,-471,-2,23352,-244,-1.03,23125,23590
111,واحيا,م .صنايع و معادن احياء سپاهان,378,1191237,160125400625,134815,136999,134340,-475,-0.35,134419,-396,-0.29,132900,136999
112,آريان,سرمايه گذاري پارس آريان,377,9585005,91345285640,9705,9511,9511,-194,-2,9530,-175,-1.8,9511,9710
113,وسكاب,س.ص.بازنشستگي كاركنان بانكها,373,3864953,17997150041,4799,4656,4656,-143,-2.98,4745,-54,-1.13,4656,4680
114,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,366,107200,100105652700,931473,936900,934578,3105,0.33,933821,2348,0.25,927520,936900
115,آكورد,صندوق س. آرمان آتي كوثر-د,362,7702870,245560115065,31864,31884,31879,15,0.05,31879,15,0.05,31877,31885
116,ولانا,شركت ليزينگ آريا دانا,362,733589,29717522479,41283,40459,40458,-825,-2,40510,-773,-1.87,40458,41690
117,سشرق,سيمان‌ شرق‌,361,4464244,27287542080,6290,6110,6110,-180,-2.86,6190,-100,-1.59,6110,6200
118,شغدير,پتروشيمي غدير,359,1139545,70736178850,63980,62070,62100,-1880,-2.94,62070,-1910,-2.99,62070,62240
119,پاكشو,گروه صنعتي پاكشو,346,4978235,31004758990,6390,6200,6200,-190,-2.97,6350,-40,-0.63,6200,6400
120,زر,صندوق س.پشتوانه سكه طلاي زر,333,134769,5264874038,39558,38900,39143,-415,-1.05,39066,-492,-1.24,38500,39788
121,پارس,پتروشيمي پارس,332,326233,46152889710,142020,142000,142000,-20,-0.01,141760,-260,-0.18,139210,142660
122,فنوال,نورد آلومينيوم‌,332,1796497,47260056740,27090,26320,26280,-810,-2.99,26310,-780,-2.88,26280,27000
123,گوهران,سرمايه گذاري توسعه گوهران اميد,321,1190751,8187839433,6978,6810,6820,-158,-2.26,6961,-17,-0.24,6769,7020
124,سپ,پرداخت الكترونيك سامان كيش,317,582801,12684489690,21440,21900,21620,180,0.84,21520,80,0.37,21600,22170
125,فنورد,نوردوقطعات‌ فولادي‌,313,121017,18111666160,153180,148590,151400,-1780,-1.16,151830,-1350,-0.88,148590,151400
126,شاراك,پتروشيمي شازند,303,995279,25113815340,25990,25220,25220,-770,-2.96,25760,-230,-0.88,25220,25540
127,خديزل,بهمن  ديزل,302,327553,12946584000,40451,40000,39238,-1213,-3,40220,-231,-0.57,39238,40999
128,فردا2,صندوق س آواي فرداي زاگرس-ثابت,300,30000000,30000000,10613,1,1,-10612,-99.99,1,-10612,-99.99,1,1
129,ذوب,سهامي ذوب آهن  اصفهان,291,3257630,10388582070,3287,3189,3189,-98,-2.98,3274,-13,-0.4,3189,3189
130,جم پيلن,پلي پروپيلن جم - جم پيلن,287,251647,20074237650,80420,78120,79900,-520,-0.65,80220,-200,-0.25,78120,80910
131,تسه9803,امتياز تسهيلات مسكن خرداد98,285,5063,2624444133,518597,511500,515010,-3587,-0.69,518358,-239,-0.05,510633,524000
132,تسه9910,امتياز تسهيلات مسكن دي99,283,3093,1657566011,536670,515009,522001,-14669,-2.73,535909,-761,-0.14,515009,563503
133,شرانل,نفت ايرانول,280,477754,18561329357,39825,38673,38670,-1155,-2.9,39452,-373,-0.94,38640,39825
134,كنور,توسعه معدني و صنعتي صبانور,278,480995,22585228530,48070,47640,47110,-960,-2,47610,-460,-0.96,46640,48390
135,ضخود7075,اختيارخ خودرو-2000-1400/07/07,274,9055,2416448000,311,245,260,-51,-16.4,267,-44,-14.15,245,300
136,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,272,15930,2326673000,144,129,145,1,0.69,146,2,1.39,129,165
137,ومعادن,توسعه‌معادن‌وفلزات‌,269,4529737,32840593250,7470,7250,7250,-220,-2.95,7410,-60,-0.8,7250,7250
138,جم,پتروشيمي جم,267,479971,16663999530,35660,35000,34700,-960,-2.69,35500,-160,-0.45,34610,35010
139,شفن,پتروشيمي فناوران,266,57472,17589789750,315380,305920,305920,-9460,-3,313670,-1710,-0.54,305920,311400
140,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,256,5259,2056860295,408327,388000,387912,-20415,-5,391112,-17215,-4.22,387911,400000
141,تنوين,تامين سرمايه نوين,254,1974194,14209924550,7180,7180,7210,30,0.42,7190,10,0.14,7180,7210
142,وحكمت,بيمه حكمت صبا,246,2388318,8203423131,3501,3431,3431,-70,-2,3473,-28,-0.8,3431,3499
143,شبهرن,نفت‌ بهران‌,246,1010592,11247888960,11470,11130,11130,-340,-2.96,11400,-70,-0.61,11130,11130
144,ثبهساز,بهساز كاشانه تهران,245,3635207,7859317534,2300,2162,2162,-138,-6,2277,-23,-1,2162,2162
145,امين يكم2,صندوق درآمد ثابت امين يكم فردا,240,24000000,24000000,10095,1,1,-10094,-99.99,1,-10094,-99.99,1,1
146,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,238,4913962,11611692206,2436,2363,2363,-73,-3,2418,-18,-0.74,2363,2363
147,تسه9909,امتياز تسهيلات مسكن آذر99,234,2625,1404167661,536733,523000,520000,-16733,-3.12,534921,-1812,-0.34,515509,548000
148,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,232,11462,241082000,21,22,20,-1,-4.76,21,0,0,18,25
149,شبندر,پالايش نفت بندرعباس,230,496230,10093318200,20960,20340,20340,-620,-2.96,20900,-60,-0.29,20340,20340
150,كرماشا,صنايع پتروشيمي كرمانشاه,228,541591,17951390650,34130,33450,33110,-1020,-2.99,33760,-370,-1.08,33110,33850
151,وتوصا,گروه س توسعه صنعتي ايران,219,4099880,47558608000,12340,11600,11600,-740,-6,11600,-740,-6,11600,11600
152,دالبرح,ح . البرزدارو,214,354694,3124939360,8990,9100,8720,-270,-3,8810,-180,-2,8600,9100
153,كارين,صندوق س نگين سامان-ثابت,214,7321080,73765794054,10069,10075,10076,7,0.07,10076,7,0.07,10073,10076
154,درازك,دارويي‌ رازك‌,214,1062462,32745078840,31770,30820,30820,-950,-2.99,31130,-640,-2.01,30820,30820
155,عيار,صندوق س. پشتوانه طلاي مفيد,208,212180,5011732706,23584,24100,23668,84,0.36,23620,36,0.15,23505,24100
156,حكشتي,كشتيراني جمهوري اسلامي ايران,207,1751590,28463337500,16750,16250,16250,-500,-2.99,16620,-130,-0.78,16250,16250
157,شيران,س. صنايع‌شيميايي‌ايران,205,1076407,22281624900,21340,20700,20700,-640,-3,21160,-180,-0.84,20700,20700
158,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,205,4144,2203046987,536162,513000,540000,3838,0.72,531623,-4539,-0.85,513000,540000
159,مبين,مبين انرژي خليج فارس,197,1737646,26410495560,15580,15510,15120,-460,-2.95,15490,-90,-0.58,15120,15510
160,ياقوت,صندوق س ياقوت آگاه-ثابت,194,1323204,16343277270,12355,12357,12349,-6,-0.05,12351,-4,-0.03,12342,12358
161,شصفها,پتروشيمي‌ اصفهان‌,190,65510,8568791276,129252,131836,130100,848,0.66,130098,846,0.65,130100,131836
162,دمعيار,صندوق س. توازن معيار-د,190,14124004,142137416926,10063,10070,10063,0,0,10064,1,0.01,10060,10070
163,وخاور,بانك خاورميانه,187,2182575,18730106720,8550,8740,8550,0,0,8560,10,0.12,8520,8740
164,اخزا910,اسنادخزانه-م10بودجه99-020807,181,406677,246971463856,607506,606325,607000,-506,-0.08,607291,-215,-0.04,606000,607506
165,وثوق,سرمايه گذاري وثوق امين,179,1167699,20711477163,18098,17737,17737,-361,-1.99,17737,-361,-1.99,17737,17737
166,تسه9810,امتياز تسهيلات مسكن دي98,172,3112,1641538631,534147,520000,507500,-26647,-4.99,527487,-6660,-1.25,507500,560854
167,اطلس,صندوق س.توسعه اندوخته آينده-س,172,47015,9232911440,198505,198002,196000,-2505,-1.26,196382,-2123,-1.07,195501,198002
168,وكار,بانك‌ كارآفرين‌,171,3923065,11247707155,2955,2867,2867,-88,-2.98,2934,-21,-0.71,2867,2870
169,كهمداح,ح . شيشه‌ همدان‌,171,4266879,32855098300,7700,7800,7700,0,0,7700,0,0,7700,7800
170,كيان2,صندوق س. با درآمد ثابت كيان,171,17100000,17100000,28244,1,1,-28243,-100,1,-28243,-100,1,1
171,تسه9907,امتياز تسهيلات مسكن مهر99,170,3044,1640925374,542763,524000,569901,27138,5,539069,-3694,-0.68,515625,569901
172,سحرخيز,صندوق س. گروه زعفران سحرخيز,169,738032,6688375144,9185,9120,9021,-164,-1.79,9062,-123,-1.34,9000,9150
173,اوصتا2,صندوق انديشه ورزان صباتامين -د,168,16800000,16800000,18504,1,1,-18503,-99.99,1,-18503,-99.99,1,1
174,شكبير,پتروشيمي اميركبير,159,858981,72176311668,85722,84008,84008,-1714,-2,84459,-1263,-1.47,84008,86998
175,شلعابح,ح . لعابيران‌,159,1591950,16407907520,10880,12000,10230,-650,-5.97,10310,-570,-5.24,10230,12000
176,ضخود7076,اختيارخ خودرو-2500-1400/07/07,153,6060,873448000,150,140,141,-9,-6,144,-6,-4,140,151
177,آساس,صندوق س.آسمان آرماني سهام-س,151,147169,23806877314,163449,163900,161330,-2119,-1.3,161766,-1683,-1.03,160000,164500
178,شنفت,نفت‌ پارس‌,150,192682,8892911650,47530,47500,46500,-1030,-2.17,47280,-250,-0.53,46110,47500
179,واعتبار,سرمايه گذاري اعتبار ايران,148,2573949,22522053750,8260,8750,8750,490,5.93,8460,200,2.42,8750,8750
180,نهال,صندوق س. طلاي سرخ نوويرا,146,263362,2373634226,9188,9154,8990,-198,-2.15,9013,-175,-1.9,8712,9154
181,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,145,32293,4117627790,127880,130700,127590,-290,-0.23,127510,-370,-0.29,126500,130700
182,آساميد,صندوق س.مشترك آسمان اميد -د,144,5677503,67914787299,11957,11963,11962,5,0.04,11962,5,0.04,11962,11968
183,سشمال,سيمان‌ شمال‌,144,1342032,13111732640,10070,9770,9770,-300,-2.98,9990,-80,-0.79,9770,9850
184,قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,139,48991,4977564850,102690,104500,101090,-1600,-1.56,102580,-110,-0.11,99610,104500
185,كاريس,صندوق س.سپهر كاريزما-س,138,742866,7659340121,10395,10343,10250,-145,-1.39,10311,-84,-0.81,10239,10390
186,ثباغ,شهر سازي و خانه سازي باغميشه,137,750895,11250798733,15446,14984,14983,-463,-3,15337,-109,-0.71,14983,15010
187,كاردان,صندوق س تجارت شاخصي كاردان,137,25691,3672621240,143210,142900,143300,90,0.06,142950,-260,-0.18,142010,143980
188,سخند,صندوق س.سپهرخبرگان نفت-د,134,11258480,114179808140,10133,10138,10142,9,0.09,10142,9,0.09,10100,10143
189,وبازار,صندوق س شاخصي بازارآشنا,134,2765960,24733940660,8960,9010,8840,-120,-1.34,8940,-20,-0.22,8790,9010
190,تسه9904,امتياز تسهيلات مسكن تير99,134,1922,1026554015,541798,523000,520140,-21658,-4,534107,-7691,-1.42,520122,544950
191,تاصيكو,سرمايه گذاري صدرتامين,133,3371341,33612269770,10270,9970,9970,-300,-2.92,10180,-90,-0.88,9970,9970
192,وخارزم,سرمايه گذاري خوارزمي,132,811943,3702460080,4701,4560,4560,-141,-3,4690,-11,-0.23,4560,4560
193,همراه,شركت ارتباطات سيار ايران,129,1087628,25232969600,23910,23200,23200,-710,-2.97,23720,-190,-0.79,23200,23200
194,شخارك,پتروشيمي‌ خارك‌,128,146229,6181588210,43570,42270,42270,-1300,-2.98,43490,-80,-0.18,42270,42310
195,سيدكو,سرمايه گذاري توسعه صنايع سيمان,124,1209096,6831990520,5820,5670,5650,-170,-2.92,5800,-20,-0.34,5650,5670
196,كگهر,سنگ آهن گهرزمين,117,814502,34460767118,43617,42309,42309,-1308,-3,43223,-394,-0.9,42309,42310
197,لوتوس,تامين سرمايه لوتوس پارسيان,117,388332,3536723410,9340,9340,9100,-240,-2.57,9320,-20,-0.21,9070,9340
198,وپست,پست بانك ايران,114,3656228,74331115240,20950,20330,20330,-620,-2.96,20330,-620,-2.96,20330,20330
199,اخابر,مخابرات ايران,113,3047778,28496724300,9630,9350,9350,-280,-2.91,9560,-70,-0.73,9350,9350
200,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,113,462558,6364798080,14180,13760,13760,-420,-2.96,14120,-60,-0.42,13760,13760
201,اخزا908,اسنادخزانه-م8بودجه99-020606,108,212653,133907204556,628386,627559,628561,175,0.03,629698,1312,0.21,627559,631000
202,وسينا,بانك سينا,107,2047827,5611045980,2824,2740,2740,-84,-2.97,2814,-10,-0.35,2740,2740
203,اوصتا,صندوق انديشه ورزان صباتامين -د,106,6044433,111942507030,18504,18520,18516,12,0.06,18520,16,0.09,18510,18520
204,سجام,مجتمع سيمان غرب آسيا,104,3444830,14550961920,4399,4224,4224,-175,-3.98,4266,-133,-3.02,4224,4224
