,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
90,حفاري,حفاري شمال,1051,7173676,41801138450,5860,5810,5750,-110,-1.88,5830,-30,-0.51,5680,5980
91,آگاس,صندوق س.هستي بخش آگاه-س,1039,1430937,91442328485,63224,63140,63601,377,0.6,63904,680,1.08,62911,64472
92,شلرد,كود شيميايي اوره لردگان,1029,8246614,49706566099,6161,5999,5977,-184,-2.99,6028,-133,-2.16,5977,6244
93,فباهنرح,ح . مس‌ شهيدباهنر,1021,3224541,48416343770,15290,15100,14960,-330,-2.16,15010,-280,-1.83,14830,15300
94,وساپا,سرمايه‌گذاري‌ سايپا,957,17073234,79264770358,4872,4629,4629,-243,-4.99,4643,-229,-4.7,4629,4844
95,هرمز,فولاد هرمزگان جنوب,956,7121933,112425731387,15756,15311,15800,44,0.28,15782,26,0.17,15311,15989
96,خفولا,خدمات فني فولاد يزد,922,4244587,188762276961,44383,45714,43052,-1331,-3,44471,88,0.2,43052,45714
97,لوتوس,تامين سرمايه لوتوس پارسيان,912,16328791,113983087020,7290,6930,6930,-360,-4.94,6980,-310,-4.25,6930,7290
98,ضخود7075,اختيارخ خودرو-2000-1400/07/07,899,38798,7192763000,216,181,175,-41,-18.98,185,-31,-14.35,170,213
99,تسه9912,امتياز تسهيلات مسكن اسفند99,880,25154,14904167829,599812,606500,595000,-4812,-0.8,592517,-7295,-1.22,570002,620000
100,تاصيكو,سرمايه گذاري صدرتامين,875,9032859,90313832900,10010,9700,9960,-50,-0.5,10000,-10,-0.1,9670,10210
101,شپلي,پلي اكريل ايران,866,14447306,116779278808,7930,8088,8088,158,1.99,8083,153,1.93,7800,8088
102,وبرق,س.کارکنان صنعت برق زنجان وقزوي,831,3295506,148723029341,79757,46100,44717,-35040,-43.93,45129,-34628,-43.42,44717,47000
103,همراه,شركت ارتباطات سيار ايران,816,1853473,40554446740,22270,21620,22000,-270,-1.21,22110,-160,-0.72,21620,22180
104,وسيستا,شركت س استان سيستان وبلوچستان,811,43935981,27594600718,656,624,650,-6,-0.91,637,-19,-2.9,624,670
105,خاور,ايران خودرو ديزل,802,19179383,88449906503,4751,4630,4609,-142,-2.99,4612,-139,-2.93,4609,4692
106,فنوال,نورد آلومينيوم‌,784,1369367,38572799650,28320,28610,27540,-780,-2.75,28170,-150,-0.53,27500,28990
107,شيران,س. صنايع‌شيميايي‌ايران,783,2449166,51847131200,21410,20800,20880,-530,-2.48,21260,-150,-0.7,20550,21700
108,كاوه,فولاد كاوه جنوب كيش,777,4922286,97333768820,19510,18920,19500,-10,-0.05,19770,260,1.33,18920,20000
109,رانفور,خدمات‌انفورماتيك‌,769,8149674,50403662250,6170,5900,6220,50,0.81,6180,10,0.16,5880,6290
110,آوا,صندوق س.سهام آواي معيار-س,768,6866644,45541794244,6624,6610,6630,6,0.09,6632,8,0.12,6571,6690
111,فاسمين,كالسيمين‌,756,2844440,39639737490,13830,13460,13900,70,0.51,13940,110,0.8,13460,14240
112,وگردش,بانك گردشگري,742,2841232,43068867862,15337,15350,15250,-87,-0.57,15252,-85,-0.55,14877,15630
113,زاگرس,پتروشيمي زاگرس,736,302697,64610970464,214094,210000,214800,706,0.33,213697,-397,-0.19,209200,214800
114,البرز,بيمه البرز,730,9317671,33373393985,3511,3498,3540,29,0.83,3582,71,2.02,3376,3649
115,سپ,پرداخت الكترونيك سامان كيش,729,2013158,48719350180,24880,23640,23730,-1150,-4.62,24200,-680,-2.73,23640,25310
116,سامان,بانك سامان,722,5950799,56380330405,9295,9223,9560,265,2.85,9474,179,1.93,9223,9573
117,رمپنا,گروه مپنا (سهامي عام),707,4132377,57111655820,14200,13540,13600,-600,-4.23,14010,-190,-1.34,13490,14300
118,كگلح,ح . معدني و صنعتي گل گهر,706,2822386,32300443170,11150,11110,11370,220,1.97,11440,290,2.6,11000,11750
119,پكرمان,گروه‌ صنعتي‌ بارز,691,2902087,64143791750,22690,21750,22400,-290,-1.28,22100,-590,-2.6,21630,22830
120,سشرق,سيمان‌ شرق‌,690,8904036,46899179970,5500,5250,5230,-270,-4.91,5270,-230,-4.18,5230,5460
121,سفارس,سيمان فارس و خوزستان,685,3585114,53858872000,15440,14830,14880,-560,-3.63,15020,-420,-2.72,14810,15430
122,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,684,1861929,24948688130,13470,12800,13200,-270,-2,13400,-70,-0.52,12800,14100
123,پرداخت,به پرداخت ملت,678,1240131,27926166970,22430,21310,22660,230,1.03,22520,90,0.4,21310,23200
124,فباهنر,مس‌ شهيدباهنر,658,1149435,26025790060,22770,22240,22470,-300,-1.32,22640,-130,-0.57,22000,23000
125,سپاها,سيمان‌سپاهان‌,650,7290487,49277826620,7100,6810,6760,-340,-4.79,6760,-340,-4.79,6750,6850
126,سخزر,سيمان‌ خزر,648,1928001,35742716170,18820,19000,18500,-320,-1.7,18540,-280,-1.49,17910,19490
127,كارين,صندوق س نگين سامان-ثابت,639,29741584,302167148282,10155,10158,10162,7,0.07,10160,5,0.05,10158,10162
128,پرديس,سرمايه گذاري پرديس,635,7606732,36247102700,4740,4530,4740,0,0,4770,30,0.63,4530,4860
129,گوهران,سرمايه گذاري توسعه گوهران اميد,635,1272397,8955423880,6993,6905,7037,44,0.63,7020,27,0.39,6905,7120
130,شصدف,صنعتي دوده فام,626,22890,770317170,32051,33653,33653,1602,5,32128,77,0.24,33653,33653
131,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,625,5973274,32664345640,5500,5370,5500,0,0,5470,-30,-0.55,5370,5530
132,كروي,توسعه‌ معادن‌ روي‌ ايران‌,607,1706185,37046020120,21880,20940,21270,-610,-2.79,21710,-170,-0.78,20940,22130
133,وسلرستا,شركت س استان لرستان,601,50187650,40802559450,855,813,813,-42,-4.91,813,-42,-4.91,813,813
134,جوين,كشت و صنعت جوين,595,7028842,32829999925,4571,4575,4708,137,3,4671,100,2.19,4575,4708
135,پاكشو,گروه صنعتي پاكشو,584,6642912,40131406150,6180,5880,5990,-190,-3.07,6130,-50,-0.81,5880,6170
136,فردا,صندوق س آواي فرداي زاگرس-ثابت,575,26625787,285029229240,10699,10705,10706,7,0.07,10705,6,0.06,10704,10706
137,ومهان,گروه توسعه مالي مهر آيندگان,572,1534350,19078220422,12456,12122,12350,-106,-0.85,12448,-8,-0.06,12122,12600
138,وصنا,گروه‌صنايع‌بهشهرايران‌,557,3184010,15325261820,4980,4800,4830,-150,-3.01,4810,-170,-3.41,4740,4940
139,دارا2,صندوق س. دارا الگوريتم-د,550,55000000,55000000,10052,1,1,-10051,-99.99,1,-10051,-99.99,1,1
140,وسينا,بانك سينا,549,10691541,26992624680,2597,2490,2508,-89,-3.43,2525,-72,-2.77,2490,2595
141,افق,فروشگاههاي زنجيره اي افق كوروش,545,695361,47500064440,68030,66100,67120,-910,-1.34,68190,160,0.24,66100,68990
142,كنور,توسعه معدني و صنعتي صبانور,532,937623,46470262910,49650,48600,49340,-310,-0.62,49580,-70,-0.14,48300,50900
143,ورازي,بيمه رازي,530,6339809,46401904018,7629,7248,7248,-381,-4.99,7319,-310,-4.06,7248,7599
144,كاذر,فرآورده‌هاي‌نسوزآذر,528,4333730,76333344000,32440,18000,17100,-15340,-47.29,17610,-14830,-45.72,17100,18000
145,وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,515,6151939,57835709850,9840,9360,9350,-490,-4.98,9400,-440,-4.47,9350,9840
146,شاراك,پتروشيمي شازند,514,2189385,55961696840,25310,25190,25440,130,0.51,25480,170,0.67,25000,25970
147,شسپا,نفت سپاهان,507,1464039,22374148770,15350,15000,15200,-150,-0.98,15320,-30,-0.2,15000,15700
148,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,504,27170,2746137000,117,100,87,-30,-25.64,101,-16,-13.68,80,125
149,جم پيلن,پلي پروپيلن جم - جم پيلن,500,522656,36236636140,70400,70000,69680,-720,-1.02,69700,-700,-0.99,68310,71000
150,خكرمان,گروه اقتصادي كرمان خودرو,498,7036232,23284337304,3329,3260,3290,-39,-1.17,3309,-20,-0.6,3232,3370
151,آريان,سرمايه گذاري پارس آريان,497,24884252,270914851524,10570,10887,10887,317,3,10887,317,3,10887,10887
152,كيان2,صندوق س. با درآمد ثابت كيان,494,49400000,49400000,28454,1,1,-28453,-100,1,-28453,-100,1,1
153,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,490,820078,20416394690,24480,24240,25370,890,3.64,24670,190,0.78,24240,25370
154,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,489,1829942,26112080380,14310,14440,14340,30,0.21,14270,-40,-0.28,13880,14740
155,ثمسكن,سرمايه‌گذاري‌ مسكن‌,487,5857168,24256696084,4307,4139,4092,-215,-4.99,4141,-166,-3.85,4092,4310
156,ختوقا,قطعات‌ اتومبيل‌ ايران‌,487,10921907,23034301863,2220,2109,2109,-111,-5,2109,-111,-5,2109,2109
157,فايرا,آلومينيوم‌ايران‌,484,2842809,52343115310,18340,18010,18400,60,0.33,18390,50,0.27,18010,18680
158,شرنگي,شيميايي رنگين,475,369043,94238718431,263185,255290,255290,-7895,-3,255360,-7825,-2.97,255290,261816
159,تسه9911,امتياز تسهيلات مسكن بهمن99,474,10147,6015444887,597328,620000,584666,-12662,-2.12,592830,-4498,-0.75,567462,620000
160,وتوس,توسعه‌شهري‌توس‌گستر,471,1369834,18614150300,13440,13250,13700,260,1.93,13590,150,1.12,13100,13900
161,ضپاس2001,اختيارخ وپارس-2500-1400/02/29,467,21196,2146552000,58,80,80,22,37.93,101,43,74.14,70,125
162,پارسيان,بيمه پارسيان,462,8013254,67452887130,8850,8440,8410,-440,-4.97,8420,-430,-4.86,8410,8730
163,طلا,صندوق س.پشتوانه طلاي لوتوس,457,259230,18937662616,71811,72810,73150,1339,1.86,73054,1243,1.73,72512,73200
164,شبهرن,نفت‌ بهران‌,455,2447379,27636498050,11320,11280,11240,-80,-0.71,11310,-10,-0.09,11010,11410
165,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,449,504525,21060697440,42170,42200,41400,-770,-1.83,41740,-430,-1.02,40320,43080
166,آبادا,توليد نيروي برق آبادان,440,589616,5837198400,10420,9900,9900,-520,-4.99,10170,-250,-2.4,9900,9900
167,فولاژ,فولاد آلياژي ايران,438,1332674,19775701630,15060,14350,14760,-300,-1.99,15000,-60,-0.4,14310,15300
168,وسكاب,س.ص.بازنشستگي كاركنان بانكها,437,2479205,11749481564,4824,4800,4820,-4,-0.08,4757,-67,-1.39,4655,4830
169,شپديس,پتروشيمي پرديس,429,359717,34084553630,94450,92760,94500,50,0.05,94550,100,0.11,92760,96020
170,تسه9908,امتياز تسهيلات مسكن آبان99,426,9885,5845544103,596093,605000,567000,-29093,-4.88,591355,-4738,-0.79,566289,614990
171,سمازن,سيمان‌مازندران‌,426,3758654,42123041740,11710,11320,11130,-580,-4.95,11210,-500,-4.27,11130,11570
172,فسپا,گروه‌صنعتي‌سپاهان‌,415,960006,32471578840,33900,33500,34000,100,0.29,33820,-80,-0.24,32830,34450
173,گكوثر,هتل پارسيان كوثر اصفهان,412,4546948,9414959939,2175,2100,2067,-108,-4.97,2103,-72,-3.31,2067,2148
174,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,408,282000,287337764400,1001472,1017778,1018000,16528,1.65,1018928,17456,1.74,1017000,1023000
175,پارسان,گسترش نفت و گاز پارسيان,408,4160599,75412918400,18110,17700,18140,30,0.17,18120,10,0.06,17700,18380
176,وسگيلا,شركت س استان گيلان,403,21613812,14396156731,700,665,665,-35,-5,688,-12,-1.71,665,693
177,افران,صندوق س افرا نماد پايدار-ثابت,402,9014159,120263173278,13328,13338,13342,14,0.11,13342,14,0.11,13337,13342
178,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,402,2929858,27481251980,9420,9420,9390,-30,-0.32,9380,-40,-0.42,9170,9590
179,خراسان,پتروشيمي خراسان,398,223171,14978219690,68020,66000,66150,-1870,-2.75,67740,-280,-0.41,65800,69370
180,وخاور,بانك خاورميانه,394,7844887,65609910510,8340,8220,8390,50,0.6,8360,20,0.24,8210,8460
181,ارزش,صندوق س ارزش آفرين بيدار-سهام,391,2927116,25769500760,8880,8830,8770,-110,-1.24,8800,-80,-0.9,8740,8890
182,پارس,پتروشيمي پارس,390,313117,45713143440,145430,146000,145750,320,0.22,145680,250,0.17,144510,147900
183,دسبحانح,ح. سبحان دارو,380,423280,4924208850,10660,10600,11650,990,9.29,11630,970,9.1,10600,11720
184,واحيا,م .صنايع و معادن احياء سپاهان,375,541251,81752722942,149426,150000,152607,3181,2.13,151044,1618,1.08,150000,153870
185,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,369,1142773,8869291455,7760,7630,7739,-21,-0.27,7761,1,0.01,7630,7838
186,كگهر,سنگ آهن گهرزمين,368,755395,31611513859,42573,40449,41830,-743,-1.75,42381,-192,-0.45,40449,43200
187,شفن,پتروشيمي فناوران,361,128069,38442371390,301330,295310,301350,20,0.01,300880,-450,-0.15,295310,305440
188,شبصير,توليدات پتروشيمي قائد بصير,357,284994,18520509986,63193,62414,64700,1507,2.38,64986,1793,2.84,62414,66352
189,سيستم,همكاران سيستم,357,878930,19473820290,23290,22150,22130,-1160,-4.98,22160,-1130,-4.85,22130,23170
190,فپنتا,سپنتا,352,44353,15615780590,352170,334600,357100,4930,1.4,352080,-90,-0.03,334600,365000
191,قشرين,قند شيرين خراسان,351,1611448,18502590364,11832,11550,11478,-354,-2.99,11482,-350,-2.96,11478,11700
192,ضخود7077,اختيارخ خودرو-3000-1400/07/07,344,21148,1127519000,57,51,50,-7,-12.28,53,-4,-7.02,45,63
193,وثوق,سرمايه گذاري وثوق امين,344,573667,9365728125,16766,16264,16264,-502,-2.99,16361,-405,-2.42,16264,16700
194,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,343,14520,825574000,66,75,59,-7,-10.61,57,-9,-13.64,40,75
195,آكورد,صندوق س. آرمان آتي كوثر-د,329,4706302,151235188811,32118,32134,32136,18,0.06,32135,17,0.05,32134,32137
196,وثنو,سرمايه گذاري ساختماني نوين,329,3088486,13188759925,4383,4282,4252,-131,-2.99,4270,-113,-2.58,4252,4400
197,تسه9910,امتياز تسهيلات مسكن دي99,328,5453,3223472591,598400,590000,570000,-28400,-4.75,591137,-7263,-1.21,568480,601000
198,جم,پتروشيمي جم,327,637156,22216784630,34680,34990,34590,-90,-0.26,34720,40,0.12,34400,35790
199,ياقوت,صندوق س ياقوت آگاه-ثابت,326,6796516,83979676234,12355,12356,12358,3,0.02,12356,1,0.01,12356,12360
200,شرانل,نفت ايرانول,324,982271,39157733077,39854,40299,39221,-633,-1.59,39864,10,0.03,39000,40299
201,سيدكو,سرمايه گذاري توسعه صنايع سيمان,322,3186067,18468698570,5760,5630,5800,40,0.69,5800,40,0.69,5630,5880
202,وسهمدا,شركت س استان همدان,322,18965792,15798504736,876,833,833,-43,-4.91,858,-18,-2.05,833,833
203,سخوز,سيمان خوزستان,320,1475618,32224321510,21770,21770,21710,-60,-0.28,21840,70,0.32,21000,22080
204,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,320,1508524,8827744269,5859,5713,5908,49,0.84,5852,-7,-0.12,5653,5987
205,بموتو,موتوژن‌,317,322811,15552337410,49090,47150,48980,-110,-0.22,48180,-910,-1.85,46710,49000
206,تنوين,تامين سرمايه نوين,316,5873527,42876309110,7280,7280,7340,60,0.82,7300,20,0.27,7270,7380
207,تسه9909,امتياز تسهيلات مسكن آذر99,316,6183,3669480681,597451,575252,572001,-25450,-4.26,593479,-3972,-0.66,567579,619500
