,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
82,شلرد,كود شيميايي اوره لردگان,574,8114979,54088288445,6792,6660,6657,-135,-1.99,6665,-127,-1.87,6657,6792
83,افران,صندوق س افرا نماد پايدار-ثابت,571,22865632,298544677694,13042,13058,13058,16,0.12,13056,14,0.11,13052,13059
84,گوهران,سرمايه گذاري توسعه گوهران اميد,547,1748525,12653570546,7291,7146,7146,-145,-1.99,7277,-14,-0.19,7146,7355
85,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,531,8509314,23570799780,2820,2770,2770,-50,-1.77,2800,-20,-0.71,2770,2770
86,وحكمت,بيمه حكمت صبا,491,9192972,35184412486,3901,3840,3823,-78,-2,3827,-74,-1.9,3823,3939
87,ثباغ,شهر سازي و خانه سازي باغميشه,485,1707289,27669164883,16505,16175,16175,-330,-2,16337,-168,-1.02,16175,16490
88,وپارس,بانك‌پارسيان‌,481,14424447,39378740310,2780,2730,2730,-50,-1.8,2760,-20,-0.72,2730,2730
89,هرمز,فولاد هرمزگان جنوب,475,3472030,48122400097,14139,14000,13878,-261,-1.85,14025,-114,-0.81,13857,14125
90,ارزش,صندوق س ارزش آفرين بيدار-سهام,470,1958253,17901623810,9340,9240,9210,-130,-1.39,9140,-200,-2.14,9100,9240
91,بجهرم,توسعه مولد نيروگاهي جهرم,469,6469820,18215423010,2872,2815,2815,-57,-1.98,2851,-21,-0.73,2815,2826
92,تملت,تامين سرمايه بانك ملت,464,4956042,26371327640,5420,5320,5320,-100,-1.85,5370,-50,-0.92,5320,5350
93,ارفع,شركت آهن و فولاد ارفع,464,1861968,27112289665,14776,14501,14481,-295,-2,14693,-83,-0.56,14481,14850
94,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,455,733303,12803132460,18060,17810,17340,-720,-3.99,17460,-600,-3.32,17340,18060
95,حتايد,تايدواترخاورميانه,446,1652802,43376616250,26770,26320,26240,-530,-1.98,26300,-470,-1.76,26240,26600
96,پترول,گروه پتروشيمي س. ايرانيان,442,2418375,23071297500,9730,9540,9540,-190,-1.95,9680,-50,-0.51,9540,9540
97,تصميم,صندوق س با درآمد ثابت تصميم,441,3463823,55719558580,16076,16084,16100,24,0.15,16086,10,0.06,16081,16100
98,آكورد,صندوق س. آرمان آتي كوثر-د,438,2920346,92070591712,31480,31534,31530,50,0.16,31527,47,0.15,31525,31534
99,شسپا,نفت سپاهان,416,2633854,38922150210,15070,14990,14770,-300,-1.99,14870,-200,-1.33,14770,14990
100,ومشان,س. فني و مهندسي مشانير,413,198094,14836424502,75670,74158,74157,-1513,-2,75090,-580,-0.77,74157,77700
101,وپخش,داروپخش‌ (هلدينگ‌,407,217354,21734153400,101060,99040,99040,-2020,-2,100590,-470,-0.47,99040,102800
102,زاگرس,پتروشيمي زاگرس,403,204631,40942684818,204142,200120,200060,-4082,-2,202445,-1697,-0.83,200060,201510
103,لوتوس,تامين سرمايه لوتوس پارسيان,398,6260623,61685890360,10050,9860,9850,-200,-1.99,9850,-200,-1.99,9850,9990
104,تسه9910,امتياز تسهيلات مسكن دي99,394,11913,6103157242,500876,484122,505001,4125,0.82,512311,11435,2.28,484122,525919
105,فارس,صنايع پتروشيمي خليج فارس,386,4883433,46783288140,9770,9580,9580,-190,-1.94,9690,-80,-0.82,9580,9580
106,شتران,پالايش نفت تهران,370,1160869,11283646680,9910,9720,9720,-190,-1.92,9890,-20,-0.2,9720,9720
107,آسيا,بيمه آسيا,360,13650199,29074923870,2170,2130,2130,-40,-1.84,2150,-20,-0.92,2130,2130
108,تنوين,تامين سرمايه نوين,360,5480742,40544402440,7450,7450,7400,-50,-0.67,7410,-40,-0.54,7370,7450
109,ياقوت,صندوق س ياقوت آگاه-ثابت,360,2974200,36350187162,12202,12220,12231,29,0.24,12222,20,0.16,12219,12235
110,شگلح,ح . گلتاش‌,359,1540489,9887050520,6610,6500,6350,-260,-3.93,6420,-190,-2.87,6350,6600
111,كارين,صندوق س نگين سامان-ثابت,339,16103784,163340373672,10130,10146,10140,10,0.1,10143,13,0.13,10140,10147
112,دامين,داروسازي‌ امين‌,339,4215956,22218088120,4980,5270,5270,290,5.82,5100,120,2.41,5270,5270
113,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,338,870635,20299809680,23780,23310,23310,-470,-1.98,23590,-190,-0.8,23310,23950
114,ونوين,بانك‌اقتصادنوين‌,333,7023305,30483774270,4420,4340,4340,-80,-1.81,4370,-50,-1.13,4340,4370
115,تمحركه,ماشين سازي نيرو محركه,312,994367,21469377897,20963,21591,21591,628,3,21591,628,3,21591,21591
116,فنوال,نورد آلومينيوم‌,311,3797184,98582520030,26480,25960,25960,-520,-1.96,25960,-520,-1.96,25960,26500
117,شاراك,پتروشيمي شازند,309,1476632,35365898120,24420,23940,23940,-480,-1.97,24210,-210,-0.86,23940,24200
118,تماوند,تامين سرمايه دماوند,303,2238074,35836278937,16281,15980,16100,-181,-1.11,16012,-269,-1.65,15956,16254
119,حسينا,توسعه خدمات دريايي وبندري سينا,301,826660,58441607309,72089,70660,70648,-1441,-2,70696,-1393,-1.93,70648,72100
120,وبانك,سرمايه گذاري گروه توسعه ملي,299,4167930,35052291300,8580,8410,8410,-170,-1.98,8510,-70,-0.82,8410,8410
121,تسه9908,امتياز تسهيلات مسكن آبان99,296,5542,2818564160,502771,486666,500000,-2771,-0.55,508582,5811,1.16,486666,527909
122,وشهر,بانك شهر,291,5182166,30378433810,6106,5862,5862,-244,-4,5903,-203,-3.32,5862,5991
123,وسينا,بانك سينا,290,11926382,37842546130,3230,3190,3170,-60,-1.86,3190,-40,-1.24,3170,3230
124,كاريس,صندوق س.سپهر كاريزما-س,289,1388985,15582099122,11447,11300,11125,-322,-2.81,11218,-229,-2,11120,11490
125,پارسيان,بيمه پارسيان,287,3685082,38904744480,10760,10610,10550,-210,-1.95,10600,-160,-1.49,10550,10850
126,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,282,3508,1727797466,482685,480000,492081,9396,1.95,492531,9846,2.04,480000,499990
127,سخوز,سيمان خوزستان,281,1664676,37189926960,22790,22340,22340,-450,-1.97,22450,-340,-1.49,22340,22420
128,جم پيلن,پلي پروپيلن جم - جم پيلن,277,383086,29895616750,79620,78310,78030,-1590,-2,78860,-760,-0.95,78030,79800
129,ذوب,سهامي ذوب آهن  اصفهان,275,3640982,14061472484,3940,3862,3862,-78,-1.98,3928,-12,-0.3,3862,3862
130,سجامح,ح.مجتمع سيمان غرب آسيا,274,1627824,3089733135,1920,1954,1885,-35,-1.82,1898,-22,-1.15,1882,1954
131,عيار,صندوق س. پشتوانه طلاي مفيد,273,234958,6187940439,27056,26690,26100,-956,-3.53,26336,-720,-2.66,26100,26690
132,شپديس,پتروشيمي پرديس,272,648350,60648013450,95440,93540,93540,-1900,-1.99,94270,-1170,-1.23,93540,94900
133,وخارزم,سرمايه گذاري خوارزمي,272,3833264,20661292960,5490,5390,5390,-100,-1.82,5450,-40,-0.73,5390,5390
134,دالبرح,ح . البرزدارو,265,188022,1894737980,10170,9950,10010,-160,-1.57,10080,-90,-0.88,9950,10940
135,كاردان,صندوق س تجارت شاخصي كاردان,261,169868,25606623550,156010,154500,149770,-6240,-4,150740,-5270,-3.38,149770,154500
136,تيپيكو,سرمايه گذاري دارويي تامين,253,919791,37548751100,41650,40830,40820,-830,-1.99,41210,-440,-1.06,40820,41170
137,كخاك,صنايع‌خاك‌چيني‌ايران‌,251,303160,12458305080,41920,41090,41090,-830,-1.98,41710,-210,-0.5,41090,41600
138,ومعادن,توسعه‌معادن‌وفلزات‌,242,2157016,25302179840,11960,11730,11730,-230,-1.92,11910,-50,-0.42,11730,11750
139,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,241,138688,17840054320,133700,132760,128610,-5090,-3.81,128630,-5070,-3.79,128360,132760
140,فسازان,غلتك سازان سپاهان,239,763740,26437647750,35260,35200,34560,-700,-1.99,34910,-350,-0.99,34560,35200
141,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,234,774474,17699675630,23210,23450,22750,-460,-1.98,23080,-130,-0.56,22750,23450
142,خساپا,سايپا,233,3617170,8174804200,2300,2260,2260,-40,-1.74,2300,0,0,2260,2260
143,سحرخيز,صندوق س. گروه زعفران سحرخيز,230,690672,6515940122,9457,9520,9416,-41,-0.43,9434,-23,-0.24,9385,9520
144,فراز,صندوق س.سهام فراز داريك-س,229,330101,3360594835,10000,10180,10180,180,1.8,10181,181,1.81,10180,10200
145,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,226,440680,12907952890,29880,29300,29400,-480,-1.61,29720,-160,-0.54,29290,29400
146,پارس,پتروشيمي پارس,225,398113,57904430330,148400,145440,145440,-2960,-1.99,146660,-1740,-1.17,145440,148000
147,سپاس,صندوق س. پاداش سهامداري توسعه1,220,6367332,63886612193,10015,10034,10033,18,0.18,10033,18,0.18,10033,10035
148,اطلس,صندوق س.توسعه اندوخته آينده-س,217,72395,14893441358,208693,208700,205005,-3688,-1.77,205725,-2968,-1.42,205000,208999
149,آساس,صندوق س.آسمان آرماني سهام-س,217,72503,11569091020,162466,161500,157505,-4961,-3.05,159567,-2899,-1.78,157501,161860
150,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,216,1148059,12341634250,10960,10750,10750,-210,-1.92,10940,-20,-0.18,10750,10750
151,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,213,3632838,36471558881,10020,10032,10038,18,0.18,10039,19,0.19,10032,10048
152,شبندر,پالايش نفت بندرعباس,212,956961,23742202410,25310,24810,24810,-500,-1.98,25210,-100,-0.4,24810,24810
153,خپارس,پارس‌ خودرو,212,3859964,21963195160,5800,5690,5690,-110,-1.9,5750,-50,-0.86,5690,5690
154,همراه,شركت ارتباطات سيار ايران,212,924894,24242352610,26740,26210,26210,-530,-1.98,26610,-130,-0.49,26210,26690
155,بخاور,بيمه زندگي خاورميانه,210,1463467,9940748814,6922,6800,6800,-122,-1.76,6896,-26,-0.38,6784,6890
156,شرانل,نفت ايرانول,207,776038,29132992597,38305,37756,37539,-766,-2,37851,-454,-1.19,37539,37757
157,آساميد,صندوق س.مشترك آسمان اميد -د,207,8227133,97767163434,11875,11876,11888,13,0.11,11884,9,0.08,11876,11888
158,خريخت,صنايع‌ريخته‌گري‌ايران‌,202,3385755,11173267080,3360,3300,3300,-60,-1.79,3350,-10,-0.3,3300,3320
159,زر,صندوق س.پشتوانه سكه طلاي زر,199,198435,8812719494,45385,44700,44000,-1385,-3.05,44411,-974,-2.15,44000,44710
160,وبازار,صندوق س شاخصي بازارآشنا,197,1130089,10624179500,9500,9400,9400,-100,-1.05,9400,-100,-1.05,9400,9500
161,كوير,توليدي فولاد سپيد فراب كوير,195,4247858,91923647120,22540,21640,21640,-900,-3.99,21660,-880,-3.9,21640,21640
162,تسه9803,امتياز تسهيلات مسكن خرداد98,193,1747,909900849,511524,513000,522000,10476,2.05,520836,9312,1.82,504000,530000
163,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,193,9817,1487754000,165,155,132,-33,-20,152,-13,-7.88,132,170
164,تسه9909,امتياز تسهيلات مسكن آذر99,187,1946,997615983,498891,500555,505012,6121,1.23,512650,13759,2.76,490444,523835
165,وتجارت,بانك تجارت,185,3034142,8161841980,2740,2690,2690,-50,-1.82,2740,0,0,2690,2690
166,شفن,پتروشيمي فناوران,183,108561,34438806030,323700,317230,317230,-6470,-2,321430,-2270,-0.7,317230,317230
167,وخاور,بانك خاورميانه,182,2693116,24211260870,9170,8990,8990,-180,-1.96,9090,-80,-0.87,8990,9000
168,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,178,2136130,23287550288,10873,10872,10929,56,0.52,10902,29,0.27,10872,10930
169,شگويا,پتروشيمي تندگويان,177,4394399,40560302770,9418,9230,9230,-188,-2,9332,-86,-0.91,9230,9230
170,پترولح,ح . گروه پتروشيمي س. ايرانيان,177,1627628,12429348580,7930,7830,7620,-310,-3.91,7640,-290,-3.66,7620,7830
171,نهال,صندوق س. طلاي سرخ نوويرا,176,323604,3006956346,9341,9300,9330,-11,-0.12,9292,-49,-0.52,8550,9330
172,كاما,باما,173,536086,7070974340,13450,13190,13190,-260,-1.93,13420,-30,-0.22,13190,13190
173,تسه9810,امتياز تسهيلات مسكن دي98,170,4024,2031659555,492118,471022,496100,3982,0.81,504886,12768,2.59,471022,516723
174,فاذر,صنايع‌ آذرآب‌,167,229544,5470033520,24310,23830,23830,-480,-1.97,24260,-50,-0.21,23830,23830
175,ضخود2005,اختيارخ خودرو-2000-1400/02/08,166,7024,2537960000,416,360,350,-66,-15.87,361,-55,-13.22,350,410
176,قشرين,قند شيرين خراسان,165,397250,6194319250,15911,15593,15593,-318,-2,15811,-100,-0.63,15593,15593
177,سمتاز,سيمان ممتازان كرمان,160,626038,12578502192,20496,21100,20087,-409,-2,20237,-259,-1.26,20087,21100
178,گوهر,صندوق سكه طلاي كيان,159,104583,5418142201,52880,52516,51300,-1580,-2.99,51807,-1073,-2.03,51300,52537
179,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,157,2178,1100503830,494249,482000,500011,5762,1.17,505282,11033,2.23,472222,518000
180,خصدرا,صنعتي‌ دريايي‌ ايران‌,151,5011572,15360468180,3127,3065,3065,-62,-1.98,3097,-30,-0.96,3065,3065
181,سيدكو,سرمايه گذاري توسعه صنايع سيمان,151,1970185,12215540000,6320,6200,6200,-120,-1.9,6290,-30,-0.47,6200,6270
182,آريان,سرمايه گذاري پارس آريان,150,8040991,93669504159,11886,11649,11649,-237,-1.99,11649,-237,-1.99,11649,11649
183,دسينا,داروسازي‌ سينا,149,543215,12956580000,24330,23850,23880,-450,-1.85,24200,-130,-0.53,23850,23960
184,سپر,صندوق س سپر سرمايه بيدار- ثابت,147,1804901,21193811522,11741,11745,11742,1,0.01,11742,1,0.01,11741,11745
185,تسه9907,امتياز تسهيلات مسكن مهر99,145,1590,804899982,502026,490122,495001,-7025,-1.4,506226,4200,0.84,490122,522999
186,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,144,838592,10150629760,12270,12260,12030,-240,-1.96,12240,-30,-0.24,12030,12260
187,درازك,دارويي‌ رازك‌,143,425004,14195579610,34060,33390,33380,-680,-2,33870,-190,-0.56,33380,33900
188,مارون,پتروشيمي مارون,143,84389,13084261176,158158,159500,155000,-3158,-2,157743,-415,-0.26,154995,159500
189,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,134,4329,1412676000,368,306,311,-57,-15.49,326,-42,-11.41,301,380
190,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,131,1363324,12147216840,9090,8910,8910,-180,-1.98,9050,-40,-0.44,8910,8910
191,وبصادر,بانك صادرات ايران,131,1337334,3263094960,2480,2440,2440,-40,-1.61,2480,0,0,2440,2440
192,غگل,گلوكوزان‌,130,951975,3141517500,3360,3300,3300,-60,-1.79,3360,0,0,3300,3300
193,شخارك,پتروشيمي‌ خارك‌,130,686628,30772103240,45720,44950,44810,-910,-1.99,45440,-280,-0.61,44810,44950
194,شصفها,پتروشيمي‌ اصفهان‌,129,277506,35566936688,130696,129948,128083,-2613,-2,128166,-2530,-1.94,128083,129948
195,ثمسكن,سرمايه‌گذاري‌ مسكن‌,128,2675734,14208147540,5410,5310,5310,-100,-1.85,5380,-30,-0.55,5310,5310
196,گكوثر,هتل پارسيان كوثر اصفهان,125,3909163,9596995165,2505,2455,2455,-50,-2,2495,-10,-0.4,2455,2455
197,اتكام,شركت بيمه اتكايي امين,123,1095367,5259427329,4895,4798,4798,-97,-1.98,4885,-10,-0.2,4798,4880
198,بترانس,ايران‌ ترانسفو,122,1991677,5855530380,2990,2940,2940,-50,-1.67,2980,-10,-0.33,2940,2940
199,سكه0011پ02,سكه تمام بهارتحويلي 1روزه ملت,121,30700,31721648800,1073963,1039520,1022000,-51963,-4.84,1033278,-40685,-3.79,1020193,1049000
200,سكرما,سيمان‌ كرمان‌,120,742219,12061509980,16580,16260,16250,-330,-1.99,16500,-80,-0.48,16250,16650
201,ضخود2008,اختيارخ خودرو-3500-1400/02/08,117,7602,25030000,5,4,3,-2,-40,3,-2,-40,3,4
202,شساخت,مهندسي و ساختمان صنايع نفت,114,647889,23286001509,36633,35910,35901,-732,-2,36188,-445,-1.21,35901,36370
203,صايند,صندوق س. گنجينه آينده روشن-د,114,475110,4678915480,9833,9860,9870,37,0.38,9848,15,0.15,9589,9878
204,شيراز,پتروشيمي‌شيراز,114,2048118,114343147930,56600,55470,55470,-1130,-2,55830,-770,-1.36,55470,56290
