,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
64,سمتاز,سيمان ممتازان كرمان,654,1461822,32562524077,22498,22049,22049,-449,-2,22275,-223,-0.99,22049,23040
65,شصدف,صنعتي دوده فام,635,61034,1972435778,30488,32317,32317,1829,6,30556,68,0.22,32317,32317
66,غگل,گلوكوزان‌,631,13372529,40652488160,3130,3040,3040,-90,-2.88,3050,-80,-2.56,3040,3040
67,كارين,صندوق س نگين سامان-ثابت,630,27872948,279510987233,10022,10030,10028,6,0.06,10028,6,0.06,10027,10030
68,كگلح,ح . معدني و صنعتي گل گهر,595,1296623,12900316200,10260,9950,9980,-280,-2.73,9950,-310,-3.02,9810,10110
69,كچاد,معدني‌وصنعتي‌چادرملو,590,4638111,100158866720,22250,21650,21590,-660,-2.97,21680,-570,-2.56,21590,21700
70,فنورد,نوردوقطعات‌ فولادي‌,580,298973,49085283130,169160,164090,164090,-5070,-3,164180,-4980,-2.94,164090,167660
71,بميلا,توسعه بازرگاني آهن وفولادميلاد,565,6465137,88588536651,13076,13729,13729,653,4.99,13702,626,4.79,13220,13729
72,شگلح,ح . گلتاش‌,564,2369601,13182615960,5840,5710,5490,-350,-5.99,5560,-280,-4.79,5490,5800
73,ضخود2005,اختيارخ خودرو-2000-1400/02/08,553,23243,316787000,42,15,13,-29,-69.05,14,-28,-66.67,10,19
74,فايرا,آلومينيوم‌ايران‌,537,6236283,105861585180,17210,17300,17130,-80,-0.46,16980,-230,-1.34,16850,17300
75,شسپا,نفت سپاهان,520,1822959,26883453010,14840,14690,14660,-180,-1.21,14800,-40,-0.27,14570,15200
76,پارند,صندوق س. پارند پايدار سپهر,514,12711021,143804870795,11305,11310,11319,14,0.12,11313,8,0.07,11308,11320
77,بپيوند,برق و انرژي پيوندگستر پارس,512,687869,8350059181,12514,12139,12139,-375,-3,12449,-65,-0.52,12139,12140
78,وپارس,بانك‌پارسيان‌,512,30753388,75653334480,2530,2460,2460,-70,-2.77,2480,-50,-1.98,2460,2460
79,هرمز,فولاد هرمزگان جنوب,510,1866234,26992376417,14659,14550,14550,-109,-0.74,14614,-45,-0.31,14350,14610
80,شفن,پتروشيمي فناوران,496,117735,37168866190,323910,315000,315000,-8910,-2.75,320770,-3140,-0.97,314200,323700
81,زاگرس,پتروشيمي زاگرس,492,279950,55867747899,201732,198790,200400,-1332,-0.66,200498,-1234,-0.61,198103,202540
82,شپديس,پتروشيمي پرديس,480,468252,43203721030,94690,91850,92000,-2690,-2.84,93600,-1090,-1.15,91850,93790
83,بجهرم,توسعه مولد نيروگاهي جهرم,450,8207814,20002551718,2512,2437,2437,-75,-2.99,2481,-31,-1.23,2437,2438
84,همراه,شركت ارتباطات سيار ايران,450,1272917,31350016280,25300,24560,24550,-750,-2.96,25080,-220,-0.87,24550,25700
85,شپنا,پالايش نفت اصفهان,444,1424801,15245370700,11030,10700,10700,-330,-2.99,10990,-40,-0.36,10700,10700
86,ارزش,صندوق س ارزش آفرين بيدار-سهام,435,2369916,21481015290,9160,9130,9050,-110,-1.2,9060,-100,-1.09,9030,9150
87,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,428,1784929,14019966941,7909,7968,7843,-66,-0.83,7855,-54,-0.68,7810,7968
88,وبانك,سرمايه گذاري گروه توسعه ملي,424,3185597,25111806640,8100,7860,7860,-240,-2.96,8040,-60,-0.74,7860,8430
89,بپاس,بيمه پاسارگاد,401,881683,77695003215,88121,88124,88121,0,0,88121,0,0,88120,88199
90,شاراك,پتروشيمي شازند,396,1362882,32754435330,24410,24000,23800,-610,-2.5,24250,-160,-0.66,23750,24700
91,تسه9911,امتياز تسهيلات مسكن بهمن99,389,5438,2798451896,500438,490000,520000,19562,3.91,514610,14172,2.83,490000,525459
92,آساميد,صندوق س.مشترك آسمان اميد -د,386,17134410,204382170758,11923,11936,11928,5,0.04,11928,5,0.04,11928,11936
93,تنوينح,ح . تامين سرمايه نوين,385,74502756,409778158000,5600,5600,5500,-100,-1.79,5500,-100,-1.79,5500,5600
94,پيزد,مجتمع صنايع لاستيك يزد,362,54644,3422627194,64572,62635,62635,-1937,-3,64434,-138,-0.21,62635,62636
95,تيپيكو,سرمايه گذاري دارويي تامين,356,1251358,46612903190,38300,37160,37160,-1140,-2.98,37540,-760,-1.98,37160,39990
96,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,356,615807,13979501660,22880,22880,22220,-660,-2.88,22830,-50,-0.22,22220,23170
97,فافزا,فولاد افزا سپاهان,356,142474,7395699587,52225,51181,51181,-1044,-2,52107,-118,-0.23,51181,53791
98,تصميم,صندوق س با درآمد ثابت تصميم,353,2534575,41071210576,16199,16204,16207,8,0.05,16204,5,0.03,16201,16208
99,كرمان,س. توسعه و عمران استان كرمان,351,4348322,5139716604,1218,1182,1182,-36,-2.96,1214,-4,-0.33,1182,1182
100,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,343,1730780,24978559210,14750,14310,14330,-420,-2.85,14590,-160,-1.08,14310,14760
101,گكيشح,ح.توريستي ورفاهي آبادگران كيش,328,1471082,45231095141,30429,29860,30605,176,0.58,30747,318,1.05,29821,31341
102,وثنو,سرمايه گذاري ساختماني نوين,327,1744255,9126686854,5440,5360,5168,-272,-5,5340,-100,-1.84,5168,5391
103,تسه9908,امتياز تسهيلات مسكن آبان99,324,5722,2901322800,497478,497478,512000,14522,2.92,507047,9569,1.92,473522,522351
104,وشهر,بانك شهر,318,5393445,28271131137,5452,5234,5234,-218,-4,5270,-182,-3.34,5234,5480
105,ميدكو,هلدينگ صنايع  معدني خاورميانه,316,1569720,51161953968,32593,32593,32593,0,0,32593,0,0,32593,32595
106,ياقوت,صندوق س ياقوت آگاه-ثابت,313,2443940,30126683698,12307,12320,12332,25,0.2,12327,20,0.16,12310,12332
107,ضخود7076,اختيارخ خودرو-2500-1400/07/07,311,17110,2517146000,174,160,140,-34,-19.54,147,-27,-15.52,140,160
108,شتران,پالايش نفت تهران,300,1068379,9230794560,8900,8640,8640,-260,-2.92,8880,-20,-0.22,8640,8640
109,سخوز,سيمان خوزستان,298,2486265,54776638290,22710,22030,22040,-670,-2.95,22030,-680,-2.99,22030,22300
110,تنوين,تامين سرمايه نوين,297,6825599,46273756290,6970,6770,6780,-190,-2.73,6790,-180,-2.58,6770,6790
111,ذوب,سهامي ذوب آهن  اصفهان,297,4935329,16464257544,3439,3336,3336,-103,-3,3418,-21,-0.61,3336,3336
112,كاردان,صندوق س تجارت شاخصي كاردان,297,259751,37041406910,146320,147950,142570,-3750,-2.56,142600,-3720,-2.54,141000,147950
113,شساخت,مهندسي و ساختمان صنايع نفت,292,828765,31899315454,37371,38492,38492,1121,3,38292,921,2.46,38000,38492
114,طلا,صندوق س.پشتوانه طلاي لوتوس,292,163691,11813230885,71200,72480,72250,1050,1.47,72168,968,1.36,71741,72499
115,ارفع,شركت آهن و فولاد ارفع,289,1469583,21002371536,14639,14200,14200,-439,-3,14533,-106,-0.72,14200,14610
116,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,283,14318,1296542000,144,115,84,-60,-41.67,91,-53,-36.81,72,120
117,تسه9803,امتياز تسهيلات مسكن خرداد98,282,8393,4093069635,479904,469010,503890,23986,5,487677,7773,1.62,465111,503890
118,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,279,6263,2483570801,387832,376155,407223,19391,5,396546,8714,2.25,376155,407223
119,كگل,معدني و صنعتي گل گهر,264,2791547,38942080650,14380,13950,13950,-430,-2.99,14230,-150,-1.04,13950,13950
120,تسه9910,امتياز تسهيلات مسكن دي99,263,3316,1692455475,497316,481100,510000,12684,2.55,510391,13075,2.63,481100,522181
121,وسكاب,س.ص.بازنشستگي كاركنان بانكها,260,1826382,8746792030,4920,4810,4780,-140,-2.85,4900,-20,-0.41,4780,4900
122,وخاور,بانك خاورميانه,256,4636046,37943690070,8420,8190,8170,-250,-2.97,8240,-180,-2.14,8170,8250
123,جم,پتروشيمي جم,244,487572,16891188040,35530,34470,35200,-330,-0.93,35380,-150,-0.42,34470,35470
124,كاريس,صندوق س.سپهر كاريزما-س,238,963510,9921519522,10379,10600,10232,-147,-1.42,10297,-82,-0.79,10200,10600
125,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,237,8174731,82941834056,10130,10132,10160,30,0.3,10146,16,0.16,10132,10166
126,جم پيلن,پلي پروپيلن جم - جم پيلن,226,276370,21260173000,78490,76140,76300,-2190,-2.79,77950,-540,-0.69,76140,78490
127,تسه9909,امتياز تسهيلات مسكن آذر99,221,2733,1401316691,496194,481111,520000,23806,4.8,512739,16545,3.33,481111,521003
128,شبهرن,نفت‌ بهران‌,221,1871025,23181999750,12770,12390,12390,-380,-2.98,12620,-150,-1.17,12390,12390
129,وساپا,سرمايه‌گذاري‌ سايپا,220,7247074,33336540400,4740,4600,4600,-140,-2.95,4640,-100,-2.11,4600,4600
130,شرانل,نفت ايرانول,215,369904,14096847890,38020,37802,38340,320,0.84,38045,25,0.07,37802,38350
131,واحيا,م .صنايع و معادن احياء سپاهان,214,388132,49151784725,129219,126635,126635,-2584,-2,126713,-2506,-1.94,126635,129898
132,سبزوا,سيمان لار سبزوار,214,5380137,17915856210,3432,3330,3330,-102,-2.97,3394,-38,-1.11,3330,3330
133,پارس,پتروشيمي پارس,210,102342,14611498330,144480,141150,143000,-1480,-1.02,144230,-250,-0.17,141000,146000
134,سيدكو,سرمايه گذاري توسعه صنايع سيمان,204,3001366,18008216000,6180,6000,6000,-180,-2.91,6110,-70,-1.13,6000,6010
135,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,204,10147,335477000,49,31,34,-15,-30.61,33,-16,-32.65,25,43
136,كرماشا,صنايع پتروشيمي كرمانشاه,203,395508,13681700280,35170,34120,34310,-860,-2.45,35010,-160,-0.45,34120,36370
137,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,202,78700,78793583000,990472,1000000,1003000,12528,1.26,1001189,10717,1.08,1000000,1005000
138,نهال,صندوق س. طلاي سرخ نوويرا,202,664414,6715933048,10540,10401,9980,-560,-5.31,10108,-432,-4.1,9980,10401
139,كنور,توسعه معدني و صنعتي صبانور,189,241600,10953891990,45440,44090,45500,60,0.13,45420,-20,-0.04,44080,46000
140,عيار,صندوق س. پشتوانه طلاي مفيد,187,220337,5564473174,24906,25310,25248,342,1.37,25254,348,1.4,25201,25388
141,ونوين,بانك‌اقتصادنوين‌,185,5118142,21035563620,4230,4110,4110,-120,-2.84,4180,-50,-1.18,4110,4110
142,شخارك,پتروشيمي‌ خارك‌,184,640953,27883535220,44540,43220,43210,-1330,-2.99,44240,-300,-0.67,43210,44480
143,شكربن,كربن‌ ايران‌,182,290178,25051640040,89310,86630,84040,-5270,-5.9,87770,-1540,-1.72,84040,86630
144,ونيرو,سرمايه‌گذاري‌نيرو,181,18459969,48365118780,2700,2620,2620,-80,-2.96,2620,-80,-2.96,2620,2620
145,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,179,2866994,7110145120,2550,2480,2480,-70,-2.75,2540,-10,-0.39,2480,2480
146,خريخت,صنايع‌ريخته‌گري‌ايران‌,174,5250941,15910351230,3120,3030,3030,-90,-2.88,3090,-30,-0.96,3030,3030
147,تسه9810,امتياز تسهيلات مسكن دي98,172,5306,2715883685,493382,484000,518000,24618,4.99,511851,18469,3.74,484000,518000
148,پارسان,گسترش نفت و گاز پارسيان,170,3753482,70377787500,19320,18750,18750,-570,-2.95,18970,-350,-1.81,18750,18750
149,گشان,توسعه بين المللي پديده شانديز,169,405035,10263991935,25858,25341,25341,-517,-2,25506,-352,-1.36,25341,25341
150,گوهران,سرمايه گذاري توسعه گوهران اميد,166,1007649,6925329930,7081,6869,6869,-212,-2.99,7051,-30,-0.42,6869,6900
151,سحرخيز,صندوق س. گروه زعفران سحرخيز,165,663322,6436138624,9863,9740,9649,-214,-2.17,9703,-160,-1.62,9631,9800
152,سپاس,صندوق س. پاداش سهامداري توسعه1,160,5797717,58659968519,10114,10117,10120,6,0.06,10118,4,0.04,10116,10120
153,سكه0011پ02,سكه تمام بهارتحويلي 1روزه ملت,157,27000,27015405700,987382,1002500,1001999,14617,1.48,1000571,13189,1.34,996141,1002500
154,آساس,صندوق س.آسمان آرماني سهام-س,157,169399,27640217454,165161,163810,163001,-2160,-1.31,163166,-1995,-1.21,162750,165000
155,غسالم,سالمين‌,156,792588,3249610800,4360,4100,4100,-260,-5.96,4340,-20,-0.46,4100,4100
156,سپ,پرداخت الكترونيك سامان كيش,154,486945,9889962450,20930,20310,20310,-620,-2.96,20800,-130,-0.62,20310,20400
157,اطلس,صندوق س.توسعه اندوخته آينده-س,152,156191,30930763268,200243,198002,198000,-2243,-1.12,198032,-2211,-1.1,197501,199769
158,شيراز,پتروشيمي‌شيراز,151,654549,35016188890,54840,53200,53200,-1640,-2.99,54360,-480,-0.88,53200,55840
159,تسه9907,امتياز تسهيلات مسكن مهر99,150,1567,801858127,497959,495001,522856,24897,5,511715,13756,2.76,495001,522856
160,شبصير,توليدات پتروشيمي قائد بصير,150,182975,11822755714,66579,64583,64582,-1997,-3,66091,-488,-0.73,64582,65999
161,دالبرح,ح . البرزدارو,147,215822,2081567380,9800,9570,9690,-110,-1.12,9640,-160,-1.63,9530,9700
162,شبندر,پالايش نفت بندرعباس,141,242700,5334546000,22650,21980,21980,-670,-2.96,22620,-30,-0.13,21980,21980
163,تسه9804,امتياز تسهيلات مسكن تير98,141,5481,2775148868,504510,500000,518700,14190,2.81,506322,1812,0.36,486072,518700
164,بخاور,بيمه زندگي خاورميانه,136,724772,4850041694,6880,6674,6674,-206,-2.99,6861,-19,-0.28,6674,6813
165,مبين,مبين انرژي خليج فارس,135,1442265,22154810400,15830,15360,15360,-470,-2.97,15740,-90,-0.57,15360,15400
166,اخزا910,اسنادخزانه-م10بودجه99-020807,131,129731,78421189004,603715,600206,604334,619,0.1,604491,776,0.13,600205,607000
167,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,129,1638,842750377,501339,477111,500100,-1239,-0.25,514500,13161,2.63,477111,526405
168,بفجر,فجر انرژي خليج فارس,128,907130,19791612680,22390,21720,21720,-670,-2.99,22190,-200,-0.89,21720,22720
169,حسينا,توسعه خدمات دريايي وبندري سينا,127,578425,36379054299,64838,62893,62893,-1945,-3,63364,-1474,-2.27,62893,63000
170,شصفها,پتروشيمي‌ اصفهان‌,126,104972,12644257194,121450,123879,123120,1670,1.38,120578,-872,-0.72,119021,123879
171,درازك,دارويي‌ رازك‌,126,166911,5300421890,32370,31430,31400,-970,-3,32300,-70,-0.22,31400,32430
172,دمعيار,صندوق س. توازن معيار-د,126,9226480,92497180268,10020,10030,10028,8,0.08,10025,5,0.05,10022,10030
173,وگردش,بانك گردشگري,125,5500000,93577000000,17361,17014,17014,-347,-2,17030,-331,-1.91,17014,17014
174,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,124,47609,6000713570,127460,126200,126060,-1400,-1.1,126040,-1420,-1.11,125150,127800
175,گكوثر,هتل پارسيان كوثر اصفهان,124,3995429,9205468416,2375,2304,2304,-71,-2.99,2361,-14,-0.59,2304,2304
176,اخزا903,اسنادخزانه-م3بودجه99-011110,123,158071,111251859705,703750,700555,703289,-461,-0.07,703809,59,0.01,700555,705880
177,اخزا909,اسنادخزانه-م9بودجه99-020316,122,409017,267842818772,653044,654890,652800,-244,-0.04,654845,1801,0.28,652800,656000
178,لوتوس,تامين سرمايه لوتوس پارسيان,120,806908,7398599160,9420,9180,9160,-260,-2.76,9380,-40,-0.42,9150,9230
179,مارون,پتروشيمي مارون,116,284354,43195418878,156076,151420,151394,-4682,-3,154225,-1851,-1.19,151394,156000
180,فسازان,غلتك سازان سپاهان,114,475640,15692563600,34010,32990,32990,-1020,-3,33680,-330,-0.97,32990,33390
181,دارا,صندوق س. دارا الگوريتم-د,113,1733622,17282804763,9975,9989,9980,5,0.05,9969,-6,-0.06,9950,9989
182,گوهر,صندوق سكه طلاي كيان,112,237703,11763736610,48560,49000,49499,939,1.93,49489,929,1.91,49000,49510
183,حكشتي,كشتيراني جمهوري اسلامي ايران,111,145233,2538672840,18020,17480,17480,-540,-3,18010,-10,-0.06,17480,17480
184,تسه9905,امتياز تسهيلات مسكن مرداد99,109,2103,1078761455,493579,472089,518257,24678,5,512963,19384,3.93,472089,518257
185,خكرمان,گروه اقتصادي كرمان خودرو,109,643636,2333365580,3698,3625,3625,-73,-1.97,3689,-9,-0.24,3625,3626
186,زر,صندوق س.پشتوانه سكه طلاي زر,109,63022,2659761990,41674,42075,42204,530,1.27,42204,530,1.27,42010,42450
187,اتكاي,بيمه اتكايي ايرانيان,108,534852,8977960901,17265,16748,16748,-517,-2.99,17176,-89,-0.52,16748,17100
188,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,107,270970,6988321300,26580,25790,25790,-790,-2.97,26470,-110,-0.41,25790,25800
189,سشمال,سيمان‌ شمال‌,106,1307680,13560641600,10690,10370,10370,-320,-2.99,10600,-90,-0.84,10370,10370
190,تسه9904,امتياز تسهيلات مسكن تير99,100,1636,836177878,498505,474189,504600,6095,1.22,511111,12606,2.53,474189,523000
191,تسه9903,امتياز تسهيلات مسكن خرداد99,99,1257,644485097,495317,480922,510000,14683,2.96,512717,17400,3.51,480922,520082
192,وسينا,بانك سينا,98,3173500,8949270000,2900,2820,2820,-80,-2.76,2890,-10,-0.34,2820,2820
193,وپست,پست بانك ايران,98,3606853,78160504510,22340,21670,21670,-670,-3,21670,-670,-3,21670,21670
194,زعف0008پ05,زعفران0008نگين زرين(پ),97,79863,10715847278,137971,139000,131197,-6774,-4.91,134178,-3793,-2.75,131197,139998
195,اخزا901,اسنادخزانه-م1بودجه99-010621,96,75763,57458235069,757131,754000,759899,2768,0.37,758394,1263,0.17,754000,760500
196,شيران,س. صنايع‌شيميايي‌ايران,95,1192266,26730603720,23110,22420,22420,-690,-2.99,22900,-210,-0.91,22420,22420
197,اخزا902,اسنادخزانه-م2بودجه99-011019,95,301180,214503898762,708419,707526,710000,1581,0.22,712212,3793,0.54,707525,715747
198,تسه9906,امتياز تسهيلات مسكن شهريور99,95,1350,696346155,500618,490000,518999,18381,3.67,515812,15194,3.04,490000,525000
199,باران,بيمه زندگي باران50%تاديه,93,5892317,21878173021,3605,3713,3713,108,3,3713,108,3,3713,3713
200,سرود,سيمان‌شاهرود,90,281528,5437036520,19900,19310,19310,-590,-2.96,19830,-70,-0.35,19310,19420
201,وخارزم,سرمايه گذاري خوارزمي,85,272542,1351808320,5110,4960,4960,-150,-2.94,5110,0,0,4960,4960
202,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,85,692155,5952533000,8860,8600,8600,-260,-2.93,8830,-30,-0.34,8600,8600
203,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,84,2865,446789000,216,200,148,-68,-31.48,156,-60,-27.78,140,200
