,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
33,كمند,صندوق س. با درآمد ثابت كمند,2789,360638792,3660112405020,10133,10148,10150,17,0.17,10149,16,0.16,10148,10150
34,ولانا,شركت ليزينگ آريا دانا,2633,5167448,212778143537,40541,39731,41757,1216,3,41177,636,1.57,39731,41757
35,ذوب,سهامي ذوب آهن  اصفهان,2428,37125364,122818497684,3389,3372,3288,-101,-2.98,3308,-81,-2.39,3288,3408
36,ساراب,سيمان‌ داراب‌,2226,8354646,165376328700,20250,19750,19700,-550,-2.72,19790,-460,-2.27,19650,20250
37,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,2173,13808186,138869472470,10280,10080,9980,-300,-2.92,10060,-220,-2.14,9980,10390
38,تملت,تامين سرمايه بانك ملت,2155,16466946,81158107730,4920,4910,4850,-70,-1.42,4930,10,0.2,4820,5060
39,ماديرا,صنايع ماشين هاي اداري ايران,2145,16408276,127659614112,7898,7710,7663,-235,-2.98,7780,-118,-1.49,7662,8090
40,صبا,سرمايه گذاري صبا تامين,2128,6839710,52404098329,7622,7800,7510,-112,-1.47,7639,17,0.22,7470,7900
41,كارين2,صندوق س نگين سامان-ثابت,2000,20000000,20000000,10046,1,1,-10045,-99.99,1,-10045,-99.99,1,1
42,فخوز,فولاد  خوزستان,1955,19584937,292108746050,15330,15160,14890,-440,-2.87,14910,-420,-2.74,14880,15360
43,تسه0001,امتيازتسهيلات مسكن فروردين1400,1921,39699,20659608914,522566,523000,515010,-7556,-1.45,520406,-2160,-0.41,512902,540000
44,وساپا,سرمايه‌گذاري‌ سايپا,1875,27378940,124452387450,4640,4770,4510,-130,-2.8,4550,-90,-1.94,4510,4800
45,كيان,صندوق س. با درآمد ثابت كيان,1867,23252295,656327559900,28191,28225,28228,37,0.13,28226,35,0.12,28222,28490
46,وپارس,بانك‌پارسيان‌,1865,69246986,171402415830,2500,2530,2430,-70,-2.8,2480,-20,-0.8,2430,2580
47,نوري,پتروشيمي نوري,1865,2906333,169411162760,59780,58890,58000,-1780,-2.98,58290,-1490,-2.49,57990,60670
48,شگويا,پتروشيمي تندگويان,1809,14223474,122919245377,8875,8700,8609,-266,-3,8642,-233,-2.63,8609,8875
49,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1792,37371240,1352010336660,36128,36176,36181,53,0.15,36178,50,0.14,36176,36181
50,بجهرم,توسعه مولد نيروگاهي جهرم,1780,25093224,59619965242,2435,2462,2362,-73,-3,2376,-59,-2.42,2362,2480
51,افران,صندوق س افرا نماد پايدار-ثابت,1777,28505695,376511211790,13186,13207,13213,27,0.2,13208,22,0.17,13207,13213
52,خصدرا,صنعتي‌ دريايي‌ ايران‌,1689,42437602,110440169545,2699,2612,2592,-107,-3.96,2602,-97,-3.59,2592,2697
53,ورازي,بيمه رازي,1688,25084237,227800757905,8681,8544,9115,434,5,9081,400,4.61,8544,9115
54,كروي,توسعه‌ معادن‌ روي‌ ايران‌,1669,3309656,87450457140,26290,25520,25510,-780,-2.97,26420,130,0.49,25510,27860
55,ونوين,بانك‌اقتصادنوين‌,1669,35143282,153399120900,4440,4400,4320,-120,-2.7,4360,-80,-1.8,4310,4530
56,آسيا,بيمه آسيا,1615,34204363,66946992050,1990,1980,1940,-50,-2.51,1960,-30,-1.51,1940,2040
57,وخارزمح,ح.سرمايه گذاري خوارزمي,1534,7553972,24027545220,3320,3320,3130,-190,-5.72,3180,-140,-4.22,3130,3390
58,غسالم,سالمين‌,1522,18862764,75683590180,4110,4100,4000,-110,-2.68,4010,-100,-2.43,3990,4150
59,ومهان,گروه توسعه مالي مهر آيندگان,1511,7712544,99522170834,12907,13031,12850,-57,-0.44,12904,-3,-0.02,12711,13208
60,فارس,صنايع پتروشيمي خليج فارس,1500,9749668,85355666680,8980,8900,8720,-260,-2.9,8820,-160,-1.78,8720,8950
61,حكشتي,كشتيراني جمهوري اسلامي ايران,1474,7328579,123818137580,17350,17010,16830,-520,-3,16900,-450,-2.59,16830,17240
62,وخارزم,سرمايه گذاري خوارزمي,1429,10403197,49387092190,4850,4800,4710,-140,-2.89,4750,-100,-2.06,4710,4880
63,آگاس,صندوق س.هستي بخش آگاه-س,1387,1756802,113123345489,65841,64741,63830,-2011,-3.05,64392,-1449,-2.2,63800,66600
64,آوا,صندوق س.سهام آواي معيار-س,1374,17553182,113431607408,6530,6540,6363,-167,-2.56,6462,-68,-1.04,6363,6540
65,پيزد,مجتمع صنايع لاستيك يزد,1352,133992,8147912664,62555,60700,60679,-1876,-3,62262,-293,-0.47,60679,62000
66,شبريز,پالايش نفت تبريز,1296,5258624,135052503000,26360,25700,25570,-790,-3,25680,-680,-2.58,25570,26620
67,دماوند,توليد نيروي برق دماوند,1276,1563950,39811126612,25202,25370,25399,197,0.78,25382,180,0.71,25370,25671
68,غگل,گلوكوزان‌,1270,15494064,46146287550,3040,3080,2950,-90,-2.96,2980,-60,-1.97,2950,3080
69,سرو,صندوق س سروسودمند مدبران-سهام,1223,1080325,68591468320,64910,64910,62930,-1980,-3.05,63490,-1420,-2.19,62730,64910
70,فباهنرح,ح . مس‌ شهيدباهنر,1199,5119008,87993380210,18030,18160,16950,-1080,-5.99,17190,-840,-4.66,16950,18160
71,شيران,س. صنايع‌شيميايي‌ايران,1191,5155410,111830825970,22260,21850,21600,-660,-2.96,21690,-570,-2.56,21600,22400
72,كاوه,فولاد كاوه جنوب كيش,1179,16557134,350053504300,21740,21500,21150,-590,-2.71,21140,-600,-2.76,21090,21710
73,غگيلا,شيرپاستوريزه پگاه گيلان,1160,43282,1065472994,23224,24617,24617,1393,6,23252,28,0.12,24617,24617
74,هرمز,فولاد هرمزگان جنوب,1143,5403363,82532592236,15601,15700,15134,-467,-2.99,15371,-230,-1.47,15133,15880
75,تسه9912,امتياز تسهيلات مسكن اسفند99,1112,21020,11276395597,532499,526000,544799,12300,2.31,536460,3961,0.74,515000,548000
76,وتوس,توسعه‌شهري‌توس‌گستر,1057,5915355,77639092000,13390,12990,13250,-140,-1.05,13130,-260,-1.94,12990,13440
77,ومعادن,توسعه‌معادن‌وفلزات‌,1049,10640721,79529785360,7680,7700,7450,-230,-2.99,7540,-140,-1.82,7450,7750
78,البرز,بيمه البرز,1033,17087944,61178695580,3570,3570,3560,-10,-0.28,3580,10,0.28,3530,3690
79,خديزل,بهمن  ديزل,1027,1514938,60479768611,38056,40313,40339,2283,6,39922,1866,4.9,38450,40339
80,كچاد,معدني‌وصنعتي‌چادرملو,1024,5237573,111640730930,21890,21270,21240,-650,-2.97,21340,-550,-2.51,21240,21800
81,شبهرن,نفت‌ بهران‌,1004,6121386,71149238920,11920,11610,11570,-350,-2.94,11620,-300,-2.52,11570,12100
82,وكار,بانك‌ كارآفرين‌,999,25278393,75899486570,3050,3070,2960,-90,-2.95,3000,-50,-1.64,2960,3070
83,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,999,4672458,32610981033,7065,7160,6854,-211,-2.99,6979,-86,-1.22,6854,7359
84,حفاري,حفاري شمال,989,7184757,47270369160,6700,6860,6500,-200,-2.99,6580,-120,-1.79,6500,6870
85,فاسمين,كالسيمين‌,986,6258097,91099146760,14900,14660,14460,-440,-2.95,14560,-340,-2.28,14460,15200
86,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,985,45194,4054495000,109,108,69,-40,-36.7,90,-19,-17.43,67,117
87,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,964,12334596,131044921690,10910,11000,10590,-320,-2.93,10620,-290,-2.66,10590,11000
88,جم پيلن,پلي پروپيلن جم - جم پيلن,939,1271426,103104378620,79470,81100,81500,2030,2.55,81090,1620,2.04,80000,82290
89,طلا,صندوق س.پشتوانه طلاي لوتوس,885,409347,28088817064,70956,70400,68500,-2456,-3.46,68619,-2337,-3.29,68001,70400
90,درازك,دارويي‌ رازك‌,842,3012243,93866235520,31730,32000,32100,370,1.17,31160,-570,-1.8,30780,32200
91,خكرمان,گروه اقتصادي كرمان خودرو,835,12735593,45428960375,3618,3700,3546,-72,-1.99,3567,-51,-1.41,3546,3700
92,سفارس,سيمان فارس و خوزستان,832,5649968,88078217040,15980,15800,15510,-470,-2.94,15590,-390,-2.44,15510,16260
93,سمازن,سيمان‌مازندران‌,814,4566084,55884692560,12500,12610,12130,-370,-2.96,12240,-260,-2.08,12130,12800
94,گشان,توسعه بين المللي پديده شانديز,813,3412464,80875692227,24179,23696,23696,-483,-2,23700,-479,-1.98,23696,24000
95,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,762,46179,7860139000,214,212,150,-64,-29.91,170,-44,-20.56,144,240
96,شلرد,كود شيميايي اوره لردگان,757,7271227,46840776706,6504,6569,6400,-104,-1.6,6442,-62,-0.95,6384,6569
97,كگل,معدني و صنعتي گل گهر,726,2555003,35410732410,14020,13960,13710,-310,-2.21,13970,-50,-0.36,13600,14270
98,فايرا,آلومينيوم‌ايران‌,721,4219664,77108987990,18820,18340,18260,-560,-2.98,18270,-550,-2.92,18260,18790
99,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,710,3781012,31248794500,8500,8500,8250,-250,-2.94,8370,-130,-1.53,8250,8500
100,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,702,2850471,22823227966,8173,8189,7900,-273,-3.34,8007,-166,-2.03,7870,8200
101,سپ,پرداخت الكترونيك سامان كيش,693,1659706,35677127760,20840,20390,21680,840,4.03,21290,450,2.16,20390,22040
102,شاراك,پتروشيمي شازند,689,1792570,46799691330,26550,26000,26100,-450,-1.69,26300,-250,-0.94,25800,26310
103,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,675,3406593,20147181340,5950,6070,5850,-100,-1.68,5940,-10,-0.17,5820,6080
104,آبادا,توليد نيروي برق آبادان,658,445709,5459991100,12620,12250,12250,-370,-2.93,12580,-40,-0.32,12250,12300
105,وهور,مديريت انرژي اميد  تابان هور,638,17946718,36306035588,2081,2022,2019,-62,-2.98,2042,-39,-1.87,2019,2054
106,پاكشو,گروه صنعتي پاكشو,622,5115232,32196864200,6470,6350,6350,-120,-1.85,6420,-50,-0.77,6280,6440
107,زاگرس,پتروشيمي زاگرس,617,240255,48138938484,204509,200050,200989,-3520,-1.72,202473,-2036,-1,199000,204000
108,تاصيكو,سرمايه گذاري صدرتامين,614,7019937,71866370930,10540,10260,10230,-310,-2.94,10350,-190,-1.8,10230,10540
109,افق,فروشگاههاي زنجيره اي افق كوروش,614,891296,62930460060,71020,72360,70990,-30,-0.04,70710,-310,-0.44,70000,72400
110,شغدير,پتروشيمي غدير,613,523307,33549671300,64270,67590,62610,-1660,-2.58,64160,-110,-0.17,62440,67590
111,سمتاز,سيمان ممتازان كرمان,602,1365671,32425619315,23118,23790,23811,693,3,23743,625,2.7,23211,23811
112,فباهنر,مس‌ شهيدباهنر,599,1926612,47672964520,25490,24780,24730,-760,-2.98,24760,-730,-2.86,24730,25330
113,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,594,711542,30533844960,44070,42750,42750,-1320,-3,43340,-730,-1.66,42750,44840
114,كگلح,ح . معدني و صنعتي گل گهر,588,1776269,19068859090,10980,10810,10680,-300,-2.73,10740,-240,-2.19,10480,11100
115,امين يكم2,صندوق درآمد ثابت امين يكم فردا,580,58000000,58000000,10085,1,1,-10084,-99.99,1,-10084,-99.99,1,1
116,فجر,فولاد اميركبيركاشان,577,717665,41360498460,59260,58090,57710,-1550,-2.62,57880,-1380,-2.33,57490,59220
117,شپديس,پتروشيمي پرديس,572,508293,48423709670,97500,96500,94800,-2700,-2.77,96390,-1110,-1.14,94750,98480
118,شصدف,صنعتي دوده فام,571,11953,389500458,30742,32586,32586,1844,6,30756,14,0.05,32586,32586
119,كنور,توسعه معدني و صنعتي صبانور,558,793022,38094018140,48610,49020,48390,-220,-0.45,48220,-390,-0.8,47160,51000
120,تنوين,تامين سرمايه نوين,558,11006800,79025262790,7110,7360,7320,210,2.95,7180,70,0.98,7120,7360
121,شسپا,نفت سپاهان,556,3010949,44695627550,14890,15030,14830,-60,-0.4,14850,-40,-0.27,14700,15030
122,وثنو,سرمايه گذاري ساختماني نوين,545,4056965,19688664217,5054,4910,4802,-252,-4.99,4853,-201,-3.98,4802,5100
123,وبانك,سرمايه گذاري گروه توسعه ملي,535,2823523,21804114230,7910,7720,7690,-220,-2.78,7860,-50,-0.63,7680,7880
124,گوهران,سرمايه گذاري توسعه گوهران اميد,528,1318516,9164230913,7004,6985,6890,-114,-1.63,6994,-10,-0.14,6824,7200
125,تيپيكو,سرمايه گذاري دارويي تامين,520,1967214,70811612190,36970,37900,35870,-1100,-2.98,36000,-970,-2.62,35870,37900
126,رمپنا,گروه مپنا (سهامي عام),515,2752097,42928406430,16050,15660,15570,-480,-2.99,15880,-170,-1.06,15570,16290
127,پارسان,گسترش نفت و گاز پارسيان,499,3333994,61894436430,18910,18510,18350,-560,-2.96,18730,-180,-0.95,18350,19200
128,وسكاب,س.ص.بازنشستگي كاركنان بانكها,487,5154743,24650951920,4900,4950,4830,-70,-1.43,4840,-60,-1.22,4760,4950
129,واحيا,م .صنايع و معادن احياء سپاهان,484,768151,103115973082,133269,133050,130800,-2469,-1.85,134239,970,0.73,130621,137000
130,ميدكو,هلدينگ صنايع  معدني خاورميانه,482,3451260,113106884659,32769,32769,32770,1,0,32772,3,0.01,32760,32960
131,بپاس,بيمه پاسارگاد,476,675068,59539717492,88193,88194,88191,-2,0,88196,3,0,88180,88410
132,فنوال,نورد آلومينيوم‌,471,1775159,49543994880,28650,28630,27800,-850,-2.97,27910,-740,-2.58,27800,28640
133,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,466,26351,822798000,41,40,22,-19,-46.34,31,-10,-24.39,22,50
134,تسه9908,امتياز تسهيلات مسكن آبان99,466,12724,6784120449,530679,515122,539800,9121,1.72,533175,2496,0.47,504146,550000
135,همراه,شركت ارتباطات سيار ايران,460,1514975,35796228450,24300,23950,23580,-720,-2.96,24050,-250,-1.03,23580,23960
136,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,454,138500,132657777900,984942,959980,961600,-23342,-2.37,957818,-27124,-2.75,953000,965000
137,سامان,بانك سامان,448,3279536,28310133233,8771,8611,8596,-175,-2,8672,-99,-1.13,8596,8900
138,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,439,649480,15098784370,22890,23000,23280,390,1.7,23000,110,0.48,22620,23980
139,شكف,كف,439,207472,21581763029,102689,104742,104742,2053,2,104023,1334,1.3,102200,104742
140,وسينا,بانك سينا,433,11623253,33106735480,2910,2930,2830,-80,-2.75,2870,-40,-1.37,2830,2930
141,ارفع,شركت آهن و فولاد ارفع,426,2357631,33785201541,14690,14400,14250,-440,-3,14513,-177,-1.2,14250,14685
142,تسه9911,امتياز تسهيلات مسكن بهمن99,425,5584,2974601784,532939,508000,531000,-1939,-0.36,532701,-238,-0.04,508000,559585
143,ياقوت,صندوق س ياقوت آگاه-ثابت,424,3776931,46631318649,12313,12332,12344,31,0.25,12346,33,0.27,12321,12352
144,پارند,صندوق س. پارند پايدار سپهر,424,9134413,103594191749,11330,11345,11341,11,0.1,11341,11,0.1,11340,11345
145,دلر,داروسازي‌ اكسير,421,618481,22248869490,35560,34520,36390,830,2.33,35740,180,0.51,34500,37690
146,سرچشمه,سرمايه گذاري مس سرچشمه,419,5813833,35989665712,6334,6298,6144,-190,-3,6228,-106,-1.67,6144,6298
147,فنورد,نوردوقطعات‌ فولادي‌,417,156371,24272395270,158540,158550,153790,-4750,-3,156900,-1640,-1.03,153790,160130
148,شنفت,نفت‌ پارس‌,412,385677,18393380410,47660,46440,46700,-960,-2.01,47670,10,0.02,46250,48960
149,حسينا,توسعه خدمات دريايي وبندري سينا,407,1122454,68340844313,62231,61100,60365,-1866,-3,60885,-1346,-2.16,60365,62880
150,آكورد,صندوق س. آرمان آتي كوثر-د,397,6057696,192925498310,31802,31850,31847,45,0.14,31848,46,0.14,31847,31856
151,قرن,پديده شيمي قرن,394,464838,28754519770,62290,62700,60430,-1860,-2.99,62040,-250,-0.4,60430,63000
152,ارزش,صندوق س ارزش آفرين بيدار-سهام,394,2434374,22309268490,9340,9290,9100,-240,-2.57,9160,-180,-1.93,9060,9340
153,ختوقا,قطعات‌ اتومبيل‌ ايران‌,390,6168430,14865916300,2560,2410,2410,-150,-5.86,2510,-50,-1.95,2410,2410
154,ضخود7076,اختيارخ خودرو-2500-1400/07/07,389,14460,2961077000,215,180,169,-46,-21.4,205,-10,-4.65,167,240
155,شرانل,نفت ايرانول,388,875027,34971460369,40138,40600,40000,-138,-0.34,40017,-121,-0.3,39700,40600
156,وخاور,بانك خاورميانه,372,8057171,68720545850,8500,8900,8490,-10,-0.12,8530,30,0.35,8400,8900
157,سخوز,سيمان خوزستان,364,1360004,28929457350,21880,21880,21520,-360,-1.65,21520,-360,-1.65,21230,21880
158,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,358,7029,2903497895,428195,424997,410500,-17695,-4.13,413074,-15121,-3.53,407000,424999
159,سپيدما,صندوق س. سپيد دماوند-د,357,17065241,174763185821,10227,10245,10244,17,0.17,10241,14,0.14,10240,10245
160,كگهر,سنگ آهن گهرزمين,353,483706,20933470759,44344,43014,43500,-844,-1.9,44153,-191,-0.43,43014,44279
161,ولساپا,ليزينگ رايان‌ سايپا,339,4793261,15194637370,3370,3170,3170,-200,-5.93,3310,-60,-1.78,3170,3170
162,سشمال,سيمان‌ شمال‌,327,2102606,20986636630,10280,9990,9980,-300,-2.92,10150,-130,-1.26,9980,10110
163,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,324,11879690,121202559386,10196,10200,10200,4,0.04,10203,7,0.07,10182,10215
164,تصميم,صندوق س با درآمد ثابت تصميم,321,1978703,32162290400,16229,16251,16257,28,0.17,16254,25,0.15,16251,16257
165,وسرضوي,س.سهام عدالت استان خراسان رضوي,314,18406830,18406830000,1030,1000,1000,-30,-2.91,1030,0,0,1000,1000
166,آريان,سرمايه گذاري پارس آريان,312,4979909,48247491069,9875,9750,9678,-197,-1.99,9758,-117,-1.18,9678,10000
167,پارس,پتروشيمي پارس,312,888128,127298412270,146340,145800,143100,-3240,-2.21,143330,-3010,-2.06,142550,146500
168,سيدكو,سرمايه گذاري توسعه صنايع سيمان,310,2611096,15073514720,5920,5890,5770,-150,-2.53,5870,-50,-0.84,5750,5890
169,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,308,1951541,15317379650,8080,7840,7840,-240,-2.97,8010,-70,-0.87,7840,8100
170,سشرق,سيمان‌ شرق‌,307,4089471,25399055570,6400,6210,6210,-190,-2.97,6300,-100,-1.56,6210,6350
171,تسه9803,امتياز تسهيلات مسكن خرداد98,297,4639,2377794707,518105,500000,510910,-7195,-1.39,512566,-5539,-1.07,492200,523000
172,كرماشا,صنايع پتروشيمي كرمانشاه,292,552293,18924933260,34790,34990,34760,-30,-0.09,34590,-200,-0.57,33800,34990
173,وايرا,سرمايه گذاري صنايع ايران,290,2051920,25396069406,12619,12367,12367,-252,-2,12377,-242,-1.92,12367,12730
174,غزر,صنعتي زر ماكارون,289,772372,19116207000,26320,24750,24750,-1570,-5.97,25680,-640,-2.43,24750,24750
175,حتايد,تايدواترخاورميانه,285,918830,23134437860,25800,25770,25030,-770,-2.98,25510,-290,-1.12,25030,26200
176,فسپا,گروه‌صنعتي‌سپاهان‌,282,566689,20520285410,37180,37000,36070,-1110,-2.99,36770,-410,-1.1,36070,37190
177,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,279,1913861,30680856600,16510,16020,16020,-490,-2.97,16210,-300,-1.82,16020,16470
178,تسه9910,امتياز تسهيلات مسكن دي99,277,2818,1490024465,532034,507500,520000,-12034,-2.26,528752,-3282,-0.62,507500,557999
179,كارين,صندوق س نگين سامان-ثابت,275,118280306,1190268921437,10046,10062,10063,17,0.17,10063,17,0.17,10062,10065
180,خريخت,صنايع‌ريخته‌گري‌ايران‌,271,3424955,9927761030,2970,2990,2890,-80,-2.69,2960,-10,-0.34,2890,2990
181,كاردان,صندوق س تجارت شاخصي كاردان,270,62294,9182211220,151630,151550,145580,-6050,-3.99,147400,-4230,-2.79,145580,151550
182,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,267,1373936,19271746800,14440,14300,14010,-430,-2.98,14280,-160,-1.11,14010,14520
183,كاما,باما,262,1268735,14856886850,12070,11710,11710,-360,-2.98,11960,-110,-0.91,11710,11710
184,مبين,مبين انرژي خليج فارس,257,1009881,15655009480,15670,15490,15600,-70,-0.45,15650,-20,-0.13,15210,15800
185,شصفها,پتروشيمي‌ اصفهان‌,254,200131,25647692561,126051,128572,128572,2521,2,128155,2104,1.67,126223,128572
186,عيار,صندوق س. پشتوانه طلاي مفيد,252,197627,4783950175,24906,24500,24234,-672,-2.7,24207,-699,-2.81,24051,24501
187,واعتبار,سرمايه گذاري اعتبار ايران,241,2084901,17391105640,7930,8150,8400,470,5.93,8070,140,1.77,8150,8400
188,جم,پتروشيمي جم,235,212415,7620573520,35740,36600,36000,260,0.73,35750,10,0.03,35520,36800
189,شفن,پتروشيمي فناوران,235,51480,16207055740,318740,311080,314300,-4440,-1.39,318100,-640,-0.2,311080,318740
190,زر,صندوق س.پشتوانه سكه طلاي زر,234,155280,6300176372,41901,41222,40699,-1202,-2.87,40573,-1328,-3.17,40400,41650
191,سپاها,سيمان‌سپاهان‌,233,1346792,10802222470,8220,8060,7980,-240,-2.92,8180,-40,-0.49,7980,8210
192,شخارك,پتروشيمي‌ خارك‌,231,417812,17963133740,44050,44000,43000,-1050,-2.38,43860,-190,-0.43,42760,44100
193,فافزا,فولاد افزا سپاهان,225,250841,12863685597,52260,51215,51215,-1045,-2,51619,-641,-1.23,51215,52100
194,تسه9909,امتياز تسهيلات مسكن آذر99,225,2308,1222048184,530946,520000,542000,11054,2.08,529484,-1462,-0.28,511650,557493
195,وحكمت,بيمه حكمت صبا,221,1396824,4863661347,3534,3481,3499,-35,-0.99,3521,-13,-0.37,3464,3550
196,فسازان,غلتك سازان سپاهان,217,673528,21901670600,33390,32680,32390,-1000,-2.99,33000,-390,-1.17,32390,33840
197,وپخش,داروپخش‌ (هلدينگ‌,217,375577,35183041970,96550,93660,93660,-2890,-2.99,94470,-2080,-2.15,93660,95000
198,اطلس,صندوق س.توسعه اندوخته آينده-س,213,229174,46122763408,204899,207000,200015,-4884,-2.38,201257,-3642,-1.78,200010,207000
199,فروي,ذوب روي اصفهان,213,335420,18894879440,58074,56332,56332,-1742,-3,57395,-679,-1.17,56332,56332
200,وسپه,سرمايه‌گذاري‌ سپه‌,212,1442200,9108195600,6500,6380,6310,-190,-2.92,6470,-30,-0.46,6310,6400
201,بموتو,موتوژن‌,211,224747,11745090540,53720,52810,52110,-1610,-3,53370,-350,-0.65,52110,53000
202,ثشاهد,سرمايه‌ گذاري‌ شاهد,211,607636,10068528520,17620,16570,16570,-1050,-5.96,17400,-220,-1.25,16570,16570
203,تسه9810,امتياز تسهيلات مسكن دي98,210,4564,2405736578,529204,513900,544000,14796,2.8,527111,-2093,-0.4,510001,548000
