,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
22,بپيوند,برق و انرژي پيوندگستر پارس,5522,3318986,42474566697,12952,12740,12693,-259,-2,12816,-136,-1.05,12693,13100
23,بوعلي,پتروشيمي بوعلي سينا,5378,1497651,62893492420,42030,41810,41640,-390,-0.93,41990,-40,-0.1,41550,42500
24,اپال,فرآوري معدني اپال كاني پارس,5277,6061951,102726342960,16770,17020,16930,160,0.95,16920,150,0.89,16790,17340
25,آبادا,توليد نيروي برق آبادان,4719,3361513,43813467120,13280,13030,13060,-220,-1.66,13060,-220,-1.66,13020,13280
26,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,4283,24926711,261345889880,10590,10390,10380,-210,-1.98,10480,-110,-1.04,10380,10800
27,شگويا,پتروشيمي تندگويان,4268,25401015,222648118780,8896,8890,8719,-177,-1.99,8765,-131,-1.47,8719,9055
28,آريا,پليمر آريا ساسول,4204,1708494,146580464763,85413,85010,85030,-383,-0.45,85795,382,0.45,84715,87980
29,غگل,گلوكوزان‌,3586,46476377,153103190760,3320,3260,3270,-50,-1.51,3290,-30,-0.9,3260,3400
30,وساپا,سرمايه‌گذاري‌ سايپا,3504,52915407,266111524860,5120,5020,5020,-100,-1.95,5030,-90,-1.76,5020,5120
31,وپاسار,بانك  پاسارگاد,3427,56941411,773533141470,13400,13400,13780,380,2.84,13580,180,1.34,13390,13810
32,ونوين,بانك‌اقتصادنوين‌,3407,70639962,314528223970,4340,4370,4390,50,1.15,4450,110,2.53,4270,4570
33,بگيلان,توسعه مسير برق گيلان,3336,794989,16721061361,21411,21021,20983,-428,-2,21281,-130,-0.61,20983,21353
34,آوا,صندوق س.سهام آواي معيار-س,3254,26980415,168740068521,6137,6285,6320,183,2.98,6254,117,1.91,6150,6390
35,فارس,صنايع پتروشيمي خليج فارس,2777,14941771,138703860750,9360,9460,9180,-180,-1.92,9280,-80,-0.85,9180,9550
36,فايرا,آلومينيوم‌ايران‌,2670,9637749,170703421790,17630,17990,17280,-350,-1.99,17710,80,0.45,17280,18450
37,فخوز,فولاد  خوزستان,2416,9201613,135782181440,14470,14760,14590,120,0.83,14760,290,2,14410,15040
38,صبا,سرمايه گذاري صبا تامين,2389,6641758,50172360166,7500,7460,7484,-16,-0.21,7523,23,0.31,7450,7745
39,نوري,پتروشيمي نوري,2332,2583624,156210767340,60410,60010,59700,-710,-1.18,60460,50,0.08,59240,61850
40,وسينا,بانك سينا,2295,54605666,165671375640,3010,2960,2990,-20,-0.66,3030,20,0.66,2950,3180
41,وخارزمح,ح.سرمايه گذاري خوارزمي,2108,8435936,29799497150,3490,3550,3480,-10,-0.29,3530,40,1.15,3480,3690
42,سيدكو,سرمايه گذاري توسعه صنايع سيمان,2101,18010228,115414218720,6080,6290,6440,360,5.92,6410,330,5.43,6210,6440
43,سپيدما,صندوق س. سپيد دماوند-د,2046,100037086,1020378272356,10000,10200,10200,200,2,10200,200,2,10196,10202
44,شبريز,پالايش نفت تبريز,2035,5930249,166369039910,28600,28030,28030,-570,-1.99,28050,-550,-1.92,28030,28410
45,ولانا,شركت ليزينگ آريا دانا,2030,5410103,232971672742,42176,42179,43442,1266,3,43062,886,2.1,41336,43444
46,تملت,تامين سرمايه بانك ملت,2025,17581512,88057127480,5100,5000,5000,-100,-1.96,5010,-90,-1.76,5000,5250
47,سرو,صندوق س سروسودمند مدبران-سهام,1977,2255606,146203110990,64350,65290,64140,-210,-0.33,64820,470,0.73,63580,66150
48,امين يكم,صندوق درآمد ثابت امين يكم فردا,1905,50321342,513916737839,10205,10215,10218,13,0.13,10213,8,0.08,10208,10218
49,بجهرم,توسعه مولد نيروگاهي جهرم,1875,25664078,67113870165,2664,2625,2611,-53,-1.99,2615,-49,-1.84,2611,2670
50,تاصيكو,سرمايه گذاري صدرتامين,1854,18630099,188639741640,9970,10240,10040,70,0.7,10130,160,1.6,9970,10250
51,كاوه,فولاد كاوه جنوب كيش,1852,4555055,98126681280,20950,21830,21220,270,1.29,21520,570,2.72,21050,22100
52,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1848,16469046,181679261210,11150,11100,10930,-220,-1.97,11030,-120,-1.08,10930,11450
53,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1832,46573590,1675798716570,35965,35981,35987,22,0.06,35982,17,0.05,35979,35987
54,فنوال,نورد آلومينيوم‌,1809,3545266,89548445410,24440,23960,25900,1460,5.97,25260,820,3.36,23960,25900
55,ضخود2005,اختيارخ خودرو-2000-1400/02/08,1673,79910,11563810000,136,159,124,-12,-8.82,145,9,6.62,121,180
56,آگاس,صندوق س.هستي بخش آگاه-س,1666,2067688,135580576023,64197,65490,64970,773,1.2,65571,1374,2.14,64190,69000
57,سبزوا,سيمان لار سبزوار,1649,15544719,53629125690,3486,3417,3417,-69,-1.98,3450,-36,-1.03,3417,3680
58,شيران,س. صنايع‌شيميايي‌ايران,1615,4093630,97233628480,24110,23640,23630,-480,-1.99,23750,-360,-1.49,23630,24380
59,حفاري,حفاري شمال,1590,12967788,92274876860,7240,7100,7100,-140,-1.93,7120,-120,-1.66,7100,7200
60,كگلح,ح . معدني و صنعتي گل گهر,1485,3392955,37564359180,10770,11140,10970,200,1.86,11070,300,2.79,10930,11350
61,فجر,فولاد اميركبيركاشان,1447,2888847,163555453410,57690,56540,56540,-1150,-1.99,56620,-1070,-1.85,56540,57650
62,غگيلا,شيرپاستوريزه پگاه گيلان,1418,136638,3336153408,23034,24416,24416,1382,6,23121,87,0.38,24416,24416
63,كچاد,معدني‌وصنعتي‌چادرملو,1395,3756176,86144010220,22990,22760,22670,-320,-1.39,22950,-40,-0.17,22600,23510
64,فباهنرح,ح . مس‌ شهيدباهنر,1372,4354451,68768428590,15160,15900,15710,550,3.63,15790,630,4.16,15430,16350
65,سامان,بانك سامان,1358,18588490,172225015604,9579,9196,9300,-279,-2.91,9265,-314,-3.28,9196,9629
66,شپديس,پتروشيمي پرديس,1321,1150629,110358826550,91580,95820,95410,3830,4.18,95910,4330,4.73,94000,96830
67,شلرد,كود شيميايي اوره لردگان,1313,14419227,94898875382,6545,6545,6500,-45,-0.69,6581,36,0.55,6420,6700
68,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,1286,30662614,79722796400,2650,2600,2600,-50,-1.89,2600,-50,-1.89,2600,2600
69,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,1248,6774472,41210658010,6040,5990,6030,-10,-0.17,6080,40,0.66,5990,6170
70,كيان,صندوق س. با درآمد ثابت كيان,1236,14661000,411166075310,28032,28046,28050,18,0.06,28045,13,0.05,28040,28051
71,وشهر,بانك شهر,1220,10411899,58013418861,5459,5410,5661,202,3.7,5572,113,2.07,5379,5677
72,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,1199,6995047,63847158320,9260,9140,9080,-180,-1.94,9130,-130,-1.4,9080,9410
73,خكرمان,گروه اقتصادي كرمان خودرو,1139,21697469,82775234674,3714,3700,3825,111,2.99,3815,101,2.72,3700,3825
74,زاگرس,پتروشيمي زاگرس,1096,386361,78987709433,205971,202960,201855,-4116,-2,204707,-1264,-0.61,201852,209500
75,سرچشمه,سرمايه گذاري مس سرچشمه,1075,16226690,103656532461,6509,6400,6379,-130,-2,6388,-121,-1.86,6379,6690
76,كگل,معدني و صنعتي گل گهر,1055,4033924,58718757710,14640,14590,14500,-140,-0.96,14600,-40,-0.27,14400,14890
77,وملل,اعتباري ملل,1052,33412066,446048617034,13349,13350,13350,1,0.01,13350,1,0.01,13345,13480
78,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1016,5129043,41569804096,7992,8140,8027,35,0.44,8105,113,1.41,7950,8250
79,ما,بيمه  ما,980,9772892,70848319720,7260,7120,7140,-120,-1.65,7250,-10,-0.14,7120,7550
80,وكار,بانك‌ كارآفرين‌,967,19679771,50750283420,2520,2470,2530,10,0.4,2580,60,2.38,2470,2670
81,حتايد,تايدواترخاورميانه,957,4738789,129082662680,27750,27200,27200,-550,-1.98,27240,-510,-1.84,27200,28080
82,فاسمين,كالسيمين‌,954,9716443,159258907460,16720,16390,16390,-330,-1.97,16390,-330,-1.97,16390,16450
83,شسپا,نفت سپاهان,953,3788750,56672247060,14840,14770,14860,20,0.13,14960,120,0.81,14600,15190
84,ومهان,گروه توسعه مالي مهر آيندگان,951,2247024,27606981095,12259,12320,12187,-72,-0.59,12274,15,0.12,12127,12555
85,وخاور,بانك خاورميانه,920,5476919,47038456900,8330,8250,8560,230,2.76,8570,240,2.88,8250,8800
86,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,904,37979,7501977000,202,250,189,-13,-6.44,198,-4,-1.98,178,254
87,زشريف,كشت وصنعت شريف آباد,891,14349161,75059900210,5336,5230,5230,-106,-1.99,5231,-105,-1.97,5230,5318
88,هرمز,فولاد هرمزگان جنوب,884,3592349,53132638170,14644,15000,14970,326,2.23,14710,66,0.45,14430,15150
89,پارند,صندوق س. پارند پايدار سپهر,875,32793261,369589632360,11265,11273,11272,7,0.06,11270,5,0.04,11270,11274
90,ارزش,صندوق س ارزش آفرين بيدار-سهام,837,5113602,47736663780,9270,9400,9200,-70,-0.76,9340,70,0.76,9180,9490
91,افق,فروشگاههاي زنجيره اي افق كوروش,830,1963474,133640712000,69420,68040,68100,-1320,-1.9,68060,-1360,-1.96,68040,69360
92,ضخود2007,اختيارخ خودرو-3000-1400/02/08,822,40412,62836000,2,2,1,-1,-50,2,0,0,1,3
93,سجامح,ح.مجتمع سيمان غرب آسيا,797,6867482,12571248265,1834,1798,1886,52,2.84,1831,-3,-0.16,1798,1889
94,معيار,سرمايه گذاري معيار صنعت پارس,796,1080464,58623321877,53779,52704,55392,1613,3,54258,479,0.89,52704,55392
95,دارا,صندوق س. دارا الگوريتم-د,781,35749337,360373199723,10072,10096,10089,17,0.17,10081,9,0.09,10080,10108
96,واحيا,م .صنايع و معادن احياء سپاهان,763,1656551,222699093061,139622,134038,134038,-5584,-4,134435,-5187,-3.72,134038,136790
97,وبانك,سرمايه گذاري گروه توسعه ملي,762,4604613,37682592080,8330,8200,8170,-160,-1.92,8270,-60,-0.72,8170,8340
98,پارسان,گسترش نفت و گاز پارسيان,752,7895601,154449340840,19940,19550,19550,-390,-1.96,19560,-380,-1.91,19550,19990
99,وسكاب,س.ص.بازنشستگي كاركنان بانكها,731,6385854,31715675760,5050,4950,5000,-50,-0.99,5000,-50,-0.99,4950,5050
100,تسه9912,امتياز تسهيلات مسكن اسفند99,696,33667,16662772301,512648,512648,497000,-15648,-3.05,494929,-17719,-3.46,487016,525000
101,ضخود2006,اختيارخ خودرو-2500-1400/02/08,692,33232,431163000,13,13,11,-2,-15.38,13,0,0,9,19
102,بميلا,توسعه بازرگاني آهن وفولادميلاد,687,3111180,38989688639,13139,12800,12483,-656,-4.99,12532,-607,-4.62,12483,13363
103,وثنو,سرمايه گذاري ساختماني نوين,681,4237900,23915541220,5572,5500,5518,-54,-0.97,5643,71,1.27,5294,5850
104,جمح,ح . پتروشيمي جم,678,2143692,60353034390,28080,29250,28600,520,1.85,28150,70,0.25,27910,29250
105,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,676,750374,34217181320,45910,45110,45040,-870,-1.9,45680,-230,-0.5,45030,46980
106,كاردان,صندوق س تجارت شاخصي كاردان,661,495522,74345311410,148900,153790,149990,1090,0.73,150030,1130,0.76,147170,153790
107,ارفع,شركت آهن و فولاد ارفع,652,2940589,43624332308,14881,15150,14740,-141,-0.95,14853,-28,-0.19,14584,15230
108,شصدف,صنعتي دوده فام,652,33332,1071523804,30328,32147,32147,1819,6,30365,37,0.12,32147,32147
109,همراه,شركت ارتباطات سيار ايران,637,1068800,27237521580,25850,25350,25340,-510,-1.97,25750,-100,-0.39,25340,26290
110,طلا,صندوق س.پشتوانه طلاي لوتوس,623,443038,31595451593,73241,72000,71455,-1786,-2.44,71315,-1926,-2.63,70800,72000
111,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,616,2613655,39380079490,15240,14960,14940,-300,-1.97,15100,-140,-0.92,14940,15500
112,فنورد,نوردوقطعات‌ فولادي‌,609,222876,39178411620,178910,175340,175340,-3570,-2,176330,-2580,-1.44,175340,179950
113,فسازان,غلتك سازان سپاهان,597,1326302,46106069560,34890,34220,34200,-690,-1.98,34770,-120,-0.34,34200,35290
114,پترولح,ح . گروه پتروشيمي س. ايرانيان,589,14821095,107590853190,6950,7600,7000,50,0.72,7260,310,4.46,7000,7600
115,رمپنا,گروه مپنا (سهامي عام),588,6491947,110956063390,17430,17090,17090,-340,-1.95,17110,-320,-1.84,17090,17300
116,بپاس,بيمه پاسارگاد,586,1001149,88275057008,87967,88000,88611,644,0.73,88149,182,0.21,87967,88700
117,ميدكو,هلدينگ صنايع  معدني خاورميانه,518,3563268,116161198358,32307,32307,32634,327,1.01,32588,281,0.87,32307,32640
118,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,494,133100,131903681600,1013623,998990,995880,-17743,-1.75,991012,-22611,-2.23,980012,998990
119,شفن,پتروشيمي فناوران,482,90688,29557703220,323320,330000,324030,710,0.22,324090,770,0.24,319170,330000
120,سحرخيز,صندوق س. گروه زعفران سحرخيز,481,1539661,15501476062,9945,10050,10050,105,1.06,10068,123,1.24,9960,10150
121,گكيشح,ح.توريستي ورفاهي آبادگران كيش,454,1018986,30184621021,29653,29060,30542,889,3,29622,-31,-0.1,29060,30542
122,سپ,پرداخت الكترونيك سامان كيش,449,1208097,25661645450,21640,21210,21210,-430,-1.99,21430,-210,-0.97,21210,22200
123,افران,صندوق س افرا نماد پايدار-ثابت,436,13563241,178230479357,13132,13138,13143,11,0.08,13141,9,0.07,13137,13143
124,انرژي3,سايراشخاص بورس انرژي,432,59559,14608631520,255500,245280,245280,-10220,-4,252960,-2540,-0.99,245280,245280
125,شاراك,پتروشيمي شازند,408,866006,21267465200,24460,24200,24440,-20,-0.08,24490,30,0.12,24200,24970
126,تسه9911,امتياز تسهيلات مسكن بهمن99,401,29382,14519179690,498108,490000,490000,-8108,-1.63,494152,-3956,-0.79,480022,510000
127,نهال,صندوق س. طلاي سرخ نوويرا,398,1007740,10951007236,10569,10880,10750,181,1.71,10867,298,2.82,10750,10999
128,شگلح,ح . گلتاش‌,397,1558897,9679137430,6220,6290,6190,-30,-0.48,6210,-10,-0.16,6060,6630
129,حكشتي,كشتيراني جمهوري اسلامي ايران,394,1742161,31045309020,18180,17820,17820,-360,-1.98,18080,-100,-0.55,17820,17820
130,پارسيان,بيمه پارسيان,389,4002705,40704380400,10340,10140,10180,-160,-1.55,10200,-140,-1.35,10140,10340
131,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,379,956346,21914498370,22800,22460,22900,100,0.44,22850,50,0.22,22450,23170
132,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,369,2483739,35444399810,14520,14230,14230,-290,-2,14440,-80,-0.55,14230,14740
133,جم,پتروشيمي جم,362,547853,19459805940,35660,36890,35000,-660,-1.85,35630,-30,-0.08,34980,36890
134,پارند2,صندوق س. پارند پايدار سپهر,346,34600000,34600000,11265,1,1,-11264,-99.99,1,-11264,-99.99,1,1
135,آريان,سرمايه گذاري پارس آريان,345,9169867,94440505897,10506,10300,10296,-210,-2,10299,-207,-1.97,10296,10689
136,شبهرن,نفت‌ بهران‌,342,2447205,31838137050,13270,13010,13010,-260,-1.96,13140,-130,-0.98,13010,13010
137,وحكمت,بيمه حكمت صبا,337,2573833,9335413800,3683,3615,3650,-33,-0.9,3656,-27,-0.73,3610,3682
138,وخارزم,سرمايه گذاري خوارزمي,333,2719907,14007521050,5250,5150,5150,-100,-1.9,5220,-30,-0.57,5150,5150
139,وسپه,سرمايه‌گذاري‌ سپه‌,330,1451660,9535664840,6670,6540,6540,-130,-1.95,6650,-20,-0.3,6540,6690
140,ضخود7076,اختيارخ خودرو-2500-1400/07/07,330,15896,3315064000,202,210,200,-2,-0.99,209,7,3.47,200,240
141,آكورد,صندوق س. آرمان آتي كوثر-د,327,5019420,159016004188,31665,31681,31682,17,0.05,31680,15,0.05,31679,31683
142,فافزا,فولاد افزا سپاهان,325,297242,15708009034,53384,52317,52490,-894,-1.67,52949,-435,-0.81,52317,54979
143,تيپيكو,سرمايه گذاري دارويي تامين,321,686529,27207140810,39730,39000,39200,-530,-1.33,39690,-40,-0.1,38950,40050
144,حسينا,توسعه خدمات دريايي وبندري سينا,321,492037,32365014761,66241,65000,65850,-391,-0.59,65925,-316,-0.48,64917,66860
145,وسين,بيمه سينا,314,2764437,34582636571,12733,12505,12480,-253,-1.99,12510,-223,-1.75,12479,12733
146,كرماشا,صنايع پتروشيمي كرمانشاه,312,431196,15387166490,35320,34700,34850,-470,-1.33,35430,110,0.31,34700,36190
147,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,304,11501,1093274000,95,119,89,-6,-6.32,95,0,0,86,119
148,اطلس,صندوق س.توسعه اندوخته آينده-س,299,73184,14962858492,203327,203601,203500,173,0.09,204455,1128,0.55,203500,206999
149,شرانل,نفت ايرانول,296,471392,17988013296,37909,38100,38349,440,1.16,37999,90,0.24,37903,38740
150,كاريس,صندوق س.سپهر كاريزما-س,295,954657,10427873056,10835,11080,10740,-95,-0.88,10923,88,0.81,10720,11099
151,تصميم,صندوق س با درآمد ثابت تصميم,292,2855878,46160882621,16156,16161,16167,11,0.07,16163,7,0.04,16161,16167
152,شبصير,توليدات پتروشيمي قائد بصير,284,175450,11962503794,69419,68350,68031,-1388,-2,69109,-310,-0.45,68031,70820
153,تماوند,تامين سرمايه دماوند,281,1488253,24498145693,16152,15831,16636,484,3,16461,309,1.91,15831,16636
154,ياقوت,صندوق س ياقوت آگاه-ثابت,271,1326175,16301107992,12292,12283,12295,3,0.02,12292,0,0,12283,12298
155,زگلدشتح,ح.كشت و دام گلدشت نمونه اصفهان,262,1818287,14277247315,8000,7840,7840,-160,-2,7852,-148,-1.85,7840,8000
156,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,258,121354,15835061550,128350,132030,128510,160,0.12,130490,2140,1.67,128350,133400
157,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,255,2515075,43561101900,17670,17320,17320,-350,-1.98,17360,-310,-1.75,17320,17330
158,آساميد,صندوق س.مشترك آسمان اميد -د,252,12241337,145772597413,11903,11915,11908,5,0.04,11908,5,0.04,11908,11915
159,پارس,پتروشيمي پارس,249,161993,23596552380,144910,143310,144010,-900,-0.62,145090,180,0.12,143310,147790
160,كروي,توسعه‌ معادن‌ روي‌ ايران‌,248,2147465,60386715800,28690,28120,28120,-570,-1.99,28120,-570,-1.99,28120,28120
161,خزاميا,زامياد,246,3609837,33499287360,9460,9280,9280,-180,-1.9,9340,-120,-1.27,9280,9280
162,ثباغ,شهر سازي و خانه سازي باغميشه,246,1003510,16065431721,16330,16010,16004,-326,-2,16223,-107,-0.66,16004,16260
163,جم پيلن,پلي پروپيلن جم - جم پيلن,240,215774,17095824680,78920,78000,79890,970,1.23,79000,80,0.1,77800,80000
164,عيار,صندوق س. پشتوانه طلاي مفيد,235,262243,6568929729,25654,25099,25081,-573,-2.23,25049,-605,-2.36,24811,25180
165,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,235,1188539,10138237670,8700,8530,8530,-170,-1.95,8660,-40,-0.46,8530,8530
166,كنور,توسعه معدني و صنعتي صبانور,233,183658,8550265640,46250,45500,46700,450,0.97,46300,50,0.11,45500,47200
167,خريخت,صنايع‌ريخته‌گري‌ايران‌,232,3461820,11008935460,3240,3180,3180,-60,-1.85,3230,-10,-0.31,3180,3190
168,شنفت,نفت‌ پارس‌,227,248009,11963766180,49200,48220,48220,-980,-1.99,48960,-240,-0.49,48220,48800
169,بفجر,فجر انرژي خليج فارس,225,624376,14023500730,22660,22210,22210,-450,-1.99,22610,-50,-0.22,22210,23200
170,شخارك,پتروشيمي‌ خارك‌,218,187838,8316128280,44740,45000,43980,-760,-1.7,44700,-40,-0.09,43980,45000
171,آكورد2,صندوق س. آرمان آتي كوثر-د,215,21500000,21500000,31665,1,1,-31664,-100,1,-31664,-100,1,1
172,گكوثر,هتل پارسيان كوثر اصفهان,214,4645624,10954773102,2406,2358,2358,-48,-2,2395,-11,-0.46,2358,2395
173,تنوين,تامين سرمايه نوين,212,1403122,10074072550,7160,7160,7210,50,0.7,7160,0,0,7150,7280
174,تسه9910,امتياز تسهيلات مسكن دي99,211,11737,5760845796,498622,490000,493000,-5622,-1.13,490828,-7794,-1.56,486600,499890
175,مبين,مبين انرژي خليج فارس,210,1827002,29068655760,16230,15910,15910,-320,-1.97,16150,-80,-0.49,15910,16000
176,گوهران,سرمايه گذاري توسعه گوهران اميد,209,1193885,8383726930,7161,7018,7018,-143,-2,7137,-24,-0.34,7018,7100
177,كاما,باما,205,664357,8337680350,12800,12550,12550,-250,-1.95,12760,-40,-0.31,12550,12550
178,بخاور,بيمه زندگي خاورميانه,203,1067303,7340746061,6947,6820,6809,-138,-1.99,6937,-10,-0.14,6809,6971
179,ضپاس2001,اختيارخ وپارس-2500-1400/02/29,202,13026,2810006000,179,180,220,41,22.91,216,37,20.67,170,278
180,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,197,4036,1626003135,419824,398859,400021,-19803,-4.72,402875,-16949,-4.04,398833,410000
181,ثاميد,توسعه و عمران اميد,191,1209102,1874108100,1580,1550,1550,-30,-1.9,1580,0,0,1550,1550
182,وسناح,ح. سرمايه گذاري نيروگاهي ايران,191,17639751,198068809050,10271,10500,11150,879,8.56,11229,958,9.33,10500,11500
183,سكه0112پ03,سكه تمام بهارتحويلي1روزه سامان,191,47000,46342552700,1013428,997980,993690,-19738,-1.95,986012,-27416,-2.71,970000,997980
184,سپاس,صندوق س. پاداش سهامداري توسعه1,187,5756342,58071149215,10084,10088,10089,5,0.05,10088,4,0.04,10088,10090
185,شيراز,پتروشيمي‌شيراز,184,197939,10882789530,55130,54600,54030,-1100,-2,55110,-20,-0.04,54030,55960
186,شصفها,پتروشيمي‌ اصفهان‌,180,254078,30857739651,119254,118470,121639,2385,2,121450,2196,1.84,118470,121639
187,تسه9908,امتياز تسهيلات مسكن آبان99,180,3592,1764689855,499397,481000,524200,24803,4.97,491283,-8114,-1.62,474428,524365
188,سجام,مجتمع سيمان غرب آسيا,176,4076315,18392333280,4700,4512,4512,-188,-4,4520,-180,-3.83,4512,4512
189,دالبرح,ح . البرزدارو,174,193902,1969716600,10010,10500,10050,40,0.4,10160,150,1.5,10050,10500
190,آساس,صندوق س.آسمان آرماني سهام-س,174,45673,7658394141,165502,168605,167700,2198,1.33,167679,2177,1.32,165420,168605
191,گشان,توسعه بين المللي پديده شانديز,168,126269,3357240172,27130,26588,26588,-542,-2,27015,-115,-0.42,26588,26588
192,زر,صندوق س.پشتوانه سكه طلاي زر,168,109370,4560212524,42888,40555,41870,-1018,-2.37,41695,-1193,-2.78,40555,42700
193,گوهر,صندوق سكه طلاي كيان,158,181659,8825565299,49849,49000,48222,-1627,-3.26,48583,-1266,-2.54,48201,49001
194,پلوله,گازلوله‌,155,2563648,67170141248,24954,26201,26201,1247,5,26201,1247,5,26201,26201
195,واعتبار,سرمايه گذاري اعتبار ايران,155,2558869,21319731290,8490,8400,8330,-160,-1.88,8420,-70,-0.82,8330,8560
196,اتكاي,بيمه اتكايي ايرانيان,154,782865,13438335780,17485,17136,17477,-8,-0.05,17395,-90,-0.51,17136,17550
197,شساخت,مهندسي و ساختمان صنايع نفت,153,475982,17330338615,35982,35366,36201,219,0.61,36184,202,0.56,35366,36900
198,لوتوس,تامين سرمايه لوتوس پارسيان,149,382120,3610972590,9530,9370,9370,-160,-1.68,9520,-10,-0.1,9350,9580
199,خصدرا,صنعتي‌ دريايي‌ ايران‌,148,1402307,3882988083,2825,2769,2769,-56,-1.98,2818,-7,-0.25,2769,2769
200,اتكام,شركت بيمه اتكايي امين,148,1246027,5915970298,4842,4760,4746,-96,-1.98,4831,-11,-0.23,4746,4809
201,شكف,كف,147,74807,7657278040,106615,102351,102351,-4264,-4,103432,-3183,-2.99,102351,105000
202,مارون,پتروشيمي مارون,147,49724,7729928403,156333,153250,153251,-3082,-1.97,156265,-68,-0.04,153250,157598
203,امين,تامين سرمايه امين,144,261388,1855854800,7240,7100,7100,-140,-1.93,7230,-10,-0.14,7100,7100
204,سمايه,بانك سرمايه,143,2455204,12224460716,5186,4979,4979,-207,-3.99,5054,-132,-2.55,4979,4979
205,لبوتان,گروه‌صنعتي‌بوتان‌,142,175765,10709116410,62150,60910,60910,-1240,-2,61880,-270,-0.43,60910,62990
