,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
74,كالا,بورس كالاي ايران,2163,4835579,157968988870,33180,32520,32520,-660,-1.99,32670,-510,-1.54,32520,33880
75,وسينا,بانك سينا,2131,68156884,210822625840,3080,3060,3100,20,0.65,3090,10,0.32,3020,3180
76,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,2125,6769705,153831480590,23020,22560,22560,-460,-2,22720,-300,-1.3,22560,23550
77,آگاس,صندوق س.هستي بخش آگاه-س,2048,2895664,194996238390,65128,66700,67550,2422,3.72,67341,2213,3.4,66510,67992
78,غگيلا,شيرپاستوريزه پگاه گيلان,2020,46488,1128821616,22908,24282,24282,1374,6,22937,29,0.13,24282,24282
79,هرمز,فولاد هرمزگان جنوب,1996,35410675,517187684070,13980,14340,14818,838,5.99,14605,625,4.47,14340,14818
80,وهور,مديريت انرژي اميد  تابان هور,1938,35758984,79167606823,2204,2210,2231,27,1.23,2214,10,0.45,2180,2260
81,شلرد,كود شيميايي اوره لردگان,1937,19784707,136896972816,6733,6934,6934,201,2.99,6919,186,2.76,6599,6934
82,خفولا,خدمات فني فولاد يزد,1873,3165555,138866723143,43699,45009,42826,-873,-2,43868,169,0.39,42826,45009
83,خكرمان,گروه اقتصادي كرمان خودرو,1726,24270094,97148117100,3923,3960,4040,117,2.98,4003,80,2.04,3920,4040
84,دكپسولح,ح .توليد ژلاتين كپسول ايران,1646,2597121,60187061932,22751,22296,24116,1365,6,23175,424,1.86,22296,24116
85,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1633,34707790,1244591385300,35844,35858,35860,16,0.04,35859,15,0.04,35858,35864
86,غپينو,پارس‌ مينو,1620,20085004,128634032840,6530,6400,6400,-130,-1.99,6400,-130,-1.99,6400,6590
87,خمحركه,نيرو محركه‌,1595,14194190,65250488540,4680,4590,4590,-90,-1.92,4600,-80,-1.71,4590,4670
88,سبزوا,سيمان لار سبزوار,1589,16052299,57214374779,3635,3563,3563,-72,-1.98,3564,-71,-1.95,3563,3621
89,بكهنوج,توليد برق ماهتاب كهنوج,1577,33521073,56246657104,1705,1671,1671,-34,-1.99,1678,-27,-1.58,1671,1720
90,سشرق,سيمان‌ شرق‌,1571,13982731,97422840260,7070,6930,7030,-40,-0.57,6970,-100,-1.41,6930,7110
91,حتايد,تايدواترخاورميانه,1569,4456956,123760874490,26700,26500,28300,1600,5.99,27770,1070,4.01,26500,28300
92,شبصير,توليدات پتروشيمي قائد بصير,1563,3112280,224668718120,72027,70587,70600,-1427,-1.98,72188,161,0.22,70587,76348
93,قرن,پديده شيمي قرن,1555,1025470,64345466500,63830,62570,62560,-1270,-1.99,62750,-1080,-1.69,62560,64000
94,وشهر,بانك شهر,1547,16918043,91830779935,5524,5335,5499,-25,-0.45,5428,-96,-1.74,5304,5730
95,رمپنا,گروه مپنا (سهامي عام),1544,9139128,160260525630,17430,17300,17510,80,0.46,17540,110,0.63,17300,17900
96,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,1513,4960683,89287065390,18340,17980,17980,-360,-1.96,18000,-340,-1.85,17980,18330
97,كاما,باما,1496,11630117,152121930360,13340,13080,13080,-260,-1.95,13080,-260,-1.95,13080,13080
98,فنورد,نوردوقطعات‌ فولادي‌,1423,765962,143910779080,177410,188050,188050,10640,6,187880,10470,5.9,184000,188050
99,كگل,معدني و صنعتي گل گهر,1382,5035301,75516274740,14640,14820,15030,390,2.66,14860,220,1.5,14820,15280
100,وارس,سرمايه گذاري ارس صبا,1378,6256862,109948098037,17313,17832,16968,-345,-1.99,17572,259,1.5,16967,17832
101,معيار,سرمايه گذاري معيار صنعت پارس,1358,2660605,151458151932,55480,57144,57100,1620,2.92,56926,1446,2.61,54385,57144
102,كيان,صندوق س. با درآمد ثابت كيان,1344,16403297,458310943503,27928,27941,27941,13,0.05,27940,12,0.04,27930,27943
103,زاگرس,پتروشيمي زاگرس,1320,430291,91993769847,204789,214830,213000,8211,4.01,212699,7910,3.86,210108,214830
104,گكوثر,هتل پارسيان كوثر اصفهان,1315,20902346,51942310279,2481,2432,2460,-21,-0.85,2485,4,0.16,2432,2600
105,ومهان,گروه توسعه مالي مهر آيندگان,1251,3084501,39732040533,12572,12990,12721,149,1.19,12810,238,1.89,12711,13180
106,فجر,فولاد اميركبيركاشان,1251,2122007,125687385690,57410,60000,59400,1990,3.47,59230,1820,3.17,57900,60850
107,بپاس,بيمه پاسارگاد,1249,1501994,132296322575,87916,90000,88080,164,0.19,88080,164,0.19,87916,90000
108,تسه9912,امتياز تسهيلات مسكن اسفند99,1230,24047,12292651202,517037,500555,491186,-25851,-5,511193,-5844,-1.13,491186,539000
109,وبانك,سرمايه گذاري گروه توسعه ملي,1177,7465769,64323230700,8400,8280,8440,40,0.48,8550,150,1.79,8280,8820
110,دكپسول,توليد ژلاتين كپسول ايران,1161,1603022,53964115373,33645,32973,33700,55,0.16,33664,19,0.06,32973,34780
111,فولاژ,فولاد آلياژي ايران,1131,4580537,90402527050,20090,19690,19690,-400,-1.99,19740,-350,-1.74,19690,20200
112,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,1065,2296181,39005671540,16750,16810,17000,250,1.49,16990,240,1.43,16460,17800
113,فايرا,آلومينيوم‌ايران‌,1059,3418320,57710693360,16770,17620,16670,-100,-0.6,16870,100,0.6,16440,17620
114,فسپا,گروه‌صنعتي‌سپاهان‌,1058,1865203,71317150160,36920,38000,38120,1200,3.25,38240,1320,3.58,37130,38890
115,افق,فروشگاههاي زنجيره اي افق كوروش,1048,2143725,150985668820,69760,69040,69990,230,0.33,70430,670,0.96,69040,71700
116,واحيا,م .صنايع و معادن احياء سپاهان,1034,1847945,271493649591,150448,144431,146840,-3608,-2.4,146917,-3531,-2.35,144431,151000
117,كروي,توسعه‌ معادن‌ روي‌ ايران‌,1025,3196125,92384192040,29480,28900,28900,-580,-1.97,28910,-570,-1.93,28900,29480
118,غپونه,نوش پونه مشهد,1006,2140402,40095277939,18966,19000,18588,-378,-1.99,18733,-233,-1.23,18587,19499
119,وبوعلي,سرمايه‌گذاري‌بوعلي‌,1003,7017667,40688495120,5890,5780,5790,-100,-1.7,5810,-80,-1.36,5780,5960
120,نهال,صندوق س. طلاي سرخ نوويرا,998,3095046,31752281641,9819,10700,10310,491,5,10259,440,4.48,9830,10700
121,سپاها,سيمان‌سپاهان‌,996,5223575,45831367200,8870,8700,8810,-60,-0.68,8780,-90,-1.01,8700,8970
122,البرز,بيمه البرز,995,11716964,43701969980,3720,3710,3700,-20,-0.54,3730,10,0.27,3660,3870
123,پترولح,ح . گروه پتروشيمي س. ايرانيان,989,23480587,180142121370,7100,7500,7950,850,11.97,7670,570,8.03,7500,7950
124,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,985,2669729,42890676030,16050,16020,15840,-210,-1.31,16060,10,0.06,15800,16580
125,ثاميد,توسعه و عمران اميد,981,10684206,16667361360,1590,1560,1560,-30,-1.89,1580,-10,-0.63,1560,1560
126,فاسمين,كالسيمين‌,971,12611123,216407326340,17510,17160,17160,-350,-2,17160,-350,-2,17160,17170
127,ضخود2007,اختيارخ خودرو-3000-1400/02/08,955,51937,600744000,10,14,10,0,0,12,2,20,9,15
128,پكوير,كوير تاير,952,3887439,50389177780,13050,12890,12800,-250,-1.92,12960,-90,-0.69,12790,13300
129,وملل,اعتباري ملل,950,24426071,325937868213,13339,13410,13340,1,0.01,13344,5,0.04,13330,13480
130,چكارن,كارتن‌ ايران‌,948,12262682,40783426570,3380,3320,3320,-60,-1.78,3330,-50,-1.48,3320,3370
131,ارزش,صندوق س ارزش آفرين بيدار-سهام,943,6877048,66859397090,9390,9610,9720,330,3.51,9720,330,3.51,9600,9830
132,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,930,4829460,41242041142,8235,8540,8514,279,3.39,8540,305,3.7,8385,8680
133,كاردان,صندوق س تجارت شاخصي كاردان,930,794464,124882346000,150900,155000,156240,5340,3.54,157190,6290,4.17,155000,161000
134,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,925,4822222,113125700720,22140,23460,23460,1320,5.96,23460,1320,5.96,23060,23460
135,شسپا,نفت سپاهان,924,3072553,46287411350,14660,14990,15240,580,3.96,14990,330,2.25,14810,15300
136,ثمسكن,سرمايه‌گذاري‌ مسكن‌,920,7311866,38356732750,5310,5210,5210,-100,-1.88,5260,-50,-0.94,5210,5490
137,ثباغ,شهر سازي و خانه سازي باغميشه,899,2982585,49773451499,16971,17000,16632,-339,-2,16692,-279,-1.64,16632,17199
138,شصدف,صنعتي دوده فام,890,97386,3100965012,30040,31842,31842,1802,6,30145,105,0.35,31842,31842
139,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,881,4491900,223328881950,50710,49700,49700,-1010,-1.99,49720,-990,-1.95,49700,51400
140,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,876,32608,10724368000,319,392,300,-19,-5.96,329,10,3.13,291,410
141,ارفع,شركت آهن و فولاد ارفع,871,3886330,58656486349,14569,14919,15100,531,3.64,14993,424,2.91,14645,15380
142,ميدكو,هلدينگ صنايع  معدني خاورميانه,864,2575528,83195155957,32204,32205,32450,246,0.76,32272,68,0.21,32205,32700
143,پارسان,گسترش نفت و گاز پارسيان,863,4191021,83637030410,19980,19750,19730,-250,-1.25,19960,-20,-0.1,19650,20450
144,رنيك,جنرال مكانيك,860,3516857,79081658503,22556,22105,22510,-46,-0.2,22486,-70,-0.31,22105,22768
145,ونيرو,سرمايه‌گذاري‌نيرو,857,15681382,42184150400,2740,2690,2690,-50,-1.82,2700,-40,-1.46,2690,2700
146,جمح,ح . پتروشيمي جم,853,2879431,82076180940,27110,26450,28410,1300,4.8,28500,1390,5.13,26450,29490
147,ضخود2006,اختيارخ خودرو-2500-1400/02/08,842,42882,3462893000,73,98,74,1,1.37,81,8,10.96,70,98
148,وخاور,بانك خاورميانه,838,5166510,45522398420,8860,8960,8760,-100,-1.13,8820,-40,-0.45,8710,8960
149,شفن,پتروشيمي فناوران,831,268662,87555681200,316240,317900,332150,15910,5.03,324640,8400,2.66,317900,332300
150,سيستم,همكاران سيستم,796,1689604,44494594270,26300,26250,26630,330,1.25,26330,30,0.11,25900,27000
151,فنوال,نورد آلومينيوم‌,783,2278589,57793931070,25750,25240,25240,-510,-1.98,25360,-390,-1.51,25240,26120
152,سپ,پرداخت الكترونيك سامان كيش,778,3757997,80226807840,21730,21730,21970,240,1.1,21350,-380,-1.75,21300,21980
153,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,771,12941746,71449302100,5630,5520,5520,-110,-1.95,5520,-110,-1.95,5520,5580
154,فلوله,لوله‌وماشين‌سازي‌ايران‌,770,1470958,32850915930,22480,22060,22060,-420,-1.87,22380,-100,-0.44,22040,23090
155,شاراك,پتروشيمي شازند,768,2950654,72932745720,24090,24550,24600,510,2.12,24660,570,2.37,24400,25250
156,سامان,بانك سامان,761,8339841,81644840519,9665,9601,9899,234,2.42,9790,125,1.29,9601,9950
157,زپارس,ملي كشت و صنعت و دامپروري پارس,761,659216,112408656030,163910,169000,164900,990,0.6,170520,6610,4.03,162170,173740
158,قشرين,قند شيرين خراسان,754,2310237,35011747882,15760,15130,15130,-630,-4,15155,-605,-3.84,15130,15700
159,سحرخيز,صندوق س. گروه زعفران سحرخيز,739,1967439,19597520215,9703,10140,10055,352,3.63,9961,258,2.66,9760,10140
160,تايرا,تراكتورسازي‌ايران‌,738,1790190,51736556440,29200,28620,28620,-580,-1.99,28900,-300,-1.03,28620,29600
161,خريخت,صنايع‌ريخته‌گري‌ايران‌,735,11454349,37712735800,3330,3290,3270,-60,-1.8,3300,-30,-0.9,3270,3400
162,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,728,32876,5369919000,142,170,155,13,9.15,163,21,14.79,150,199
163,دلقما,دارويي‌ لقمان‌,727,1597044,41362730290,26260,25740,25740,-520,-1.98,25950,-310,-1.18,25740,26900
164,ساراب,سيمان‌ داراب‌,716,2079353,35528860900,17070,17380,16820,-250,-1.46,17080,10,0.06,16800,17460
165,سرچشمه,سرمايه گذاري مس سرچشمه,711,6890959,45791192235,6768,6633,6633,-135,-1.99,6653,-115,-1.7,6633,6770
166,سرود,سيمان‌شاهرود,681,2282343,46115840510,19800,20000,20450,650,3.28,20170,370,1.87,20000,20450
167,آريان,سرمايه گذاري پارس آريان,664,14444956,158893601989,10979,10820,10900,-79,-0.72,11000,21,0.19,10820,11281
168,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,662,6315409,92201782590,14820,14530,14690,-130,-0.88,14650,-170,-1.15,14530,15200
169,جم,پتروشيمي جم,658,1974131,71267163440,35620,35350,36180,560,1.57,35960,340,0.95,35350,36450
170,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,647,3147673,27703231070,8950,8800,8790,-160,-1.79,8860,-90,-1.01,8780,9000
171,آكورد,صندوق س. آرمان آتي كوثر-د,646,14248578,449870561054,31558,31573,31573,15,0.05,31573,15,0.05,31564,31579
172,وثنو,سرمايه گذاري ساختماني نوين,643,4076653,23820971552,6005,5795,5880,-125,-2.08,5843,-162,-2.7,5710,6110
173,پارند,صندوق س. پارند پايدار سپهر,643,18922271,212676461950,11241,11240,11241,0,0,11239,-2,-0.02,11229,11245
174,ستران,سيمان‌ تهران‌,639,1887243,44509569940,24020,23540,23540,-480,-2,23620,-400,-1.67,23540,24250
175,سباقر,سيمان باقران,633,2502857,42335261089,16946,16700,17000,54,0.32,16915,-31,-0.18,16612,17450
176,وسكاب,س.ص.بازنشستگي كاركنان بانكها,616,5899647,30696945950,5150,5170,5170,20,0.39,5180,30,0.58,5150,5330
177,شپديس,پتروشيمي پرديس,615,565926,53875329930,92150,96050,94920,2770,3.01,93800,1650,1.79,93110,96050
178,ضخود2005,اختيارخ خودرو-2000-1400/02/08,594,26027,9655243000,327,400,340,13,3.98,371,44,13.46,334,450
179,وحكمت,بيمه حكمت صبا,593,5554987,21244861461,3865,3970,3788,-77,-1.99,3824,-41,-1.06,3788,3970
180,كرماشا,صنايع پتروشيمي كرمانشاه,574,1821700,66010533290,36470,35950,36000,-470,-1.29,36240,-230,-0.63,35860,37440
181,سصوفي,سيمان‌ صوفيان‌,570,2068137,41473947260,20450,20050,20050,-400,-1.96,20110,-340,-1.66,20050,20200
182,همراه,شركت ارتباطات سيار ايران,559,738955,19318264790,26240,25810,26000,-240,-0.91,26220,-20,-0.08,25810,26490
183,سخوز,سيمان خوزستان,550,1012292,23915686780,22940,23600,23580,640,2.79,23260,320,1.39,23110,24200
184,سكرما,سيمان‌ كرمان‌,548,1757035,28741280960,16360,16070,16760,400,2.44,16360,0,0,16040,16870
185,فروي,ذوب روي اصفهان,546,576549,35695301688,63175,61912,61912,-1263,-2,62252,-923,-1.46,61912,61912
186,غزر,صنعتي زر ماكارون,540,907567,23841785090,26800,26270,26270,-530,-1.98,26540,-260,-0.97,26270,26270
187,مبين,مبين انرژي خليج فارس,536,3395621,55757838170,16680,16350,16650,-30,-0.18,16560,-120,-0.72,16350,16700
188,پارس,پتروشيمي پارس,530,357954,52894626590,145610,143800,147540,1930,1.33,146760,1150,0.79,143800,149500
189,وكار,بانك‌ كارآفرين‌,512,15781538,40245737290,2570,2520,2580,10,0.39,2550,-20,-0.78,2520,2630
190,وپخش,داروپخش‌ (هلدينگ‌,511,1250095,124735119020,99990,98000,98030,-1960,-1.96,99780,-210,-0.21,98000,100970
191,پارسيان,بيمه پارسيان,504,2024925,20981386310,10470,10570,10400,-70,-0.67,10420,-50,-0.48,10270,10660
192,فسازان,غلتك سازان سپاهان,500,1002095,35132386950,34280,36170,34570,290,0.85,34830,550,1.6,34400,36190
193,فافزا,فولاد افزا سپاهان,499,386805,21276380830,55169,54066,54790,-379,-0.69,55005,-164,-0.3,54066,56500
194,ثنور,سرمايه گذاري كوه نور,487,4414758,43274228771,10200,9792,9792,-408,-4,9802,-398,-3.9,9792,10000
195,دالبرح,ح . البرزدارو,485,1009872,10308091750,9510,9880,10380,870,9.15,10210,700,7.36,9650,10500
196,بساما,بيمه سامان,474,1643539,38101003393,23624,23152,23152,-472,-2,23281,-343,-1.45,23152,23600
197,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,471,197077,26852180670,130100,133010,136600,6500,5,136250,6150,4.73,133010,138000
198,جم پيلن,پلي پروپيلن جم - جم پيلن,468,684103,55222439010,77780,79790,80500,2720,3.5,80300,2520,3.24,79000,81540
199,دسبحان,سبحان دارو,459,2527480,55109475360,22200,21760,21760,-440,-1.98,21800,-400,-1.8,21760,22490
200,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,457,2208963,25770023570,11800,11580,11600,-200,-1.69,11730,-70,-0.59,11570,12000
201,قجامح,ح.فرآورده غذايي وقندتربت‌جام,456,3561054,21031277700,5825,5940,5891,66,1.13,5906,81,1.39,5830,5941
202,ياقوت,صندوق س ياقوت آگاه-ثابت,455,5353847,65591562801,12245,12245,12252,7,0.06,12251,6,0.05,12237,12257
203,تيپيكو,سرمايه گذاري دارويي تامين,446,713627,29041273020,40690,40600,40260,-430,-1.06,40690,0,0,39880,41700
204,نوين,بيمه نوين,444,5119080,30410809151,6057,5936,5936,-121,-2,5985,-72,-1.19,5936,6042
205,تسه9911,امتياز تسهيلات مسكن بهمن99,443,15728,7994142398,513840,510099,488148,-25692,-5,508275,-5565,-1.08,488148,539532
206,امين يكم2,صندوق درآمد ثابت امين يكم فردا,440,44000000,44000000,10181,1,1,-10180,-99.99,1,-10180,-99.99,1,1
207,بموتو,موتوژن‌,429,297667,17187485030,57250,57180,58000,750,1.31,57420,170,0.3,57000,58790
208,كنور,توسعه معدني و صنعتي صبانور,429,554780,26969825870,47000,47000,48700,1700,3.62,47760,760,1.62,47000,49490
