,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
14,آريا,پليمر آريا ساسول,3711,2372037,207474930754,89213,87432,87429,-1784,-2,87467,-1746,-1.96,87429,88200
15,شيران,س. صنايع‌شيميايي‌ايران,2868,12336066,309025484420,27540,25500,24990,-2550,-9.26,25050,-2490,-9.04,24990,25500
16,سشرق,سيمان‌ شرق‌,2812,18500461,129289276050,6990,6880,6860,-130,-1.86,6990,0,0,6860,7250
17,سمازن,سيمان‌مازندران‌,2629,8883767,126566248510,14080,13950,14070,-10,-0.07,14250,170,1.21,13950,14630
18,كمند,صندوق س. با درآمد ثابت كمند,2476,87030539,876570117409,10056,10071,10072,16,0.16,10072,16,0.16,10071,10074
19,امين,تامين سرمايه امين,2458,3203534,22969338780,7310,7170,7170,-140,-1.92,7240,-70,-0.96,7170,7170
20,وپاسار,بانك  پاسارگاد,2439,35354840,475438587030,13430,13170,13450,20,0.15,13450,20,0.15,13170,13460
21,بركت,گروه دارويي بركت,2380,7681156,251497701500,33400,32740,32740,-660,-1.98,32740,-660,-1.98,32740,32900
22,بپاس,بيمه پاسارگاد,2119,4361732,383952456632,88087,88087,88000,-87,-0.1,88028,-59,-0.07,86850,88499
23,خودرو,ايران‌ خودرو,1909,69042105,158140168560,2330,2290,2290,-40,-1.72,2290,-40,-1.72,2290,2310
24,كيان,صندوق س. با درآمد ثابت كيان,1768,22796530,638383917562,27957,28003,28005,48,0.17,28004,47,0.17,28003,28006
25,غگيلا,شيرپاستوريزه پگاه گيلان,1680,94429,2297363141,22952,24329,24329,1377,6,23012,60,0.26,24329,24329
26,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,1652,34615120,1243743363030,35884,35930,35932,48,0.13,35931,47,0.13,35929,35933
27,بپيوند,برق و انرژي پيوندگستر پارس,1648,1402638,18249623885,13271,13010,13006,-265,-2,13174,-97,-0.73,13006,13149
28,غپاك,لبنيات‌ پاك‌,1557,4919839,155239509140,31750,32000,31120,-630,-1.98,31550,-200,-0.63,31120,32150
29,سرو,صندوق س سروسودمند مدبران-سهام,1533,1322923,86041494170,67310,66330,64630,-2680,-3.98,65040,-2270,-3.37,64620,66360
30,فارس,صنايع پتروشيمي خليج فارس,1431,12159875,116842383990,9510,9990,9320,-190,-2,9610,100,1.05,9320,9990
31,صبا,سرمايه گذاري صبا تامين,1401,7601563,57394735311,7702,7556,7548,-154,-2,7628,-74,-0.96,7548,7636
32,شپنا,پالايش نفت اصفهان,1401,21937263,265221509670,12330,12090,12090,-240,-1.95,12090,-240,-1.95,12090,12090
33,وشهر,بانك شهر,1341,10060389,55085613201,5517,5735,5358,-159,-2.88,5475,-42,-0.76,5320,5735
34,فخوز,فولاد  خوزستان,1303,7584017,111511565310,14980,14840,14690,-290,-1.94,14720,-260,-1.74,14690,14870
35,كگلح,ح . معدني و صنعتي گل گهر,1300,4728226,53333867150,11730,11800,11270,-460,-3.92,11280,-450,-3.84,11270,11800
36,شلرد,كود شيميايي اوره لردگان,1294,17862238,118911374714,6791,6660,6658,-133,-1.96,6657,-134,-1.97,6656,6770
37,تسه9912,امتياز تسهيلات مسكن اسفند99,1209,22588,11601221260,513064,530000,519999,6935,1.35,513601,537,0.1,500556,530000
38,فولاد,فولاد مباركه اصفهان,1202,9692007,123122528580,12950,12700,12700,-250,-1.93,12700,-250,-1.93,12700,12880
39,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,1105,53769,10897519000,262,239,200,-62,-23.66,203,-59,-22.52,196,239
40,ونوين,بانك‌اقتصادنوين‌,1094,28029469,124013047720,4510,4450,4420,-90,-2,4420,-90,-2,4420,4550
41,كاوه,فولاد كاوه جنوب كيش,1080,8124820,169219846910,21230,20880,20810,-420,-1.98,20830,-400,-1.88,20810,21380
42,امين يكم2,صندوق درآمد ثابت امين يكم فردا,1050,105000000,105000000,10188,1,1,-10187,-99.99,1,-10187,-99.99,1,1
43,دروز,داروسازي‌ روزدارو,1034,4686465,171477319120,37320,36580,36580,-740,-1.98,36590,-730,-1.96,36580,37120
44,ارفع,شركت آهن و فولاد ارفع,1026,3386150,50505317493,14968,14671,14669,-299,-2,14931,-37,-0.25,14669,15200
45,وبصادر,بانك صادرات ايران,1015,41825507,97074622720,2360,2320,2320,-40,-1.69,2330,-30,-1.27,2320,2350
46,آگاس,صندوق س.هستي بخش آگاه-س,1009,768957,49455305781,66692,65700,64100,-2592,-3.89,64315,-2377,-3.56,64100,65700
47,تاصيكو,سرمايه گذاري صدرتامين,958,13695225,137161299300,10210,10180,10010,-200,-1.96,10020,-190,-1.86,10010,10210
48,هرمز,فولاد هرمزگان جنوب,920,7559986,110974070924,14948,14655,14650,-298,-1.99,14695,-253,-1.69,14650,15200
49,نوري,پتروشيمي نوري,919,1529294,94405674860,62980,61730,61730,-1250,-1.98,61780,-1200,-1.91,61730,61900
50,ومهان,گروه توسعه مالي مهر آيندگان,881,3717196,46591426927,12777,12550,12522,-255,-2,12551,-226,-1.77,12522,12777
51,خساپا,سايپا,874,27755000,59950800000,2200,2160,2160,-40,-1.82,2180,-20,-0.91,2160,2160
52,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,863,11279353,69268634260,6260,6140,6140,-120,-1.92,6140,-120,-1.92,6140,6170
53,وخارزمح,ح.سرمايه گذاري خوارزمي,858,3555201,13052936830,3820,3680,3670,-150,-3.93,3670,-150,-3.93,3670,3730
54,شصدف,صنعتي دوده فام,852,67913,2171518175,30166,31975,31975,1809,6,30240,74,0.25,31975,31975
55,شسپا,نفت سپاهان,846,4987474,73600581510,14960,14700,14690,-270,-1.8,14760,-200,-1.34,14670,15100
56,شتران,پالايش نفت تهران,771,5588155,53146307070,9700,9510,9510,-190,-1.96,9610,-90,-0.93,9510,9600
57,سپ,پرداخت الكترونيك سامان كيش,768,2247048,48946186770,22200,21930,21760,-440,-1.98,21780,-420,-1.89,21760,22190
58,شگويا,پتروشيمي تندگويان,756,6881732,62703113491,9296,9112,9111,-185,-1.99,9164,-132,-1.42,9111,9240
59,بميلا,توسعه بازرگاني آهن وفولادميلاد,753,4085574,55693509179,14266,13890,13553,-713,-5,13632,-634,-4.44,13553,14266
60,ذوب,سهامي ذوب آهن  اصفهان,749,13040431,48249594700,3775,3700,3700,-75,-1.99,3735,-40,-1.06,3700,3700
61,كگل,معدني و صنعتي گل گهر,742,4726556,69706508620,15040,14980,14740,-300,-1.99,14870,-170,-1.13,14740,15010
62,كچاد,معدني‌وصنعتي‌چادرملو,737,6348234,149905048610,24090,23660,23610,-480,-1.99,23610,-480,-1.99,23610,23820
63,ضخود2006,اختيارخ خودرو-2500-1400/02/08,729,38703,1327560000,52,44,23,-29,-55.77,34,-18,-34.62,21,59
64,سخوز,سيمان خوزستان,725,1115324,26021369900,23180,22830,23180,0,0,23260,80,0.35,22730,23900
65,شبندر,پالايش نفت بندرعباس,715,2867253,68183383300,24260,23780,23780,-480,-1.98,23980,-280,-1.15,23780,23800
66,وملل,اعتباري ملل,695,7755103,103506547027,13345,13345,13346,1,0.01,13347,2,0.01,13345,13500
67,فباهنرح,ح . مس‌ شهيدباهنر,694,2364602,37853448910,16570,16680,15910,-660,-3.98,16010,-560,-3.38,15910,16680
68,ومعادن,توسعه‌معادن‌وفلزات‌,672,8001479,92177439340,11750,11520,11520,-230,-1.96,11570,-180,-1.53,11520,11590
69,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,663,2103813,16995363611,8378,8289,8043,-335,-4,8078,-300,-3.58,8043,8290
70,نهال,صندوق س. طلاي سرخ نوويرا,646,1884348,19551419323,10561,10610,10245,-316,-2.99,10376,-185,-1.75,10210,10700
71,آريان,سرمايه گذاري پارس آريان,645,4754252,50496212213,10780,10760,10571,-209,-1.94,10685,-95,-0.88,10565,10876
72,آرمان,بيمه آرمان,635,4723912,39725009919,8520,8350,8350,-170,-2,8409,-111,-1.3,8350,8670
73,شكف,كف,635,243172,26041736529,108685,106512,106512,-2173,-2,107092,-1593,-1.47,106512,110858
74,آوا,صندوق س.سهام آواي معيار-س,634,4150614,25550962391,6389,6259,6134,-255,-3.99,6156,-233,-3.65,6134,6259
75,تنوين,تامين سرمايه نوين,630,6910067,49591226810,7160,7250,7190,30,0.42,7180,20,0.28,7160,7250
76,وهور,مديريت انرژي اميد  تابان هور,614,10560808,23114244108,2225,2182,2181,-44,-1.98,2211,-14,-0.63,2181,2240
77,ضخود2007,اختيارخ خودرو-3000-1400/02/08,607,31669,92305000,6,5,4,-2,-33.33,3,-3,-50,2,5
78,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,604,7801213,88972757450,11630,11450,11400,-230,-1.98,11460,-170,-1.46,11400,11590
79,فنورد,نوردوقطعات‌ فولادي‌,599,298345,54102275650,184970,181280,181280,-3690,-1.99,181340,-3630,-1.96,181280,183990
80,پيزد,مجتمع صنايع لاستيك يزد,593,67846,4378470758,65730,65000,64416,-1314,-2,65623,-107,-0.16,64416,65000
81,جمح,ح . پتروشيمي جم,580,535520,15321856740,29490,28890,28370,-1120,-3.8,28610,-880,-2.98,28320,29500
82,سپاها,سيمان‌سپاهان‌,578,2107606,18132089060,8720,8550,8550,-170,-1.95,8680,-40,-0.46,8550,8800
83,ميدكو,هلدينگ صنايع  معدني خاورميانه,576,4367837,141337866826,32357,32350,32357,0,0,32359,2,0.01,32042,32680
84,سرود,سيمان‌شاهرود,541,2364901,47192389770,20300,20000,19900,-400,-1.97,19970,-330,-1.63,19900,20300
85,شفن,پتروشيمي فناوران,534,93739,30278037340,327460,321000,320940,-6520,-1.99,326090,-1370,-0.42,320920,327950
86,جم,پتروشيمي جم,516,796086,28542550110,36530,35820,35800,-730,-2,36330,-200,-0.55,35800,36900
87,وپارس,بانك‌پارسيان‌,514,15756807,41908647870,2700,2650,2650,-50,-1.85,2690,-10,-0.37,2650,2720
88,شرانل,نفت ايرانول,512,1397795,53096114688,38263,37700,38012,-251,-0.66,37986,-277,-0.72,37700,38360
89,گكوثر,هتل پارسيان كوثر اصفهان,506,9278320,22435237237,2464,2415,2415,-49,-1.99,2443,-21,-0.85,2415,2486
90,بجهرم,توسعه مولد نيروگاهي جهرم,502,7018778,18841962786,2738,2685,2684,-54,-1.97,2717,-21,-0.77,2684,2700
91,غبشهر,صنعتي‌ بهشهر,501,1938977,50221186680,26420,25900,25900,-520,-1.97,25900,-520,-1.97,25900,26000
92,تماوند,تامين سرمايه دماوند,479,3755533,62849683887,16951,17459,16612,-339,-2,16735,-216,-1.27,16612,17459
93,پارند,صندوق س. پارند پايدار سپهر,472,13981075,157347514779,11241,11255,11256,15,0.13,11254,13,0.12,11252,11262
94,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,453,1011505,23054162330,23170,22810,22740,-430,-1.86,22990,-180,-0.78,22710,23150
95,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,445,1363534,65136074380,48740,47770,47770,-970,-1.99,47770,-970,-1.99,47770,47820
96,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,435,2424047,25694898200,10810,10600,10600,-210,-1.94,10760,-50,-0.46,10600,10600
97,آكورد,صندوق س. آرمان آتي كوثر-د,434,6775858,214353369611,31589,31640,31635,46,0.15,31635,46,0.15,31634,31640
98,پترول,گروه پتروشيمي س. ايرانيان,433,1661342,15367413500,9430,9250,9250,-180,-1.91,9400,-30,-0.32,9250,9250
99,وتجارت,بانك تجارت,428,5790341,14996983190,2640,2590,2590,-50,-1.89,2630,-10,-0.38,2590,2590
100,زاگرس,پتروشيمي زاگرس,412,246998,51737271258,213697,209424,209424,-4273,-2,211463,-2234,-1.05,209424,212000
101,خكرمان,گروه اقتصادي كرمان خودرو,407,6438665,24870627167,3940,3870,3862,-78,-1.98,3863,-77,-1.95,3862,3880
102,شپديس,پتروشيمي پرديس,392,851109,79385363030,95160,94900,93260,-1900,-2,93630,-1530,-1.61,93260,94900
103,طلا,صندوق س.پشتوانه طلاي لوتوس,390,177059,13308420442,74933,75000,75147,214,0.29,75164,231,0.31,75000,75460
104,شاراك,پتروشيمي شازند,383,1455806,35562104410,24910,24500,24430,-480,-1.93,24690,-220,-0.88,24420,24600
105,فايرا,آلومينيوم‌ايران‌,381,1123755,18282961800,16570,16250,16240,-330,-1.99,16480,-90,-0.54,16240,16620
106,بخاور,بيمه زندگي خاورميانه,374,2938531,20492600204,7031,6960,6891,-140,-1.99,7007,-24,-0.34,6891,7139
107,تسه9911,امتياز تسهيلات مسكن بهمن99,370,12471,6378942251,505023,510000,511000,5977,1.18,511502,6479,1.28,492009,530000
108,ارزش,صندوق س ارزش آفرين بيدار-سهام,362,1723378,16047067880,9580,9320,9260,-320,-3.34,9310,-270,-2.82,9250,9400
109,وبانك,سرمايه گذاري گروه توسعه ملي,358,3397662,28302647640,8500,8330,8330,-170,-2,8450,-50,-0.59,8330,8360
110,سحرخيز,صندوق س. گروه زعفران سحرخيز,356,1029805,10318897176,9996,10140,9990,-6,-0.06,10020,24,0.24,9950,10140
111,تصميم,صندوق س با درآمد ثابت تصميم,356,3711485,59914465012,16126,16142,16145,19,0.12,16143,17,0.11,16138,16164
112,ياقوت,صندوق س ياقوت آگاه-ثابت,355,3861108,47365568764,12248,12263,12272,24,0.2,12267,19,0.16,12263,12272
113,حسينا,توسعه خدمات دريايي وبندري سينا,354,1072816,72963154649,69269,68000,67884,-1385,-2,68011,-1258,-1.82,67884,69800
114,وحكمت,بيمه حكمت صبا,353,5615973,21049560339,3816,3743,3740,-76,-1.99,3748,-68,-1.78,3740,3880
115,كاردان,صندوق س تجارت شاخصي كاردان,352,150610,22395094600,152710,151000,148380,-4330,-2.84,148700,-4010,-2.63,147010,151000
116,سامان,بانك سامان,350,2502202,23823303416,9669,9485,9476,-193,-2,9588,-81,-0.84,9476,9700
117,خصدرا,صنعتي‌ دريايي‌ ايران‌,342,6083895,17235152570,2889,2832,2832,-57,-1.97,2856,-33,-1.14,2832,2879
118,كگهر,سنگ آهن گهرزمين,330,400267,19152884783,47835,47835,47836,1,0,47837,2,0,47830,48200
119,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,320,99200,103572866700,1038926,1045000,1045500,6574,0.63,1044081,5155,0.5,1041010,1048900
120,بكهنوج,توليد برق ماهتاب كهنوج,314,6544154,10719347352,1671,1638,1638,-33,-1.97,1664,-7,-0.42,1638,1639
121,سخند,صندوق س.سپهرخبرگان نفت-د,310,22055360,221881328150,10052,10064,10069,17,0.17,10060,8,0.08,10015,10069
122,تملت,تامين سرمايه بانك ملت,307,3033100,15256932360,5130,5030,5030,-100,-1.95,5100,-30,-0.58,5030,5100
123,سجامح,ح.مجتمع سيمان غرب آسيا,305,2527883,4821131164,1906,1902,1880,-26,-1.36,1907,1,0.05,1869,1959
124,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,305,3750028,9900073920,2690,2640,2640,-50,-1.86,2680,-10,-0.37,2640,2640
125,تسه9908,امتياز تسهيلات مسكن آبان99,298,6657,3367188928,504309,489522,519999,15690,3.11,505812,1503,0.3,486055,527999
126,تيپيكو,سرمايه گذاري دارويي تامين,285,797474,31695416740,40550,39750,39740,-810,-2,40180,-370,-0.91,39740,39760
127,اتكاي,بيمه اتكايي ايرانيان,284,1126999,19956948769,18069,17708,17708,-361,-2,17922,-147,-0.81,17708,17850
128,همراه,شركت ارتباطات سيار ايران,283,1040065,26847003640,26330,25840,25810,-520,-1.97,26190,-140,-0.53,25810,26560
129,وثنو,سرمايه گذاري ساختماني نوين,278,2286330,12693241560,5828,5600,5537,-291,-4.99,5644,-184,-3.16,5537,5800
130,وسپه,سرمايه‌گذاري‌ سپه‌,271,3738859,24900608120,6780,6650,6650,-130,-1.92,6720,-60,-0.88,6650,6770
131,غگل,گلوكوزان‌,271,2164385,7120826650,3350,3290,3290,-60,-1.79,3340,-10,-0.3,3290,3290
132,آساميد,صندوق س.مشترك آسمان اميد -د,270,11776489,140105030847,11889,11900,11897,8,0.07,11897,8,0.07,11894,11901
133,شساخت,مهندسي و ساختمان صنايع نفت,262,663747,23532478264,35082,34381,34820,-262,-0.75,35327,245,0.7,34381,36134
134,كرماشا,صنايع پتروشيمي كرمانشاه,261,616130,21971472020,36380,35660,35660,-720,-1.98,36070,-310,-0.85,35660,35970
135,واعتبار,سرمايه گذاري اعتبار ايران,257,4775270,41006097210,8750,8580,8580,-170,-1.94,8610,-140,-1.6,8580,9010
136,وسكاب,س.ص.بازنشستگي كاركنان بانكها,257,4747554,23896831510,5130,5050,5030,-100,-1.95,5080,-50,-0.97,5030,5140
137,سيدكو,سرمايه گذاري توسعه صنايع سيمان,256,1423387,8662951630,6190,6080,6070,-120,-1.94,6170,-20,-0.32,6070,6210
138,فسازان,غلتك سازان سپاهان,252,326475,11390730700,35510,35100,34800,-710,-2,35370,-140,-0.39,34800,35450
139,افران,صندوق س افرا نماد پايدار-ثابت,246,5360958,70274794625,13083,13112,13110,27,0.21,13109,26,0.2,13107,13112
140,دالبرح,ح . البرزدارو,245,525881,5329660410,10280,10020,10300,20,0.19,10130,-150,-1.46,9920,10550
141,پارس,پتروشيمي پارس,245,309093,44581648090,147080,146050,144140,-2940,-2,145790,-1290,-0.88,144140,147100
142,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,241,5515,2541021843,478598,478000,454669,-23929,-5,460747,-17851,-3.73,454669,501881
143,شخارك,پتروشيمي‌ خارك‌,235,241686,10731321970,45260,44410,44400,-860,-1.9,45170,-90,-0.2,44360,45270
144,تسه9803,امتياز تسهيلات مسكن خرداد98,233,4350,2155895184,498944,507998,497000,-1944,-0.39,495608,-3336,-0.67,480000,514880
145,وخاور,بانك خاورميانه,231,4193092,35561866930,8650,8500,8480,-170,-1.97,8530,-120,-1.39,8480,8510
146,واحيا,م .صنايع و معادن احياء سپاهان,230,265340,37831593585,145470,145000,142561,-2909,-2,143551,-1919,-1.32,142561,145000
147,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,229,11341,1093666000,137,120,99,-38,-27.74,96,-41,-29.93,90,120
148,جم پيلن,پلي پروپيلن جم - جم پيلن,223,305015,24116145390,80670,79080,79060,-1610,-2,80060,-610,-0.76,79060,79980
149,ضخود2009,اختيارخ خودرو-4000-1400/02/08,219,10711,10811000,2,1,1,-1,-50,1,-1,-50,1,2
150,آساس,صندوق س.آسمان آرماني سهام-س,212,87379,14603275307,169498,168050,166000,-3498,-2.06,167126,-2372,-1.4,165511,168050
151,حكشتي,كشتيراني جمهوري اسلامي ايران,209,422283,7546197210,18230,17870,17870,-360,-1.97,18210,-20,-0.11,17870,17870
152,بموتو,موتوژن‌,209,376611,21165609610,57340,56200,56200,-1140,-1.99,56850,-490,-0.85,56200,56230
153,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,209,1413702,21912522000,15810,15500,15500,-310,-1.96,15670,-140,-0.89,15500,15700
154,ضخود2005,اختيارخ خودرو-2000-1400/02/08,208,6964,1579210000,281,279,200,-81,-28.83,227,-54,-19.22,190,280
155,افق,فروشگاههاي زنجيره اي افق كوروش,201,220319,15068942870,69780,68390,68390,-1390,-1.99,69530,-250,-0.36,68390,69000
156,تمحركه,ماشين سازي نيرو محركه,198,582410,14259144030,23770,24483,24483,713,3,24264,494,2.08,24483,24483
157,وساپا,سرمايه‌گذاري‌ سايپا,197,3509380,18038213200,5240,5140,5140,-100,-1.91,5200,-40,-0.76,5140,5140
158,گوهران,سرمايه گذاري توسعه گوهران اميد,188,1134782,8061815051,7215,7072,7071,-144,-2,7197,-18,-0.25,7071,7239
159,كنور,توسعه معدني و صنعتي صبانور,187,583179,27277031880,47720,46800,46770,-950,-1.99,47250,-470,-0.98,46770,47400
160,شگلح,ح . گلتاش‌,184,719807,4636968030,6500,6530,6370,-130,-2,6440,-60,-0.92,6320,6590
161,اخزا902,اسنادخزانه-م2بودجه99-011019,183,378353,268373675660,712141,709224,710220,-1921,-0.27,709321,-2820,-0.4,708520,712141
162,اطلس,صندوق س.توسعه اندوخته آينده-س,180,43114,8851433223,208005,209000,205050,-2955,-1.42,205303,-2702,-1.3,205000,209000
163,لوتوس,تامين سرمايه لوتوس پارسيان,178,2043590,19493776000,9720,9530,9550,-170,-1.75,9650,-70,-0.72,9530,9730
164,تسه9909,امتياز تسهيلات مسكن آذر99,176,2173,1108342059,506635,485099,515000,8365,1.65,510052,3417,0.67,482000,531966
165,تسه9910,امتياز تسهيلات مسكن دي99,173,3983,2037179854,508049,500000,510000,1951,0.38,511469,3420,0.67,500000,518000
166,درازك,دارويي‌ رازك‌,171,294849,9667813130,33440,32790,32800,-640,-1.91,33310,-130,-0.39,32780,33000
167,شصفها,پتروشيمي‌ اصفهان‌,169,204018,25022599740,124912,124977,122414,-2498,-2,122649,-2263,-1.81,122414,124977
168,زعف0008پ05,زعفران0008نگين زرين(پ),169,98151,13567210427,136963,137805,134000,-2963,-2.16,138228,1265,0.92,133701,140200
169,وسكرمان,س.سهام عدالت استان كرمان,160,9821774,9919991740,1030,1010,1010,-20,-1.94,1030,0,0,1010,1010
170,كاما,باما,159,897209,11376610120,12930,12680,12680,-250,-1.93,12870,-60,-0.46,12680,12680
171,ضخود7075,اختيارخ خودرو-2000-1400/07/07,156,5008,2784609000,589,585,520,-69,-11.71,556,-33,-5.6,490,610
172,لبوتان,گروه‌صنعتي‌بوتان‌,155,203345,12578949280,63120,61860,61860,-1260,-2,62800,-320,-0.51,61860,62000
173,زر,صندوق س.پشتوانه سكه طلاي زر,155,78153,3484847730,44652,44950,44537,-115,-0.26,44590,-62,-0.14,44290,44960
174,فسپا,گروه‌صنعتي‌سپاهان‌,154,279889,10535776230,38170,37480,37410,-760,-1.99,38060,-110,-0.29,37410,38500
175,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,152,1329896,11503600400,8820,8650,8650,-170,-1.93,8780,-40,-0.45,8650,8650
176,عيار,صندوق س. پشتوانه طلاي مفيد,152,127494,3377355554,26445,26680,26500,55,0.21,26490,45,0.17,26400,26680
177,پترولح,ح . گروه پتروشيمي س. ايرانيان,150,1766918,12824967200,7550,7790,7250,-300,-3.97,7260,-290,-3.84,7250,7790
178,سكرما,سيمان‌ كرمان‌,149,318651,5150375350,16320,16540,16030,-290,-1.78,16300,-20,-0.12,16010,16540
179,تسه9810,امتياز تسهيلات مسكن دي98,149,3111,1558057855,504948,479701,514999,10051,1.99,500822,-4126,-0.82,479701,519900
180,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,149,79272,10338632230,133990,133000,129000,-4990,-3.72,130420,-3570,-2.66,128800,133000
181,حفاري,حفاري شمال,148,1173173,8389548950,7280,7160,7140,-140,-1.92,7260,-20,-0.27,7140,7200
182,گكيشح,ح.توريستي ورفاهي آبادگران كيش,147,288472,8906590768,31505,30875,30875,-630,-2,30875,-630,-2,30875,30882
183,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,144,2023863,22224143569,10948,10975,10980,32,0.29,10981,33,0.3,10974,10990
184,فاما,صنعتي‌ آما,142,1062175,19629134000,18850,18480,18480,-370,-1.96,18700,-150,-0.8,18480,18500
185,ساروج,بين المللي ساروج بوشهر,142,169951,3319193059,19519,20020,19499,-20,-0.1,19521,2,0.01,19141,20020
186,فنوال,نورد آلومينيوم‌,141,1351237,32929645690,24860,24370,24370,-490,-1.97,24530,-330,-1.33,24370,24370
187,آبادا,توليد نيروي برق آبادان,135,172425,2279458500,13480,13220,13220,-260,-1.93,13470,-10,-0.07,13220,13220
188,اخزا910,اسنادخزانه-م10بودجه99-020807,135,193288,117769426551,609814,610000,610000,186,0.03,609295,-519,-0.09,608016,610000
189,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,135,2210645,22276375436,10058,10069,10080,22,0.22,10077,19,0.19,10068,10080
190,كاريس,صندوق س.سپهر كاريزما-س,133,540415,6018438888,11378,11378,11101,-277,-2.43,11137,-241,-2.12,11101,11395
191,سمتاز,سيمان ممتازان كرمان,130,298205,6818159120,21776,22864,22864,1088,5,22129,353,1.62,22864,22864
192,سپاس,صندوق س. پاداش سهامداري توسعه1,129,2664085,26834526193,10057,10072,10076,19,0.19,10073,16,0.16,10072,10076
193,صايند,صندوق س. گنجينه آينده روشن-د,129,1801160,17818945040,9877,9947,9889,12,0.12,9893,16,0.16,9880,9947
194,فيروزا,صندوق بادرآمد ثابت فيروزه آسيا,129,3264273,74105642272,22696,22760,22710,14,0.06,22702,6,0.03,22640,22760
195,بفجر,فجر انرژي خليج فارس,128,660325,14967342790,23120,22750,22660,-460,-1.99,23000,-120,-0.52,22660,22760
196,ضخود2008,اختيارخ خودرو-3500-1400/02/08,128,5796,6199000,2,2,1,-1,-50,1,-1,-50,1,2
197,اخزا901,اسنادخزانه-م1بودجه99-010621,126,142429,107784076800,756173,757000,755811,-362,-0.05,756757,584,0.08,755500,758000
198,وساغربي,شركت س استان آذربايجان غربي,125,8133062,6181127120,770,760,760,-10,-1.3,770,0,0,760,760
199,گوهر,صندوق سكه طلاي كيان,123,48875,2534388590,51620,52652,51695,75,0.15,51854,234,0.45,51682,52652
200,اخزا903,اسنادخزانه-م3بودجه99-011110,123,276546,193858748309,702114,701530,700000,-2114,-0.3,701000,-1114,-0.16,698030,704490
201,شبصير,توليدات پتروشيمي قائد بصير,120,252768,17674296864,71349,69923,69923,-1426,-2,70835,-514,-0.72,69923,69923
202,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,120,1861,958217388,515322,489556,501130,-14192,-2.75,514894,-428,-0.08,489556,539999
203,پارسان,گسترش نفت و گاز پارسيان,116,640786,12668449420,20170,19770,19770,-400,-1.98,20130,-40,-0.2,19770,20150
