,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
200,پرديس,سرمايه گذاري پرديس,454,2073958,8903269961,4186,4110,4320,134,3.2,4254,68,1.62,4110,4380
201,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,445,4849674,13894316010,3183,2865,2865,-318,-9.99,2865,-318,-9.99,2865,2865
202,وبهمن,سرمايه‌گذاري‌بهمن‌,444,1469675,17418500420,12380,11770,11780,-600,-4.85,11850,-530,-4.28,11770,12360
203,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,437,18609712,207659293003,11156,11166,11160,4,0.04,11159,3,0.03,11156,11166
204,تسه9908,امتياز تسهيلات مسكن آبان99,437,12028,6541547472,526566,520000,530000,3434,0.65,543860,17294,3.28,520000,552894
205,پارسان,گسترش نفت و گاز پارسيان,434,2059872,35350687530,17120,17020,17200,80,0.47,17130,10,0.06,17020,17470
206,تصميم,صندوق س با درآمد ثابت تصميم,432,2457904,40342401343,16402,16409,16415,13,0.08,16413,11,0.07,16409,16415
207,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,425,8385058,105509966710,13150,12640,12550,-600,-4.56,12600,-550,-4.18,12550,13120
208,وصنا,گروه‌صنايع‌بهشهرايران‌,424,5524459,24424067105,4239,4202,4450,211,4.98,4421,182,4.29,4201,4450
209,شرانل,نفت ايرانول,420,782334,31292971091,39041,38110,40300,1259,3.22,39978,937,2.4,38110,40497
210,ارفع,شركت آهن و فولاد ارفع,414,1552014,20096536323,12493,13000,12859,366,2.93,12640,147,1.18,12560,13490
211,وثنو,سرمايه گذاري ساختماني نوين,412,3063124,12421955613,4109,4004,4068,-41,-1,4055,-54,-1.31,3990,4167
212,سرود,سيمان‌شاهرود,409,1139303,18965454720,16080,16390,16880,800,4.98,16650,570,3.54,16060,16880
213,فنورد,نوردوقطعات‌ فولادي‌,407,104044,15213696060,148000,142000,147500,-500,-0.34,146220,-1780,-1.2,142000,149000
214,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,406,395393,9401099490,24490,24000,23990,-500,-2.04,24330,-160,-0.65,23410,24320
215,وتوس,توسعه‌شهري‌توس‌گستر,385,806433,11190858020,13760,13850,13860,100,0.73,13850,90,0.65,13850,14200
216,ضخود7077,اختيارخ خودرو-3000-1400/07/07,382,20709,576782000,31,39,25,-6,-19.35,28,-3,-9.68,24,39
217,شغدير,پتروشيمي غدير,372,248453,16496391100,66390,66390,65440,-950,-1.43,66390,0,0,64800,67770
218,لوتوس,تامين سرمايه لوتوس پارسيان,370,2166614,14450754850,6410,6420,6730,320,4.99,6570,160,2.5,6420,6730
219,تيپيكو,سرمايه گذاري دارويي تامين,366,463354,16109597830,33890,34970,34990,1100,3.25,34120,230,0.68,33920,35110
220,بساما,بيمه سامان,355,684064,11523781881,17564,16800,16751,-813,-4.63,16967,-597,-3.4,16686,17490
221,سدور,سيمان‌ دورود,348,3288340,27556289200,7990,8380,8380,390,4.88,8380,390,4.88,8380,8380
222,تسه9911,امتياز تسهيلات مسكن بهمن99,347,4028,2196196996,525431,551702,551702,26271,5,545233,19802,3.77,502500,551702
223,فروس,فروسيليس‌ ايران‌,343,5569874,26328794398,4502,4727,4727,225,5,4727,225,5,4727,4727
224,گكوثر,هتل پارسيان كوثر اصفهان,340,4117178,7750514481,1975,1877,1877,-98,-4.96,1922,-53,-2.68,1877,1950
225,خفنر,فنرسازي‌خاور,335,6089179,26237523950,4140,4300,4340,200,4.83,4310,170,4.11,4200,4340
226,آريان,سرمايه گذاري پارس آريان,335,6546848,67645713438,10064,9810,10365,301,2.99,10286,222,2.21,9800,10365
227,شاوان,پالايش نفت لاوان,331,210470,14540644589,69925,67011,68450,-1475,-2.11,69539,-386,-0.55,67011,71993
228,جم پيلن,پلي پروپيلن جم - جم پيلن,329,305513,20061254320,64730,63510,65800,1070,1.65,65090,360,0.56,63510,66590
229,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,325,1570303,13541399970,8540,8600,8700,160,1.87,8610,70,0.82,8500,8800
230,پارس,پتروشيمي پارس,319,330422,47874804240,144220,146800,144410,190,0.13,144540,320,0.22,144410,146800
231,درازك,دارويي‌ رازك‌,319,2913454,71910064900,23050,23600,24780,1730,7.51,24680,1630,7.07,23600,24780
232,وسپه,سرمايه‌گذاري‌ سپه‌,313,1138256,7079509860,6020,6040,6170,150,2.49,6070,50,0.83,6040,6320
233,حسينا,توسعه خدمات دريايي وبندري سينا,311,595784,32736322689,52402,52411,55022,2620,5,54947,2545,4.86,52411,55022
234,سيستم,همكاران سيستم,309,592708,11746805850,19370,20000,20330,960,4.96,19750,380,1.96,18880,20330
235,جوين,كشت و صنعت جوين,307,2435849,11149154933,4689,4550,4549,-140,-2.99,4598,-91,-1.94,4549,4689
236,شپلي,پلي اكريل ايران,305,1491487,14067705384,9248,9432,9432,184,1.99,9432,184,1.99,9432,9432
237,پارسيان,بيمه پارسيان,302,1779625,13609839640,7470,7600,7630,160,2.14,7630,160,2.14,7330,7840
238,وساشرقي,شركت س استان آذربايجان شرقي,294,14105380,12878211940,961,913,913,-48,-4.99,953,-8,-0.83,913,913
239,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,293,1307643,12318958360,9110,9500,9550,440,4.83,9230,120,1.32,9160,9550
240,گوهر,صندوق سكه طلاي كيان,289,2001458,104801403183,51134,51400,52669,1535,3,52363,1229,2.4,51400,52799
241,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,288,580074,23962856940,39350,41310,41310,1960,4.98,41310,1960,4.98,41310,41310
242,شپاكسا,پاكسان‌,284,354434,6807645810,19210,18420,19230,20,0.1,19210,0,0,18420,19650
243,نهال,صندوق س. طلاي سرخ نوويرا,283,298646,2512628045,8492,8423,8320,-172,-2.03,8413,-79,-0.93,8218,8610
244,زر,صندوق س.پشتوانه سكه طلاي زر,281,252351,11672351809,45190,45700,46299,1109,2.45,46254,1064,2.35,45700,46489
245,حتايد,تايدواترخاورميانه,280,1969640,44450284920,21610,22480,22690,1080,5,22570,960,4.44,21650,22690
246,ضخود7075,اختيارخ خودرو-2000-1400/07/07,280,12080,1540499000,133,137,121,-12,-9.02,128,-5,-3.76,120,139
247,واحيا,م .صنايع و معادن احياء سپاهان,279,213248,30494995712,143023,142950,143997,974,0.68,143012,-11,-0.01,139958,147000
248,تماوندح,ح . تامين سرمايه دماوند,271,2734553,8282554711,3008,3008,3028,20,0.66,3029,21,0.7,2941,3098
249,بموتو,موتوژن‌,270,1032833,48035869110,44310,46510,46520,2210,4.99,46510,2200,4.97,44330,46520
250,تسه9909,امتياز تسهيلات مسكن آذر99,269,3808,2084365879,531580,514555,505002,-26578,-5,547365,15785,2.97,505002,558159
251,سكه0012پ04,سكه تمام بهارتحويلي1روز صادرات,268,152500,158536878500,1011584,1028000,1041030,29446,2.91,1039586,28002,2.77,1028000,1059499
252,جم,پتروشيمي جم,268,440928,14956177080,33790,33890,33770,-20,-0.06,33810,20,0.06,33230,34700
253,شخارك,پتروشيمي‌ خارك‌,267,448283,18617705580,41590,41000,41480,-110,-0.26,41580,-10,-0.02,40600,42000
254,شتوكا,توكا رنگ فولاد سپاهان,265,905519,25852567450,27191,28550,28550,1359,5,28550,1359,5,28550,28550
255,اطلس,صندوق س.توسعه اندوخته آينده-س,265,46412,8905200389,189870,190150,192150,2280,1.2,191873,2003,1.05,188600,192795
256,فخاس,فولاد خراسان,260,734224,16673766520,23740,22560,22560,-1180,-4.97,23560,-180,-0.76,22560,23650
257,شرنگي,شيميايي رنگين,260,76343,20332359799,265711,265711,268200,2489,0.94,266329,618,0.23,258011,272794
258,كاريس,صندوق س.سپهر كاريزما-س,258,1042540,10560137782,10167,10100,10111,-56,-0.55,10129,-38,-0.37,10071,10350
259,وكار,بانك‌ كارآفرين‌,252,2914613,7948424124,2740,2704,2719,-21,-0.77,2738,-2,-0.07,2605,2800
260,خديزل,بهمن  ديزل,250,640937,24238448116,36064,37000,37867,1803,5,37817,1753,4.86,36600,37867
261,تسه9910,امتياز تسهيلات مسكن دي99,250,2797,1530489374,529402,526000,555872,26470,5,547190,17788,3.36,526000,555872
262,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,243,370045,7147276700,19420,19670,19400,-20,-0.1,19370,-50,-0.26,18600,19670
263,شراز,پالايش نفت شيراز,242,125740,12221136247,99652,94670,95100,-4552,-4.57,98900,-752,-0.75,94670,99400
264,ضسپا3002,اختيارخ خساپا-1800-1400/03/26,236,11324,358360000,50,60,27,-23,-46,32,-18,-36,25,60
265,فردا,صندوق س آواي فرداي زاگرس-ثابت,230,5362470,57657233072,10746,10753,10753,7,0.07,10752,6,0.06,10751,10753
266,سكرما,سيمان‌ كرمان‌,229,411304,5194160430,12390,12050,12660,270,2.18,12480,90,0.73,12050,12910
267,مبين,مبين انرژي خليج فارس,228,675339,10056901880,15130,14540,14780,-350,-2.31,15110,-20,-0.13,14540,15150
268,وپويا,سرمايه گذاري پويا,227,2622293,14734664367,5914,5619,5619,-295,-4.99,5619,-295,-4.99,5619,5619
269,اتكام,شركت بيمه اتكايي امين,222,1961301,8166610319,4378,4160,4181,-197,-4.5,4253,-125,-2.86,4160,4349
270,تسه9803,امتياز تسهيلات مسكن خرداد98,219,3134,1637989883,508686,485555,520000,11314,2.22,522652,13966,2.75,485555,534120
271,لبوتان,گروه‌صنعتي‌بوتان‌,216,88742,4370634030,50860,48360,49730,-1130,-2.22,50350,-510,-1,48320,52820
272,شنفت,نفت‌ پارس‌,215,125004,5514631100,44010,44000,44370,360,0.82,44020,10,0.02,42750,44990
273,تسه9810,امتياز تسهيلات مسكن دي98,211,7335,3976846545,521173,520000,500000,-21173,-4.06,542174,21001,4.03,500000,547231
274,سحرخيز,صندوق س. گروه زعفران سحرخيز,206,230529,1895105387,8302,8299,8212,-90,-1.08,8221,-81,-0.98,8129,8300
275,عيار,صندوق س. پشتوانه طلاي مفيد,205,201474,5378783069,26072,26500,26581,509,1.95,26697,625,2.4,26428,26880
276,كاردان,صندوق س تجارت شاخصي كاردان,202,26469,3596083850,136880,134920,135180,-1700,-1.24,135860,-1020,-0.75,134910,137900
277,وحكمت,بيمه حكمت صبا,199,2081118,5802102179,2717,2702,2798,81,2.98,2761,44,1.62,2702,2798
278,كخاك,صنايع‌خاك‌چيني‌ايران‌,196,308601,9831728010,33480,31810,31810,-1670,-4.99,32650,-830,-2.48,31810,33000
279,ضسپا3003,اختيارخ خساپا-2000-1400/03/26,196,11661,132358000,24,40,12,-12,-50,11,-13,-54.17,9,40
280,آساس,صندوق س.آسمان آرماني سهام-س,194,62217,9058170319,145141,144501,146000,859,0.59,145590,449,0.31,144501,146789
281,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,190,4350,2361573583,525621,505555,525000,-621,-0.12,542890,17269,3.29,499340,551902
282,تسه9907,امتياز تسهيلات مسكن مهر99,190,3057,1665335375,530717,507676,525000,-5717,-1.08,544761,14044,2.65,505200,557252
283,تماوند,تامين سرمايه دماوند,190,1071246,5212317962,4895,4999,4900,5,0.1,4884,-11,-0.22,4780,4999
284,ثبهساز,بهساز كاشانه تهران,189,2077891,3609296667,1828,1737,1737,-91,-4.98,1805,-23,-1.26,1737,1737
285,سپاس,صندوق س. پاداش سهامداري توسعه1,185,4915325,49733695433,10110,10115,10119,9,0.09,10118,8,0.08,10115,10119
286,اتكاي,بيمه اتكايي ايرانيان,184,656850,9193960949,14066,13900,14062,-4,-0.03,14038,-28,-0.2,13363,14477
287,زپارس,ملي كشت و صنعت و دامپروري پارس,182,371661,38550609730,108970,107930,103530,-5440,-4.99,103730,-5240,-4.81,103530,108080
288,وخاور,بانك خاورميانه,179,2379271,19733987580,8300,8300,8300,0,0,8300,0,0,8270,8370
289,پتاير,ايران‌ تاير,177,4759267,13811392834,3054,2902,2902,-152,-4.98,2902,-152,-4.98,2902,2902
290,ثاخت,بين‌المللي‌توسعه‌ساختمان,177,3454974,7110336492,2166,2058,2058,-108,-4.99,2107,-59,-2.72,2058,2058
291,گوهر2,صندوق سكه طلاي كيان,175,1750000,1750000,51134,1,1,-51133,-100,1,-51133,-100,1,1
292,بفجر,فجر انرژي خليج فارس,174,406241,8631441290,21220,21520,21390,170,0.8,21220,0,0,20850,21520
293,تمحركه,ماشين سازي نيرو محركه,173,481752,8676353520,18567,18010,18010,-557,-3,18066,-501,-2.7,18010,18010
294,دكوثر,داروسازي‌ كوثر,172,1815198,7823503380,4110,4310,4310,200,4.87,4270,160,3.89,4310,4310
295,قشرين,قند شيرين خراسان,166,2792615,31726899015,11031,11361,11361,330,2.99,11361,330,2.99,11361,11361
296,وسگيلا,شركت س استان گيلان,165,9443329,5835977322,650,618,618,-32,-4.92,645,-5,-0.77,618,618
297,سباقر,سيمان باقران,163,699768,9470337180,13141,13535,13535,394,3,13517,376,2.86,13150,13535
298,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,158,56349,6836326620,121880,120060,120770,-1110,-0.91,121320,-560,-0.46,120000,122220
299,پارتا,مجتمع‌صنعتي‌آرتاويل‌تاير,153,221451,7562773101,33157,34151,34151,994,3,33407,250,0.75,34151,34151
300,تسه9904,امتياز تسهيلات مسكن تير99,152,1523,828237527,524426,510005,535165,10739,2.05,543820,19394,3.7,510005,550647
301,شلعابح,ح . لعابيران‌,151,1684687,7970115930,5030,5400,4650,-380,-7.55,4730,-300,-5.96,4650,5400
302,تسه9906,امتياز تسهيلات مسكن شهريور99,148,2811,1592764626,565105,536850,536850,-28255,-5,566618,1513,0.27,536850,593360
303,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,146,2727445,27629594020,10119,10114,10128,9,0.09,10130,11,0.11,10114,10135
304,زرين,صندوق س. سهام زرين كوروش-س,142,187343,1707866190,9079,9000,9107,28,0.31,9116,37,0.41,9000,9250
305,دارو,كارخانجات‌داروپخش‌,141,88756,2625669080,30860,29320,29340,-1520,-4.93,30670,-190,-0.62,29320,30070
306,دسينا,داروسازي‌ سينا,140,375185,7337415140,20530,19510,19510,-1020,-4.97,20020,-510,-2.48,19510,20530
307,وبازار,صندوق س شاخصي بازارآشنا,139,306106,2665305660,8740,8700,8700,-40,-0.46,8710,-30,-0.34,8700,8860
308,فپنتا,سپنتا,137,16878,5713100520,322390,338490,338500,16110,5,328720,6330,1.96,338380,338500
309,شيراز,پتروشيمي‌شيراز,130,394479,19412123800,49220,47960,49190,-30,-0.06,49220,0,0,47960,49760
310,مارون,پتروشيمي مارون,127,66811,9460047873,144702,138390,141600,-3102,-2.14,144399,-303,-0.21,138390,144300
311,وسهمدا,شركت س استان همدان,126,8020500,6255990000,821,780,780,-41,-4.99,814,-7,-0.85,780,780
312,بكهنوج,توليد برق ماهتاب كهنوج,125,2193858,3257879130,1563,1485,1485,-78,-4.99,1545,-18,-1.15,1485,1485
313,وارس,سرمايه گذاري ارس صبا,124,416706,5459682012,12721,13102,13102,381,3,12951,230,1.81,13102,13102
314,دارا,صندوق س. دارا الگوريتم-د,120,4188523,41834421254,9982,9993,9986,4,0.04,9988,6,0.06,9980,9998
315,سمتاز,سيمان ممتازان كرمان,117,92234,2035574688,22303,22971,21971,-332,-1.49,22253,-50,-0.22,21703,22972
316,ضصاد8030,اختيارخ وبصادر-1600-1400/08/12,110,4447,1204441000,289,281,280,-9,-3.11,271,-18,-6.23,255,320
317,بمپنا,توليد برق عسلويه  مپنا,110,180637,11314403842,65927,62631,62631,-3296,-5,63886,-2041,-3.1,62631,63000
318,قثابت,قند ثابت‌ خراسان‌,109,40695,2329381800,60250,57240,57240,-3010,-5,59760,-490,-0.81,57240,57240
319,تسه9903,امتياز تسهيلات مسكن خرداد99,108,1064,604842247,559001,531051,531051,-27950,-5,568461,9460,1.69,531051,586951
320,تسه9905,امتياز تسهيلات مسكن مرداد99,107,646,369561789,557803,529925,585693,27890,5,572077,14274,2.56,529925,585693
321,دلر,داروسازي‌ اكسير,102,56563,1648138520,29000,28520,29150,150,0.52,29020,20,0.07,27740,29860
322,شساخت,مهندسي و ساختمان صنايع نفت,102,730886,29872895661,42135,40871,40871,-1264,-3,41219,-916,-2.17,40871,41497
323,دارا2,صندوق س. دارا الگوريتم-د,100,10000000,10000000,9982,1,1,-9981,-99.99,1,-9981,-99.99,1,1
324,ديران,ايران‌دارو,100,128263,1993207020,17260,15540,15540,-1720,-9.97,17010,-250,-1.45,15540,15540
325,تسه9804,امتياز تسهيلات مسكن تير98,96,1493,830085062,540796,520230,566990,26194,4.84,555985,15189,2.81,520230,566998
326,سجام,مجتمع سيمان غرب آسيا,93,757726,2932065829,3988,3869,3869,-119,-2.98,3952,-36,-0.9,3869,3899
327,فيروزا,صندوق بادرآمد ثابت فيروزه آسيا,90,1458779,33418602548,22909,22977,22909,0,0,22909,0,0,22900,22977
328,ضشنا8003,اختيارخ شپنا-10000-1400/08/16,90,1091,1339110000,1261,1395,1150,-111,-8.8,1227,-34,-2.7,1000,1400
329,اخزا910,اسنادخزانه-م10بودجه99-020807,89,156757,95238195990,607511,607002,608400,889,0.15,607553,42,0.01,606600,608860
330,كوير,توليدي فولاد سپيد فراب كوير,86,1249635,16382714850,13790,13110,13110,-680,-4.93,13590,-200,-1.45,13110,13110
331,ستران,سيمان‌ تهران‌,86,404415,8270286750,21520,20450,20450,-1070,-4.97,20900,-620,-2.88,20450,20450
332,شكبير,پتروشيمي اميركبير,86,130344,10319107731,81040,78611,78740,-2300,-2.84,80839,-201,-0.25,78609,81980
333,فسرب,ملي‌ سرب‌وروي‌ ايران‌,86,234587,16064517760,72080,68480,68480,-3600,-4.99,68480,-3600,-4.99,68480,68480
334,خاذين,سايپاآذين‌,83,1094029,3343352624,3216,3056,3056,-160,-4.98,3161,-55,-1.71,3056,3056
335,سبزوا,سيمان لار سبزوار,81,1384532,4214515408,3204,3044,3044,-160,-4.99,3156,-48,-1.5,3044,3044
336,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,80,14322,2112208560,155240,147480,147480,-7760,-5,154120,-1120,-0.72,147480,147480
337,تسه9812,امتياز تسهيلات مسكن اسفند98,80,1054,606820688,552713,580000,526000,-26713,-4.83,575731,23018,4.16,525088,580348
338,ضشنا8002,اختيارخ شپنا-9000-1400/08/16,80,1081,1591242000,1664,1720,1460,-204,-12.26,1472,-192,-11.54,1301,1799
339,سكه0112پ03,سكه تمام بهارتحويلي1روزه سامان,80,31500,32758538300,1015550,1034899,1050000,34450,3.39,1039954,24404,2.4,1034850,1050000
340,وپخش,داروپخش‌ (هلدينگ‌,77,77078,6930510580,94640,89910,89910,-4730,-5,93560,-1080,-1.14,89910,92650
341,تسه9806,امتياز تسهيلات مسكن شهريور98,76,1601,907698121,543685,550000,570860,27175,5,566957,23272,4.28,535510,570869
342,ضپاس7029,اختيارخ وپارس-2500-1400/07/28,74,2385,856271000,373,378,362,-11,-2.95,359,-14,-3.75,320,380
343,نمرينو,ايران‌ مرينوس‌,74,201362,17558766400,83050,87200,87200,4150,5,87010,3960,4.77,87200,87200
344,تسه9901,امتياز تسهيلات مسكن فروردين99,74,653,360144361,525889,550000,552183,26294,5,551523,25634,4.87,550000,552183
345,سكه0011پ02,سكه تمام بهارتحويلي 1روزه ملت,73,18300,19011851300,1014354,1027900,1040001,25647,2.53,1038899,24545,2.42,1027900,1048000
346,كبافق,معادن‌ بافق‌,73,328210,14529856700,46590,44270,44270,-2320,-4.98,45020,-1570,-3.37,44270,44270
347,آتيمس,صندوق س.آرمان آتيه درخشان مس-س,72,34494,5757769778,166204,164500,165250,-954,-0.57,166921,717,0.43,164110,170298
348,فراز,صندوق س.سهام فراز داريك-س,70,82201,849547244,10334,10334,10336,2,0.02,10335,1,0.01,10334,10340
349,صايند,صندوق س. گنجينه آينده روشن-د,69,136750,1331371630,9730,9756,9732,2,0.02,9736,6,0.06,9723,9757
350,ضملت3001,اختيارخ وبملت-3500-1400/03/19,69,3100,1518992000,533,565,470,-63,-11.82,490,-43,-8.07,305,629
351,فلامي,لاميران‌,68,340000,13705400000,44780,40310,40310,-4470,-9.98,40310,-4470,-9.98,40310,40310
352,تسه9809,امتياز تسهيلات مسكن آذر98,67,782,420218666,519806,493816,530001,10195,1.96,537364,17558,3.38,493816,545796
353,آساميد,صندوق س.مشترك آسمان اميد -د,65,1351679,16322415417,12069,12075,12076,7,0.06,12076,7,0.06,12075,12087
354,اخزا902,اسنادخزانه-م2بودجه99-011019,65,151510,109658982197,722569,720006,726990,4421,0.61,723774,1205,0.17,719211,727000
355,افق ملت,صندوق س در سهام افق ملت,65,7820,911945080,116300,116300,116730,430,0.37,116620,320,0.28,116010,117930
356,اخزا908,اسنادخزانه-م8بودجه99-020606,62,293997,185134770342,629927,628000,631000,1073,0.17,629716,-211,-0.03,627041,631000
357,تسه9811,امتياز تسهيلات مسكن بهمن98,62,519,281605468,524515,498291,540000,15485,2.95,542592,18077,3.45,498291,550740
358,اخزا911,اسنادخزانه-م11بودجه99-020906,61,296618,177414515348,598249,598399,599700,1451,0.24,598125,-124,-0.02,596100,599999
359,تسه9808,امتياز تسهيلات مسكن آبان98,59,654,357790744,537304,511111,559000,21696,4.04,547081,9777,1.82,511111,564169
360,چكاپا,گروه صنايع كاغذ پارس,59,978541,4696996800,5050,4800,4800,-250,-4.95,4980,-70,-1.39,4800,4800
361,اخزا903,اسنادخزانه-م3بودجه99-011110,58,79648,56953006226,714249,714249,717500,3251,0.46,715059,810,0.11,713501,717800
362,تسه9805,امتياز تسهيلات مسكن مرداد98,57,875,489858714,549582,542000,560360,10778,1.96,559838,10256,1.87,527010,577061
363,فاراك,ماشين‌ سازي‌ اراك‌,56,591105,1222996245,2177,2069,2069,-108,-4.96,2168,-9,-0.41,2069,2069
364,اخزا901,اسنادخزانه-م1بودجه99-010621,56,47788,36869564875,770099,770000,774500,4401,0.57,771523,1424,0.18,765206,774500
365,چخزر,صنايع چوب خزر كاسپين,55,18479,573846866,32688,31054,31054,-1634,-5,32622,-66,-0.2,31054,31054
366,ضخود4002,اختيارخ خودرو-1800-1400/04/02,53,1378,157174000,135,85,110,-25,-18.52,114,-21,-15.56,85,160
367,فزرين,زرين معدن آسيا,52,565564,11728666232,21829,20738,20738,-1091,-5,20738,-1091,-5,20738,20738
368,كدما,معدني‌ دماوند,52,10300,807108000,82480,78360,78360,-4120,-5,82250,-230,-0.28,78360,78360
369,دمعيار,صندوق س. توازن معيار-د,50,1577774,15819913126,10019,10030,10024,5,0.05,10027,8,0.08,10024,10030
370,ضسپا8041,اختيارخ خساپا-1600-1400/08/26,50,3209,635839000,210,240,180,-30,-14.29,198,-12,-5.71,172,240
371,ضشنا8001,اختيارخ شپنا-8000-1400/08/16,50,321,705095000,2184,2350,2120,-64,-2.93,2197,13,0.6,2001,2350
372,بايكا,كارخانجات كابلسازي ‌ايران‌,49,313987,11531800549,38660,36727,36727,-1933,-5,36727,-1933,-5,36727,36727
373,اخزا806,اسنادخزانه-م6بودجه98-000519,49,18067,17283679051,958211,960000,958970,759,0.08,956644,-1567,-0.16,954004,960000
374,اخزا909,اسنادخزانه-م9بودجه99-020316,47,101528,67061945829,659906,661499,662000,2094,0.32,660527,621,0.09,657021,662221
375,ساروج,بين المللي ساروج بوشهر,46,160289,2718625190,16962,16963,16970,8,0.05,16962,0,0,16600,17000
376,ونيرو,سرمايه‌گذاري‌نيرو,46,332502,778054680,2463,2340,2340,-123,-4.99,2456,-7,-0.28,2340,2340
377,ولصنم,ليزينگ‌صنعت‌ومعدن‌,45,90580,902176800,11060,9960,9960,-1100,-9.95,10990,-70,-0.63,9960,9960
378,ضسپا8039,اختيارخ خساپا-1200-1400/08/26,45,2671,1129916000,430,450,396,-34,-7.91,423,-7,-1.63,375,470
379,سپر,صندوق س سپر سرمايه بيدار- ثابت,45,268246,3180941274,11852,11856,11856,4,0.03,11858,6,0.05,11856,11860
380,فرآور,فرآوري‌موادمعدني‌ايران‌,45,297988,8757867320,30930,29390,29390,-1540,-4.98,29970,-960,-3.1,29390,29390
381,ضفار3000,اختيارخ فارس-8000-1400/03/05,44,815,616688000,561,222,930,369,65.78,757,196,34.94,222,930
382,ضسپا8040,اختيارخ خساپا-1400-1400/08/26,44,2744,695655000,253,340,250,-3,-1.19,254,1,0.4,233,340
383,ضجار7038,اختيارخ وتجارت-1800-1400/07/21,44,1148,322346000,259,270,280,21,8.11,281,22,8.49,270,298
384,سبهان,سيمان‌ بهبهان‌,43,12231,955363410,82220,78110,78110,-4110,-5,81750,-470,-0.57,78110,78110
385,ضجار7040,اختيارخ وتجارت-2500-1400/07/21,42,1981,283861000,125,120,120,-5,-4,143,18,14.4,110,160
386,سخاش,سيمان‌خاش‌,41,11435,1474771950,135750,128970,128970,-6780,-4.99,135050,-700,-0.52,128970,128970
387,ضملت3002,اختيارخ وبملت-4000-1400/03/19,40,1918,308324000,268,299,150,-118,-44.03,161,-107,-39.93,140,340
388,سخند,صندوق س.سپهرخبرگان نفت-د,40,33240,333300990,9979,10050,10083,104,1.04,10027,48,0.48,9002,10084
389,غشوكو,شوكو پارس,40,708531,19552621476,28449,27596,27596,-853,-3,27596,-853,-3,27596,27596
390,زعف0008پ16,زعفران0008نگين بيرجند(پ),39,35388,4215308206,119960,118003,118610,-1350,-1.13,119117,-843,-0.7,118003,120999
391,دتوليد,داروسازي توليد دارو,39,134537,3317951494,25960,24662,24662,-1298,-5,25654,-306,-1.18,24662,24662
392,زعف0008پ19,زعفران0008نگين تروند قاينات(پ),38,18100,2157847500,119350,119500,119000,-350,-0.29,119218,-132,-0.11,119000,120000
393,فردا2,صندوق س آواي فرداي زاگرس-ثابت,37,3700000,3700000,10746,1,1,-10745,-99.99,1,-10745,-99.99,1,1
394,داريك,صندوق س.اعتماد داريك-د,37,1323522,14018407528,10593,10594,10597,4,0.04,10592,-1,-0.01,10210,10700
395,اخزا815,اسنادخزانه-م15بودجه98-010406,36,148440,119538640786,803801,804900,804900,1099,0.14,805299,1498,0.19,804900,808000
396,تسه9807,امتياز تسهيلات مسكن مهر98,36,279,154462814,543755,516568,570942,27187,5,553630,9875,1.82,516568,570942
397,كالا,بورس كالاي ايران,35,32261,949763840,30980,29440,29440,-1540,-4.97,30930,-50,-0.16,29440,29440
398,بورس,بورس اوراق بهادار تهران,35,19368,534363120,29040,27590,27590,-1450,-4.99,29020,-20,-0.07,27590,27590
399,گدنا,تهيه توزيع غذاي دنا آفرين فدك,34,400981,12841015544,33709,32024,32024,-1685,-5,32185,-1524,-4.52,32024,32024
400,ضخود7072,اختيارخ خودرو-1400-1400/07/07,33,563,260882000,490,450,410,-80,-16.33,463,-27,-5.51,410,480
401,وهور,مديريت انرژي اميد  تابان هور,33,917287,1735507004,1991,1892,1892,-99,-4.97,1988,-3,-0.15,1892,1892
402,وثوق,سرمايه گذاري وثوق امين,33,116861,1710260735,15087,14635,14635,-452,-3,15003,-84,-0.56,14635,14635
403,گنجين,صندوق س. گنجينه يكم آويد-د,33,91759,1184064786,12896,12904,12904,8,0.06,12904,8,0.06,12895,12908
404,زعف0008پ08,زعفران0008نگين روستا(پ),32,25168,3018189500,120763,120000,119500,-1263,-1.05,119922,-841,-0.7,118600,120000
405,دانا,بيمه دانا,32,237364,1281765600,5680,5400,5400,-280,-4.93,5650,-30,-0.53,5400,5400
406,انرژي3,سايراشخاص بورس انرژي,32,3950,885195000,235890,224100,224100,-11790,-5,235700,-190,-0.08,224100,224100
407,ضپال2007,اختيارخ اپال-32000-1401/02/12,32,2731,139385000,56,50,53,-3,-5.36,51,-5,-8.93,50,55
