,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
48,افق,فروشگاههاي زنجيره اي افق كوروش,1178,1509275,105202118430,69200,69200,69750,550,0.79,69700,500,0.72,68020,70990
49,آگاس,صندوق س.هستي بخش آگاه-س,1168,1395042,89455460222,64385,62910,64320,-65,-0.1,64124,-261,-0.41,62910,64800
50,وثنو,سرمايه گذاري ساختماني نوين,1138,8086305,50898081862,6089,6149,6181,92,1.51,6294,205,3.37,6100,6393
51,ضخود2006,اختيارخ خودرو-2500-1400/02/08,1123,57390,4260030000,82,76,70,-12,-14.63,74,-8,-9.76,66,87
52,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1100,11280938,124504899690,11250,11030,11030,-220,-1.96,11040,-210,-1.87,11030,11100
53,كگل,معدني و صنعتي گل گهر,1069,5678240,82770352140,14760,14480,14680,-80,-0.54,14630,-130,-0.88,14470,14790
54,ساراب,سيمان‌ داراب‌,1066,2512143,42203452030,16620,16550,16970,350,2.11,16770,150,0.9,16550,17100
55,ضخود2007,اختيارخ خودرو-3000-1400/02/08,1035,59559,565380000,12,10,9,-3,-25,9,-3,-25,7,13
56,تملت,تامين سرمايه بانك ملت,1032,5800224,30589436760,5370,5270,5270,-100,-1.86,5310,-60,-1.12,5270,5350
57,وملل,اعتباري ملل,1028,26520905,353731591245,13334,13470,13336,2,0.01,13338,4,0.03,13331,13470
58,دلقما,دارويي‌ لقمان‌,951,2042663,53851681670,26610,26080,26080,-530,-1.99,26360,-250,-0.94,26080,27500
59,امين,تامين سرمايه امين,928,4811858,35893215850,7590,7680,7440,-150,-1.98,7500,-90,-1.19,7440,7680
60,شسپا,نفت سپاهان,922,4980786,72700318970,14870,14580,14580,-290,-1.95,14600,-270,-1.82,14580,14750
61,شپنا,پالايش نفت اصفهان,905,18622747,227197513400,12440,12200,12200,-240,-1.93,12200,-240,-1.93,12200,12200
62,شفن,پتروشيمي فناوران,904,318826,100622471860,321430,315010,320000,-1430,-0.44,315600,-5830,-1.81,315010,323000
63,ومعادن,توسعه‌معادن‌وفلزات‌,887,10144065,118492072850,11910,11680,11680,-230,-1.93,11680,-230,-1.93,11680,11730
64,ومهان,گروه توسعه مالي مهر آيندگان,885,4977528,62877613029,12788,12533,12541,-247,-1.93,12632,-156,-1.22,12533,12990
65,زاگرس,پتروشيمي زاگرس,857,304433,60564816425,202445,198397,198400,-4045,-2,200269,-2176,-1.07,198397,202990
66,ثاميد,توسعه و عمران اميد,806,29129704,46469042760,1560,1600,1570,10,0.64,1590,30,1.92,1570,1600
67,فنورد,نوردوقطعات‌ فولادي‌,797,344274,58489877070,173060,169600,170560,-2500,-1.44,169890,-3170,-1.83,169600,172500
68,ارفع,شركت آهن و فولاد ارفع,779,5237200,75709628301,14693,14400,14449,-244,-1.66,14456,-237,-1.61,14400,14770
69,شصدف,صنعتي دوده فام,756,75805,2402563670,29900,31694,31694,1794,6,29981,81,0.27,31694,31694
70,وارس,سرمايه گذاري ارس صبا,736,2405819,40486709457,16477,16148,16971,494,3,16829,352,2.14,16148,16971
71,سامان,بانك سامان,728,8454224,81709765802,9846,9650,9650,-196,-1.99,9665,-181,-1.84,9650,9845
72,ميدكو,هلدينگ صنايع  معدني خاورميانه,725,5890559,189679684712,32194,32195,32200,6,0.02,32201,7,0.02,32194,32229
73,پارند,صندوق س. پارند پايدار سپهر,709,21429014,240895150839,11241,11233,11245,4,0.04,11242,1,0.01,11233,11245
74,سيستم,همكاران سيستم,689,1051529,27364349600,26480,25970,26030,-450,-1.7,26220,-260,-0.98,25960,26200
75,چكارن,كارتن‌ ايران‌,687,8555840,28759774560,3420,3360,3360,-60,-1.75,3390,-30,-0.88,3360,3410
76,بخاور,بيمه زندگي خاورميانه,684,4565294,31877888733,6896,6770,7015,119,1.73,6951,55,0.8,6759,7170
77,قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,675,237966,25764843800,104840,111130,103430,-1410,-1.34,106570,1730,1.65,103100,111130
78,وسينا,بانك سينا,668,22337173,69948669670,3190,3130,3130,-60,-1.88,3130,-60,-1.88,3130,3190
79,طلا,صندوق س.پشتوانه طلاي لوتوس,666,473404,35195562617,75108,74632,74200,-908,-1.21,74346,-762,-1.01,74052,75030
80,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,618,2092934,16928344654,8107,7960,8148,41,0.51,8088,-19,-0.23,7960,8187
81,ضخود2005,اختيارخ خودرو-2000-1400/02/08,598,30828,10250215000,361,334,330,-31,-8.59,332,-29,-8.03,320,360
82,سخوز,سيمان خوزستان,593,1383828,31577197340,22450,22210,22720,270,1.2,22680,230,1.02,22210,23350
83,آساميد2,صندوق س.مشترك آسمان اميد -د,589,58900000,58900000,11884,1,1,-11883,-99.99,1,-11883,-99.99,1,1
84,فايرا,آلومينيوم‌ايران‌,568,3869097,66050246970,17400,17060,17060,-340,-1.95,17070,-330,-1.9,17060,17320
85,شتران,پالايش نفت تهران,565,7563550,73366435000,9890,9700,9700,-190,-1.92,9770,-120,-1.21,9700,9700
86,درازك,دارويي‌ رازك‌,554,885602,29609229880,33870,33200,33200,-670,-1.98,33610,-260,-0.77,33200,34000
87,ثبهساز,بهساز كاشانه تهران,553,13727862,31377942700,2340,2290,2250,-90,-3.85,2300,-40,-1.71,2250,2290
88,بركت,گروه دارويي بركت,549,965943,29548196370,31210,30590,30590,-620,-1.99,30950,-260,-0.83,30590,30590
89,فارس,صنايع پتروشيمي خليج فارس,539,9116628,86607966000,9690,9500,9500,-190,-1.96,9550,-140,-1.44,9500,9500
90,ارزش,صندوق س ارزش آفرين بيدار-سهام,526,2273379,20929617920,9140,9110,9290,150,1.64,9210,70,0.77,9110,9320
91,بكهنوج,توليد برق ماهتاب كهنوج,507,10774458,18213869778,1721,1689,1687,-34,-1.98,1710,-11,-0.64,1687,1712
92,شپديس,پتروشيمي پرديس,490,928733,85812087340,94270,92390,92470,-1800,-1.91,92610,-1660,-1.76,92390,92990
93,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,488,8284469,22782289750,2800,2750,2750,-50,-1.79,2780,-20,-0.71,2750,2750
94,هرمز,فولاد هرمزگان جنوب,478,2526546,35123676487,14025,13745,13911,-114,-0.81,13988,-37,-0.26,13745,14017
95,دشيميح,ح . شيمي‌ داروئي‌ داروپخش‌,474,927316,15630505260,17460,16900,16830,-630,-3.61,16860,-600,-3.44,16770,17500
96,شرانل,نفت ايرانول,470,746599,28167104585,37851,37094,38289,438,1.16,37780,-71,-0.19,37094,38837
97,سيدكو,سرمايه گذاري توسعه صنايع سيمان,457,2597729,16169156760,6290,6200,6170,-120,-1.91,6270,-20,-0.32,6170,6330
98,تنوين,تامين سرمايه نوين,450,10918015,80855312210,7410,7400,7410,0,0,7410,0,0,7270,7420
99,پترول,گروه پتروشيمي س. ايرانيان,449,1357899,12886461510,9680,9490,9490,-190,-1.96,9650,-30,-0.31,9490,9490
100,تسه9911,امتياز تسهيلات مسكن بهمن99,446,10718,5519852428,513096,510111,500000,-13096,-2.55,515008,1912,0.37,487442,530000
101,وبصادر,بانك صادرات ايران,432,32632909,79624297960,2480,2440,2440,-40,-1.61,2450,-30,-1.21,2440,2440
102,وشهر,بانك شهر,422,7593681,43125340838,5903,5667,5667,-236,-4,5679,-224,-3.79,5667,5849
103,كاردان,صندوق س تجارت شاخصي كاردان,415,139586,20738670910,150740,145240,148800,-1940,-1.29,148570,-2170,-1.44,145240,151430
104,افران,صندوق س افرا نماد پايدار-ثابت,414,14350144,187473602325,13056,13063,13065,9,0.07,13064,8,0.06,13063,13070
105,فراز,صندوق س.سهام فراز داريك-س,412,884863,9009200635,10181,10184,10184,3,0.03,10181,0,0,9800,10200
106,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,395,105000,108413752800,1029066,1034000,1032999,3933,0.38,1032512,3446,0.33,1030000,1037000
107,شگويا,پتروشيمي تندگويان,388,5491224,50222734704,9332,9146,9146,-186,-1.99,9225,-107,-1.15,9146,9146
108,آكورد,صندوق س. آرمان آتي كوثر-د,387,4440966,140087859101,31527,31549,31550,23,0.07,31544,17,0.05,31542,31550
109,حكشتي,كشتيراني جمهوري اسلامي ايران,374,1631832,30123618720,18830,18460,18460,-370,-1.96,18730,-100,-0.53,18460,18460
110,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,372,970575,22444184370,23590,23120,23120,-470,-1.99,23380,-210,-0.89,23120,23310
111,تصميم,صندوق س با درآمد ثابت تصميم,371,2001012,32201386676,16086,16094,16095,9,0.06,16093,7,0.04,16089,16095
112,شاراك,پتروشيمي شازند,368,1531367,36354064020,24210,23730,23740,-470,-1.94,23990,-220,-0.91,23730,24000
113,تسه9910,امتياز تسهيلات مسكن دي99,367,11409,5884308422,512311,505001,500000,-12311,-2.4,515760,3449,0.67,500000,537926
114,سمتاز,سيمان ممتازان كرمان,356,1416489,29228358719,20237,19833,20844,607,3,20634,397,1.96,19833,20844
115,فسازان,غلتك سازان سپاهان,355,926206,31717754760,34910,34220,34220,-690,-1.98,34480,-430,-1.23,34220,34870
116,وبانك,سرمايه گذاري گروه توسعه ملي,353,3341553,27868817730,8510,8340,8340,-170,-2,8460,-50,-0.59,8340,8400
117,خساپا,سايپا,348,7913207,17883847820,2300,2260,2260,-40,-1.74,2290,-10,-0.43,2260,2260
118,گوهران,سرمايه گذاري توسعه گوهران اميد,345,1721168,12428065593,7277,7132,7138,-139,-1.91,7263,-14,-0.19,7132,7365
119,جم پيلن,پلي پروپيلن جم - جم پيلن,343,801926,62373002230,78860,77290,78660,-200,-0.25,77780,-1080,-1.37,77290,78660
120,كگهر,سنگ آهن گهرزمين,341,407294,19457342395,47709,47709,47998,289,0.61,47719,10,0.02,47700,48300
121,فافزا,فولاد افزا سپاهان,338,301268,16751696612,54275,55903,55300,1025,1.89,55362,1087,2,54500,55903
122,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,325,5648152,61778527177,10902,10945,10925,23,0.21,10938,36,0.33,10910,10957
123,حسينا,توسعه خدمات دريايي وبندري سينا,313,371227,25770904686,70696,69283,69284,-1412,-2,70014,-682,-0.96,69283,70440
124,اتكاي,بيمه اتكايي ايرانيان,313,2917199,53146060691,18589,18218,18218,-371,-2,18218,-371,-2,18218,18450
125,پارس,پتروشيمي پارس,309,333331,48111508000,146660,143730,143730,-2930,-2,145510,-1150,-0.78,143730,148120
126,وحكمت,بيمه حكمت صبا,305,3783597,14196245142,3827,3751,3751,-76,-1.99,3772,-55,-1.44,3751,3825
127,تسه9908,امتياز تسهيلات مسكن آبان99,302,5293,2727901592,508582,496510,496520,-12062,-2.37,515379,6797,1.34,496510,523999
128,ثمسكن,سرمايه‌گذاري‌ مسكن‌,300,4564430,24105081300,5380,5280,5280,-100,-1.86,5330,-50,-0.93,5280,5300
129,ياقوت,صندوق س ياقوت آگاه-ثابت,297,4045391,49525261336,12222,12238,12245,23,0.19,12242,20,0.16,12230,12245
130,فسپا,گروه‌صنعتي‌سپاهان‌,288,474509,17609223970,37850,37100,37100,-750,-1.98,37580,-270,-0.71,37100,37850
131,وخارزم,سرمايه گذاري خوارزمي,287,4138178,22139252300,5450,5350,5350,-100,-1.83,5400,-50,-0.92,5350,5350
132,سحرخيز,صندوق س. گروه زعفران سحرخيز,277,2292029,21557986126,9434,9440,9482,48,0.51,9406,-28,-0.3,9350,9500
133,همراه,شركت ارتباطات سيار ايران,264,983508,25650226130,26610,26080,26080,-530,-1.99,26470,-140,-0.53,26080,26210
134,پارسيان,بيمه پارسيان,259,1077108,11193260480,10600,10390,10390,-210,-1.98,10550,-50,-0.47,10390,10550
135,كاريس,صندوق س.سپهر كاريزما-س,257,1331381,14791442657,11218,11200,11090,-128,-1.14,11110,-108,-0.96,11000,11280
136,وتجارت,بانك تجارت,245,12121881,32607859890,2740,2690,2690,-50,-1.82,2730,-10,-0.36,2690,2690
137,وپارس,بانك‌پارسيان‌,240,5527251,14978850210,2760,2710,2710,-50,-1.81,2750,-10,-0.36,2710,2710
138,شبندر,پالايش نفت بندرعباس,235,2002041,49470433110,25210,24710,24710,-500,-1.98,25000,-210,-0.83,24710,24710
139,شرنگي,شيميايي رنگين,231,93265,21396237574,224248,224248,230975,6727,3,229413,5165,2.3,224248,230975
140,وسكاب,س.ص.بازنشستگي كاركنان بانكها,230,8455306,43713932020,5270,5170,5170,-100,-1.9,5180,-90,-1.71,5170,5170
141,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,225,3509799,37660143270,10940,10730,10730,-210,-1.92,10870,-70,-0.64,10730,10730
142,پترولح,ح . گروه پتروشيمي س. ايرانيان,224,1514234,11143962580,7640,7600,7340,-300,-3.93,7360,-280,-3.66,7340,7600
143,تاصيكو,سرمايه گذاري صدرتامين,220,9087112,96596000560,10840,10630,10630,-210,-1.94,10670,-170,-1.57,10630,10630
144,فاذر,صنايع‌ آذرآب‌,219,379339,9020681420,24260,23780,23780,-480,-1.98,24170,-90,-0.37,23780,23780
145,شيراز,پتروشيمي‌شيراز,218,703336,38628086400,55830,54720,54800,-1030,-1.84,55470,-360,-0.64,54720,59090
146,خديزل,بهمن  ديزل,216,334782,13318012205,39729,38935,40000,271,0.68,39743,14,0.04,38935,42000
147,سشمال,سيمان‌ شمال‌,216,1960596,22095916920,11500,11270,11270,-230,-2,11400,-100,-0.87,11270,11270
148,وبازار,صندوق س شاخصي بازارآشنا,211,796629,7410552530,9400,9300,9300,-100,-1.06,9300,-100,-1.06,9300,9350
149,سجامح,ح.مجتمع سيمان غرب آسيا,209,2048885,3818088431,1898,1861,1861,-37,-1.95,1863,-35,-1.84,1861,1900
150,ضخود2009,اختيارخ خودرو-4000-1400/02/08,208,14242,30636000,3,3,3,0,0,2,-1,-33.33,1,3
151,وسپه,سرمايه‌گذاري‌ سپه‌,205,3496739,23743299400,6920,6790,6790,-130,-1.88,6860,-60,-0.87,6790,6890
152,سكرما,سيمان‌ كرمان‌,204,944900,15284281720,16500,16170,16180,-320,-1.94,16400,-100,-0.61,16170,16390
153,تماوند,تامين سرمايه دماوند,203,612931,9894493086,16012,16300,16079,67,0.42,16077,65,0.41,15900,16300
154,تسه9802,امتياز تسهيلات مسكن ارديبهشت98,201,3499,1782598187,492531,471111,497055,4524,0.92,509459,16928,3.44,471111,517150
155,خپارس,پارس‌ خودرو,198,1930796,10889689440,5750,5640,5640,-110,-1.91,5730,-20,-0.35,5640,5640
156,بجهرم,توسعه مولد نيروگاهي جهرم,196,3918730,10948931620,2851,2794,2794,-57,-2,2838,-13,-0.46,2794,2794
157,البرز,بيمه البرز,196,3357589,12456655190,3780,3710,3710,-70,-1.85,3760,-20,-0.53,3710,3710
158,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,195,4373623,43928389804,10039,10044,10044,5,0.05,10044,5,0.05,10040,10045
159,بميلا,توسعه بازرگاني آهن وفولادميلاد,195,761649,10916300711,14948,14900,14201,-747,-5,14607,-341,-2.28,14201,14900
160,لوتوس,تامين سرمايه لوتوس پارسيان,182,1556510,15049230930,9850,9670,9670,-180,-1.83,9790,-60,-0.61,9660,9750
161,ذوب,سهامي ذوب آهن  اصفهان,181,831192,3200089200,3928,3850,3850,-78,-1.99,3925,-3,-0.08,3850,3850
162,نهال,صندوق س. طلاي سرخ نوويرا,181,279797,2603577289,9292,9250,9397,105,1.13,9305,13,0.14,9250,9397
163,اطلس,صندوق س.توسعه اندوخته آينده-س,176,55415,11340074138,205725,204522,204400,-1325,-0.64,204639,-1086,-0.53,204000,206850
164,كنور,توسعه معدني و صنعتي صبانور,172,636948,29675731780,47540,46590,46590,-950,-2,47030,-510,-1.07,46590,46850
165,تسه9810,امتياز تسهيلات مسكن دي98,171,3375,1729074523,504886,490000,507524,2638,0.52,512318,7432,1.47,485524,528210
166,آساس,صندوق س.آسمان آرماني سهام-س,170,48531,7791133028,159567,158500,160991,1424,0.89,160539,972,0.61,158500,162800
167,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,170,240372,7002635070,29720,29130,29130,-590,-1.99,29640,-80,-0.27,29130,29550
168,شخارك,پتروشيمي‌ خارك‌,168,514595,22920984830,45440,44540,44540,-900,-1.98,45230,-210,-0.46,44540,44770
169,سپر,صندوق س سپر سرمايه بيدار- ثابت,166,1901626,22313317895,11742,11510,11747,5,0.04,11734,-8,-0.07,11510,11747
170,نيرو,نيرو سرمايه,166,161770,8642151646,54325,53240,53239,-1086,-2,53936,-389,-0.72,53239,54320
171,عيار,صندوق س. پشتوانه طلاي مفيد,165,101802,2660922051,26336,26400,26050,-286,-1.09,26138,-198,-0.75,26037,26400
172,تسه9909,امتياز تسهيلات مسكن آذر99,165,1322,681808279,512650,488222,514999,2349,0.46,515740,3090,0.6,488222,534790
173,ضسپا3004,اختيارخ خساپا-2500-1400/03/26,165,8070,1160001000,152,106,147,-5,-3.29,144,-8,-5.26,106,151
174,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,164,33491,4300423660,128630,127400,128600,-30,-0.02,128410,-220,-0.17,127350,130700
175,شگلح,ح . گلتاش‌,163,502056,3174205030,6420,6230,6300,-120,-1.87,6320,-100,-1.56,6230,6430
176,آسيا,بيمه آسيا,156,7319629,15444417190,2150,2110,2110,-40,-1.86,2140,-10,-0.47,2110,2110
177,دالبرح,ح . البرزدارو,152,297592,2915860340,10080,9960,9680,-400,-3.97,9800,-280,-2.78,9680,9970
178,سفارس,سيمان فارس و خوزستان,152,1564223,29094547800,18970,18600,18600,-370,-1.95,18750,-220,-1.16,18600,18600
179,شصفها,پتروشيمي‌ اصفهان‌,148,182457,22919914992,128166,125603,126000,-2166,-1.69,125618,-2548,-1.99,125603,126884
180,تسه9803,امتياز تسهيلات مسكن خرداد98,148,1074,562645886,520836,495010,519001,-1835,-0.35,523879,3043,0.58,495010,536899
181,آساميد,صندوق س.مشترك آسمان اميد -د,146,5394941,64122468375,11884,11882,11888,4,0.03,11886,2,0.02,11880,11888
182,كرماشا,صنايع پتروشيمي كرمانشاه,146,642666,23496827710,37260,36520,36520,-740,-1.99,36940,-320,-0.86,36520,37420
183,اخزا901,اسنادخزانه-م1بودجه99-010621,146,73174,55511881008,760533,757300,758312,-2221,-0.29,758628,-1905,-0.25,757300,760000
184,وپست,پست بانك ايران,145,4967900,113615873000,23330,22870,22870,-460,-1.97,22870,-460,-1.97,22870,22870
185,وپخش,داروپخش‌ (هلدينگ‌,144,92923,9160349340,100590,98580,98580,-2010,-2,100210,-380,-0.38,98580,98580
186,لبوتان,گروه‌صنعتي‌بوتان‌,143,205507,12973959160,64410,63130,63130,-1280,-1.99,64070,-340,-0.53,63130,63990
187,مارون,پتروشيمي مارون,143,123776,19166785534,157743,154600,155000,-2743,-1.74,157177,-566,-0.36,154589,157870
188,وكبهمن,مديريت سرمايه گذاري كوثربهمن,139,590604,6555113796,11325,11099,11099,-226,-2,11295,-30,-0.26,11099,11099
189,تيپيكو,سرمايه گذاري دارويي تامين,137,478471,19325657440,41210,40390,40390,-820,-1.99,40980,-230,-0.56,40390,40680
190,فجر,فولاد اميركبيركاشان,137,324994,18787903140,58980,57810,57810,-1170,-1.98,58530,-450,-0.76,57810,57810
191,تمحركه,ماشين سازي نيرو محركه,137,448126,9965425988,21591,22238,22238,647,3,21895,304,1.41,22238,22238
192,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,137,1049891,12273235790,11920,11690,11690,-230,-1.93,11860,-60,-0.5,11690,11700
193,سجام,مجتمع سيمان غرب آسيا,135,2631162,12905849610,5005,4905,4905,-100,-2,4937,-68,-1.36,4905,4905
194,وخاور,بانك خاورميانه,134,2902292,25859714730,9090,8910,8910,-180,-1.98,9000,-90,-0.99,8910,8990
195,كاما,باما,131,510267,6715113720,13420,13160,13160,-260,-1.94,13390,-30,-0.22,13160,13160
196,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,130,1605145,14237636150,9050,8870,8870,-180,-1.99,9000,-50,-0.55,8870,8870
197,ساينا,صنايع بهداشتي ساينا,129,64660,9944139532,156906,153768,153769,-3137,-2,156274,-632,-0.4,153768,156700
198,خريخت,صنايع‌ريخته‌گري‌ايران‌,128,2707998,8909313420,3350,3290,3290,-60,-1.79,3340,-10,-0.3,3290,3290
199,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,126,1454,747065899,505282,500000,516000,10718,2.12,513800,8518,1.69,500000,528999
200,زرين,صندوق س. سهام زرين كوروش-س,126,361331,3506199218,9713,9630,9750,37,0.38,9704,-9,-0.09,9439,9999
201,ومشان,س. فني و مهندسي مشانير,125,87055,6406779423,75090,73589,73589,-1501,-2,74597,-493,-0.66,73589,73853
202,آريان,سرمايه گذاري پارس آريان,125,8616969,98379935073,11649,11417,11417,-232,-1.99,11417,-232,-1.99,11417,11417
203,ساروج,بين المللي ساروج بوشهر,124,201671,3833987392,19384,19203,19100,-284,-1.47,19310,-74,-0.38,18997,19203
204,خصدرا,صنعتي‌ دريايي‌ ايران‌,121,3961461,12026995596,3097,3036,3036,-61,-1.97,3074,-23,-0.74,3036,3036
205,اخزا910,اسنادخزانه-م10بودجه99-020807,118,217027,133287614709,614321,614000,613705,-616,-0.1,614152,-169,-0.03,613000,615189
